,First_Tee_Early_Round_1_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_1_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_1_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_1_Scoring_Average_AVG,First_Tee_Early_Round_1_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_1_Scoring_Average_TOTAL ROUNDS
53,54,54,Richy Werenski,69.88,559,8
54,55,55,Fabián Gómez,69.9,699,10
55,T56,T56,Byeong Hun An,70.0,350,5
56,T56,T56,Bud Cauley,70.0,280,4
57,T56,T56,Brian Gay,70.0,1050,15
58,T56,T56,Emiliano Grillo,70.0,770,11
59,T56,T56,Marc Leishman,70.0,420,6
60,T56,T56,Nicholas Lindheim,70.0,350,5
61,T56,T56,C.T. Pan,70.0,210,3
62,T56,T56,Henrik Stenson,70.0,140,2
63,T56,T56,Michael Thompson,70.0,350,5
64,T56,T56,Ethan Tracy,70.0,280,4
65,T66,T66,Greg Chalmers,70.14,491,7
66,T66,T66,Charley Hoffman,70.14,491,7
67,T66,T66,Shawn Stefani,70.14,491,7
68,69,69,Xander Schauffele,70.17,421,6
69,T70,T70,Martin Laird,70.2,351,5
70,T70,T70,Nate Lashley,70.2,351,5
71,T70,T70,Xinjun Zhang,70.2,351,5
72,T73,T73,Jonathan Byrd,70.33,422,6
73,T73,T73,David Hearn,70.33,211,3
74,T73,T73,Billy Horschel,70.33,422,6
75,T73,T73,Si Woo Kim,70.33,422,6
76,T73,T73,Jamie Lovemark,70.33,633,9
77,T73,T73,Hideki Matsuyama,70.33,211,3
78,T73,T73,Ollie Schniederjans,70.33,422,6
79,T80,T80,Chad Campbell,70.38,563,8
80,T80,T80,Whee Kim,70.38,563,8
81,T80,T80,J.T. Poston,70.38,563,8
82,83,83,James Hahn,70.45,775,11
83,T84,T84,Ricky Barnes,70.5,564,8
84,T84,T84,Rafa Cabrera Bello,70.5,282,4
85,T84,T84,Graeme McDowell,70.5,282,4
86,T84,T84,Patrick Rodgers,70.5,705,10
87,T84,T84,Webb Simpson,70.5,282,4
88,89,89,Chris Stroud,70.58,847,12
89,T90,T90,Russell Henley,70.6,353,5
90,T90,T90,Pat Perez,70.6,353,5
91,92,92,Austin Cook,70.62,918,13
92,T93,T93,Ryan Blaum,70.63,565,8
93,T93,T93,Ryan Moore,70.63,565,8
94,95,95,Charles Howell III,70.64,777,11
95,T96,T96,Tommy Fleetwood,70.67,212,3
96,T96,T96,Branden Grace,70.67,212,3
97,T96,T96,Stephan Jaeger,70.67,212,3
98,T96,T96,Anirban Lahiri,70.67,424,6
99,T96,T96,Phil Mickelson,70.67,212,3
100,T96,T96,Brandt Snedeker,70.67,212,3
101,102,102,Aaron Baddeley,70.7,707,10
102,T103,T103,Paul Casey,70.71,495,7
103,T103,T103,Mackenzie Hughes,70.71,495,7
104,T103,T103,Scott Piercy,70.71,495,7
105,T106,T106,Ben Crane,70.75,283,4
106,T106,T106,Jimmy Walker,70.75,566,8
107,108,108,Ben Silverman,70.8,354,5
108,T109,T109,Brice Garnett,71.0,497,7
109,T109,T109,David Lingmerth,71.0,426,6
110,T109,T109,Francesco Molinari,71.0,142,2
111,T109,T109,Louis Oosthuizen,71.0,284,4
112,T109,T109,Rod Pampling,71.0,497,7
113,T109,T109,J.J. Spaun,71.0,568,8
114,T109,T109,Jordan Spieth,71.0,284,4
115,T109,T109,Tyrone Van Aswegen,71.0,426,6
116,T117,T117,Wesley Bryan,71.11,640,9
117,T117,T117,Danny Lee,71.11,640,9
118,119,119,Michael Kim,71.13,569,8
119,120,120,Adam Hadwin,71.14,498,7
120,121,121,Robert Streb,71.17,427,6
121,122,122,Patrick Reed,71.2,356,5
122,123,123,Stewart Cink,71.22,641,9
123,T124,T124,Jason Dufner,71.25,285,4
124,T124,T124,Retief Goosen,71.25,285,4
125,126,126,Patton Kizzire,71.27,784,11
126,T127,T127,Cody Gribble,71.33,428,6
127,T127,T127,Daniel Summerhays,71.33,214,3
128,129,129,Sean O'Hair,71.4,357,5
129,130,130,Harris English,71.44,643,9
130,131,131,J.J. Henry,71.45,786,11
131,T132,T132,Robert Garrigus,71.5,429,6
132,T132,T132,Lanto Griffin,71.5,429,6
133,T132,T132,Matt Jones,71.5,429,6
134,T132,T132,Trey Mullinax,71.5,572,8
135,T132,T132,Justin Rose,71.5,143,2
136,T132,T132,Conrad Shindler,71.5,286,4
137,T132,T132,Cameron Smith,71.5,572,8
138,T132,T132,Johnson Wagner,71.5,286,4
139,140,140,Ben Martin,71.57,501,7
140,141,141,Troy Merritt,71.58,859,12
141,142,142,Scott Brown,71.6,358,5
142,143,143,Jonas Blixt,71.63,573,8
143,T144,T144,Martin Piller,71.67,430,6
144,T144,T144,Charl Schwartzel,71.67,430,6
145,T144,T144,Nick Taylor,71.67,430,6
146,T144,T144,Andrew Yun,71.67,430,6
147,T148,T148,Dominic Bozzelli,71.75,287,4
148,T148,T148,Tom Lovelady,71.75,287,4
149,T148,T148,Ryan Palmer,71.75,287,4
150,151,151,Tyrrell Hatton,71.8,359,5
151,152,152,Shane Lowry,71.9,719,10
152,T153,T153,Chesson Hadley,72.0,720,10
153,T153,T153,Matt Kuchar,72.0,216,3
154,T153,T153,D.A. Points,72.0,864,12
155,T153,T153,Rory Sabbatini,72.0,288,4
156,T153,T153,Kevin Streelman,72.0,648,9
157,T153,T153,Kyle Thompson,72.0,216,3
158,T153,T153,Peter Uihlein,72.0,360,5
159,160,160,Brian Stuard,72.11,649,9
160,T161,T161,Zecheng Dou,72.14,505,7
161,T161,T161,Brian Harman,72.14,505,7
162,163,163,Martin Flores,72.17,433,6
163,164,164,Roberto Díaz,72.2,361,5
164,T165,T165,Jim Furyk,72.33,217,3
165,T165,T165,Kevin Kisner,72.33,217,3
166,167,167,Brendan Steele,72.4,362,5
167,168,168,"Ted Potter, Jr.",72.44,652,9
168,169,169,Jonathan Randolph,72.5,435,6
169,170,170,Matt Every,72.57,508,7
170,171,171,Daniel Berger,72.75,291,4
171,T172,T172,Bryson DeChambeau,72.8,364,5
172,T172,T172,Scott Stallings,72.8,364,5
173,174,174,Cameron Tringale,72.9,729,10
174,T175,T175,Kiradech Aphibarnrat,73.0,365,5
175,T175,T175,Sung Kang,73.0,657,9
176,T175,T175,Satoshi Kodaira,73.0,365,5
177,178,178,Kevin Chappell,73.13,585,8
178,179,179,Andrew Landry,73.2,366,5
179,T180,T180,Derek Fathauer,73.25,293,4
180,T180,T180,Grayson Murray,73.25,586,8
181,182,182,Bubba Watson,73.33,220,3
182,T183,T183,Kelly Kraft,73.5,294,4
183,T183,T183,William McGirt,73.5,441,6
184,T183,T183,Rob Oppenheim,73.5,294,4
185,T183,T183,Adam Scott,73.5,147,2
186,187,187,Justin Thomas,74.0,74,1
187,188,188,Jhonattan Vegas,74.6,373,5
188,189,189,Brooks Koepka,75.0,75,1
189,190,190,Harold Varner III,75.33,226,3
190,191,191,Jason Day,77.0,154,2
