,Front_9_Par_4_Scoring_Average_RANK THIS WEEK,Front_9_Par_4_Scoring_Average_RANK LAST WEEK,Front_9_Par_4_Scoring_Average_PLAYER NAME,Front_9_Par_4_Scoring_Average_ROUNDS,Front_9_Par_4_Scoring_Average_AVG,Front_9_Par_4_Scoring_Average_TOTAL STROKES,Front_9_Par_4_Scoring_Average_TOTAL HOLES
104,T94,T94,Trey Mullinax,75,4.03,1562,388
105,T94,T94,Scott Piercy,84,4.03,1794,445
106,T94,T94,Sam Saunders,80,4.03,1695,421
107,T94,T94,Conrad Shindler,60,4.03,1246,309
108,T94,T94,Cameron Smith,85,4.03,1747,434
109,T94,T94,Brendan Steele,74,4.03,1510,375
110,T94,T94,Hudson Swafford,73,4.03,1475,366
111,T94,T94,Vaughn Taylor,83,4.03,1799,446
112,T94,T94,Harold Varner III,91,4.03,2029,503
113,T94,T94,Richy Werenski,98,4.03,2042,507
114,T94,T94,Aaron Wise,90,4.03,1962,487
115,T94,T94,Gary Woodland,96,4.03,2081,517
116,T117,T117,Scott Brown,102,4.04,2203,545
117,T117,T117,Paul Casey,74,4.04,1616,400
118,T117,T117,Roberto Díaz,72,4.04,1535,380
119,T117,T117,Harris English,84,4.04,1732,429
120,T117,T117,Jim Furyk,50,4.04,1116,276
121,T117,T117,Robert Garrigus,80,4.04,1680,416
122,T117,T117,Branden Grace,67,4.04,1399,346
123,T117,T117,Lanto Griffin,80,4.04,1667,413
124,T117,T117,Mackenzie Hughes,80,4.04,1718,425
125,T117,T117,Billy Hurley III,70,4.04,1445,358
126,T117,T117,Nicholas Lindheim,77,4.04,1530,379
127,T117,T117,Luke List,98,4.04,2129,527
128,T117,T117,Shane Lowry,64,4.04,1270,314
129,T117,T117,J.T. Poston,73,4.04,1590,394
130,T117,T117,Ian Poulter,73,4.04,1431,354
131,T117,T117,Seamus Power,86,4.04,1754,434
132,T117,T117,Xander Schauffele,96,4.04,2129,527
133,T117,T117,Shawn Stefani,76,4.04,1643,407
134,T117,T117,Chris Stroud,81,4.04,1641,406
135,T117,T117,Nick Taylor,94,4.04,2008,497
136,T117,T117,Steve Wheatcroft,60,4.04,1290,319
137,T138,T138,Kiradech Aphibarnrat,51,4.05,1060,262
138,T138,T138,Daniel Berger,81,4.05,1743,430
139,T138,T138,Chad Campbell,87,4.05,1792,442
140,T138,T138,Bud Cauley,55,4.05,1129,279
141,T138,T138,Alex Cejka,77,4.05,1568,387
142,T138,T138,Tyler Duncan,97,4.05,2120,523
143,T138,T138,Fabián Gómez,88,4.05,1877,464
144,T138,T138,Cody Gribble,71,4.05,1431,353
145,T138,T138,Tom Hoge,101,4.05,2077,513
146,T138,T138,Stephan Jaeger,81,4.05,1686,416
147,T138,T138,Whee Kim,93,4.05,1975,488
148,T138,T138,Si Woo Kim,108,4.05,2322,573
149,T138,T138,Sean O'Hair,67,4.05,1401,346
150,T138,T138,Louis Oosthuizen,62,4.05,1248,308
151,T138,T138,Ryan Palmer,69,4.05,1419,350
152,T138,T138,Pat Perez,82,4.05,1687,417
153,T138,T138,"Ted Potter, Jr.",87,4.05,1951,482
154,T138,T138,Ben Silverman,90,4.05,1906,471
155,T138,T138,Cameron Tringale,67,4.05,1400,346
156,T138,T138,Kevin Tway,110,4.05,2304,569
157,T158,T158,Brice Garnett,99,4.06,2105,518
158,T158,T158,Lucas Glover,65,4.06,1295,319
159,T158,T158,Talor Gooch,78,4.06,1625,400
160,T158,T158,Bill Haas,76,4.06,1657,408
161,T158,T158,Rod Pampling,62,4.06,1250,308
162,T158,T158,Patrick Rodgers,97,4.06,2076,511
163,T158,T158,Adam Schenk,86,4.06,1791,441
164,T158,T158,Jhonattan Vegas,92,4.06,1995,491
165,T166,T166,Matt Atkins,56,4.07,1145,281
166,T166,T166,Ricky Barnes,65,4.07,1311,322
167,T166,T166,Martin Flores,92,4.07,1946,478
168,T166,T166,Graeme McDowell,67,4.07,1311,322
169,T166,T166,Kyle Thompson,50,4.07,1029,253
170,T166,T166,Ethan Tracy,72,4.07,1511,371
171,T166,T166,Tyrone Van Aswegen,101,4.07,2089,513
172,T173,T173,Michael Kim,74,4.08,1594,391
173,T173,T173,Grayson Murray,72,4.08,1547,379
174,T173,T173,Rob Oppenheim,74,4.08,1530,375
175,T173,T173,Jonathan Randolph,71,4.08,1498,367
176,T177,T177,Jonas Blixt,67,4.09,1385,339
177,T177,T177,Derek Fathauer,84,4.09,1810,443
178,T177,T177,Tom Lovelady,87,4.09,1824,446
179,T177,T177,D.A. Points,63,4.09,1359,332
180,T177,T177,Brett Stegmaier,67,4.09,1374,336
181,T177,T177,Xinjun Zhang,81,4.09,1692,414
182,T183,T183,Matt Every,79,4.1,1667,407
183,T183,T183,Retief Goosen,60,4.1,1192,291
184,T183,T183,Charl Schwartzel,65,4.1,1320,322
185,T183,T183,Robert Streb,78,4.1,1677,409
186,T183,T183,Daniel Summerhays,51,4.1,1001,244
187,T188,T188,Sung Kang,89,4.11,1923,468
188,T188,T188,Martin Piller,79,4.11,1733,422
189,T190,T190,Zecheng Dou,53,4.12,1105,268
190,T190,T190,Satoshi Kodaira,51,4.12,1129,274
191,192,192,Greg Chalmers,56,4.15,1165,281
192,193,193,Andrew Yun,51,4.17,1026,246
