,Early_Round_1_Scoring_Average_RANK THIS WEEK,Early_Round_1_Scoring_Average_RANK LAST WEEK,Early_Round_1_Scoring_Average_PLAYER NAME,Early_Round_1_Scoring_Average_AVG,Early_Round_1_Scoring_Average_TOTAL STROKES,Early_Round_1_Scoring_Average_TOTAL ROUNDS
164,T164,T164,Ben Martin,71.6,716,10
165,T164,T164,Jhonattan Vegas,71.6,1074,15
166,167,167,Jason Dufner,71.63,573,8
167,168,168,Brian Stuard,71.67,1075,15
168,169,169,Chesson Hadley,71.69,1147,16
169,170,170,Kevin Streelman,71.73,1076,15
170,T171,T171,Lanto Griffin,71.75,861,12
171,T171,T171,"Ted Potter, Jr.",71.75,1148,16
172,173,173,Sean O'Hair,71.78,646,9
173,174,174,Cody Gribble,71.79,1005,14
174,175,175,Tom Lovelady,71.83,862,12
175,176,176,Kevin Chappell,71.86,1006,14
176,177,177,Kyle Thompson,71.9,719,10
177,178,178,Rob Oppenheim,71.91,791,11
178,179,179,William McGirt,71.92,863,12
179,180,180,Derek Fathauer,71.93,1079,15
180,T181,T181,Brian Harman,72.0,720,10
181,T181,T181,Trey Mullinax,72.0,720,10
182,T181,T181,Adam Scott,72.0,648,9
183,184,184,Jonathan Randolph,72.11,649,9
184,185,185,Tyrrell Hatton,72.33,434,6
185,T186,T186,Grayson Murray,72.38,941,13
186,T186,T186,Charl Schwartzel,72.38,579,8
187,188,188,Andrew Yun,72.55,798,11
188,189,189,Daniel Summerhays,72.71,509,7
189,190,190,Scott Stallings,72.91,802,11
190,191,191,Sung Kang,73.09,804,11
191,192,192,Cameron Tringale,73.15,951,13
192,193,193,Satoshi Kodaira,73.5,735,10
