,First_Tee_Early_Par_4_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Par_4_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Par_4_Scoring_Average_PLAYER NAME,First_Tee_Early_Par_4_Scoring_Average_ROUNDS,First_Tee_Early_Par_4_Scoring_Average_AVG,First_Tee_Early_Par_4_Scoring_Average_TOTAL STROKES,First_Tee_Early_Par_4_Scoring_Average_TOTAL HOLES
90,T90,T90,Ryan Blaum,81,4.02,1254,312
91,T90,T90,Jonathan Byrd,70,4.02,559,139
92,T90,T90,Corey Conners,97,4.02,1475,367
93,T90,T90,Austin Cook,107,4.02,1994,496
94,T90,T90,Roberto Díaz,72,4.02,889,221
95,T90,T90,Bryson DeChambeau,93,4.02,1363,339
96,T90,T90,Jim Furyk,50,4.02,603,150
97,T90,T90,Emiliano Grillo,94,4.02,1422,354
98,T90,T90,Beau Hossler,104,4.02,1213,302
99,T90,T90,Troy Merritt,89,4.02,1427,355
100,T90,T90,Alex Noren,67,4.02,623,155
101,T90,T90,Charl Schwartzel,65,4.02,1001,249
102,T90,T90,Scott Stallings,96,4.02,775,193
103,T90,T90,Johnson Wagner,75,4.02,817,203
104,T90,T90,Richy Werenski,98,4.02,1145,285
105,T106,T106,Zac Blair,64,4.03,794,197
106,T106,T106,Bud Cauley,55,4.03,644,160
107,T106,T106,James Hahn,85,4.03,1221,303
108,T106,T106,David Hearn,66,4.03,641,159
109,T106,T106,Charley Hoffman,87,4.03,915,227
110,T106,T106,Mackenzie Hughes,80,4.03,1278,317
111,T106,T106,David Lingmerth,82,4.03,1205,299
112,T106,T106,Tom Lovelady,87,4.03,1004,249
113,T106,T106,Pat Perez,82,4.03,1015,252
114,T106,T106,Kyle Stanley,93,4.03,1184,294
115,T106,T106,Vaughn Taylor,83,4.03,1381,343
116,T117,T117,Jonas Blixt,67,4.04,1071,265
117,T117,T117,Scott Brown,102,4.04,1185,293
118,T117,T117,Jason Day,75,4.04,541,134
119,T117,T117,Branden Grace,67,4.04,941,233
120,T117,T117,Lanto Griffin,80,4.04,1084,268
121,T117,T117,Bill Haas,76,4.04,1110,275
122,T117,T117,Billy Hurley III,70,4.04,759,188
123,T117,T117,Patton Kizzire,92,4.04,1792,444
124,T117,T117,Anirban Lahiri,82,4.04,1261,312
125,T117,T117,William McGirt,84,4.04,1124,278
126,T117,T117,Phil Mickelson,90,4.04,938,232
127,T117,T117,Ian Poulter,73,4.04,909,225
128,T117,T117,Sam Saunders,80,4.04,829,205
129,T117,T117,Ethan Tracy,72,4.04,957,237
130,T117,T117,Kevin Tway,110,4.04,1330,329
131,T117,T117,Peter Uihlein,83,4.04,1015,251
132,T117,T117,Jimmy Walker,81,4.04,1344,333
133,T134,T134,Keegan Bradley,98,4.05,1474,364
134,T134,T134,Ben Crane,65,4.05,802,198
135,T134,T134,Russell Henley,77,4.05,1215,300
136,T134,T134,Sean O'Hair,67,4.05,797,197
137,T134,T134,Cameron Percy,56,4.05,899,222
138,T134,T134,Sam Ryder,82,4.05,952,235
139,T134,T134,Brendan Steele,74,4.05,1005,248
140,T134,T134,Kyle Thompson,50,4.05,531,131
141,T134,T134,Bubba Watson,90,4.05,827,204
142,T143,T143,Kiradech Aphibarnrat,51,4.06,925,228
143,T143,T143,Tyler Duncan,97,4.06,1559,384
144,T143,T143,J.J. Henry,81,4.06,1235,304
145,T143,T143,Si Woo Kim,108,4.06,1384,341
146,T143,T143,Martin Laird,73,4.06,913,225
147,T143,T143,Graeme McDowell,67,4.06,735,181
148,T143,T143,Ollie Schniederjans,91,4.06,1410,347
149,T150,T150,Dominic Bozzelli,65,4.07,891,219
150,T150,T150,Wesley Bryan,69,4.07,1205,296
151,T150,T150,Harris English,84,4.07,993,244
152,T150,T150,Martin Flores,92,4.07,1541,379
153,T150,T150,Chesson Hadley,103,4.07,1350,332
154,T150,T150,Kevin Kisner,89,4.07,994,244
155,T150,T150,Ben Martin,64,4.07,692,170
156,T150,T150,Rob Oppenheim,74,4.07,957,235
157,T150,T150,Robert Streb,78,4.07,1164,286
158,T150,T150,Nick Taylor,94,4.07,1160,285
159,T160,T160,Kevin Chappell,77,4.08,1223,300
160,T160,T160,Cody Gribble,71,4.08,624,153
161,T160,T160,Kelly Kraft,94,4.08,1070,262
162,T160,T160,Andrew Landry,82,4.08,1119,274
163,T160,T160,Cameron Tringale,67,4.08,812,199
164,T160,T160,Steve Wheatcroft,60,4.08,543,133
165,T166,T166,Zecheng Dou,53,4.09,609,149
166,T166,T166,Brice Garnett,99,4.09,1370,335
167,T166,T166,Brian Harman,94,4.09,1369,335
168,T166,T166,Stephan Jaeger,81,4.09,958,234
169,T166,T166,Satoshi Kodaira,51,4.09,745,182
170,T166,T166,Shane Lowry,64,4.09,1195,292
171,T166,T166,Grayson Murray,72,4.09,1039,254
172,T166,T166,D.A. Points,63,4.09,1010,247
173,T166,T166,Conrad Shindler,60,4.09,769,188
174,T175,T175,Ricky Barnes,65,4.1,833,203
175,T175,T175,Whee Kim,93,4.1,1192,291
176,T175,T175,Michael Kim,74,4.1,828,202
177,T175,T175,Tyrone Van Aswegen,101,4.1,1342,327
178,T175,T175,Harold Varner III,91,4.1,1104,269
179,T175,T175,Jhonattan Vegas,92,4.1,1358,331
180,T181,T181,Brooks Koepka,64,4.11,760,185
181,T181,T181,Xinjun Zhang,81,4.11,641,156
182,T183,T183,Matt Atkins,56,4.12,383,93
183,T183,T183,Matt Jones,70,4.12,778,189
184,T183,T183,Sung Kang,89,4.12,1207,293
185,T183,T183,Andrew Yun,51,4.12,536,130
186,T187,T187,Retief Goosen,60,4.13,401,97
187,T187,T187,Xander Schauffele,96,4.13,1115,270
188,T189,T189,Greg Chalmers,56,4.14,737,178
189,T189,T189,Matt Every,79,4.14,1270,307
190,T189,T189,Martin Piller,79,4.14,914,221
191,T189,T189,Jonathan Randolph,71,4.14,1154,279
192,193,193,Derek Fathauer,84,4.15,652,157
