,Early_Round_2_Scoring_Average_RANK THIS WEEK,Early_Round_2_Scoring_Average_RANK LAST WEEK,Early_Round_2_Scoring_Average_PLAYER NAME,Early_Round_2_Scoring_Average_AVG,Early_Round_2_Scoring_Average_TOTAL STROKES,Early_Round_2_Scoring_Average_TOTAL ROUNDS
57,T55,T55,Jason Dufner,70.0,840,12
58,T55,T55,Emiliano Grillo,70.0,630,9
59,T55,T55,Louis Oosthuizen,70.0,560,8
60,T55,T55,"Ted Potter, Jr.",70.0,980,14
61,T55,T55,Tyrone Van Aswegen,70.0,910,13
62,63,63,John Huh,70.07,1051,15
63,T64,T64,Brian Harman,70.08,841,12
64,T64,T64,Marc Leishman,70.08,911,13
65,T64,T64,David Lingmerth,70.08,841,12
66,T64,T64,Phil Mickelson,70.08,841,12
67,T64,T64,Peter Uihlein,70.08,911,13
68,69,69,Ethan Tracy,70.1,701,10
69,70,70,Kevin Kisner,70.13,1052,15
70,T71,T71,Andrew Landry,70.14,982,14
71,T71,T71,Jamie Lovemark,70.14,982,14
72,T71,T71,Tiger Woods,70.14,491,7
73,74,74,Cameron Smith,70.18,772,11
74,75,75,Webb Simpson,70.2,702,10
75,76,76,Patton Kizzire,70.21,983,14
76,77,77,Jon Rahm,70.22,632,9
77,T78,T78,Blayne Barber,70.25,843,12
78,T78,T78,Anirban Lahiri,70.25,843,12
79,80,80,Kyle Stanley,70.29,984,14
80,81,81,Cameron Tringale,70.3,703,10
81,82,82,Rod Pampling,70.33,633,9
82,T83,T83,Daniel Berger,70.38,915,13
83,T83,T83,Bud Cauley,70.38,563,8
84,T83,T83,Roberto Díaz,70.38,915,13
85,T83,T83,Chris Kirk,70.38,915,13
86,T83,T83,Andrew Putnam,70.38,1126,16
87,T83,T83,Henrik Stenson,70.38,563,8
88,89,89,Corey Conners,70.4,704,10
89,T90,T90,Beau Hossler,70.42,845,12
90,T90,T90,William McGirt,70.42,845,12
91,92,92,Kelly Kraft,70.44,1127,16
92,93,93,Bronson Burgoon,70.45,775,11
93,T94,T94,J.B. Holmes,70.46,916,13
94,T94,T94,Sam Ryder,70.46,916,13
95,96,96,Ollie Schniederjans,70.47,1057,15
96,T97,T97,Lucas Glover,70.5,705,10
97,T97,T97,Rory McIlroy,70.5,564,8
98,99,99,Brandon Harkins,70.53,1058,15
99,100,100,Bill Haas,70.54,917,13
100,T101,T101,Matt Kuchar,70.55,776,11
101,T101,T101,Brendan Steele,70.55,776,11
102,103,103,Francesco Molinari,70.58,847,12
103,104,104,Chris Stroud,70.6,706,10
104,T105,T105,Mackenzie Hughes,70.62,918,13
105,T105,T105,Gary Woodland,70.62,918,13
106,T107,T107,Russell Knox,70.64,989,14
107,T107,T107,Trey Mullinax,70.64,777,11
108,T107,T107,J.J. Spaun,70.64,777,11
109,T110,T110,Keegan Bradley,70.67,1060,15
110,T110,T110,Rafa Cabrera Bello,70.67,848,12
111,T110,T110,Danny Lee,70.67,848,12
112,T113,T113,Adam Hadwin,70.69,919,13
113,T113,T113,Adam Scott,70.69,919,13
114,T115,T115,Matt Jones,70.7,707,10
115,T115,T115,Ryan Moore,70.7,707,10
116,T117,T117,Charles Howell III,70.73,778,11
117,T117,T117,Patrick Reed,70.73,778,11
118,T119,T119,Joel Dahmen,70.75,849,12
119,T119,T119,Vaughn Taylor,70.75,849,12
120,121,121,Tom Lovelady,70.77,920,13
121,T122,T122,Charl Schwartzel,70.8,708,10
122,T122,T122,Brett Stegmaier,70.8,708,10
123,T124,T124,Ryan Armour,70.81,1133,16
124,T124,T124,Robert Streb,70.81,1133,16
125,126,126,Sean O'Hair,70.82,779,11
126,T127,T127,Byeong Hun An,70.86,992,14
127,T127,T127,Ben Crane,70.86,496,7
128,T127,T127,Jason Kokrak,70.86,992,14
129,T127,T127,Shane Lowry,70.86,496,7
130,131,131,Martin Flores,70.88,1134,16
131,132,132,Ben Martin,70.9,709,10
132,133,133,Brice Garnett,70.93,1064,15
133,T134,T134,Fabián Gómez,71.0,923,13
134,T134,T134,Talor Gooch,71.0,1065,15
135,T134,T134,Russell Henley,71.0,923,13
136,T134,T134,Stephan Jaeger,71.0,1136,16
137,T134,T134,Martin Laird,71.0,710,10
138,T134,T134,Nate Lashley,71.0,639,9
139,T134,T134,Ian Poulter,71.0,568,8
140,T134,T134,Richy Werenski,71.0,1136,16
141,T134,T134,Steve Wheatcroft,71.0,568,8
142,143,143,Nick Taylor,71.06,1137,16
143,144,144,Sung Kang,71.07,1066,15
144,145,145,Charley Hoffman,71.1,711,10
145,T146,T146,Scott Brown,71.13,1067,15
146,T146,T146,Rickie Fowler,71.13,569,8
147,148,148,Satoshi Kodaira,71.14,498,7
148,T149,T149,Conrad Shindler,71.17,854,12
149,T149,T149,Jimmy Walker,71.17,854,12
150,151,151,Chez Reavie,71.19,1139,16
151,152,152,Ryan Blaum,71.23,926,13
152,T153,T153,Chad Campbell,71.27,1069,15
153,T153,T153,Jhonattan Vegas,71.27,784,11
154,155,155,Keith Mitchell,71.29,998,14
155,156,156,Alex Noren,71.3,713,10
156,157,157,Patrick Rodgers,71.33,1070,15
157,158,158,Austin Cook,71.41,1214,17
158,159,159,Rob Oppenheim,71.42,857,12
159,T160,T160,Harris English,71.43,1000,14
160,T160,T160,Aaron Wise,71.43,1000,14
161,162,162,Graeme McDowell,71.44,643,9
162,163,163,J.J. Henry,71.46,929,13
163,164,164,Jonathan Randolph,71.54,930,13
164,165,165,Billy Horschel,71.55,787,11
165,166,166,Billy Hurley III,71.58,859,12
166,T167,T167,Jim Furyk,71.67,430,6
167,T167,T167,Kyle Thompson,71.67,645,9
168,169,169,Si Woo Kim,71.69,1147,16
169,T170,T170,Jonas Blixt,71.75,861,12
170,T170,T170,Xander Schauffele,71.75,861,12
171,172,172,Nicholas Lindheim,71.8,1077,15
172,173,173,Jonathan Byrd,71.85,934,13
173,174,174,Hudson Swafford,71.86,503,7
174,T175,T175,Matt Every,72.0,936,13
175,T175,T175,Adam Schenk,72.0,1008,14
176,177,177,Abraham Ancer,72.06,1153,16
177,178,178,Wesley Bryan,72.09,793,11
178,179,179,Daniel Summerhays,72.1,721,10
179,180,180,Xinjun Zhang,72.15,938,13
180,181,181,Zecheng Dou,72.18,794,11
181,182,182,Kiradech Aphibarnrat,72.2,361,5
182,183,183,D.A. Points,72.25,867,12
183,184,184,Michael Kim,72.33,868,12
184,185,185,Grayson Murray,72.45,797,11
185,T186,T186,Tyler Duncan,72.57,1016,14
186,T186,T186,Martin Piller,72.57,1016,14
187,188,188,Greg Chalmers,72.67,654,9
188,189,189,Derek Fathauer,72.79,1019,14
189,190,190,Andrew Yun,72.8,728,10
190,191,191,Retief Goosen,73.0,438,6
191,192,192,Cody Gribble,73.13,585,8
192,193,193,Matt Atkins,73.4,734,10
