,First_Tee_Early_Round_4_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Round_4_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Round_4_Scoring_Average_PLAYER NAME,First_Tee_Early_Round_4_Scoring_Average_AVG,First_Tee_Early_Round_4_Scoring_Average_TOTAL STROKES,First_Tee_Early_Round_4_Scoring_Average_TOTAL ROUNDS
159,160,160,Keegan Bradley,71.78,646,9
160,T161,T161,Kiradech Aphibarnrat,71.8,359,5
161,T161,T161,Ben Crane,71.8,359,5
162,T161,T161,Matt Every,71.8,359,5
163,T161,T161,Andrew Putnam,71.8,359,5
164,T165,T165,Scott Brown,71.83,431,6
165,T165,T165,Martin Piller,71.83,431,6
166,T165,T165,Hudson Swafford,71.83,431,6
167,168,168,Brendan Steele,71.86,503,7
168,T169,T169,Chesson Hadley,72.0,144,2
169,T169,T169,Jhonattan Vegas,72.0,720,10
170,T171,T171,Roberto Díaz,72.25,289,4
171,T171,T171,Charley Hoffman,72.25,289,4
172,T173,T173,Brian Harman,72.4,724,10
173,T173,T173,Ethan Tracy,72.4,362,5
174,175,175,Tom Hoge,72.44,652,9
175,T176,T176,Brice Garnett,72.5,580,8
176,T176,T176,J.J. Henry,72.5,290,4
177,T176,T176,Anirban Lahiri,72.5,435,6
178,T176,T176,Tyrone Van Aswegen,72.5,580,8
179,180,180,Steve Wheatcroft,72.67,218,3
180,181,181,Sung Kang,72.8,364,5
181,T182,T182,Retief Goosen,73.0,146,2
182,T182,T182,Satoshi Kodaira,73.0,146,2
183,T182,T182,Grayson Murray,73.0,292,4
184,T182,T182,D.A. Points,73.0,73,1
185,T182,T182,Cameron Tringale,73.0,146,2
186,187,187,Wesley Bryan,73.2,366,5
187,188,188,Whee Kim,73.29,513,7
188,189,189,Kyle Stanley,73.83,443,6
189,190,190,Jamie Lovemark,74.33,446,6
190,191,191,Matt Atkins,74.5,149,2
191,192,192,Xander Schauffele,74.8,374,5
