,Par_3_Scoring_Average_RANK THIS WEEK,Par_3_Scoring_Average_RANK LAST WEEK,Par_3_Scoring_Average_PLAYER NAME,Par_3_Scoring_Average_ROUNDS,Par_3_Scoring_Average_AVG,Par_3_Scoring_Average_TOTAL STROKES,Par_3_Scoring_Average_TOTAL HOLES
48,T44,T44,Talor Gooch,78,3.03,881,291
49,T44,T44,Russell Henley,77,3.03,883,291
50,T44,T44,Charles Howell III,104,3.03,1219,402
51,T44,T44,Brooks Koepka,64,3.03,726,240
52,T44,T44,Martin Laird,73,3.03,794,262
53,T44,T44,Nicholas Lindheim,77,3.03,846,279
54,T44,T44,Jon Rahm,71,3.03,786,259
55,T44,T44,Xander Schauffele,96,3.03,1104,364
56,T44,T44,Vaughn Taylor,83,3.03,959,317
57,T44,T44,Nick Taylor,94,3.03,1101,363
58,T44,T44,Xinjun Zhang,81,3.03,917,303
59,T60,T60,Byeong Hun An,86,3.04,1014,334
60,T60,T60,Blayne Barber,69,3.04,827,272
61,T60,T60,Jonathan Byrd,70,3.04,756,249
62,T60,T60,Patrick Cantlay,87,3.04,951,313
63,T60,T60,Joel Dahmen,93,3.04,1036,341
64,T60,T60,Jason Day,75,3.04,818,269
65,T60,T60,Tommy Fleetwood,73,3.04,791,260
66,T60,T60,Martin Flores,92,3.04,1059,348
67,T60,T60,Jim Furyk,50,3.04,596,196
68,T60,T60,Chris Kirk,108,3.04,1304,429
69,T60,T60,Anirban Lahiri,82,3.04,992,326
70,T60,T60,C.T. Pan,104,3.04,1199,394
71,T60,T60,Webb Simpson,95,3.04,1120,368
72,T60,T60,Justin Thomas,91,3.04,978,322
73,T60,T60,Harold Varner III,91,3.04,1094,360
74,T75,T75,Corey Conners,97,3.05,1151,377
75,T75,T75,Tony Finau,105,3.05,1188,390
76,T75,T75,J.J. Henry,81,3.05,929,305
77,T75,T75,Andrew Landry,82,3.05,970,318
78,T75,T75,Peter Malnati,87,3.05,1021,335
79,T75,T75,Graeme McDowell,67,3.05,736,241
80,T75,T75,Rory McIlroy,64,3.05,742,243
81,T75,T75,Pat Perez,82,3.05,894,293
82,T75,T75,Seamus Power,86,3.05,961,315
83,T75,T75,Adam Scott,78,3.05,955,313
84,T75,T75,Jordan Spieth,81,3.05,913,299
85,T75,T75,Scott Stallings,96,3.05,1115,365
86,T75,T75,Kevin Tway,110,3.05,1275,418
87,T88,T88,Abraham Ancer,98,3.06,1182,386
88,T88,T88,Ryan Armour,109,3.06,1305,427
89,T88,T88,Ryan Blaum,81,3.06,970,317
90,T88,T88,Scott Brown,102,3.06,1216,397
91,T88,T88,Tyler Duncan,97,3.06,1147,375
92,T88,T88,Robert Garrigus,80,3.06,945,309
93,T88,T88,Fabián Gómez,88,3.06,1044,341
94,T88,T88,Bill Haas,76,3.06,918,300
95,T88,T88,James Hahn,85,3.06,1006,329
96,T88,T88,Whee Kim,93,3.06,1100,360
97,T88,T88,Si Woo Kim,108,3.06,1260,412
98,T88,T88,Russell Knox,94,3.06,1112,363
99,T88,T88,Luke List,98,3.06,1164,380
100,T88,T88,Ryan Moore,78,3.06,950,310
101,T88,T88,Louis Oosthuizen,62,3.06,660,216
102,T88,T88,Adam Schenk,86,3.06,995,325
103,T88,T88,Shawn Stefani,76,3.06,910,297
104,T88,T88,Kevin Streelman,94,3.06,1136,371
105,T88,T88,Michael Thompson,62,3.06,709,232
106,T88,T88,Jimmy Walker,81,3.06,952,311
107,T88,T88,Nick Watney,94,3.06,1118,365
108,T88,T88,Aaron Wise,90,3.06,1092,357
109,T110,T110,Daniel Berger,81,3.07,914,298
110,T110,T110,Wesley Bryan,69,3.07,811,264
111,T110,T110,Stewart Cink,87,3.07,1070,349
112,T110,T110,Adam Hadwin,92,3.07,1080,352
113,T110,T110,Kevin Kisner,89,3.07,936,305
114,T110,T110,Hunter Mahan,67,3.07,776,253
115,T110,T110,Phil Mickelson,90,3.07,1058,345
116,T110,T110,Trey Mullinax,75,3.07,864,281
117,T110,T110,Cameron Percy,56,3.07,617,201
118,T110,T110,Ben Silverman,90,3.07,1041,339
119,T110,T110,Brandt Snedeker,84,3.07,1015,331
120,T110,T110,J.J. Spaun,85,3.07,970,316
121,T110,T110,Henrik Stenson,60,3.07,681,222
122,T110,T110,Robert Streb,78,3.07,919,299
123,T110,T110,Brian Stuard,103,3.07,1202,391
124,T110,T110,Tiger Woods,68,3.07,835,272
125,T126,T126,Harris English,84,3.08,968,314
126,T126,T126,Brice Garnett,99,3.08,1185,385
127,T126,T126,Retief Goosen,60,3.08,641,208
128,T126,T126,Lanto Griffin,80,3.08,914,297
129,T126,T126,Mackenzie Hughes,80,3.08,947,307
130,T126,T126,Matt Kuchar,88,3.08,990,321
131,T126,T126,David Lingmerth,82,3.08,973,316
132,T126,T126,Ben Martin,64,3.08,804,261
133,T126,T126,Ian Poulter,73,3.08,788,256
134,T126,T126,Kyle Stanley,93,3.08,1058,344
135,T136,T136,Greg Chalmers,56,3.09,652,211
136,T136,T136,Tom Hoge,101,3.09,1158,375
137,T136,T136,Keith Mitchell,99,3.09,1202,389
138,T136,T136,Martin Piller,79,3.09,962,311
139,T136,T136,Patrick Reed,94,3.09,1066,345
140,T136,T136,Rory Sabbatini,91,3.09,1115,361
141,T136,T136,Ollie Schniederjans,91,3.09,1088,352
142,T136,T136,Cameron Tringale,67,3.09,783,253
143,T136,T136,Jhonattan Vegas,92,3.09,1081,350
144,T136,T136,Steve Wheatcroft,60,3.09,720,233
145,T136,T136,Andrew Yun,51,3.09,559,181
146,T147,T147,Aaron Baddeley,84,3.1,984,317
147,T147,T147,Zecheng Dou,53,3.1,616,199
148,T147,T147,Matt Every,79,3.1,946,305
149,T147,T147,Brian Harman,94,3.1,1096,354
150,T147,T147,Charley Hoffman,87,3.1,988,319
151,T147,T147,Kelly Kraft,94,3.1,1149,371
152,T147,T147,Tom Lovelady,87,3.1,1015,327
153,T147,T147,Jamie Lovemark,92,3.1,1103,356
154,T147,T147,Troy Merritt,89,3.1,1064,343
155,T147,T147,Rod Pampling,62,3.1,734,237
156,T147,T147,Scott Piercy,84,3.1,995,321
157,T158,T158,Matt Atkins,56,3.11,649,209
158,T158,T158,Dominic Bozzelli,65,3.11,823,265
159,T158,T158,Kevin Chappell,77,3.11,900,289
160,T158,T158,Roberto Díaz,72,3.11,849,273
161,T158,T158,Billy Hurley III,70,3.11,805,259
162,T158,T158,Alex Noren,67,3.11,733,236
163,T158,T158,Jonathan Randolph,71,3.11,817,263
164,T158,T158,Cameron Smith,85,3.11,957,308
165,T158,T158,Ethan Tracy,72,3.11,849,273
166,T158,T158,Peter Uihlein,83,3.11,963,310
167,T158,T158,Bubba Watson,90,3.11,979,315
168,T158,T158,Richy Werenski,98,3.11,1154,371
169,T170,T170,Chad Campbell,87,3.12,998,320
170,T170,T170,Tyrrell Hatton,58,3.12,661,212
171,T170,T170,Grayson Murray,72,3.12,895,287
172,T170,T170,"Ted Potter, Jr.",87,3.12,1096,351
173,T170,T170,Brendan Steele,74,3.12,810,260
174,T170,T170,Chris Stroud,81,3.12,901,289
175,T176,T176,Stephan Jaeger,81,3.13,954,305
176,T176,T176,Matt Jones,70,3.13,774,247
177,T176,T176,Michael Kim,74,3.13,871,278
178,T176,T176,Sean O'Hair,67,3.13,805,257
179,T176,T176,Ryan Palmer,69,3.13,802,256
180,T176,T176,Gary Woodland,96,3.13,1135,363
181,T182,T182,Jonas Blixt,67,3.14,750,239
182,T182,T182,Cody Gribble,71,3.14,819,261
183,T182,T182,J.B. Holmes,77,3.14,959,305
184,T182,T182,D.A. Points,63,3.14,762,243
185,T182,T182,Charl Schwartzel,65,3.14,734,234
186,T187,T187,Lucas Glover,65,3.15,780,248
187,T187,T187,Satoshi Kodaira,51,3.15,593,188
188,189,189,Kyle Thompson,50,3.16,584,185
189,T190,T190,Jason Dufner,71,3.18,794,250
190,T190,T190,Hudson Swafford,73,3.18,845,266
191,192,192,Kiradech Aphibarnrat,51,3.2,576,180
192,193,193,Daniel Summerhays,51,3.22,583,181
