,Best_YTD_Streak_wo_a_3-Putt_RANK THIS WEEK,Best_YTD_Streak_wo_a_3-Putt_RANK LAST WEEK,Best_YTD_Streak_wo_a_3-Putt_PLAYER NAME,Best_YTD_Streak_wo_a_3-Putt_EVENTS,Best_YTD_Streak_wo_a_3-Putt_BEST STREAK,Best_YTD_Streak_wo_a_3-Putt_CURRENT STREAK
218,T215,T215,Vance Veazey,9,90,40.0
219,220,220,Chris Kirk,3,89,1.0
220,T221,T221,Notah Begay III,7,88,6.0
221,T221,T221,Todd Fischer,4,88,61.0
222,T221,T221,Steve Lowery,22,88,2.0
223,T221,T221,"Wes Short, Jr.",12,88,12.0
224,T221,T221,Grant Waite,12,88,88.0
225,T226,T226,Woody Austin,27,87,
226,T226,T226,Michael Bradley,8,87,15.0
227,T226,T226,Paul Casey,10,87,15.0
228,T226,T226,John Cook,13,87,87.0
229,T226,T226,Thomas Levet,5,87,7.0
230,T226,T226,Sean O'Hair,28,87,18.0
231,T232,T232,Robert Allenby,28,86,15.0
232,T232,T232,Bradley Dredge,4,86,86.0
233,T232,T232,Ian Poulter,18,86,57.0
234,T235,T235,Ángel Cabrera,14,85,34.0
235,T235,T235,Kirk Triplett,25,85,17.0
236,237,237,Grégory Havret,3,84,10.0
237,T238,T238,John Daly,24,83,
238,T238,T238,Nick Dougherty,3,83,6.0
239,T238,T238,Neal Lancaster,13,83,37.0
240,T238,T238,Charl Schwartzel,6,83,6.0
241,T242,T242,Paul Azinger,13,82,13.0
242,T242,T242,Kris Cox,8,82,4.0
243,T242,T242,Paul Sheehan,11,82,36.0
244,T242,T242,Charles Warren,29,82,33.0
245,T246,T246,Dan Forsman,12,81,23.0
246,T246,T246,B.J. Staten,7,81,32.0
247,248,248,Ben Crane,9,80,62.0
248,T249,T249,Steve Allan,18,78,29.0
249,T249,T249,Retief Goosen,14,78,34.0
250,T249,T249,Darron Stiles,24,78,
251,T252,T252,"David Berganio, Jr.",3,77,11.0
252,T252,T252,Paul Broadhurst,2,77,66.0
253,T254,T254,Craig Barlow,16,76,24.0
254,T254,T254,Colin Montgomerie,9,76,
255,256,256,Thongchai Jaidee,3,75,18.0
256,257,257,Andres Romero,3,74,4.0
257,T258,T258,Shane Bertsch,4,73,13.0
258,T258,T258,Raphael Jacquelin,3,73,34.0
259,T258,T258,Jeev Milkha Singh,12,73,9.0
260,T258,T258,Oliver Thomson,2,73,73.0
261,T258,T258,Y.E. Yang,9,73,6.0
262,T263,T263,Chris Baryla,1,72,72.0
263,T263,T263,Brian Bateman,18,72,33.0
264,T263,T263,Jon Bevan,1,72,72.0
265,T263,T263,J.L. Lewis,4,72,4.0
266,T263,T263,Bill Lunde,1,72,72.0
267,T263,T263,Graeme Storm,3,72,
268,T269,T269,Peter Hanson,3,71,71.0
269,T269,T269,John Merrick,29,71,8.0
270,T269,T269,Jaco Van Zyl,21,71,59.0
271,272,272,José Coceres,17,70,4.0
272,273,273,Miguel Angel Jiménez,5,69,24.0
273,274,274,Andrew Buckle,26,68,
274,T275,T275,Ian Leggatt,4,67,67.0
275,T275,T275,Pablo Martin Benavides,6,67,38.0
276,T275,T275,Martin Rominger,1,67,67.0
277,T278,T278,Andy Bare,1,66,66.0
278,T278,T278,Guy Boros,4,66,16.0
279,T278,T278,Pelle Edberg,1,66,66.0
280,T281,T281,Spike McRoy,6,64,24.0
281,T281,T281,Willie Wood,6,64,13.0
282,T283,T283,Simon Dyson,1,63,8.0
283,T283,T283,Scott Piercy,6,63,24.0
284,T285,T285,Len Mattiace,10,62,55.0
285,T285,T285,Brady Schnell,1,62,62.0
286,T287,T287,Joel Edwards,4,61,6.0
287,T287,T287,Danny Ellis,2,61,10.0
288,T289,T289,José Manuel Lara,2,60,11.0
289,T289,T289,Mark O'Meara,4,60,9.0
290,T289,T289,Jim Rutledge,23,60,37.0
291,T292,T292,Matt Every,2,58,34.0
292,T292,T292,Richard Sterne,3,58,26.0
293,T294,T294,Alejandro Cañizares,3,57,2.0
294,T294,T294,Nick Flanagan,4,57,1.0
295,T294,T294,Anton Haig,2,57,4.0
296,T294,T294,Don Yrene,2,57,3.0
297,T298,T298,Darren Clarke,10,56,16.0
298,T298,T298,Alan Morin,1,56,15.0
299,T298,T298,Andrew Ruthkoski,2,56,
300,T301,T301,Tadd Fujikawa,4,55,30.0
301,T301,T301,Bill Glasson,4,55,2.0
302,T301,T301,Brandt Jobe,5,55,30.0
303,T304,T304,Bob Burns,5,54,7.0
304,T304,T304,Andres Gonzales,1,54,
305,T304,T304,Rick Leibovich,1,54,54.0
306,T304,T304,Blaine McCallister,8,54,3.0
307,T304,T304,"Ron Philo, Jr.",6,54,44.0
308,T309,T309,Colt Knost,4,53,26.0
309,T309,T309,Hideto Tanihara,4,53,8.0
310,T309,T309,Tim Thelen,2,53,6.0
311,T309,T309,Anthony Wall,4,53,
312,T313,T313,Sandy Lyle,2,52,12.0
313,T313,T313,Jonathan Moore,2,52,4.0
314,T315,T315,Gary Hallberg,7,51,15.0
315,T315,T315,Richie Ramsay,6,51,7.0
316,T315,T315,Omar Uresti,4,51,
317,T318,T318,David Frost,3,50,24.0
318,T318,T318,Jamie Lovemark,2,50,31.0
319,320,320,Spencer Levin,2,48,48.0
320,321,321,Luke List,4,47,45.0
321,322,322,Hank Kuehne,3,46,16.0
322,T323,T323,Fredrik Andersson Hed,1,45,45.0
323,T323,T323,Ricky Barnes,2,45,28.0
324,T323,T323,Steven Bowditch,5,45,17.0
325,T323,T323,Tony Finau,1,45,
326,T323,T323,Toru Taniguchi,4,45,
327,328,328,Ryan Benzel,1,44,6.0
328,T329,T329,Philip Francis,3,43,17.0
329,T329,T329,Tom Scherrer,1,43,1.0
330,T331,T331,Joel Kribel,1,42,3.0
331,T331,T331,Brad Lardon,3,42,13.0
332,T331,T331,Graeme McDowell,3,42,13.0
333,T331,T331,Tom Watson,2,42,
334,T335,T335,Mark Foster,1,41,41.0
335,T335,T335,Bronson La'Cassie,1,41,3.0
336,T337,T337,Mike Grob,1,40,11.0
337,T337,T337,Paul Trittler,1,40,14.0
338,T337,T337,Azuma Yano,1,40,
339,340,340,WC Liang,2,39,39.0
340,T341,T341,Russ Cochran,1,38,22.0
341,T341,T341,Kenneth Ferrie,2,38,1.0
342,T341,T341,Kaname Yokoo,2,38,9.0
343,344,344,Franklin Langham,1,37,37.0
344,T345,T345,Derek Abel,1,36,36.0
345,T345,T345,Charlie Brown,1,36,36.0
346,T345,T345,Clark Dennis,1,36,36.0
347,T345,T345,David Diaz,1,36,36.0
348,T345,T345,Mattias Eliasson,1,36,36.0
349,T345,T345,Nick Faldo,1,36,36.0
350,T345,T345,Derek Gillespie,1,36,36.0
351,T345,T345,David Higgins,1,36,36.0
352,T345,T345,Danny King,1,36,36.0
353,T345,T345,Mike Lawrence,1,36,36.0
354,T345,T345,Seong Ho Lee,1,36,36.0
355,T345,T345,Jim Lemon,1,36,36.0
356,T345,T345,James Lepp,1,36,36.0
357,T345,T345,Juvic Pagunsan,1,36,36.0
358,T345,T345,Bryn Parry,1,36,36.0
359,T345,T345,Terry Pilkadaris,1,36,36.0
360,T345,T345,Gary Player,1,36,36.0
361,T345,T345,Micah Rudosky,1,36,36.0
362,T345,T345,Dave Rummells,1,36,36.0
363,T345,T345,Bobby Schultze,1,36,12.0
364,T345,T345,Steve Sokol,1,36,36.0
365,T345,T345,Kyle Stanley,1,36,36.0
366,T345,T345,Chris Taylor,1,36,36.0
367,T345,T345,Bobby Wadkins,1,36,36.0
368,T345,T345,Matthew Zions,1,36,36.0
369,T370,T370,Tim Hogarth,1,35,
370,T370,T370,Scott Laycock,1,35,35.0
371,T370,T370,Won Joon Lee,1,35,35.0
372,T370,T370,Hennie Otto,1,35,1.0
373,T370,T370,Scott Parel,1,35,
374,T370,T370,Steve Pellegrine,1,35,4.0
375,T376,T376,Ryan Blaum,1,34,1.0
376,T376,T376,Joe Daley,2,34,
377,T376,T376,James Driscoll,2,34,34.0
378,T376,T376,Tom Gillis,3,34,2.0
379,T376,T376,Louis Oosthuizen,1,34,34.0
380,T376,T376,Dennis Paulson,3,34,6.0
381,T376,T376,Ted Tryba,1,34,1.0
382,T383,T383,Fulton Allem,1,33,2.0
383,T383,T383,Peter Baker,1,33,2.0
384,T383,T383,Keith Fergus,1,33,8.0
385,T383,T383,Alan McLean,1,33,2.0
386,T383,T383,Prom Meesawat,1,33,19.0
387,T383,T383,Warren Pineo,1,33,33.0
388,T389,T389,Steven Alker,1,32,3.0
389,T389,T389,Grégory Bourdy,1,32,30.0
390,T389,T389,Raymond Floyd,2,32,4.0
391,T389,T389,Peter Jacobsen,1,32,8.0
392,T393,T393,Fred Couples,3,31,7.0
393,T393,T393,Reed Hughes,1,31,31.0
394,T393,T393,Trip Kuehne,1,31,31.0
395,T393,T393,Han Lee,1,31,1.0
396,T393,T393,Jose-Filipe Lima,1,31,31.0
397,T393,T393,Andrew Magee,1,31,22.0
398,T393,T393,Eric Manning,1,31,31.0
399,T393,T393,Paul Waring,1,31,31.0
400,T393,T393,Drew Weaver,1,31,31.0
401,T402,T402,Daryl Fathauer,1,30,5.0
402,T402,T402,Ben Ferguson,1,30,2.0
403,T402,T402,Robert Floyd,2,30,25.0
404,T402,T402,Tomohiro Kondo,1,30,30.0
405,T402,T402,Ross Marcano,3,30,30.0
406,T402,T402,Francesco Molinari,1,30,30.0
407,T402,T402,Larry Rinker,1,30,
408,T402,T402,Martín Ureta,1,30,30.0
409,T402,T402,Michelle Wie,1,30,5.0
410,T402,T402,Lee Williams,2,30,1.0
411,T412,T412,Brad Adamonis,2,29,1.0
412,T412,T412,Jason Allen,1,29,29.0
413,T412,T412,Perry Arthur,1,29,6.0
414,T412,T412,Todd Demsey,1,29,27.0
415,T412,T412,David Gossett,2,29,6.0
416,T412,T412,Donnie Hammond,1,29,29.0
417,T412,T412,Corbin King,1,29,6.0
418,T412,T412,Bill McDonald,1,29,6.0
419,T412,T412,Andrew Parr,2,29,29.0
420,T412,T412,Kyle Thompson,1,29,28.0
421,T422,T422,Adam Groom,1,28,28.0
422,T422,T422,Billy Hurley III,1,28,4.0
423,T422,T422,Niklas Lemke,1,28,2.0
424,T422,T422,James Love,1,28,4.0
425,T422,T422,Brock Mulder,1,28,28.0
426,T422,T422,Jin Park,1,28,28.0
427,T422,T422,"Philip Pettitt, Jr.",1,28,28.0
428,T422,T422,Jim St. Pierre,1,28,28.0
429,T430,T430,Bobby Clampett,1,27,
430,T430,T430,Steve Conway,1,27,27.0
431,T430,T430,Graham DeLaet,1,27,27.0
432,T430,T430,Chris Dillow,1,27,8.0
433,T430,T430,Marcus Fraser,1,27,5.0
434,T430,T430,Soren Hansen,1,27,27.0
435,T430,T430,Steve Isley,1,27,6.0
436,T430,T430,John Kelly,2,27,14.0
437,T430,T430,Achi Sato,1,27,27.0
438,T430,T430,David Shacklady,1,27,
439,T440,T440,Stuart Deane,3,26,26.0
440,T440,T440,William McGirt,1,26,9.0
441,T440,T440,Mark Rummings,2,26,7.0
442,T440,T440,Kevin Senecal,1,26,26.0
443,T444,T444,Rhys Davies,1,25,9.0
444,T444,T444,Tim Huber,1,25,25.0
445,T444,T444,John Koskinen,1,25,4.0
446,T444,T444,Rory McIlroy,1,25,25.0
447,T444,T444,Michael Smith,1,25,25.0
448,T444,T444,Dave Womack,1,25,10.0
449,T450,T450,Alex Aragon,1,24,24.0
450,T450,T450,Ross Bain,1,24,10.0
451,T450,T450,Brett Bingham,1,24,19.0
452,T450,T450,Derek Fathauer,1,24,24.0
453,T450,T450,Robin Freeman,1,24,3.0
454,T450,T450,Kelly Gibson,2,24,11.0
455,T450,T450,Julien Guerrier,1,24,6.0
456,T450,T450,Kevin Harper,1,24,24.0
457,T450,T450,Chih-Bing Lam,1,24,1.0
458,T450,T450,Edward Loar,1,24,8.0
459,T450,T450,Ewan Porter,1,24,24.0
460,T450,T450,Matt Seitz,1,24,24.0
461,T450,T450,Craig Stadler,1,24,8.0
462,T450,T450,Esteban Toledo,2,24,12.0
463,T464,T464,Brandel Chamblee,1,23,
464,T464,T464,John Ellis,1,23,1.0
465,T464,T464,Darren Fichardt,1,23,
466,T464,T464,Scott Heyn,1,23,8.0
467,T464,T464,Toshi Izawa,1,23,23.0
468,T464,T464,Kevin King,1,23,23.0
469,T464,T464,Abe Mariano,1,23,5.0
470,T464,T464,Yusaku Miyazato,1,23,16.0
471,T472,T472,Lonny Alexander,1,22,7.0
472,T472,T472,Benn Barham,1,22,22.0
473,T472,T472,Matt Gogel,1,22,3.0
474,T472,T472,David Podas,1,22,22.0
475,T476,T476,Justin Bolli,1,21,3.0
476,T476,T476,Mike Hulbert,3,21,19.0
477,T476,T476,Bryant MacKellar,1,21,
478,T476,T476,Toshinori Muto,1,21,5.0
479,T476,T476,David Ogrin,1,21,21.0
480,T476,T476,Steven Parry,1,21,7.0
481,T476,T476,Lee Rinker,2,21,14.0
482,T476,T476,Geoffrey Sisk,1,21,21.0
483,T476,T476,Sonny Skinner,1,21,21.0
484,T476,T476,Eli Zackheim,1,21,21.0
485,T476,T476,Fuzzy Zoeller,1,21,2.0
486,T487,T487,Gregory Bisconti,1,20,20.0
487,T487,T487,David Chin,1,20,9.0
488,T487,T487,Andy Choi,1,20,4.0
489,T487,T487,Keith Clearwater,2,20,20.0
490,T487,T487,Geoffrey Dean,1,20,
491,T487,T487,David Hearn,1,20,18.0
492,T487,T487,Dustin Johnson,1,20,5.0
493,T487,T487,Paul Lawrie,1,20,4.0
494,T487,T487,David Morland IV,1,20,7.0
495,T487,T487,Alex Prugh,1,20,11.0
496,T487,T487,Craig Pullen,1,20,9.0
497,T487,T487,Adam Speirs,1,20,14.0
498,T487,T487,Stan Utley,1,20,7.0
499,T487,T487,Casey Watabu,1,20,1.0
500,T501,T501,Scott Abbott,1,19,19.0
501,T501,T501,Alastair Forsyth,1,19,16.0
502,T501,T501,Ryan Garrity,1,19,16.0
503,T501,T501,Bob Gaus,1,19,13.0
504,T501,T501,Brian Henninger,2,19,5.0
505,T501,T501,Anders Hultman,1,19,16.0
506,T501,T501,Payton Osborn,1,19,8.0
507,T501,T501,David Peoples,2,19,15.0
508,T501,T501,Phil Schmitt,1,19,19.0
509,T501,T501,Scott Simpson,1,19,1.0
510,T501,T501,Jon Turcott,1,19,11.0
511,T512,T512,Frank Bensel,1,18,1.0
512,T512,T512,Adam Bland,1,18,13.0
513,T512,T512,Matthew Call,1,18,18.0
514,T512,T512,Trevor Dodds,1,18,9.0
515,T512,T512,Peter Fowler,1,18,18.0
516,T512,T512,Brian Hadley,1,18,2.0
517,T512,T512,Mark Harrell,1,18,5.0
518,T512,T512,Kevin Hayashi,1,18,10.0
519,T512,T512,Scott Hebert,2,18,13.0
520,T512,T512,Doug McGuigan,1,18,7.0
521,T512,T512,Larry Nelson,1,18,9.0
522,T512,T512,Mike Regner,1,18,18.0
523,T512,T512,Adam Rubinson,1,18,18.0
524,T525,T525,Michael Berg,1,17,17.0
525,T525,T525,Phil Blackmar,1,17,9.0
526,T525,T525,Ben Bunny,1,17,13.0
527,T525,T525,Ben Crenshaw,1,17,2.0
528,T525,T525,Rod Curl,1,17,
529,T525,T525,Cameron Doan,1,17,1.0
530,T525,T525,Jeff Golden,1,17,13.0
531,T525,T525,Ty Harris,1,17,1.0
532,T525,T525,Ryan Howison,1,17,1.0
533,T525,T525,Tony Jacklin,1,17,13.0
534,T525,T525,Chad Kurmel,1,17,
535,T525,T525,Richard Lee,1,17,11.0
536,T525,T525,Llewellyn Matthews,1,17,7.0
537,T525,T525,Scott Miller,1,17,4.0
538,T525,T525,Jay Synkelma,1,17,17.0
539,T525,T525,Harold Wallace,1,17,17.0
540,T525,T525,Denis Watson,1,17,9.0
541,T525,T525,Oliver Wilson,1,17,9.0
542,T543,T543,Desvonde Botes,1,16,5.0
543,T543,T543,Victor Ciesielski,1,16,
544,T543,T543,Robert Dinwiddie,1,16,16.0
545,T543,T543,Andrew Johnson,1,16,16.0
546,T543,T543,Jon Mills,1,16,
547,T543,T543,Jake Narro,1,16,16.0
548,T543,T543,Richard Scott,1,16,13.0
549,T543,T543,Chip Sullivan,1,16,3.0
550,T551,T551,Adilson da Silva,1,15,
551,T551,T551,Kyle Dobbs,1,15,1.0
552,T551,T551,Brad Fritsch,1,15,2.0
553,T551,T551,Tommy Gainey,1,15,3.0
554,T551,T551,Wes Heffernan,1,15,7.0
555,T551,T551,Jason Kokrak,1,15,15.0
556,T551,T551,Martin Laird,1,15,3.0
557,T551,T551,Nobuhiro Masuda,1,15,15.0
558,T551,T551,Butch Sheehan,1,15,14.0
559,T551,T551,Sam Walker,1,15,5.0
560,T561,T561,William Amundsen,1,14,9.0
561,T561,T561,Seve Ballesteros,1,14,13.0
562,T561,T561,Michael Block,1,14,2.0
563,T561,T561,Scott Dunlap,1,14,6.0
564,T561,T561,Ross Fisher,1,14,12.0
565,T561,T561,Matt Harmon,1,14,4.0
566,T561,T561,Vince Jewell,1,14,7.0
567,T561,T561,Andy Matthews,2,14,10.0
568,T561,T561,Brian Miller,1,14,14.0
569,T561,T561,Todd Rossetti,1,14,2.0
