,YTD_Sub-Par_Rounds_Streak_RANK THIS WEEK,YTD_Sub-Par_Rounds_Streak_RANK LAST WEEK,YTD_Sub-Par_Rounds_Streak_PLAYER NAME,YTD_Sub-Par_Rounds_Streak_VALUE
232,T199,T199,"Wes Short, Jr.",3
233,T199,T199,Jerry Smith,3
234,T199,T199,Darron Stiles,3
235,T199,T199,Kirk Triplett,3
236,T199,T199,Omar Uresti,3
237,T199,T199,Garrett Willis,3
238,T199,T199,Willie Wood,3
239,T240,T240,"David Berganio, Jr.",2
240,T240,T240,Olin Browne,2
241,T240,T240,Paul Casey,2
242,T240,T240,Robert Damron,2
243,T240,T240,David Duval,2
244,T240,T240,Pelle Edberg,2
245,T240,T240,Danny Ellis,2
246,T240,T240,Matt Every,2
247,T240,T240,Brad Faxon,2
248,T240,T240,Keith Fergus,2
249,T240,T240,Tadd Fujikawa,2
250,T240,T240,Andres Gonzales,2
251,T240,T240,Richard Green,2
252,T240,T240,Scott Gump,2
253,T240,T240,Donnie Hammond,2
254,T240,T240,Tim Hogarth,2
255,T240,T240,David Howell,2
256,T240,T240,John Huston,2
257,T240,T240,Miguel Angel Jiménez,2
258,T240,T240,Brandt Jobe,2
259,T240,T240,Tom Johnson,2
260,T240,T240,Luke List,2
261,T240,T240,Kelly Mitchum,2
262,T240,T240,Larry Mize,2
263,T240,T240,Jonathan Moore,2
264,T240,T240,Richie Ramsay,2
265,T240,T240,Andrew Ruthkoski,2
266,T240,T240,Jeev Milkha Singh,2
267,T240,T240,Chris Smith,2
268,T240,T240,B.J. Staten,2
269,T240,T240,Kyle Thompson,2
270,T240,T240,Vance Veazey,2
271,T240,T240,Tom Watson,2
272,T240,T240,Lee Westwood,2
273,T240,T240,Lee Williams,2
