,Approach_175-200_yards_RTP_Score_RANK THIS WEEK,Approach_175-200_yards_RTP_Score_RANK LAST WEEK,Approach_175-200_yards_RTP_Score_PLAYER NAME,Approach_175-200_yards_RTP_Score_ROUNDS,Approach_175-200_yards_RTP_Score_AVG RTP
102,T102,T102,Ryan Moore,72,+.050
103,T102,T102,Sean O'Hair,81,+.050
104,T105,T105,John Rollins,94,+.051
105,T105,T105,Jimmy Walker,73,+.051
106,T107,T107,Michael Allen,91,+.053
107,T107,T107,Jonathan Byrd,88,+.053
108,T107,T107,Alex Cejka,75,+.053
109,T110,T110,Tommy Armour III,77,+.054
110,T110,T110,John Huston,56,+.054
111,112,112,Steve Elkington,84,+.055
112,113,113,Tim Petrovic,97,+.056
113,T114,T114,Todd Demsey,80,+.057
114,T114,T114,Tim Herron,97,+.057
115,T114,T114,Patrick Sheehan,124,+.057
116,T114,T114,Kevin Streelman,114,+.057
117,118,118,Woody Austin,109,+.060
118,119,119,Paul Goydos,78,+.061
119,120,120,Charles Warren,79,+.062
120,T121,T121,Stewart Cink,87,+.063
121,T121,T121,Bill Haas,99,+.063
122,T123,T123,Charley Hoffman,94,+.064
123,T123,T123,Matt Kuchar,88,+.064
124,125,125,David Lutterus,59,+.065
125,126,126,Brad Elder,67,+.067
126,T127,T127,Rich Beem,90,+.068
127,T127,T127,Paul Casey,55,+.068
128,T127,T127,Doug LaBelle II,65,+.068
129,130,130,Tag Ridings,88,+.069
130,T131,T131,Ben Curtis,80,+.070
131,T131,T131,Jerry Kelly,89,+.070
132,T133,T133,Billy Mayfair,103,+.071
133,T133,T133,John Senden,93,+.071
134,T135,T135,Trevor Immelman,70,+.073
135,T135,T135,Jon Mills,95,+.073
136,T137,T137,Chris DiMarco,87,+.075
137,T137,T137,Craig Kanada,65,+.075
138,T139,T139,Cody Freeman,66,+.077
139,T139,T139,Jay Williamson,96,+.077
140,141,141,Cliff Kresge,84,+.080
141,142,142,Bubba Watson,97,+.081
142,143,143,Frank Lickliter II,107,+.082
143,144,144,Stephen Leaney,53,+.083
144,T145,T145,Kenneth Ferrie,72,+.084
145,T145,T145,Brandt Jobe,52,+.084
146,T147,T147,Jason Allred,63,+.085
147,T147,T147,Nick Flanagan,89,+.085
148,T147,T147,Dustin Johnson,92,+.085
149,T150,T150,John Mallinger,95,+.086
150,T150,T150,Dean Wilson,109,+.086
151,T152,T152,Ryan Armour,87,+.087
152,T152,T152,Olin Browne,77,+.087
153,154,154,Jeff Maggert,86,+.089
154,155,155,Nick Watney,96,+.090
155,T156,T156,Cameron Beckman,87,+.091
156,T156,T156,Tim Wilkinson,95,+.091
157,158,158,Will MacKenzie,62,+.092
158,159,159,Aaron Baddeley,76,+.093
159,T160,T160,Robert Garrigus,90,+.095
160,T160,T160,Brett Rumford,72,+.095
161,T160,T160,David Toms,70,+.095
162,T160,T160,Y.E. Yang,89,+.095
163,T164,T164,Brad Adamonis,87,+.098
164,T164,T164,Rocco Mediate,87,+.098
165,166,166,Steve Lowery,74,+.099
166,T167,T167,Jim McGovern,75,+.102
167,T167,T167,Ian Poulter,51,+.102
168,169,169,Parker McLachlin,88,+.103
169,170,170,Lucas Glover,91,+.104
170,171,171,Tommy Gainey,60,+.105
171,T172,T172,Billy Andrade,71,+.106
172,T172,T172,Mark Calcavecchia,67,+.106
173,174,174,Shigeki Maruyama,50,+.111
174,175,175,Ted Purdy,68,+.118
175,176,176,Omar Uresti,74,+.119
176,177,177,Kevin Stadler,90,+.122
177,178,178,Johnson Wagner,83,+.123
178,T179,T179,J.P. Hayes,67,+.124
179,T179,T179,Travis Perkins,53,+.124
180,181,181,Greg Kraft,63,+.128
181,182,182,Joe Ogilvie,100,+.130
182,183,183,Jin Park,85,+.132
183,184,184,Carlos Franco,73,+.134
184,185,185,Peter Lonard,92,+.136
185,186,186,Robert Gamez,79,+.138
186,187,187,Todd Hamilton,92,+.139
187,188,188,Nicholas Thompson,113,+.141
188,189,189,Nathan Green,95,+.148
189,190,190,Justin Bolli,87,+.149
190,191,191,David Duval,51,+.151
191,192,192,Mathias Grönberg,87,+.160
192,193,193,Ron Whittaker,54,+.164
193,194,194,Fred Couples,60,+.167
194,195,195,Mark Hensby,71,+.169
195,196,196,Harrison Frazar,73,+.180
196,197,197,Kyle Thompson,70,+.223
