,Approaches_from__200_yards_RANK THIS WEEK,Approaches_from__200_yards_RANK LAST WEEK,Approaches_from__200_yards_PLAYER NAME,Approaches_from__200_yards_ROUNDS,Approaches_from__200_yards_AVG,Approaches_from__200_yards_TOTAL DISTANCE (FEET),Approaches_from__200_yards_# OF ATTEMPTS,Approaches_from__200_yards_RELATIVE TO PAR
53,T52,T52,Padraig Harrington,52,"48' 8""",4425.833,91,-8
54,T55,T55,Robert Allenby,108,"48' 9""",14479.333,297,-53
55,T55,T55,Freddie Jacobson,78,"48' 9""",9219.833,189,-12
56,T57,T57,Joe Durant,92,"48' 10""",12999.5,266,-27
57,T57,T57,Rocco Mediate,87,"48' 10""",10644.833,218,-23
58,T57,T57,Rory Sabbatini,77,"48' 10""",9178.333,188,-28
59,60,60,Tommy Gainey,60,"48' 11""",6599.4169999999995,135,-17
60,61,61,Nick Watney,96,"49' 0""",13631.25,278,-83
61,62,62,Brian Gay,102,"49' 1""",14026.583,286,-6
62,T63,T63,Cameron Beckman,87,"49' 2""",10429.25,212,-36
63,T63,T63,Jim Furyk,95,"49' 2""",12775.917,260,-28
64,T63,T63,Rod Pampling,83,"49' 2""",11314.5,230,-34
65,T63,T63,Corey Pavin,69,"49' 2""",8699.75,177,-4
66,T63,T63,Kyle Thompson,70,"49' 2""",6685.0,136,-13
67,T68,T68,Tommy Armour III,77,"49' 3""",8426.083,171,-15
68,T68,T68,Glen Day,64,"49' 3""",7539.9169999999995,153,-10
69,T68,T68,Davis Love III,78,"49' 3""",8957.333,182,-27
70,T71,T71,Lee Janzen,89,"49' 5""",9826.417,199,-26
71,T71,T71,Sean O'Hair,81,"49' 5""",10084.75,204,-37
72,T71,T71,John Rollins,94,"49' 5""",11911.0,241,-30
73,T74,T74,Chez Reavie,102,"49' 6""",13853.0,280,-10
74,T74,T74,Dean Wilson,109,"49' 6""",12913.917,261,-22
75,T76,T76,Robert Gamez,79,"49' 9""",10941.167,220,-4
76,T76,T76,Anthony Kim,81,"49' 9""",9600.417,193,-34
77,T76,T76,Travis Perkins,53,"49' 9""",4874.083,98,+2
78,T79,T79,Nick Flanagan,89,"49' 10""",11958.083,240,-24
79,T79,T79,Craig Kanada,65,"49' 10""",8025.8330000000005,161,-11
80,T79,T79,Stephen Leaney,53,"49' 10""",6029.0830000000005,121,+5
81,82,82,George McNeill,97,"49' 11""",14486.917,290,-32
82,T83,T83,Todd Hamilton,92,"50' 0""",11808.583,236,-20
83,T83,T83,Brandt Jobe,52,"50' 0""",6201.8330000000005,124,-6
84,T83,T83,Omar Uresti,74,"50' 0""",10496.0,210,-11
85,86,86,Marc Turnesa,87,"50' 1""",10874.667,217,-22
86,T87,T87,Ryan Palmer,69,"50' 4""",8207.667,163,-31
87,T87,T87,Tim Petrovic,97,"50' 4""",12082.583,240,-26
88,T87,T87,Chris Stroud,81,"50' 4""",9820.417,195,-6
89,T87,T87,Johnson Wagner,83,"50' 4""",10825.167,215,-40
90,T91,T91,Shane Bertsch,96,"50' 5""",13261.917,263,-1
91,T91,T91,Zach Johnson,85,"50' 5""",12602.667,250,-20
92,T91,T91,Kevin Streelman,114,"50' 5""",13762.583,273,-43
93,T94,T94,Alex Cejka,75,"50' 6""",9943.917,197,+7
94,T94,T94,Nick O'Hern,82,"50' 6""",10954.333,217,-10
95,T94,T94,John Senden,93,"50' 6""",13084.833,259,-44
96,T94,T94,Charles Warren,79,"50' 6""",12329.917,244,-27
97,T98,T98,Brenden Pappas,66,"50' 8""",6894.25,136,-33
98,T98,T98,Bob Tway,70,"50' 8""",7806.25,154,-30
99,T100,T100,Brad Adamonis,87,"50' 9""",11166.333,220,-35
100,T100,T100,Kenneth Ferrie,72,"50' 9""",10396.917,205,-24
101,T100,T100,Jason Gore,94,"50' 9""",12792.75,252,-42
102,T100,T100,Bill Haas,99,"50' 9""",13449.917,265,-40
103,T100,T100,Kevin Sutherland,98,"50' 9""",14515.25,286,-56
104,105,105,Patrick Sheehan,124,"50' 10""",15194.083,299,-32
105,T106,T106,Greg Kraft,63,"50' 11""",6009.0830000000005,118,-7
106,T106,T106,Frank Lickliter II,107,"50' 11""",16701.25,328,-37
107,T106,T106,Jeff Maggert,86,"50' 11""",12575.5,247,-26
108,T106,T106,Billy Mayfair,103,"50' 11""",15727.917,309,-48
109,T110,T110,Rich Beem,90,"51' 0""",12248.5,240,-24
110,T110,T110,Steve Marino,119,"51' 0""",15565.333,305,-51
111,112,112,Ken Duke,116,"51' 1""",15789.917,309,-39
112,T113,T113,Kent Jones,68,"51' 2""",8592.083,168,-7
113,T113,T113,Joe Ogilvie,100,"51' 2""",13210.333,258,-38
114,T113,T113,Tag Ridings,88,"51' 2""",12289.75,240,-48
115,T116,T116,Steve Flesch,95,"51' 3""",11845.5,231,-26
116,T116,T116,John Huston,56,"51' 3""",6709.6669999999995,131,-24
117,T116,T116,Ted Purdy,68,"51' 3""",8866.417,173,-27
118,T116,T116,Steve Stricker,75,"51' 3""",9223.333,180,-33
119,T116,T116,Vaughn Taylor,103,"51' 3""",12605.25,246,-24
120,T116,T116,Mark Wilson,107,"51' 3""",15728.083,307,-39
121,T122,T122,Cody Freeman,66,"51' 4""",6983.5,136,+1
122,T122,T122,Mathew Goggin,91,"51' 4""",13339.417,260,-45
123,T122,T122,Charles Howell III,101,"51' 4""",13238.333,258,-44
124,T125,T125,K.J. Choi,74,"51' 5""",9715.0,189,-25
125,T125,T125,Paul Goydos,78,"51' 5""",12242.5,238,+10
126,T125,T125,Bo Van Pelt,101,"51' 5""",13926.25,271,-41
127,T128,T128,Jonathan Byrd,88,"51' 6""",13650.917,265,-61
128,T128,T128,Richard Johnson,60,"51' 6""",6647.9169999999995,129,-8
129,T128,T128,David Lutterus,59,"51' 6""",6999.75,136,-21
130,131,131,Justin Leonard,101,"51' 7""",11143.083,216,-15
131,132,132,Marco Dawson,64,"51' 8""",8056.5830000000005,156,-27
132,T133,T133,Harrison Frazar,73,"51' 10""",8654.417,167,-23
133,T133,T133,David Toms,70,"51' 10""",7667.4169999999995,148,-13
134,T135,T135,Mark Hensby,71,"51' 11""",9390.667,181,-25
135,T135,T135,Jimmy Walker,73,"51' 11""",8359.583,161,-20
136,137,137,Y.E. Yang,89,"52' 0""",12112.583,233,-31
137,T138,T138,Brian Davis,108,"52' 1""",17695.833,340,-23
138,T138,T138,Ron Whittaker,54,"52' 1""",5785.75,111,-5
139,T140,T140,Mark Calcavecchia,67,"52' 2""",8822.667,169,-11
140,T140,T140,Scott Verplank,82,"52' 2""",11532.417,221,-1
141,T142,T142,Aaron Baddeley,76,"52' 3""",10186.167,195,-33
142,T142,T142,Carlos Franco,73,"52' 3""",9459.0,181,-36
143,T142,T142,Matt Jones,95,"52' 3""",12948.917,248,-31
144,T142,T142,Carl Pettersson,110,"52' 3""",15465.417,296,-15
145,146,146,Chris DiMarco,87,"52' 4""",11417.417,218,-11
146,147,147,Ryuji Imada,80,"52' 5""",10581.667,202,-14
147,T148,T148,J.J. Henry,108,"52' 6""",15342.0,292,-27
148,T148,T148,John Mallinger,95,"52' 6""",13441.667,256,-15
149,150,150,Stuart Appleby,87,"52' 7""",11365.083,216,-22
150,T151,T151,Shigeki Maruyama,50,"52' 8""",7109.8330000000005,135,-13
151,T151,T151,Mike Weir,88,"52' 8""",10368.917,197,-19
152,T153,T153,Ryan Armour,87,"52' 9""",11505.75,218,-5
153,T153,T153,Bob Sowards,61,"52' 9""",7327.0830000000005,139,-25
154,T153,T153,Tim Wilkinson,95,"52' 9""",12298.0,233,-33
155,T156,T156,James Driscoll,85,"52' 10""",11893.333,225,-44
156,T156,T156,Nicholas Thompson,113,"52' 10""",16222.25,307,-54
157,158,158,Michael Allen,91,"52' 11""",11799.333,223,-44
158,T159,T159,John Merrick,98,"53' 0""",12084.333,228,-31
159,T159,T159,Kevin Na,97,"53' 0""",14256.833,269,-45
160,T159,T159,John Riegger,73,"53' 0""",10068.667,190,-21
161,162,162,Steve Lowery,74,"53' 4""",11085.833,208,-8
162,T163,T163,Troy Matteson,94,"53' 5""",14261.083,267,-28
163,T163,T163,Charlie Wi,97,"53' 5""",13257.5,248,-18
164,165,165,Tom Lehman,51,"53' 6""",5937.6669999999995,111,-14
165,166,166,Brett Quigley,80,"53' 8""",12067.917,225,-19
166,T167,T167,Woody Austin,109,"53' 9""",15215.583,283,-49
167,T167,T167,Jeff Gove,50,"53' 9""",6883.5,128,-17
168,169,169,Ian Poulter,51,"53' 10""",5917.25,110,E
169,T170,T170,Jason Allred,63,"53' 11""",6952.1669999999995,129,-5
170,T170,T170,Mathias Grönberg,87,"53' 11""",12992.417,241,-50
171,T170,T170,Adam Scott,51,"53' 11""",5340.3330000000005,99,-23
172,T173,T173,Ben Crane,86,"54' 0""",12205.333,226,-20
173,T173,T173,Scott McCarron,63,"54' 0""",8429.167,156,-10
174,T175,T175,Bob Estes,90,"54' 1""",14338.083,265,-7
175,T175,T175,Dudley Hart,74,"54' 1""",10500.0,194,-27
176,177,177,Daniel Chopra,84,"54' 2""",10230.5,189,-24
177,178,178,Parker McLachlin,88,"54' 4""",11686.333,215,-33
178,179,179,Tim Herron,97,"54' 5""",12570.583,231,-36
179,180,180,Paul Claxton,63,"54' 6""",7517.0,138,+4
180,181,181,Nathan Green,95,"54' 7""",16309.333,299,-37
181,182,182,Jeff Overton,103,"54' 8""",13114.167,240,-21
182,T183,T183,Jason Day,81,"54' 9""",12702.833,232,-44
183,T183,T183,Richard Johnson,77,"54' 9""",10998.75,201,-30
184,185,185,Alejandro Cañizares,52,"54' 10""",6850.25,125,-3
185,186,186,Steve Elkington,84,"55' 1""",12444.917,226,-14
186,T187,T187,Steve Allan,58,"55' 4""",7084.5,128,-22
187,T187,T187,J.P. Hayes,67,"55' 4""",8302.917,150,-6
188,189,189,Jesper Parnevik,88,"55' 7""",12721.583,229,-41
189,190,190,Todd Demsey,80,"56' 1""",11162.0,199,-35
190,T191,T191,David Duval,51,"56' 2""",5896.75,105,-5
191,T191,T191,Brett Rumford,72,"56' 2""",9441.583,168,-6
192,193,193,Brad Elder,67,"56' 10""",7732.75,136,-13
193,194,194,Eric Axley,113,"57' 2""",15025.5,263,-30
194,195,195,Ryan Moore,72,"57' 11""",11585.667,200,-11
195,196,196,Chris Riley,51,"59' 6""",7262.9169999999995,122,-13
196,197,197,Chad Collins,72,"59' 10""",11073.833,185,-4
