,Birdie_or_Better_Percentage_-_125-150_ya_RANK THIS WEEK,Birdie_or_Better_Percentage_-_125-150_ya_RANK LAST WEEK,Birdie_or_Better_Percentage_-_125-150_ya_PLAYER NAME,Birdie_or_Better_Percentage_-_125-150_ya_ROUNDS,Birdie_or_Better_Percentage_-_125-150_ya_%,Birdie_or_Better_Percentage_-_125-150_ya_TOTAL BIRDIES,Birdie_or_Better_Percentage_-_125-150_ya_TOTAL HOLES
172,173,173,Chris Stroud,81,14.65,29,198
173,174,174,Jason Allred,63,14.57,22,151
174,175,175,John Merrick,98,14.47,34,235
175,176,176,J.J. Henry,108,14.43,44,305
176,T177,T177,Jason Day,81,14.29,36,252
177,T177,T177,David Duval,51,14.29,17,119
178,T177,T177,Carlos Franco,73,14.29,25,175
179,180,180,Bo Van Pelt,101,14.24,42,295
180,181,181,Stephen Leaney,53,14.18,19,134
181,182,182,Sean O'Hair,81,14.06,27,192
182,183,183,Dustin Johnson,92,13.85,36,260
183,184,184,Nick Watney,96,13.75,37,269
184,185,185,Matt Kuchar,88,13.71,27,197
185,186,186,John Rollins,94,13.7,30,219
186,187,187,Harrison Frazar,73,13.57,27,199
187,188,188,Bob Sowards,61,13.55,21,155
188,189,189,Chris Riley,51,13.51,15,111
189,190,190,Jeff Gove,50,13.38,21,157
190,191,191,James Driscoll,85,13.22,30,227
191,192,192,Ángel Cabrera,55,13.16,15,114
192,193,193,Steve Allan,58,12.88,21,163
193,194,194,Ted Purdy,68,12.57,24,191
194,195,195,Travis Perkins,53,12.32,17,138
195,196,196,Retief Goosen,59,9.92,12,121
196,197,197,Kyle Thompson,70,9.82,16,163
