,GIR_Percentage_-_75-100_yards_RANK THIS WEEK,GIR_Percentage_-_75-100_yards_RANK LAST WEEK,GIR_Percentage_-_75-100_yards_PLAYER NAME,GIR_Percentage_-_75-100_yards_ROUNDS,GIR_Percentage_-_75-100_yards_%,GIR_Percentage_-_75-100_yards_GREENS HIT,GIR_Percentage_-_75-100_yards_TOTAL HOLES,GIR_Percentage_-_75-100_yards_RELATIVE TO PAR
112,113,113,Tommy Armour III,77,79.59,78,98,-0.31
113,114,114,Troy Matteson,94,79.57,74,93,-0.32
114,115,115,Steve Marino,119,79.46,89,112,-0.4
115,116,116,Todd Hamilton,92,79.35,73,92,-0.33
116,T117,T117,Paul Casey,55,79.31,23,29,-0.3
117,T117,T117,Tommy Gainey,60,79.31,46,58,-0.35
118,119,119,Robert Gamez,79,79.27,65,82,-0.14
119,120,120,Glen Day,64,79.22,61,77,-0.33
120,121,121,Chris DiMarco,87,78.95,75,95,-0.31
121,122,122,Kent Jones,68,78.85,41,52,-0.27
122,123,123,Mark Wilson,107,78.7,85,108,-0.36
123,124,124,Jonathan Byrd,88,78.67,59,75,-0.32
124,125,125,Peter Lonard,92,78.65,70,89,-0.29
125,T126,T126,Sergio Garcia,72,78.57,33,42,-0.3
126,T126,T126,Lee Janzen,89,78.57,66,84,-0.21
127,T126,T126,Charles Warren,79,78.57,55,70,-0.31
128,129,129,Eric Axley,113,78.48,62,79,-0.45
129,130,130,George McNeill,97,78.41,69,88,-0.25
130,T131,T131,Kevin Stadler,90,78.35,76,97,-0.3
131,T131,T131,Nick Watney,96,78.35,76,97,-0.21
132,133,133,Jeff Maggert,86,78.31,65,83,-0.22
133,T134,T134,Rich Beem,90,78.26,72,92,-0.26
134,T134,T134,Parker McLachlin,88,78.26,72,92,-0.32
135,T134,T134,Kyle Thompson,70,78.26,54,69,-0.33
136,137,137,Jason Allred,63,78.18,43,55,-0.3
137,138,138,Tag Ridings,88,78.16,68,87,-0.24
138,139,139,D.J. Trahan,94,78.13,50,64,-0.22
139,140,140,Matt Jones,95,78.08,57,73,-0.26
140,141,141,Richard Johnson,60,77.97,46,59,-0.22
141,142,142,Brett Rumford,72,77.94,53,68,-0.43
142,T143,T143,Todd Demsey,80,77.78,42,54,-0.38
143,T143,T143,Jin Park,85,77.78,77,99,-0.29
144,145,145,Charlie Wi,97,77.65,66,85,-0.3
145,146,146,Marco Dawson,64,77.59,45,58,-0.4
146,147,147,Brandt Jobe,52,77.5,31,40,-0.16
147,148,148,Ryan Armour,87,77.42,72,93,-0.19
148,T149,T149,Brad Elder,67,77.27,34,44,-0.09
149,T149,T149,Kenneth Ferrie,72,77.27,34,44,-0.29
150,T149,T149,Chez Reavie,102,77.27,85,110,-0.39
151,152,152,Sean O'Hair,81,77.05,47,61,-0.3
152,153,153,Jesper Parnevik,88,76.79,43,56,-0.28
153,154,154,Boo Weekley,86,76.47,52,68,-0.25
154,155,155,Joe Ogilvie,100,76.38,97,127,-0.47
155,156,156,Jeff Overton,103,76.34,71,93,-0.28
156,157,157,Tim Herron,97,76.19,80,105,-0.34
157,158,158,John Mallinger,95,76.14,67,88,-0.27
158,159,159,Trevor Immelman,70,76.09,35,46,-0.26
159,T160,T160,Olin Browne,77,76.0,76,100,-0.28
160,T160,T160,Chad Collins,72,76.0,38,50,-0.45
161,T160,T160,Carl Pettersson,110,76.0,57,75,-0.3
162,T160,T160,Jimmy Walker,73,76.0,38,50,-0.29
163,164,164,Mark Calcavecchia,67,75.86,44,58,-0.36
164,T165,T165,Travis Perkins,53,75.68,28,37,-0.07
165,T165,T165,Kevin Streelman,114,75.68,84,111,-0.38
166,167,167,Kevin Na,97,75.56,68,90,-0.31
167,168,168,Richard Johnson,77,75.41,46,61,-0.24
168,T169,T169,Ernie Els,51,75.0,18,24,-0.33
169,T169,T169,Michael Letzig,88,75.0,42,56,-0.36
170,T169,T169,Steve Lowery,74,75.0,42,56,-0.4
171,172,172,Vijay Singh,82,74.67,56,75,-0.27
172,173,173,Steve Flesch,95,74.53,79,106,-0.23
173,174,174,Ted Purdy,68,74.51,38,51,-0.18
174,175,175,John Senden,93,74.36,58,78,-0.28
175,176,176,Paul Claxton,63,74.24,49,66,-0.29
176,T177,T177,Rod Pampling,83,74.14,43,58,-0.35
177,T177,T177,Bob Sowards,61,74.14,43,58,-0.23
178,179,179,Omar Uresti,74,74.12,63,85,-0.33
179,180,180,Steve Allan,58,73.81,31,42,-0.16
180,181,181,Cliff Kresge,84,73.24,52,71,-0.21
181,182,182,Nathan Green,95,73.12,68,93,-0.32
182,183,183,Johnson Wagner,83,72.92,35,48,-0.34
183,T184,T184,Charley Hoffman,94,72.73,64,88,-0.28
184,T184,T184,Ryan Moore,72,72.73,32,44,-0.25
185,186,186,Andres Romero,69,72.55,37,51,-0.11
186,187,187,Billy Andrade,71,71.93,41,57,-0.07
187,188,188,Mathias Grönberg,87,71.83,51,71,-0.29
188,189,189,Daniel Chopra,84,71.76,61,85,-0.34
189,190,190,J.B. Holmes,86,71.43,60,84,-0.3
190,191,191,Bubba Watson,97,70.37,57,81,-0.28
191,192,192,Kenny Perry,97,69.33,52,75,-0.33
192,193,193,David Lutterus,59,68.75,33,48,-0.3
193,194,194,Nick Flanagan,89,68.18,45,66,-0.2
194,195,195,Camilo Villegas,79,67.44,29,43,-0.17
195,196,196,James Driscoll,85,65.75,48,73,-0.35
196,197,197,Robert Garrigus,90,63.93,39,61,-0.38
