,GIR_Percentage_-__125_yards_RANK THIS WEEK,GIR_Percentage_-__125_yards_RANK LAST WEEK,GIR_Percentage_-__125_yards_PLAYER NAME,GIR_Percentage_-__125_yards_ROUNDS,GIR_Percentage_-__125_yards_%,GIR_Percentage_-__125_yards_GREENS HIT,GIR_Percentage_-__125_yards_TOTAL HOLES,GIR_Percentage_-__125_yards_RELATIVE TO PAR
91,92,92,Rocco Mediate,87,82.58,275,333,-0.42
92,93,93,Rod Pampling,83,82.55,298,361,-0.42
93,T94,T94,Ben Curtis,80,82.51,250,303,-0.46
94,T94,T94,Stephen Leaney,53,82.51,151,183,-0.34
95,96,96,Steve Marino,119,82.47,475,576,-0.41
96,97,97,Jim McGovern,75,82.4,220,267,-0.36
97,98,98,Tag Ridings,88,82.39,379,460,-0.45
98,99,99,Jeff Overton,103,82.35,420,510,-0.42
99,100,100,Alex Cejka,75,82.31,228,277,-0.36
100,101,101,Peter Lonard,92,82.28,339,412,-0.45
101,102,102,Cody Freeman,66,82.24,213,259,-0.35
102,103,103,Stewart Cink,87,82.23,287,349,-0.52
103,104,104,Omar Uresti,74,82.21,268,326,-0.39
104,105,105,Joe Ogilvie,100,82.18,438,533,-0.46
105,106,106,Patrick Sheehan,124,82.17,401,488,-0.38
106,107,107,Chad Campbell,94,82.02,333,406,-0.53
107,108,108,Ryan Palmer,69,81.99,264,322,-0.48
108,109,109,Todd Demsey,80,81.96,309,377,-0.44
109,110,110,D.J. Trahan,94,81.95,336,410,-0.41
110,111,111,K.J. Choi,74,81.92,222,271,-0.44
111,112,112,Nicholas Thompson,113,81.89,434,530,-0.44
112,113,113,Camilo Villegas,79,81.88,244,298,-0.51
113,114,114,Padraig Harrington,52,81.82,135,165,-0.47
114,115,115,Matt Jones,95,81.8,364,445,-0.44
115,116,116,Brad Elder,67,81.71,201,246,-0.4
116,117,117,Jon Mills,95,81.7,326,399,-0.4
117,118,118,John Rollins,94,81.67,352,431,-0.39
118,119,119,Troy Matteson,94,81.63,400,490,-0.43
119,120,120,Brian Gay,102,81.53,309,379,-0.47
120,121,121,Anthony Kim,81,81.52,300,368,-0.52
121,122,122,Lee Janzen,89,81.43,285,350,-0.33
122,123,123,Bubba Watson,97,81.36,384,472,-0.48
123,124,124,John Riegger,73,81.35,314,386,-0.4
124,125,125,Charlie Wi,97,81.32,344,423,-0.39
125,126,126,Olin Browne,77,81.31,248,305,-0.28
126,127,127,Kent Jones,68,81.25,208,256,-0.43
127,T128,T128,Gavin Coles,54,81.18,151,186,-0.39
128,T128,T128,Davis Love III,78,81.18,289,356,-0.44
129,130,130,Ryan Moore,72,81.15,254,313,-0.44
130,131,131,Mark Hensby,71,81.13,301,371,-0.43
131,132,132,Richard Johnson,60,81.07,167,206,-0.34
132,133,133,Chris DiMarco,87,81.03,299,369,-0.4
133,T134,T134,Brian Davis,108,80.95,408,504,-0.47
134,T134,T134,Brett Rumford,72,80.95,238,294,-0.46
135,T136,T136,Jin Park,85,80.94,259,320,-0.37
136,T136,T136,Kevin Streelman,114,80.94,446,551,-0.4
137,138,138,Paul Casey,55,80.92,140,173,-0.44
138,139,139,Kevin Stadler,90,80.91,339,419,-0.42
139,140,140,Parker McLachlin,88,80.88,330,408,-0.46
140,141,141,Robert Gamez,79,80.86,283,350,-0.35
141,142,142,Tom Scherrer,56,80.82,177,219,-0.36
142,143,143,Mark Calcavecchia,67,80.7,230,285,-0.43
143,144,144,Steve Allan,58,80.65,225,279,-0.48
144,145,145,Travis Perkins,53,80.6,162,201,-0.33
145,T146,T146,Kenneth Ferrie,72,80.57,253,314,-0.36
146,T146,T146,Vaughn Taylor,103,80.57,369,458,-0.43
147,148,148,Marco Dawson,64,80.52,215,267,-0.45
148,149,149,Charles Warren,79,80.45,358,445,-0.4
149,150,150,Kevin Na,97,80.32,355,442,-0.45
150,151,151,Scott McCarron,63,80.16,202,252,-0.38
151,152,152,Ian Poulter,51,80.11,141,176,-0.42
152,153,153,Dustin Johnson,92,80.04,421,526,-0.42
153,154,154,Johnson Wagner,83,79.94,255,319,-0.43
154,155,155,Jason Day,81,79.91,354,443,-0.45
155,156,156,Daniel Chopra,84,79.86,337,422,-0.45
156,157,157,Chad Collins,72,79.84,206,258,-0.49
157,158,158,Nathan Green,95,79.82,356,446,-0.49
158,159,159,Glen Day,64,79.77,209,262,-0.4
159,160,160,Carl Pettersson,110,79.73,358,449,-0.45
160,161,161,Tommy Armour III,77,79.72,287,360,-0.39
161,162,162,Chez Reavie,102,79.71,330,414,-0.36
162,163,163,Sean O'Hair,81,79.67,290,364,-0.43
163,164,164,Ryan Armour,87,79.64,313,393,-0.41
164,165,165,Bart Bryant,81,79.51,229,288,-0.42
165,166,166,Cameron Beckman,87,79.49,310,390,-0.43
166,167,167,Mark Wilson,107,79.46,414,521,-0.42
167,168,168,Rich Beem,90,79.43,336,423,-0.42
168,169,169,Kyle Thompson,70,79.3,249,314,-0.4
169,170,170,Paul Claxton,63,79.26,172,217,-0.38
170,171,171,Jonathan Byrd,88,79.22,324,409,-0.46
171,172,172,Todd Hamilton,92,79.06,302,382,-0.4
172,173,173,Brandt Snedeker,85,79.0,252,319,-0.42
173,174,174,Eric Axley,113,78.75,352,447,-0.48
174,175,175,Jason Allred,63,78.69,229,291,-0.43
175,176,176,Jimmy Walker,73,78.5,230,293,-0.44
176,177,177,Tim Herron,97,78.43,360,459,-0.43
177,178,178,John Mallinger,95,78.41,305,389,-0.42
178,179,179,Robert Garrigus,90,78.2,416,532,-0.45
179,180,180,Nick Flanagan,89,78.13,325,416,-0.38
180,181,181,Jesper Parnevik,88,78.12,282,361,-0.46
181,182,182,Greg Kraft,63,77.99,202,259,-0.37
182,183,183,Billy Andrade,71,77.82,228,293,-0.33
183,184,184,Bob Sowards,61,77.59,225,290,-0.36
184,185,185,Tommy Gainey,60,77.46,220,284,-0.44
185,186,186,Retief Goosen,59,77.32,150,194,-0.48
186,187,187,James Driscoll,85,77.25,326,422,-0.48
187,188,188,J.B. Holmes,86,77.19,362,469,-0.48
188,189,189,David Lutterus,59,77.08,185,240,-0.36
189,190,190,Steve Lowery,74,76.78,281,366,-0.38
190,191,191,Cliff Kresge,84,76.7,260,339,-0.4
191,192,192,Ángel Cabrera,55,76.52,176,230,-0.44
192,193,193,Charley Hoffman,94,76.11,376,494,-0.46
193,194,194,Ernie Els,51,75.95,120,158,-0.45
194,195,195,Richard Johnson,77,75.57,297,393,-0.4
195,196,196,Mathias Grönberg,87,75.28,335,445,-0.47
196,197,197,Andres Romero,69,74.4,218,293,-0.38
