,GIR_Percentage_-_125-150_yards_RANK THIS WEEK,GIR_Percentage_-_125-150_yards_RANK LAST WEEK,GIR_Percentage_-_125-150_yards_PLAYER NAME,GIR_Percentage_-_125-150_yards_ROUNDS,GIR_Percentage_-_125-150_yards_%,GIR_Percentage_-_125-150_yards_GREENS HIT,GIR_Percentage_-_125-150_yards_TOTAL HOLES,GIR_Percentage_-_125-150_yards_RELATIVE TO PAR
69,70,70,Shane Bertsch,96,73.0,173,237,-0.23
70,71,71,John Senden,93,72.95,178,244,-0.19
71,72,72,Steve Marino,119,72.94,221,303,-0.21
72,73,73,Paul Claxton,63,72.79,99,136,-0.26
73,74,74,Brian Davis,108,72.57,209,288,-0.25
74,75,75,Carl Pettersson,110,72.54,206,284,-0.31
75,76,76,Ben Crane,86,72.52,161,222,-0.33
76,77,77,Camilo Villegas,79,72.46,150,207,-0.27
77,78,78,Charlie Wi,97,72.38,207,286,-0.2
78,79,79,Jeff Gove,50,72.37,110,152,-0.14
79,80,80,Harrison Frazar,73,72.36,144,199,-0.09
80,81,81,Jay Williamson,96,72.29,167,231,-0.19
81,T82,T82,Peter Lonard,92,72.22,156,216,-0.19
82,T82,T82,Patrick Sheehan,124,72.22,221,306,-0.26
83,T84,T84,Aaron Baddeley,76,72.04,134,186,-0.25
84,T84,T84,Chad Collins,72,72.04,134,186,-0.25
85,T84,T84,Ted Purdy,68,72.04,134,186,-0.15
86,T87,T87,Jerry Kelly,89,72.02,157,218,-0.17
87,T87,T87,Mike Weir,88,72.02,139,193,-0.21
88,89,89,Rocco Mediate,87,71.91,128,178,-0.21
89,90,90,Billy Andrade,71,71.89,133,185,-0.2
90,91,91,Scott Verplank,82,71.86,120,167,-0.3
91,92,92,Kevin Streelman,114,71.85,217,302,-0.22
92,93,93,Stewart Cink,87,71.79,140,195,-0.21
93,94,94,Cameron Beckman,87,71.73,137,191,-0.25
94,95,95,George McNeill,97,71.71,180,251,-0.23
95,96,96,Chris Stroud,81,71.65,139,194,-0.16
96,97,97,Scott McCarron,63,71.6,121,169,-0.28
97,T98,T98,Mark Hensby,71,71.51,133,186,-0.17
98,T98,T98,Rory Sabbatini,77,71.51,123,172,-0.19
99,100,100,Todd Hamilton,92,71.5,153,214,-0.28
100,101,101,Chez Reavie,102,71.48,193,270,-0.24
101,102,102,Omar Uresti,74,71.43,115,161,-0.23
102,103,103,Brandt Jobe,52,71.34,117,164,-0.22
103,104,104,Woody Austin,109,71.31,174,244,-0.21
104,105,105,Michael Letzig,88,70.98,181,255,-0.24
105,106,106,Y.E. Yang,89,70.93,183,258,-0.26
106,107,107,Robert Gamez,79,70.92,139,196,-0.22
107,108,108,D.J. Trahan,94,70.79,143,202,-0.22
108,T109,T109,Billy Mayfair,103,70.74,220,311,-0.2
109,T109,T109,Jimmy Walker,73,70.74,133,188,-0.24
110,111,111,Jonathan Byrd,88,70.7,152,215,-0.23
111,112,112,Charles Warren,79,70.64,154,218,-0.14
112,T113,T113,Tim Clark,90,70.59,144,204,-0.33
113,T113,T113,Bob Sowards,61,70.59,108,153,-0.19
114,115,115,Bubba Watson,97,70.56,175,248,-0.2
115,116,116,Carlos Franco,73,70.45,124,176,-0.13
116,117,117,Heath Slocum,104,70.42,169,240,-0.17
117,118,118,Rod Pampling,83,70.31,135,192,-0.24
118,119,119,Ryan Armour,87,70.29,168,239,-0.2
119,120,120,Paul Goydos,78,70.17,127,181,-0.2
120,121,121,Freddie Jacobson,78,70.06,124,177,-0.15
121,122,122,Joe Ogilvie,100,69.92,186,266,-0.19
122,123,123,Ken Duke,116,69.86,197,282,-0.28
123,124,124,K.J. Choi,74,69.81,111,159,-0.22
124,125,125,Matt Kuchar,88,69.74,136,195,-0.18
125,126,126,Brandt Snedeker,85,69.71,122,175,-0.27
126,127,127,Jeff Maggert,86,69.68,154,221,-0.27
127,128,128,Ernie Els,51,69.67,85,122,-0.27
128,129,129,Jon Mills,95,69.55,169,243,-0.17
129,130,130,Jason Gore,94,69.5,196,282,-0.26
130,131,131,Jin Park,85,69.47,132,190,-0.21
131,132,132,Tom Lehman,51,69.31,70,101,-0.16
132,133,133,Bo Van Pelt,101,69.26,205,296,-0.14
133,134,134,Jesper Parnevik,88,69.2,155,224,-0.18
134,135,135,James Driscoll,85,69.17,166,240,-0.14
135,136,136,Adam Scott,51,69.07,67,97,-0.25
136,137,137,Charley Hoffman,94,68.95,191,277,-0.21
137,138,138,Jason Allred,63,68.92,102,148,-0.13
138,139,139,Ángel Cabrera,55,68.81,75,109,-0.12
139,140,140,Davis Love III,78,68.75,143,208,-0.19
140,141,141,Lucas Glover,91,68.73,178,259,-0.21
141,T142,T142,Brad Adamonis,87,68.67,160,233,-0.21
142,T142,T142,Parker McLachlin,88,68.67,160,233,-0.23
143,144,144,Chris DiMarco,87,68.64,151,220,-0.2
144,145,145,Brett Quigley,80,68.27,142,208,-0.24
145,146,146,J.P. Hayes,67,68.23,131,192,-0.19
146,147,147,Pat Perez,93,68.07,162,238,-0.25
147,148,148,Bart Bryant,81,68.06,130,191,-0.25
148,149,149,Steve Stricker,75,68.05,115,169,-0.2
149,150,150,Mathias Grönberg,87,68.02,168,247,-0.23
150,151,151,Lee Janzen,89,67.92,144,212,-0.23
151,T152,T152,Alejandro Cañizares,52,67.72,86,127,-0.21
152,T152,T152,Alex Cejka,75,67.72,107,158,-0.14
153,T152,T152,Bill Haas,99,67.72,193,285,-0.2
154,155,155,Todd Demsey,80,67.67,157,232,-0.2
155,156,156,Brett Rumford,72,67.55,127,188,-0.14
156,157,157,Troy Matteson,94,67.54,181,268,-0.19
157,158,158,Shigeki Maruyama,50,67.44,58,86,-0.16
158,T159,T159,Kenny Perry,97,67.4,184,273,-0.21
159,T159,T159,Kevin Stadler,90,67.4,153,227,-0.18
160,161,161,Kevin Na,97,67.26,189,281,-0.2
161,162,162,Cody Freeman,66,67.21,123,183,-0.2
162,163,163,Ben Curtis,80,67.19,129,192,-0.21
163,164,164,Frank Lickliter II,107,67.02,189,282,-0.18
164,165,165,Jim Furyk,95,66.99,140,209,-0.26
165,166,166,Marco Dawson,64,66.86,113,169,-0.12
166,T167,T167,Martin Laird,98,66.79,179,268,-0.23
167,T167,T167,Tag Ridings,88,66.79,181,271,-0.19
168,169,169,Tim Herron,97,66.67,180,270,-0.24
169,170,170,John Mallinger,95,66.38,152,229,-0.27
170,171,171,David Duval,51,66.37,75,113,-0.17
171,172,172,Kenneth Ferrie,72,65.96,124,188,-0.24
172,173,173,David Lutterus,59,65.85,108,164,-0.14
173,T174,T174,Greg Kraft,63,65.79,100,152,-0.23
174,T174,T174,Sean O'Hair,81,65.79,125,190,-0.15
175,176,176,Tommy Gainey,60,65.67,88,134,-0.24
176,177,177,Marc Turnesa,87,65.64,149,227,-0.26
177,178,178,J.B. Holmes,86,65.03,119,183,-0.19
178,179,179,Ryan Moore,72,64.97,128,197,-0.18
179,180,180,Geoff Ogilvy,65,64.93,87,134,-0.24
180,181,181,Nathan Green,95,64.89,146,225,-0.27
181,182,182,John Rollins,94,64.81,140,216,-0.18
182,183,183,Johnson Wagner,83,64.71,121,187,-0.2
183,184,184,Daniel Chopra,84,63.77,132,207,-0.2
184,185,185,Nick Watney,96,63.74,167,262,-0.17
185,186,186,Padraig Harrington,52,63.53,54,85,-0.2
186,187,187,Ian Poulter,51,62.96,68,108,-0.19
187,188,188,Richard Johnson,77,62.93,129,205,-0.27
188,189,189,Kyle Thompson,70,62.35,101,162,-0.11
189,190,190,Will MacKenzie,62,62.21,107,172,-0.22
190,191,191,Anthony Kim,81,61.95,127,205,-0.27
191,192,192,Nicholas Thompson,113,61.92,187,302,-0.17
192,193,193,Dustin Johnson,92,61.42,156,254,-0.17
193,194,194,Travis Perkins,53,61.15,85,139,-0.13
194,195,195,Steve Lowery,74,59.81,125,209,-0.28
195,196,196,Matt Jones,95,59.5,144,242,-0.21
196,197,197,Andres Romero,69,59.23,77,130,-0.22
