,Approach_150-175_yards_RTP_Score_RANK THIS WEEK,Approach_150-175_yards_RTP_Score_RANK LAST WEEK,Approach_150-175_yards_RTP_Score_PLAYER NAME,Approach_150-175_yards_RTP_Score_ROUNDS,Approach_150-175_yards_RTP_Score_AVG RTP
48,49,49,Bill Haas,99,-.047
49,T50,T50,Ryan Moore,72,-.046
50,T50,T50,Jeff Overton,103,-.046
51,T52,T52,Steve Flesch,95,-.045
52,T52,T52,Steve Stricker,75,-.045
53,54,54,Tom Scherrer,56,-.044
54,T55,T55,Ken Duke,116,-.043
55,T55,T55,Zach Johnson,85,-.043
56,T55,T55,Chris Stroud,81,-.043
57,T58,T58,Chris DiMarco,87,-.042
58,T58,T58,Mathew Goggin,91,-.042
59,60,60,Glen Day,64,-.041
60,T61,T61,John Riegger,73,-.040
61,T61,T61,Charlie Wi,97,-.040
62,T63,T63,Shane Bertsch,96,-.039
63,T63,T63,Lee Janzen,89,-.039
64,T63,T63,David Toms,70,-.039
65,66,66,D.J. Trahan,94,-.038
66,67,67,Camilo Villegas,79,-.037
67,T68,T68,Ben Curtis,80,-.036
68,T68,T68,Y.E. Yang,89,-.036
69,70,70,Kevin Sutherland,98,-.035
70,T71,T71,Peter Lonard,92,-.034
71,T71,T71,Ian Poulter,51,-.034
72,T71,T71,Chris Riley,51,-.034
73,T71,T71,Jimmy Walker,73,-.034
74,75,75,Robert Garrigus,90,-.030
75,T76,T76,Scott McCarron,63,-.029
76,T76,T76,Phil Mickelson,80,-.029
77,T76,T76,Vijay Singh,82,-.029
78,T79,T79,Michael Allen,91,-.028
79,T79,T79,Briny Baird,113,-.028
80,T79,T79,Jay Williamson,96,-.028
81,T82,T82,Chad Collins,72,-.027
82,T82,T82,Ben Crane,86,-.027
83,T82,T82,Brian Gay,102,-.027
84,T82,T82,Hunter Mahan,87,-.027
85,T82,T82,Patrick Sheehan,124,-.027
86,T87,T87,Steve Lowery,74,-.026
87,T87,T87,Bob Sowards,61,-.026
88,89,89,Brad Adamonis,87,-.024
89,90,90,Sergio Garcia,72,-.023
90,T91,T91,Anthony Kim,81,-.022
91,T91,T91,Nick O'Hern,82,-.022
92,93,93,Shigeki Maruyama,50,-.019
93,T94,T94,Stewart Cink,87,-.018
94,T94,T94,Paul Goydos,78,-.018
95,T96,T96,Martin Laird,98,-.016
96,T96,T96,Marc Turnesa,87,-.016
97,T98,T98,Ryan Armour,87,-.013
98,T98,T98,Jeff Gove,50,-.013
99,T100,T100,Tim Herron,97,-.012
100,T100,T100,Brenden Pappas,66,-.012
101,T100,T100,Brett Rumford,72,-.012
102,T100,T100,Mike Weir,88,-.012
103,104,104,Nathan Green,95,-.011
104,T105,T105,Rich Beem,90,-.009
105,T105,T105,Charles Howell III,101,-.009
106,107,107,Ron Whittaker,54,-.008
107,T108,T108,Brandt Jobe,52,-.007
108,T108,T108,Nicholas Thompson,113,-.007
109,T110,T110,Stuart Appleby,87,-.006
110,T110,T110,Harrison Frazar,73,-.006
111,T110,T110,Rod Pampling,83,-.006
112,113,113,Nick Watney,96,-.005
113,T114,T114,Woody Austin,109,-.004
114,T114,T114,Chad Campbell,94,-.004
115,T114,T114,John Senden,93,-.004
116,T114,T114,Vaughn Taylor,103,-.004
117,T118,T118,Paul Claxton,63,E
118,T118,T118,Fred Couples,60,E
119,T118,T118,Retief Goosen,59,E
120,T118,T118,Mathias Grönberg,87,E
121,T118,T118,Cliff Kresge,84,E
122,T118,T118,Tom Lehman,51,E
123,T118,T118,Will MacKenzie,62,E
124,T118,T118,Scott Sterling,89,E
125,T126,T126,Charley Hoffman,94,+.004
126,T126,T126,Pat Perez,93,+.004
127,T126,T126,Heath Slocum,104,+.004
128,T129,T129,Jason Day,81,+.005
129,T129,T129,Ryuji Imada,80,+.005
130,T129,T129,Scott Verplank,82,+.005
131,132,132,Jason Allred,63,+.007
132,133,133,John Rollins,94,+.009
133,T134,T134,Brandt Snedeker,85,+.010
134,T134,T134,Omar Uresti,74,+.010
135,T136,T136,Brian Davis,108,+.011
136,T136,T136,Parker McLachlin,88,+.011
137,138,138,Tim Petrovic,97,+.012
138,139,139,Cody Freeman,66,+.013
139,T140,T140,Kevin Na,97,+.014
140,T140,T140,Jin Park,85,+.014
141,T142,T142,Todd Hamilton,92,+.015
142,T142,T142,Geoff Ogilvy,65,+.015
143,T142,T142,Kevin Stadler,90,+.015
144,T145,T145,Cameron Beckman,87,+.017
145,T145,T145,Corey Pavin,69,+.017
146,T147,T147,Trevor Immelman,70,+.019
147,T147,T147,Troy Matteson,94,+.019
148,T149,T149,Padraig Harrington,52,+.020
149,T149,T149,Travis Perkins,53,+.020
150,T151,T151,Stephen Leaney,53,+.022
151,T151,T151,Davis Love III,78,+.022
152,T153,T153,Mark Calcavecchia,67,+.024
153,T153,T153,J.B. Holmes,86,+.024
154,155,155,Johnson Wagner,83,+.025
155,T156,T156,Billy Mayfair,103,+.026
156,T156,T156,Jim McGovern,75,+.026
157,T156,T156,Bo Van Pelt,101,+.026
158,T159,T159,Gavin Coles,54,+.027
159,T159,T159,J.P. Hayes,67,+.027
160,T159,T159,Boo Weekley,86,+.027
161,162,162,Tag Ridings,88,+.028
162,T163,T163,Jason Gore,94,+.029
163,T163,T163,Doug LaBelle II,65,+.029
164,165,165,Robert Gamez,79,+.031
165,166,166,Jon Mills,95,+.035
166,167,167,John Merrick,98,+.036
167,168,168,Sean O'Hair,81,+.037
168,T169,T169,Steve Allan,58,+.039
169,T169,T169,Alejandro Cañizares,52,+.039
170,171,171,Tim Wilkinson,95,+.040
171,172,172,Daniel Chopra,84,+.041
172,T173,T173,James Driscoll,85,+.042
173,T173,T173,J.J. Henry,108,+.042
174,175,175,Nick Flanagan,89,+.044
175,176,176,Joe Ogilvie,100,+.045
176,177,177,Olin Browne,77,+.048
177,T178,T178,Todd Demsey,80,+.050
178,T178,T178,Dustin Johnson,92,+.050
179,T178,T178,Jeff Maggert,86,+.050
180,181,181,Kyle Thompson,70,+.051
181,182,182,Adam Scott,51,+.052
182,183,183,Kenneth Ferrie,72,+.054
183,184,184,Brett Quigley,80,+.058
184,185,185,Michael Letzig,88,+.061
185,186,186,Jonathan Byrd,88,+.063
186,187,187,Justin Bolli,87,+.069
187,188,188,Billy Andrade,71,+.074
188,189,189,Rocco Mediate,87,+.077
189,190,190,Joe Durant,92,+.081
190,T191,T191,David Lutterus,59,+.085
191,T191,T191,Ted Purdy,68,+.085
192,193,193,Richard Johnson,77,+.088
193,194,194,Matt Jones,95,+.093
194,195,195,David Duval,51,+.104
195,196,196,Charles Warren,79,+.125
196,197,197,Ernie Els,51,+.129
