,Approach_75-100_yards_RTP_Score_RANK THIS WEEK,Approach_75-100_yards_RTP_Score_RANK LAST WEEK,Approach_75-100_yards_RTP_Score_PLAYER NAME,Approach_75-100_yards_RTP_Score_ROUNDS,Approach_75-100_yards_RTP_Score_AVG RTP
109,T109,T109,Kevin Stadler,90,-.116
110,T111,T111,James Driscoll,85,-.115
111,T111,T111,Steve Lowery,74,-.115
112,113,113,Patrick Sheehan,124,-.114
113,114,114,Jeff Maggert,86,-.113
114,115,115,Frank Lickliter II,107,-.112
115,T116,T116,Kenneth Ferrie,72,-.111
116,T116,T116,Tom Scherrer,56,-.111
117,T116,T116,Y.E. Yang,89,-.111
118,T119,T119,Davis Love III,78,-.109
119,T119,T119,Brandt Snedeker,85,-.109
120,T121,T121,Jerry Kelly,89,-.108
121,T121,T121,Nick Watney,96,-.108
122,123,123,Sean O'Hair,81,-.106
123,124,124,Lee Janzen,89,-.103
124,T125,T125,Zach Johnson,85,-.100
125,T125,T125,Will MacKenzie,62,-.100
126,T127,T127,K.J. Choi,74,-.098
127,T127,T127,Robert Garrigus,90,-.098
128,T127,T127,J.B. Holmes,86,-.098
129,T127,T127,Heath Slocum,104,-.098
130,T127,T127,Bob Sowards,61,-.098
131,132,132,Rich Beem,90,-.095
132,T133,T133,Jonathan Byrd,88,-.094
133,T133,T133,Brett Quigley,80,-.094
134,T135,T135,Chad Collins,72,-.093
135,T135,T135,John Huston,56,-.093
136,137,137,Martin Laird,98,-.092
137,T138,T138,Jin Park,85,-.090
138,T138,T138,Jay Williamson,96,-.090
139,140,140,Camilo Villegas,79,-.086
140,141,141,Jeff Overton,103,-.083
141,142,142,Brad Adamonis,87,-.082
142,143,143,Daniel Chopra,84,-.081
143,144,144,Bubba Watson,97,-.078
144,T145,T145,Ángel Cabrera,55,-.077
145,T145,T145,Harrison Frazar,73,-.077
146,147,147,Kenny Perry,97,-.076
147,148,148,Alex Cejka,75,-.075
148,149,149,J.J. Henry,108,-.074
149,150,150,Ryan Moore,72,-.071
150,151,151,Kent Jones,68,-.064
151,152,152,Matt Jones,95,-.063
152,153,153,Billy Mayfair,103,-.058
153,154,154,Boo Weekley,86,-.054
154,T155,T155,Tim Petrovic,97,-.053
155,T155,T155,Jimmy Walker,73,-.053
156,157,157,Richard Johnson,77,-.050
157,158,158,Jason Allred,63,-.049
158,T159,T159,Justin Bolli,87,-.045
159,T159,T159,Ernie Els,51,-.045
160,161,161,Greg Kraft,63,-.044
161,T162,T162,Tommy Gainey,60,-.043
162,T162,T162,Charley Hoffman,94,-.043
163,164,164,John Mallinger,95,-.038
164,165,165,Lucas Glover,91,-.033
165,166,166,Steve Flesch,95,-.031
166,167,167,Cody Freeman,66,-.029
167,168,168,Sergio Garcia,72,-.028
168,T169,T169,Chad Campbell,94,-.027
169,T169,T169,George McNeill,97,-.027
170,171,171,Ryan Armour,87,-.024
171,172,172,Richard Johnson,60,-.022
172,173,173,Fred Couples,60,-.019
173,174,174,Carl Pettersson,110,-.015
174,175,175,Parker McLachlin,88,-.012
175,T176,T176,Tommy Armour III,77,E
176,T176,T176,Cameron Beckman,87,E
177,T176,T176,Jon Mills,95,E
178,179,179,Cliff Kresge,84,+.016
179,180,180,Jim McGovern,75,+.018
180,181,181,Nick Flanagan,89,+.019
181,182,182,Andres Romero,69,+.025
182,183,183,Paul Claxton,63,+.034
183,184,184,Paul Casey,55,+.037
184,185,185,Trevor Immelman,70,+.045
185,186,186,Billy Andrade,71,+.048
186,187,187,Ted Purdy,68,+.070
187,188,188,David Lutterus,59,+.073
188,189,189,Ian Poulter,51,+.081
189,T190,T190,J.P. Hayes,67,+.088
190,T190,T190,Brandt Jobe,52,+.088
191,192,192,Robert Gamez,79,+.092
192,193,193,Steve Allan,58,+.114
193,T194,T194,Robert Allenby,108,+.125
194,T194,T194,Brad Elder,67,+.125
195,196,196,Adam Scott,51,+.143
196,197,197,Travis Perkins,53,+.212
