,GIR_Percentage_-_150-175_yards_RANK THIS WEEK,GIR_Percentage_-_150-175_yards_RANK LAST WEEK,GIR_Percentage_-_150-175_yards_PLAYER NAME,GIR_Percentage_-_150-175_yards_ROUNDS,GIR_Percentage_-_150-175_yards_%,GIR_Percentage_-_150-175_yards_GREENS HIT,GIR_Percentage_-_150-175_yards_TOTAL HOLES,GIR_Percentage_-_150-175_yards_RELATIVE TO PAR
153,154,154,Jesper Parnevik,88,60.14,172,286,-0.21
154,155,155,Jason Allred,63,60.1,119,198,-0.09
155,156,156,Paul Goydos,78,60.09,131,218,-0.18
156,157,157,Billy Andrade,71,60.08,158,263,-0.12
157,T158,T158,Kenneth Ferrie,72,60.0,129,215,-0.16
158,T158,T158,Michael Letzig,88,60.0,189,315,-0.13
159,160,160,Brenden Pappas,66,59.83,140,234,-0.15
160,161,161,Marco Dawson,64,59.55,131,220,-0.24
161,162,162,Greg Kraft,63,59.46,110,185,-0.17
162,163,163,Mark Hensby,71,59.4,139,234,-0.15
163,164,164,Geoff Ogilvy,65,59.36,111,187,-0.18
164,165,165,Travis Perkins,53,59.35,92,155,-0.13
165,T166,T166,Glen Day,64,59.26,144,243,-0.15
166,T166,T166,Johnson Wagner,83,59.26,160,270,-0.17
167,168,168,Paul Casey,55,59.12,94,159,-0.23
168,169,169,Cody Freeman,66,59.11,133,225,-0.15
169,170,170,David Duval,51,59.06,101,171,-0.05
170,171,171,Aaron Baddeley,76,58.99,128,217,-0.2
171,172,172,J.B. Holmes,86,58.87,146,248,-0.1
172,173,173,Jason Day,81,58.82,170,289,-0.16
173,174,174,Doug LaBelle II,65,58.8,127,216,-0.19
174,175,175,Nick Flanagan,89,58.77,181,308,-0.12
175,176,176,Tom Lehman,51,58.39,94,161,-0.11
176,177,177,Tag Ridings,88,58.28,176,302,-0.08
177,178,178,Nathan Green,95,58.22,216,371,-0.19
178,179,179,Ryuji Imada,80,58.08,169,291,-0.14
179,180,180,John Rollins,94,58.06,180,310,-0.14
180,181,181,Stuart Appleby,87,57.93,157,271,-0.16
181,182,182,Matt Jones,95,57.91,183,316,-0.11
182,183,183,Nicholas Thompson,113,57.89,209,361,-0.17
183,184,184,Ian Poulter,51,57.85,70,121,-0.26
184,185,185,Brad Elder,67,57.75,149,258,-0.19
185,186,186,J.P. Hayes,67,57.63,151,262,-0.12
186,187,187,Retief Goosen,59,57.49,96,167,-0.11
187,188,188,Joe Ogilvie,100,57.33,176,307,-0.12
188,189,189,Tim Herron,97,57.26,201,351,-0.15
189,190,190,Tim Petrovic,97,56.93,193,339,-0.16
190,191,191,Padraig Harrington,52,56.49,74,131,-0.12
191,192,192,Dustin Johnson,92,54.15,150,277,-0.15
192,193,193,Steve Lowery,74,54.13,118,218,-0.14
193,194,194,Daniel Chopra,84,53.85,126,234,-0.2
194,195,195,Andres Romero,69,52.87,92,174,-0.2
195,196,196,Richard Johnson,77,52.82,131,248,-0.12
196,197,197,Chris Riley,51,52.12,86,165,-0.16
