,Approaches__200_yards-Rgh_RTP_RANK THIS WEEK,Approaches__200_yards-Rgh_RTP_RANK LAST WEEK,Approaches__200_yards-Rgh_RTP_PLAYER NAME,Approaches__200_yards-Rgh_RTP_ROUNDS,Approaches__200_yards-Rgh_RTP_AVG RTP
66,67,67,Aaron Baddeley,76,-.047
67,68,68,Steve Marino,119,-.041
68,69,69,Nicholas Thompson,113,-.039
69,70,70,Joe Durant,92,-.038
70,71,71,Brandt Jobe,52,-.036
71,72,72,Stephen Ames,83,-.034
72,T73,T73,Rich Beem,90,-.029
73,T73,T73,Steve Stricker,75,-.029
74,75,75,Andres Romero,69,-.028
75,76,76,Jim McGovern,75,-.027
76,77,77,Jason Day,81,-.026
77,78,78,Matt Jones,95,-.019
78,79,79,Troy Matteson,94,-.018
79,T80,T80,Ángel Cabrera,55,E
80,T80,T80,K.J. Choi,74,E
81,T80,T80,Ben Crane,86,E
82,T80,T80,Todd Demsey,80,E
83,T80,T80,Brad Elder,67,E
84,T80,T80,Padraig Harrington,52,E
85,T80,T80,John Huston,56,E
86,T80,T80,Jerry Kelly,89,E
87,T80,T80,Doug LaBelle II,65,E
88,T80,T80,David Lutterus,59,E
89,T80,T80,Kevin Na,97,E
90,T80,T80,Geoff Ogilvy,65,E
91,T80,T80,Brett Rumford,72,E
92,T80,T80,Rory Sabbatini,77,E
93,T80,T80,John Senden,93,E
94,T80,T80,Vaughn Taylor,103,E
95,96,96,Mathias Grönberg,87,+.020
96,97,97,Woody Austin,109,+.022
97,98,98,Robert Allenby,108,+.023
98,99,99,Tim Petrovic,97,+.025
99,T100,T100,Tim Clark,90,+.026
100,T100,T100,Marc Turnesa,87,+.026
101,102,102,Matt Kuchar,88,+.029
102,103,103,Nathan Green,95,+.030
103,T104,T104,Kenneth Ferrie,72,+.031
104,T104,T104,Scott McCarron,63,+.031
105,T106,T106,Ted Purdy,68,+.036
106,T106,T106,Scott Verplank,82,+.036
107,108,108,Hunter Mahan,87,+.042
108,T109,T109,Frank Lickliter II,107,+.043
109,T109,T109,Kevin Sutherland,98,+.043
110,T111,T111,Nick Flanagan,89,+.045
111,T111,T111,Tom Lehman,51,+.045
112,113,113,Freddie Jacobson,78,+.049
113,114,114,Kenny Perry,97,+.052
114,115,115,Jonathan Byrd,88,+.057
115,116,116,Kent Jones,68,+.059
116,T117,T117,Briny Baird,113,+.063
117,T117,T117,Richard Johnson,77,+.063
118,T119,T119,Jason Gore,94,+.069
119,T119,T119,Paul Goydos,78,+.069
120,121,121,Tim Wilkinson,95,+.073
121,122,122,Justin Bolli,87,+.074
122,123,123,Steve Flesch,95,+.077
123,124,124,Tom Pernice Jr.,104,+.078
124,T125,T125,Bob Estes,90,+.081
125,T125,T125,Jim Furyk,95,+.081
126,127,127,Shane Bertsch,96,+.083
127,128,128,Ken Duke,116,+.086
128,T129,T129,Stuart Appleby,87,+.088
129,T129,T129,Boo Weekley,86,+.088
130,131,131,Kevin Streelman,114,+.089
131,T132,T132,Cameron Beckman,87,+.091
132,T132,T132,Chad Campbell,94,+.091
133,134,134,Bob Sowards,61,+.095
134,T135,T135,Marco Dawson,64,+.100
135,T135,T135,Jay Williamson,96,+.100
136,T137,T137,Chad Collins,72,+.103
137,T137,T137,Jin Park,85,+.103
138,T139,T139,Billy Andrade,71,+.105
139,T139,T139,Ryan Moore,72,+.105
140,141,141,Alejandro Cañizares,52,+.115
141,T142,T142,Jon Mills,95,+.116
142,T142,T142,Corey Pavin,69,+.116
143,144,144,Jeff Quinney,87,+.118
144,145,145,Eric Axley,113,+.123
145,T146,T146,Olin Browne,77,+.125
146,T146,T146,Gavin Coles,54,+.125
147,T146,T146,J.J. Henry,108,+.125
148,T146,T146,Billy Mayfair,103,+.125
149,T146,T146,Heath Slocum,104,+.125
150,151,151,Will MacKenzie,62,+.130
151,152,152,Omar Uresti,74,+.138
152,T153,T153,Tommy Armour III,77,+.143
153,T153,T153,Pat Perez,93,+.143
154,155,155,Jeff Maggert,86,+.152
155,156,156,Charlie Wi,97,+.154
156,T157,T157,Glen Day,64,+.156
157,T157,T157,J.P. Hayes,67,+.156
158,159,159,Mark Wilson,107,+.159
159,T160,T160,Ben Curtis,80,+.160
160,T160,T160,David Duval,51,+.160
161,162,162,D.J. Trahan,94,+.162
162,163,163,Steve Allan,58,+.167
163,164,164,Chris DiMarco,87,+.174
164,T165,T165,Steve Elkington,84,+.182
165,T165,T165,Bob Tway,70,+.182
166,167,167,Dean Wilson,109,+.183
167,168,168,Brian Davis,108,+.188
168,169,169,Paul Claxton,63,+.192
169,T170,T170,Trevor Immelman,70,+.194
170,T170,T170,Scott Sterling,89,+.194
171,172,172,Chris Riley,51,+.200
172,173,173,Justin Leonard,101,+.208
173,174,174,Dudley Hart,74,+.209
174,175,175,Bart Bryant,81,+.211
175,176,176,Ryuji Imada,80,+.216
176,177,177,Chez Reavie,102,+.220
177,178,178,Todd Hamilton,92,+.222
178,179,179,Rod Pampling,83,+.229
179,180,180,Rocco Mediate,87,+.244
180,T181,T181,Greg Kraft,63,+.250
181,T181,T181,Steve Lowery,74,+.250
182,183,183,Lee Janzen,89,+.262
183,184,184,Alex Cejka,75,+.267
184,185,185,Shigeki Maruyama,50,+.273
185,186,186,Cliff Kresge,84,+.294
186,187,187,Nick O'Hern,82,+.310
187,188,188,Johnson Wagner,83,+.342
188,189,189,Richard Johnson,60,+.344
189,190,190,Brian Gay,102,+.350
190,191,191,Ron Whittaker,54,+.353
191,192,192,Ernie Els,51,+.357
192,T193,T193,Michael Allen,91,+.364
193,T193,T193,Robert Gamez,79,+.364
194,195,195,Jeff Gove,50,+.385
195,196,196,Stephen Leaney,53,+.400
196,197,197,Craig Kanada,65,+.542
