,Approach_125-150_yards_RTP_Score_RANK THIS WEEK,Approach_125-150_yards_RTP_Score_RANK LAST WEEK,Approach_125-150_yards_RTP_Score_PLAYER NAME,Approach_125-150_yards_RTP_Score_ROUNDS,Approach_125-150_yards_RTP_Score_AVG RTP
101,102,102,Stephen Ames,83,-.091
102,103,103,Alejandro Cañizares,52,-.090
103,T104,T104,Jim McGovern,75,-.089
104,T104,T104,Parker McLachlin,88,-.089
105,T104,T104,Jesper Parnevik,88,-.089
106,T107,T107,Tim Petrovic,97,-.088
107,T107,T107,Chez Reavie,102,-.088
108,109,109,John Senden,93,-.086
109,T110,T110,Ryan Armour,87,-.085
110,T110,T110,Jerry Kelly,89,-.085
111,T110,T110,Charlie Wi,97,-.085
112,T113,T113,Sean O'Hair,81,-.083
113,T113,T113,Johnson Wagner,83,-.083
114,T115,T115,Matt Jones,95,-.082
115,T115,T115,Kevin Sutherland,98,-.082
116,T117,T117,Justin Bolli,87,-.081
117,T117,T117,Ian Poulter,51,-.081
118,T117,T117,Jimmy Walker,73,-.081
119,120,120,Jim Furyk,95,-.080
120,121,121,Bubba Watson,97,-.079
121,122,122,Scott Sterling,89,-.078
122,T123,T123,Billy Andrade,71,-.076
123,T123,T123,Doug LaBelle II,65,-.076
124,T125,T125,Kenneth Ferrie,72,-.075
125,T125,T125,Mathew Goggin,91,-.075
126,T125,T125,D.J. Trahan,94,-.075
127,T128,T128,Nathan Green,95,-.074
128,T128,T128,J.P. Hayes,67,-.074
129,130,130,Shigeki Maruyama,50,-.070
130,T131,T131,Greg Kraft,63,-.069
131,T131,T131,Matt Kuchar,88,-.069
132,133,133,Ron Whittaker,54,-.067
133,134,134,Billy Mayfair,103,-.066
134,135,135,Rory Sabbatini,77,-.065
135,T136,T136,Joe Durant,92,-.064
136,T136,T136,David Duval,51,-.064
137,T138,T138,Lucas Glover,91,-.063
138,T138,T138,Padraig Harrington,52,-.063
139,140,140,Carlos Franco,73,-.062
140,141,141,Briny Baird,113,-.060
141,T142,T142,Chris DiMarco,87,-.059
142,T142,T142,Freddie Jacobson,78,-.059
143,144,144,Peter Lonard,92,-.058
144,T145,T145,Tommy Armour III,77,-.056
145,T145,T145,Mathias Grönberg,87,-.056
146,T145,T145,Jin Park,85,-.056
147,T148,T148,J.J. Henry,108,-.055
148,T148,T148,Heath Slocum,104,-.055
149,T150,T150,Nick Flanagan,89,-.054
150,T150,T150,Richard Johnson,77,-.054
151,152,152,Troy Matteson,94,-.053
152,T153,T153,Jason Gore,94,-.051
153,T153,T153,Nicholas Thompson,113,-.051
154,155,155,Davis Love III,78,-.047
155,156,156,Frank Lickliter II,107,-.046
156,157,157,James Driscoll,85,-.042
157,158,158,Marco Dawson,64,-.038
158,T159,T159,Mark Hensby,71,-.037
159,T159,T159,Ted Purdy,68,-.037
160,T161,T161,Tommy Gainey,60,-.034
161,T161,T161,Chris Riley,51,-.034
162,163,163,Joe Ogilvie,100,-.032
163,164,164,Jason Allred,63,-.030
164,165,165,Stephen Leaney,53,-.029
165,T166,T166,Phil Mickelson,80,-.028
166,T166,T166,Tag Ridings,88,-.028
167,168,168,Tom Lehman,51,-.026
168,T169,T169,Dustin Johnson,92,-.025
169,T169,T169,Craig Kanada,65,-.025
170,T171,T171,Jason Day,81,-.024
171,T171,T171,Bo Van Pelt,101,-.024
172,T173,T173,Paul Goydos,78,-.022
173,T173,T173,Steve Lowery,74,-.022
174,T175,T175,Bill Haas,99,-.021
175,T175,T175,Ryan Moore,72,-.021
176,177,177,Ángel Cabrera,55,-.018
177,T178,T178,Alex Cejka,75,-.017
178,T178,T178,Will MacKenzie,62,-.017
179,T178,T178,Nick Watney,96,-.017
180,181,181,Andres Romero,69,-.014
181,182,182,Retief Goosen,59,-.011
182,T183,T183,Steve Allan,58,E
183,T183,T183,Jeff Gove,50,E
184,T183,T183,David Lutterus,59,E
185,T183,T183,Jon Mills,95,E
186,T183,T183,John Rollins,94,E
187,T183,T183,Chris Stroud,81,E
188,T183,T183,Kyle Thompson,70,E
189,T183,T183,Charles Warren,79,E
190,191,191,Kevin Stadler,90,+.013
191,192,192,Brett Rumford,72,+.014
192,T193,T193,Harrison Frazar,73,+.015
193,T193,T193,Cody Freeman,66,+.015
194,195,195,Daniel Chopra,84,+.033
195,196,196,Bob Sowards,61,+.047
196,197,197,Travis Perkins,53,+.066
