,GIR_Percentage_-_100-125_yards_RANK THIS WEEK,GIR_Percentage_-_100-125_yards_RANK LAST WEEK,GIR_Percentage_-_100-125_yards_PLAYER NAME,GIR_Percentage_-_100-125_yards_ROUNDS,GIR_Percentage_-_100-125_yards_%,GIR_Percentage_-_100-125_yards_GREENS HIT,GIR_Percentage_-_100-125_yards_TOTAL HOLES,GIR_Percentage_-_100-125_yards_RELATIVE TO PAR
54,55,55,Richard Johnson,60,78.48,62,79,-0.26
55,56,56,Chris Stroud,81,78.46,102,130,-0.23
56,57,57,Kenny Perry,97,78.42,149,190,-0.26
57,58,58,Alex Cejka,75,78.35,76,97,-0.26
58,59,59,Tim Petrovic,97,78.32,112,143,-0.22
59,60,60,Phil Mickelson,80,78.3,83,106,-0.33
60,T61,T61,Stephen Ames,83,78.29,101,129,-0.28
61,T61,T61,Justin Bolli,87,78.29,101,129,-0.17
62,T61,T61,Boo Weekley,86,78.29,119,152,-0.22
63,64,64,Dean Wilson,109,78.24,133,170,-0.32
64,65,65,Chez Reavie,102,78.2,104,133,-0.2
65,66,66,Jeff Quinney,87,78.13,75,96,-0.35
66,67,67,Jeff Overton,103,78.09,139,178,-0.25
67,68,68,Ben Curtis,80,78.05,96,123,-0.31
68,69,69,Paul Claxton,63,77.94,53,68,-0.43
69,T70,T70,Trevor Immelman,70,77.88,81,104,-0.33
70,T70,T70,Will MacKenzie,62,77.88,81,104,-0.26
71,72,72,Rod Pampling,83,77.87,95,122,-0.24
72,73,73,Charlie Wi,97,77.85,123,158,-0.27
73,T74,T74,Alejandro Cañizares,52,77.78,56,72,-0.32
74,T74,T74,Doug LaBelle II,65,77.78,77,99,-0.21
75,76,76,Ryan Moore,72,77.67,80,103,-0.28
76,T77,T77,Brad Adamonis,87,77.63,118,152,-0.21
77,T77,T77,Shane Bertsch,96,77.63,118,152,-0.26
78,79,79,Ryan Palmer,69,77.61,104,134,-0.31
79,80,80,George McNeill,97,77.6,149,192,-0.24
80,T81,T81,Marco Dawson,64,77.48,86,111,-0.26
81,T81,T81,Ted Purdy,68,77.48,86,111,-0.15
82,83,83,Lucas Glover,91,77.46,134,173,-0.29
83,84,84,Vijay Singh,82,77.31,92,119,-0.2
84,85,85,Ryan Armour,87,77.22,122,158,-0.39
85,86,86,Travis Perkins,53,77.03,57,74,-0.21
86,87,87,Chad Collins,72,76.92,70,91,-0.39
87,88,88,Nathan Green,95,76.8,96,125,-0.39
88,89,89,Harrison Frazar,73,76.76,109,142,-0.17
89,90,90,Fred Couples,60,76.7,79,103,-0.23
90,91,91,Jin Park,85,76.67,92,120,-0.32
91,92,92,Woody Austin,109,76.65,128,167,-0.27
92,93,93,Zach Johnson,85,76.6,108,141,-0.26
93,94,94,Tag Ridings,88,76.55,111,145,-0.26
94,95,95,Ken Duke,116,76.53,163,213,-0.29
95,96,96,Lee Janzen,89,76.52,101,132,-0.18
96,T97,T97,Stewart Cink,87,76.47,104,136,-0.31
97,T97,T97,Adam Scott,51,76.47,52,68,-0.33
98,T99,T99,Charles Howell III,101,76.11,137,180,-0.19
99,T99,T99,Steve Marino,119,76.11,172,226,-0.22
100,101,101,Jason Gore,94,76.02,130,171,-0.24
101,102,102,Nick O'Hern,82,75.97,98,129,-0.24
102,103,103,Kevin Streelman,114,75.77,147,194,-0.18
103,T104,T104,Cody Freeman,66,75.7,81,107,-0.2
104,T104,T104,Paul Goydos,78,75.7,81,107,-0.3
105,T104,T104,Camilo Villegas,79,75.7,81,107,-0.27
106,107,107,Tommy Armour III,77,75.64,118,156,-0.3
107,108,108,Robert Allenby,108,75.47,120,159,-0.34
108,109,109,Patrick Sheehan,124,75.46,163,216,-0.29
109,110,110,Jerry Kelly,89,75.45,83,110,-0.24
110,111,111,Jon Mills,95,75.33,113,150,-0.26
111,112,112,Kenneth Ferrie,72,75.24,79,105,-0.19
112,113,113,Billy Andrade,71,75.19,100,133,-0.26
113,114,114,Troy Matteson,94,75.0,135,180,-0.25
114,115,115,Mark Wilson,107,74.88,152,203,-0.28
115,116,116,Mark Hensby,71,74.81,101,135,-0.17
116,117,117,Steve Allan,58,74.75,74,99,-0.35
117,118,118,Chad Campbell,94,74.68,118,158,-0.33
118,T119,T119,Stephen Leaney,53,74.65,53,71,-0.23
119,T119,T119,John Riegger,73,74.65,106,142,-0.25
120,T119,T119,Ron Whittaker,54,74.65,53,71,-0.25
121,122,122,Steve Elkington,84,74.6,94,126,-0.28
122,123,123,Brenden Pappas,66,74.56,85,114,-0.24
123,124,124,Rocco Mediate,87,74.42,96,129,-0.25
124,125,125,John Mallinger,95,74.38,119,160,-0.29
125,126,126,Kevin Stadler,90,74.31,107,144,-0.2
126,127,127,Todd Hamilton,92,74.17,112,151,-0.35
127,128,128,Michael Letzig,88,73.87,82,111,-0.27
128,129,129,J.P. Hayes,67,73.83,79,107,-0.28
129,130,130,Tim Herron,97,73.75,118,160,-0.27
130,131,131,Ian Poulter,51,73.61,53,72,-0.38
131,132,132,Anthony Kim,81,73.57,103,140,-0.38
132,133,133,Matt Jones,95,73.55,114,155,-0.24
133,134,134,Nick Flanagan,89,73.47,108,147,-0.19
134,135,135,K.J. Choi,74,73.39,80,109,-0.25
135,T136,T136,Cameron Beckman,87,73.33,110,150,-0.38
136,T136,T136,Ernie Els,51,73.33,44,60,-0.2
137,138,138,Sean O'Hair,81,73.28,96,131,-0.2
138,139,139,Vaughn Taylor,103,73.26,137,187,-0.37
139,140,140,Robert Garrigus,90,73.18,131,179,-0.18
140,141,141,Shigeki Maruyama,50,73.13,49,67,-0.24
141,142,142,Brad Elder,67,73.12,68,93,-0.34
142,143,143,Bo Van Pelt,101,72.99,127,174,-0.26
143,144,144,Stuart Appleby,87,72.97,81,111,-0.4
144,145,145,Chris DiMarco,87,72.93,97,133,-0.22
145,146,146,Todd Demsey,80,72.89,121,166,-0.22
146,T147,T147,Daniel Chopra,84,72.86,102,140,-0.26
147,T147,T147,Tim Wilkinson,95,72.86,102,140,-0.27
148,149,149,Charles Warren,79,72.84,118,162,-0.2
149,150,150,Carl Pettersson,110,72.78,123,169,-0.33
150,151,151,Kyle Thompson,70,72.66,101,139,-0.25
151,152,152,Bubba Watson,97,72.6,106,146,-0.27
152,153,153,Bart Bryant,81,72.58,90,124,-0.29
153,154,154,Kent Jones,68,72.53,66,91,-0.29
154,155,155,Eric Axley,113,72.26,112,155,-0.26
155,156,156,Dustin Johnson,92,72.22,130,180,-0.16
156,157,157,Greg Kraft,63,72.17,83,115,-0.27
157,158,158,John Rollins,94,72.15,114,158,-0.3
158,159,159,Paul Casey,55,71.88,46,64,-0.43
159,T160,T160,Brian Davis,108,71.7,114,159,-0.32
160,T160,T160,Bill Haas,99,71.7,114,159,-0.25
161,162,162,Kevin Na,97,71.43,110,154,-0.21
162,163,163,Brian Gay,102,71.33,102,143,-0.29
163,164,164,Brett Rumford,72,71.28,67,94,-0.19
164,165,165,Glen Day,64,71.26,62,87,-0.31
165,166,166,Mark Calcavecchia,67,71.15,74,104,-0.18
166,167,167,Davis Love III,78,71.14,106,149,-0.2
167,168,168,David Lutterus,59,71.13,69,97,-0.25
168,169,169,Padraig Harrington,52,70.69,41,58,-0.29
169,170,170,Parker McLachlin,88,70.67,106,150,-0.29
170,171,171,Tom Lehman,51,70.27,52,74,-0.12
171,T172,T172,Scott McCarron,63,70.0,56,80,-0.18
172,T172,T172,Bob Sowards,61,70.0,70,100,-0.07
173,T172,T172,Nicholas Thompson,113,70.0,119,170,-0.17
174,175,175,Brandt Snedeker,85,69.91,79,113,-0.27
175,176,176,Ryuji Imada,80,69.89,65,93,-0.29
176,177,177,Mathias Grönberg,87,69.62,110,158,-0.21
177,178,178,Tommy Gainey,60,69.61,71,102,-0.3
178,T179,T179,Jason Day,81,69.57,96,138,-0.28
179,T179,T179,Cliff Kresge,84,69.57,96,138,-0.3
180,181,181,Rich Beem,90,69.28,106,153,-0.27
181,182,182,Martin Laird,98,68.97,100,145,-0.24
182,183,183,Ángel Cabrera,55,68.83,53,77,-0.3
183,184,184,Gavin Coles,54,68.66,46,67,-0.2
184,185,185,Tom Scherrer,56,68.13,62,91,-0.16
185,186,186,James Driscoll,85,67.81,99,146,-0.27
186,187,187,Charley Hoffman,94,67.65,115,170,-0.18
187,188,188,Steve Lowery,74,67.55,102,151,-0.21
188,189,189,Richard Johnson,77,67.5,108,160,-0.21
189,190,190,Jimmy Walker,73,67.35,66,98,-0.27
190,T191,T191,Retief Goosen,59,66.67,50,75,-0.26
191,T191,T191,D.J. Trahan,94,66.67,90,135,-0.22
192,193,193,Jason Allred,63,66.36,71,107,-0.18
193,194,194,Jonathan Byrd,88,65.67,88,134,-0.24
194,195,195,Jesper Parnevik,88,65.04,80,123,-0.28
195,196,196,J.B. Holmes,86,62.76,91,145,-0.3
196,197,197,Andres Romero,69,60.75,65,107,-0.2
