,GIR_Percentage_-_175-200_yards_RANK THIS WEEK,GIR_Percentage_-_175-200_yards_RANK LAST WEEK,GIR_Percentage_-_175-200_yards_PLAYER NAME,GIR_Percentage_-_175-200_yards_ROUNDS,GIR_Percentage_-_175-200_yards_%,GIR_Percentage_-_175-200_yards_GREENS HIT,GIR_Percentage_-_175-200_yards_TOTAL HOLES,GIR_Percentage_-_175-200_yards_RELATIVE TO PAR
133,134,134,Paul Goydos,78,53.69,131,244,-0.11
134,135,135,Chris DiMarco,87,53.68,146,272,-0.12
135,136,136,Jonathan Byrd,88,53.58,142,265,-0.11
136,137,137,John Mallinger,95,53.57,165,308,-0.12
137,138,138,Jim McGovern,75,53.36,127,238,-0.09
138,139,139,Shane Bertsch,96,53.29,178,334,-0.15
139,140,140,Matt Kuchar,88,53.16,143,269,-0.09
140,141,141,Jin Park,85,53.1,137,258,-0.06
141,142,142,Charles Warren,79,53.0,115,217,-0.1
142,143,143,Ángel Cabrera,55,52.94,63,119,-0.25
143,144,144,Jason Day,81,52.92,127,240,-0.13
144,145,145,Tim Herron,97,52.84,149,282,-0.06
145,146,146,Rod Pampling,83,52.7,127,241,-0.09
146,147,147,Y.E. Yang,89,52.47,138,263,-0.05
147,148,148,David Toms,70,52.46,96,183,-0.09
148,149,149,Todd Demsey,80,52.42,119,227,-0.11
149,T150,T150,Cody Freeman,66,52.38,99,189,-0.09
150,T150,T150,Jon Mills,95,52.38,132,252,-0.11
151,152,152,Jesper Parnevik,88,52.17,144,276,-0.12
152,153,153,Mark Hensby,71,52.13,98,188,-0.15
153,154,154,Alejandro Cañizares,52,52.11,74,142,-0.12
154,155,155,Jimmy Walker,73,51.9,109,210,-0.14
155,156,156,David Lutterus,59,51.81,86,166,-0.12
156,157,157,Corey Pavin,69,51.63,127,246,-0.21
157,158,158,Jeff Maggert,86,51.56,132,256,-0.09
158,159,159,Nick Flanagan,89,51.55,133,258,-0.15
159,160,160,Ken Duke,116,51.52,186,361,-0.17
160,161,161,Michael Letzig,88,51.46,123,239,-0.15
161,162,162,Brandt Snedeker,85,51.44,125,243,-0.11
162,163,163,Chris Riley,51,51.01,76,149,-0.16
163,164,164,Frank Lickliter II,107,50.91,168,330,-0.17
164,165,165,Bob Sowards,61,50.83,92,181,-0.16
165,T166,T166,Brett Rumford,72,50.48,105,208,-0.12
166,T166,T166,Omar Uresti,74,50.48,106,210,-0.08
167,168,168,Travis Perkins,53,50.42,60,119,-0.12
168,169,169,Jeff Quinney,87,50.35,145,288,-0.14
169,170,170,Freddie Jacobson,78,50.21,119,237,-0.19
170,171,171,Lucas Glover,91,50.19,130,259,-0.12
171,172,172,Tag Ridings,88,50.0,115,230,-0.1
172,173,173,Tim Petrovic,97,49.81,131,263,-0.13
173,174,174,Brenden Pappas,66,49.73,93,187,-0.08
174,T175,T175,Jason Allred,63,49.66,72,145,-0.06
175,T175,T175,Retief Goosen,59,49.66,74,149,-0.14
176,177,177,Jason Gore,94,49.65,141,284,-0.16
177,178,178,Craig Kanada,65,49.51,101,204,-0.1
178,179,179,Eric Axley,113,49.46,182,368,-0.14
179,T180,T180,Shigeki Maruyama,50,49.38,79,160,-0.01
180,T180,T180,Joe Ogilvie,100,49.38,119,241,-0.05
181,182,182,Jeff Overton,103,49.29,139,282,-0.14
182,183,183,Nathan Green,95,49.2,154,313,-0.08
183,184,184,Peter Lonard,92,48.9,133,272,-0.05
184,185,185,Stephen Leaney,53,48.86,86,176,-0.13
185,186,186,Johnson Wagner,83,48.62,123,253,-0.06
186,187,187,Marco Dawson,64,48.28,84,174,-0.13
187,188,188,Mathias Grönberg,87,46.89,113,241,-0.05
188,189,189,Aaron Baddeley,76,46.34,95,205,-0.12
189,190,190,Daniel Chopra,84,46.27,93,201,-0.18
190,191,191,J.P. Hayes,67,45.41,104,229,-0.12
191,192,192,Kyle Thompson,70,44.81,82,183,-0.05
192,193,193,Ryan Moore,72,44.8,99,221,-0.19
193,194,194,Richard Johnson,77,44.79,86,192,-0.12
194,195,195,Greg Kraft,63,44.02,81,184,-0.17
195,196,196,Fred Couples,60,43.62,65,149,-0.05
196,197,197,David Duval,51,43.36,62,143,-0.13
