,Approach_225-250_yards_RTP_RANK THIS WEEK,Approach_225-250_yards_RTP_RANK LAST WEEK,Approach_225-250_yards_RTP_PLAYER NAME,Approach_225-250_yards_RTP_ROUNDS,Approach_225-250_yards_RTP_AVG RTP
148,149,149,Joe Durant,92,-.094
149,150,150,Charlie Wi,97,-.093
150,T151,T151,Kenneth Ferrie,72,-.091
151,T151,T151,Craig Kanada,65,-.091
152,T151,T151,Jin Park,85,-.091
153,154,154,Cody Freeman,66,-.086
154,155,155,K.J. Choi,74,-.080
155,156,156,Nick O'Hern,82,-.077
156,157,157,Brandt Snedeker,85,-.075
157,158,158,Troy Matteson,94,-.074
158,T159,T159,Davis Love III,78,-.073
159,T159,T159,Steve Lowery,74,-.073
160,161,161,Steve Stricker,75,-.064
161,162,162,Justin Leonard,101,-.053
162,163,163,Mark Wilson,107,-.045
163,T164,T164,Brian Davis,108,-.043
164,T164,T164,Travis Perkins,53,-.043
165,166,166,Dean Wilson,109,-.042
166,167,167,Shigeki Maruyama,50,-.038
167,168,168,Chez Reavie,102,-.033
168,T169,T169,Richard Johnson,60,-.029
169,T169,T169,Jerry Kelly,89,-.029
170,171,171,Cliff Kresge,84,-.022
171,T172,T172,Sergio Garcia,72,-.019
172,T172,T172,Jeff Maggert,86,-.019
173,174,174,Patrick Sheehan,124,-.013
174,T175,T175,Billy Andrade,71,E
175,T175,T175,David Duval,51,E
176,T175,T175,Richard Johnson,77,E
177,T175,T175,Jim McGovern,75,E
178,T175,T175,David Toms,70,E
179,180,180,Brian Gay,102,+.017
180,181,181,Robert Gamez,79,+.020
181,182,182,Rory Sabbatini,77,+.021
182,183,183,Kent Jones,68,+.024
183,184,184,Ian Poulter,51,+.029
184,185,185,Olin Browne,77,+.036
185,186,186,Scott McCarron,63,+.047
186,187,187,Paul Casey,55,+.049
187,188,188,Paul Goydos,78,+.056
188,189,189,Brandt Jobe,52,+.057
189,190,190,Will MacKenzie,62,+.067
190,191,191,Glen Day,64,+.081
191,192,192,Corey Pavin,69,+.083
192,193,193,Paul Claxton,63,+.087
193,194,194,Shane Bertsch,96,+.115
194,195,195,Steve Elkington,84,+.120
195,196,196,Alejandro Cañizares,52,+.154
196,197,197,Alex Cejka,75,+.171
