,Scrambling_from_10-20_yards_RANK THIS WEEK,Scrambling_from_10-20_yards_RANK LAST WEEK,Scrambling_from_10-20_yards_PLAYER NAME,Scrambling_from_10-20_yards_ROUNDS,Scrambling_from_10-20_yards_%,Scrambling_from_10-20_yards_SUCCESSES,Scrambling_from_10-20_yards_ATTEMPTS
122,T122,T122,Richard Johnson,93,61.84,141,228
123,T122,T122,Vaughn Taylor,91,61.84,128,207
124,125,125,Fred Funk,65,61.81,89,144
125,126,126,Jason Gore,86,61.61,130,211
126,127,127,Paul Goydos,60,61.54,80,130
127,128,128,Chris Couch,76,61.5,123,200
128,129,129,Michael Boyd,61,61.39,97,158
129,130,130,Pat Perez,84,61.33,92,150
130,131,131,Kyle Reifers,71,61.29,95,155
131,132,132,Boo Weekley,101,61.21,131,214
132,T133,T133,Frank Lickliter II,95,61.11,132,216
133,T133,T133,John Senden,97,61.11,110,180
134,135,135,Nick Watney,87,60.96,114,187
135,136,136,Michael Allen,74,60.9,95,156
136,137,137,Johnson Wagner,97,60.89,123,202
137,138,138,Paul Gow,70,60.87,84,138
138,139,139,Rich Beem,89,60.67,108,178
139,140,140,Brett Wetterich,88,60.63,97,160
140,141,141,Stephen Ames,81,60.61,100,165
141,142,142,Brett Quigley,79,60.59,103,170
142,143,143,Tom Johnson,74,60.49,98,162
143,144,144,Charley Hoffman,97,60.37,131,217
144,145,145,Mark Calcavecchia,93,60.29,123,204
145,146,146,Robert Allenby,90,60.24,100,166
146,T147,T147,Mathias Grönberg,95,59.75,144,241
147,T147,T147,Will MacKenzie,100,59.75,144,241
148,149,149,Mike Weir,82,59.71,83,139
149,150,150,Cameron Beckman,96,59.69,114,191
150,151,151,Mathew Goggin,97,59.62,127,213
151,152,152,Ryan Armour,107,59.47,135,227
152,153,153,Davis Love III,66,59.44,85,143
153,154,154,Jeff Maggert,79,59.34,108,182
154,155,155,Harrison Frazar,88,59.12,107,181
155,156,156,Chad Campbell,96,59.09,104,176
156,157,157,Tripp Isenhour,86,58.85,113,192
157,158,158,Jeff Gove,103,58.71,118,201
158,159,159,Troy Matteson,87,58.57,123,210
159,160,160,Daisuke Maruyama,86,58.54,120,205
160,161,161,Justin Rose,63,58.33,56,96
161,162,162,Tom Byrum,50,58.16,57,98
162,163,163,Parker McLachlin,83,57.81,111,192
163,164,164,Jaco Van Zyl,51,57.72,71,123
164,165,165,Ted Purdy,102,57.71,116,201
165,166,166,Greg Owen,81,57.63,102,177
166,167,167,Tommy Armour III,81,57.42,89,155
167,168,168,Todd Hamilton,76,57.31,98,171
168,169,169,Adam Scott,69,57.26,71,124
169,170,170,Jerry Kelly,101,57.22,107,187
170,171,171,D.J. Brigman,67,57.14,76,133
171,172,172,Jeff Quinney,95,57.0,118,207
172,173,173,Joey Sindelar,75,56.71,93,164
173,174,174,Jason Bohn,57,56.67,85,150
174,175,175,Bob Tway,103,56.19,127,226
175,176,176,Rocco Mediate,72,56.17,91,162
176,177,177,Kent Jones,97,56.06,111,198
177,178,178,John Daly,59,55.88,76,136
178,179,179,Bubba Dickerson,51,55.86,62,111
179,180,180,Hunter Mahan,91,55.56,90,162
180,181,181,Joe Durant,88,55.43,97,175
181,182,182,Jay Williamson,50,55.38,72,130
182,183,183,Billy Andrade,88,54.67,117,214
183,184,184,Michael Putnam,96,54.21,103,190
184,185,185,Charles Warren,101,54.15,124,229
185,186,186,Scott Gutschewski,67,54.02,94,174
186,187,187,Kevin Stadler,95,53.93,103,191
187,188,188,Darron Stiles,65,53.79,71,132
188,189,189,Robert Garrigus,95,53.66,110,205
189,190,190,Paul Stankowski,52,53.21,58,109
190,191,191,Robert Gamez,88,52.72,97,184
191,192,192,Jeff Sluman,60,52.42,65,124
192,193,193,David Branshaw,83,52.36,100,191
193,194,194,J.B. Holmes,71,51.97,79,152
194,195,195,Brendon de Jonge,76,50.0,77,154
195,196,196,Matt Hendrix,63,44.68,63,141
