,Driving_Pct._320_All_Drives_RANK THIS WEEK,Driving_Pct._320_All_Drives_RANK LAST WEEK,Driving_Pct._320_All_Drives_PLAYER NAME,Driving_Pct._320_All_Drives_ROUNDS,Driving_Pct._320_All_Drives_%,Driving_Pct._320_All_Drives_TOTAL DRIVES FOR 320+,Driving_Pct._320_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._320_All_Drives_RELATIVE TO PAR
59,T60,T60,Brian Bateman,94,4.58,21.0,459,-0.333
60,T60,T60,Rich Beem,99,4.58,20.0,437,-0.550
61,62,62,Garrett Willis,80,4.56,17.0,373,-0.647
62,63,63,Sergio Garcia,79,4.38,12.0,274,-0.417
63,64,64,Neal Lancaster,101,4.32,18.0,417,-0.167
64,65,65,Brandt Jobe,94,4.31,20.0,464,-0.450
65,66,66,J.L. Lewis,98,4.26,20.0,469,-0.600
66,67,67,Retief Goosen,56,4.23,11.0,260,-0.364
67,68,68,Frank Lickliter II,94,4.21,16.0,380,E
68,69,69,Robert Gamez,69,4.17,15.0,360,-0.333
69,70,70,Joe Durant,87,4.09,14.0,342,-0.143
70,T71,T71,Jason Hill,59,3.9,11.0,282,-0.182
71,T71,T71,Hidemichi Tanaka,104,3.9,18.0,462,-0.444
72,73,73,John Rollins,124,3.75,22.0,587,-0.636
73,74,74,Bradley Hughes,60,3.74,11.0,294,-0.545
74,75,75,Brad Lardon,59,3.7,10.0,270,-0.500
75,76,76,Briny Baird,110,3.67,18.0,491,-0.500
76,77,77,David Gossett,95,3.65,16.0,438,-0.188
77,78,78,K.J. Choi,93,3.64,15.0,412,-0.467
78,79,79,Jeff Brehaut,87,3.5,16.0,457,-0.563
79,80,80,Joey Sindelar,104,3.44,17.0,494,-0.118
80,81,81,Brad Elder,76,3.42,11.0,322,-0.455
81,82,82,Pat Perez,89,3.41,12.0,352,-0.250
82,83,83,Tom Scherrer,98,3.4,15.0,441,-0.400
83,84,84,Gary Nicklaus,66,3.39,10.0,295,-0.200
84,85,85,Jess Daley,76,3.38,13.0,385,-0.462
85,86,86,Brett Quigley,93,3.3,15.0,455,-0.200
86,87,87,Shigeki Maruyama,87,3.25,11.0,338,E
87,88,88,Mark Calcavecchia,84,3.21,9.0,280,-0.889
88,89,89,Kaname Yokoo,74,3.19,10.0,313,-0.300
89,90,90,Tommy Armour III,82,3.18,11.0,346,-0.182
90,T91,T91,Spike McRoy,69,3.11,9.0,289,-0.222
91,T91,T91,Joe Ogilvie,50,3.11,8.0,257,-0.250
92,T91,T91,David Toms,106,3.11,15.0,483,-0.533
93,94,94,Michael Long,71,3.08,12.0,389,+0.083
94,95,95,Stephen Gangluff,75,3.04,12.0,395,-0.417
95,96,96,Craig Stadler,72,2.88,7.0,243,-0.571
96,97,97,John Huston,99,2.85,12.0,421,-0.167
97,T98,T98,Franklin Langham,72,2.79,10.0,359,-0.200
98,T98,T98,Justin Leonard,97,2.79,11.0,394,-0.364
99,T98,T98,Duffy Waldorf,90,2.79,11.0,394,-0.273
100,101,101,Bob May,91,2.78,12.0,432,-0.167
101,102,102,Stephen Ames,89,2.68,9.0,336,-0.556
102,T103,T103,Robert Damron,85,2.62,11.0,420,-0.091
103,T103,T103,Mike Hulbert,55,2.62,6.0,229,-0.333
104,105,105,Kent Jones,105,2.56,13.0,508,-0.692
105,106,106,Bob Estes,93,2.54,10.0,394,-0.300
106,107,107,Brian Henninger,66,2.51,8.0,319,-0.500
107,108,108,Hal Sutton,74,2.49,7.0,281,-0.286
108,109,109,Woody Austin,102,2.48,12.0,483,-0.083
109,110,110,Craig Barlow,62,2.46,8.0,325,E
110,111,111,Jeff Sluman,118,2.42,13.0,538,-0.462
111,112,112,Notah Begay III,76,2.41,10.0,415,-0.300
112,113,113,Steve Pate,64,2.37,6.0,253,-0.333
113,114,114,Brian Gay,117,2.33,12.0,515,+0.083
114,T115,T115,Stewart Cink,92,2.3,8.0,348,-0.500
115,T115,T115,Chris DiMarco,111,2.3,10.0,435,-0.100
116,T117,T117,Mark O'Meara,68,2.28,5.0,219,-0.600
117,T117,T117,John Riegger,88,2.28,10.0,438,E
118,119,119,Tim Petrovic,92,2.26,9.0,399,-0.444
119,T120,T120,Steve Elkington,82,2.21,7.0,317,-0.286
120,T120,T120,Bryce Molder,65,2.21,8.0,362,-0.625
121,122,122,Donnie Hammond,60,2.2,6.0,273,-0.333
122,123,123,Miguel Angel Jiménez,60,2.19,5.0,228,+0.400
123,124,124,Jeff Maggert,83,2.15,7.0,325,E
124,125,125,Jerry Smith,91,2.12,9.0,424,-0.111
125,126,126,Tim Clark,76,2.1,8.0,381,+0.125
126,127,127,Tom Lehman,78,2.09,5.0,239,-0.800
127,128,128,Luke Donald,106,2.07,10.0,484,-0.200
128,T129,T129,Dudley Hart,88,2.06,7.0,339,-0.571
129,T129,T129,Blaine McCallister,75,2.06,7.0,340,-0.143
130,131,131,Joel Edwards,101,2.02,10.0,495,-0.400
131,132,132,Mark Brooks,97,2.01,8.0,399,-0.375
132,133,133,Cameron Beckman,87,2.0,7.0,350,+0.143
133,134,134,Bob Burns,99,1.94,8.0,413,-0.375
134,135,135,Paul Claxton,83,1.87,8.0,427,-0.500
135,136,136,J.P. Hayes,78,1.86,6.0,322,-0.167
136,137,137,Ernie Els,68,1.85,5.0,270,-0.800
137,T138,T138,Paul Azinger,69,1.82,4.0,220,-0.500
138,T138,T138,Craig Perks,91,1.82,6.0,330,E
139,140,140,Billy Andrade,100,1.81,8.0,441,-0.500
140,141,141,Frank Nobilo,94,1.79,8.0,447,-0.750
141,142,142,Steve Jones,71,1.78,5.0,281,-0.200
142,143,143,Jim Furyk,88,1.76,6.0,340,-0.333
143,144,144,Brad Faxon,93,1.71,6.0,351,+0.167
144,145,145,Peter Jacobsen,67,1.69,5.0,295,-0.400
145,T146,T146,John Cook,85,1.67,5.0,299,+0.200
146,T146,T146,Steve Lowery,98,1.67,7.0,420,-0.429
147,148,148,Chad Campbell,111,1.57,8.0,509,+0.500
148,T149,T149,Lee Janzen,101,1.55,6.0,388,-0.667
149,T149,T149,Jay Williamson,91,1.55,7.0,453,-0.714
150,151,151,"David Berganio, Jr.",80,1.53,6.0,391,-0.500
151,T152,T152,Brandel Chamblee,85,1.52,6.0,396,-0.667
152,T152,T152,Matt Gogel,79,1.52,5.0,328,-0.400
153,154,154,Jay Don Blake,107,1.48,7.0,473,-0.143
154,155,155,Scott Dunlap,74,1.47,5.0,341,E
155,156,156,Matt Kuchar,82,1.44,5.0,348,-0.400
156,157,157,Craig Parry,69,1.39,5.0,360,-0.800
157,158,158,Olin Browne,107,1.37,7.0,512,-0.429
158,159,159,Kirk Triplett,84,1.34,4.0,299,-0.250
159,160,160,Glen Day,107,1.32,7.0,531,-0.143
160,161,161,Jim Carter,98,1.3,5.0,386,E
161,162,162,Russ Cochran,68,1.28,4.0,312,-0.250
162,163,163,Jerry Kelly,99,1.16,5.0,432,E
163,T164,T164,Fred Funk,106,1.15,6.0,523,-1.000
164,T164,T164,Scott Verplank,93,1.15,4.0,347,-0.750
165,166,166,Tom Byrum,77,1.12,4.0,358,-0.750
166,167,167,Skip Kendall,103,1.1,5.0,456,-1.000
167,168,168,David Peoples,105,1.04,5.0,479,-0.400
168,T169,T169,Scott Hoch,71,1.03,3.0,292,-0.667
169,T169,T169,Dicky Pride,51,1.03,3.0,291,+0.333
170,T169,T169,Scott Simpson,61,1.03,3.0,290,+0.333
171,172,172,Esteban Toledo,106,0.98,4.0,408,-0.250
172,173,173,David Morland IV,58,0.97,3.0,308,-0.333
173,174,174,Jay Haas,83,0.93,3.0,323,-1.000
174,175,175,Kevin Sutherland,96,0.91,3.0,328,E
175,176,176,Pat Bates,94,0.89,4.0,447,-0.750
176,177,177,Chris Riley,104,0.83,4.0,482,E
177,178,178,Glen Hnatiuk,95,0.82,4.0,486,-0.250
178,179,179,Brian Watts,58,0.81,2.0,246,+1.500
179,180,180,Len Mattiace,106,0.8,4.0,498,-0.500
180,181,181,Billy Mayfair,99,0.79,3.0,380,-0.333
181,182,182,Dan Forsman,83,0.76,3.0,396,-0.333
182,183,183,Greg Kraft,86,0.74,3.0,404,-0.333
183,T184,T184,David Frost,90,0.72,3.0,416,-0.333
184,T184,T184,Michael Muehr,73,0.72,2.0,279,-0.500
185,186,186,Nick Price,69,0.71,2.0,282,E
186,187,187,Lee Porter,91,0.7,3.0,430,-1.000
187,188,188,Fulton Allem,64,0.68,2.0,293,-0.500
188,189,189,Loren Roberts,93,0.67,3.0,448,-0.667
189,190,190,Jeff Gove,89,0.63,3.0,475,-0.333
190,191,191,Mike Sposa,111,0.58,3.0,513,+0.333
191,T192,T192,Bart Bryant,69,0.57,2.0,348,-0.500
192,T192,T192,Bernhard Langer,55,0.57,1.0,176,-1.000
193,194,194,Pete Jordan,78,0.54,2.0,371,E
194,195,195,Heath Slocum,96,0.51,2.0,394,E
195,196,196,José Coceres,51,0.49,1.0,206,E
196,197,197,Matt Peterson,80,0.48,2.0,421,-1.000
197,198,198,Richard Zokol,53,0.42,1.0,238,-1.000
198,199,199,José María Olazábal,71,0.38,1.0,260,-1.000
199,200,200,Paul Goydos,66,0.31,1.0,323,+1.000
200,T201,T201,Rocco Mediate,79,0.0,,315,E
201,T201,T201,Corey Pavin,78,0.0,,319,E
