,Scrambling_20-30_yds_RTP_Score_RANK THIS WEEK,Scrambling_20-30_yds_RTP_Score_RANK LAST WEEK,Scrambling_20-30_yds_RTP_Score_PLAYER NAME,Scrambling_20-30_yds_RTP_Score_ROUNDS,Scrambling_20-30_yds_RTP_Score_AVG RTP,Scrambling_20-30_yds_RTP_Score_TOTAL HOLES,Scrambling_20-30_yds_RTP_Score_TOTAL RTP
69,T67,T67,Lucas Glover,88,0.5,74,37.0
70,T67,T67,J.P. Hayes,63,0.5,62,31.0
71,T67,T67,J.J. Henry,102,0.5,78,39.0
72,T67,T67,J.L. Lewis,98,0.5,96,48.0
73,74,74,Jason Allred,75,0.505,111,56.0
74,T75,T75,Robert Damron,89,0.506,89,45.0
75,T75,T75,Jerry Kelly,101,0.506,79,40.0
76,T75,T75,Stephen Leaney,89,0.506,85,43.0
77,T75,T75,Jeff Sluman,94,0.506,77,39.0
78,T75,T75,Dean Wilson,86,0.506,89,45.0
79,T80,T80,Rod Pampling,89,0.507,71,36.0
80,T80,T80,Scott Verplank,87,0.507,71,36.0
81,T82,T82,Rich Beem,66,0.508,61,31.0
82,T82,T82,Mike Weir,71,0.508,65,33.0
83,84,84,Brandt Jobe,96,0.511,92,47.0
84,85,85,Tim Clark,92,0.512,84,43.0
85,T86,T86,Tom Byrum,83,0.519,77,40.0
86,T86,T86,Marco Dawson,82,0.519,77,40.0
87,T86,T86,Tom Gillis,77,0.519,79,41.0
88,89,89,Rory Sabbatini,81,0.522,46,24.0
89,T90,T90,John Daly,78,0.523,65,34.0
90,T90,T90,Mario Tiziani,67,0.523,65,34.0
91,92,92,Hunter Mahan,103,0.524,84,44.0
92,93,93,Charles Howell III,95,0.526,95,50.0
93,T94,T94,Robert Gamez,91,0.527,74,39.0
94,T94,T94,Billy Mayfair,114,0.527,93,49.0
95,T96,T96,Steve Jones,56,0.531,49,26.0
96,T96,T96,John Senden,101,0.531,96,51.0
97,T98,T98,Scott Gutschewski,86,0.5329999999999999,75,40.0
98,T98,T98,Tim Petrovic,97,0.5329999999999999,92,49.0
99,100,100,Justin Bolli,65,0.534,73,39.0
100,T101,T101,Jonathan Byrd,103,0.535,99,53.0
101,T101,T101,James Driscoll,73,0.535,99,53.0
102,103,103,Franklin Langham,91,0.536,97,52.0
103,104,104,Dan Forsman,52,0.537,41,22.0
104,T105,T105,Chris DiMarco,83,0.5379999999999999,65,35.0
105,T105,T105,Brad Faxon,75,0.5379999999999999,78,42.0
106,T105,T105,Jay Haas,54,0.5379999999999999,52,28.0
107,108,108,Hunter Haas,83,0.539,76,41.0
108,109,109,Scott McCarron,78,0.542,72,39.0
109,110,110,Brenden Pappas,51,0.5429999999999999,46,25.0
110,T111,T111,Jason Bohn,91,0.544,90,49.0
111,T111,T111,Bob Heintz,67,0.544,90,49.0
112,T111,T111,Ted Purdy,122,0.544,114,62.0
113,T114,T114,Lee Janzen,75,0.545,77,42.0
114,T114,T114,Shaun Micheel,81,0.545,66,36.0
115,T114,T114,Kevin Na,88,0.545,110,60.0
116,T114,T114,John Rollins,97,0.545,99,54.0
117,T114,T114,Joey Snyder III,102,0.545,110,60.0
118,T114,T114,David Toms,87,0.545,66,36.0
119,T120,T120,Paul Gow,78,0.547,64,35.0
120,T120,T120,Brendan Jones,81,0.547,64,35.0
121,122,122,Joey Sindelar,104,0.5479999999999999,84,46.0
122,T123,T123,John Cook,72,0.5489999999999999,82,45.0
123,T123,T123,Matt Davidson,53,0.5489999999999999,71,39.0
124,T123,T123,Scott Hend,75,0.5489999999999999,71,39.0
125,T126,T126,Brian Bateman,98,0.551,107,59.0
126,T126,T126,Arron Oberholser,65,0.551,49,27.0
127,T126,T126,Darron Stiles,78,0.551,69,38.0
128,129,129,Craig Barlow,81,0.552,67,37.0
129,130,130,Justin Rose,99,0.556,81,45.0
130,T131,T131,Bart Bryant,91,0.557,79,44.0
131,T131,T131,Glen Hnatiuk,59,0.557,61,34.0
132,T133,T133,Doug Barron,70,0.5589999999999999,68,38.0
133,T133,T133,Nick Watney,91,0.5589999999999999,93,52.0
134,135,135,Mark Hensby,70,0.561,57,32.0
135,136,136,Stewart Cink,98,0.562,73,41.0
136,T137,T137,Craig Perks,67,0.563,87,49.0
137,T137,T137,Vaughn Taylor,99,0.563,96,54.0
138,139,139,Richard Johnson,50,0.564,39,22.0
139,140,140,Kevin Stadler,96,0.5660000000000001,83,47.0
140,141,141,Gavin Coles,70,0.568,88,50.0
141,142,142,Skip Kendall,80,0.569,102,58.0
142,143,143,Omar Uresti,84,0.5710000000000001,84,48.0
143,144,144,Frank Lickliter II,100,0.573,89,51.0
144,T145,T145,Danny Briggs,70,0.5760000000000001,59,34.0
145,T145,T145,Joe Durant,81,0.5760000000000001,66,38.0
146,T145,T145,Rocco Mediate,73,0.5760000000000001,66,38.0
147,T145,T145,Lee Westwood,50,0.5760000000000001,33,19.0
148,149,149,D.J. Trahan,81,0.579,76,44.0
149,150,150,Mark Brooks,72,0.581,74,43.0
150,T151,T151,John Elliott,58,0.583,84,49.0
151,T151,T151,Freddie Jacobson,72,0.583,60,35.0
152,153,153,Carl Pettersson,109,0.584,89,52.0
153,T154,T154,Jeff Brehaut,71,0.585,65,38.0
154,T154,T154,Mark Calcavecchia,92,0.585,65,38.0
155,T154,T154,Retief Goosen,71,0.585,41,24.0
156,157,157,Tommy Armour III,103,0.589,95,56.0
157,158,158,Hank Kuehne,84,0.591,93,55.0
158,159,159,Davis Love III,80,0.593,59,35.0
159,T160,T160,Robert Allenby,95,0.597,67,40.0
160,T160,T160,Brian Davis,75,0.597,72,43.0
161,T162,T162,Bob Estes,92,0.598,82,49.0
162,T162,T162,Ryuji Imada,78,0.598,87,52.0
163,T162,T162,Steve Lowery,100,0.598,92,55.0
164,T165,T165,Fred Couples,72,0.6,45,27.0
165,T165,T165,Neal Lancaster,95,0.6,105,63.0
166,T165,T165,Adam Scott,72,0.6,40,24.0
167,168,168,Hidemichi Tanaka,106,0.602,83,50.0
168,T169,T169,Will MacKenzie,75,0.603,78,47.0
169,T169,T169,Hideto Tanihara,50,0.603,58,35.0
170,171,171,Sean O'Hair,103,0.604,91,55.0
171,172,172,Todd Hamilton,94,0.606,94,57.0
172,173,173,Jeff Maggert,79,0.609,46,28.0
173,T174,T174,Rob Rashell,65,0.61,77,47.0
174,T174,T174,Tjaart van der Walt,56,0.61,59,36.0
175,176,176,Matt Gogel,78,0.619,105,65.0
176,177,177,Greg Owen,84,0.62,71,44.0
177,178,178,Heath Slocum,103,0.622,82,51.0
178,T179,T179,Andrew Magee,82,0.625,104,65.0
179,T179,T179,Ryan Palmer,101,0.625,80,50.0
180,181,181,John Huston,90,0.63,81,51.0
181,182,182,D.A. Points,94,0.634,71,45.0
182,183,183,Dennis Paulson,63,0.636,66,42.0
183,184,184,Bill Glasson,54,0.639,36,23.0
184,T185,T185,D.J. Brigman,76,0.64,75,48.0
185,T185,T185,Chris Smith,93,0.64,86,55.0
186,187,187,Thomas Levet,54,0.648,54,35.0
187,188,188,Alex Cejka,84,0.653,75,49.0
188,189,189,Kenny Perry,82,0.655,55,36.0
189,190,190,Jim Carter,62,0.662,74,49.0
190,191,191,Brett Wetterich,76,0.667,51,34.0
191,192,192,Ian Poulter,62,0.675,40,27.0
192,193,193,Ben Curtis,65,0.6759999999999999,74,50.0
193,194,194,Jonathan Kaye,77,0.687,67,46.0
194,195,195,David Hearn,68,0.691,55,38.0
195,196,196,Duffy Waldorf,86,0.693,75,52.0
196,197,197,Tom Lehman,69,0.695,59,41.0
197,198,198,Cameron Beckman,96,0.7,100,70.0
198,199,199,Roland Thatcher,75,0.72,75,54.0
199,200,200,Charles Warren,89,0.727,77,56.0
200,201,201,Michael Long,72,0.743,70,52.0
201,202,202,Bradley Hughes,52,0.762,42,32.0
