,Best_YTD_Streak_wo_a_3-Putt_RANK THIS WEEK,Best_YTD_Streak_wo_a_3-Putt_RANK LAST WEEK,Best_YTD_Streak_wo_a_3-Putt_PLAYER NAME,Best_YTD_Streak_wo_a_3-Putt_EVENTS,Best_YTD_Streak_wo_a_3-Putt_BEST STREAK,Best_YTD_Streak_wo_a_3-Putt_CURRENT STREAK
563,T562,T562,Rocco Mediate,2,15,4.0
564,T562,T562,Jack Newman,1,15,9.0
565,T562,T562,"Wes Short, Jr.",1,15,15.0
566,T562,T562,David Solomon,1,15,15.0
567,T562,T562,Clément Sordet,1,15,4.0
568,T562,T562,Garrett Willis,1,15,15.0
569,T562,T562,Fabrizio Zanotti,1,15,6.0
570,T571,T571,Frank Adams III,1,14,11.0
571,T571,T571,Michael Block,1,14,14.0
572,T571,T571,Keith Clearwater,1,14,3.0
573,T571,T571,Soren Hansen,1,14,
574,T571,T571,Austin Jordan,1,14,4.0
575,T571,T571,Denny McCarthy,2,14,14.0
576,T571,T571,Jon McLean,1,14,13.0
577,T571,T571,Blake Olson,1,14,9.0
578,T571,T571,Alex Redfield,1,14,2.0
579,T571,T571,Ian Woosnam,1,14,4.0
580,T581,T581,Mark Blakefield,1,13,13.0
581,T581,T581,Paul Chaplet,1,13,7.0
582,T581,T581,Zachary Edmondson,1,13,
583,T581,T581,Lasse Jensen,1,13,2.0
584,T581,T581,Brian Maurer,1,13,12.0
585,T586,T586,Andy Pope,1,12,5.0
586,T586,T586,Sammy Schmitz,1,12,7.0
587,T586,T586,Wyatt Worthington II,1,12,
588,T589,T589,Hugo Bernard,1,11,6.0
589,T589,T589,Derek Chang,1,11,9.0
590,T589,T589,Sung Joon Park,1,11,6.0
591,T592,T592,John Mallinger,1,10,10.0
592,T592,T592,Mike Van Sickle,1,10,9.0
593,T594,T594,Thitiphun Chuayprakong,1,9,8.0
594,T594,T594,Jeff Karlsson,1,9,2.0
595,T596,T596,Cheng Jin,1,8,8.0
596,T596,T596,Richie Schembechler II,1,8,8.0
