,GIR_Putting_Avg_-_30-35_RANK THIS WEEK,GIR_Putting_Avg_-_30-35_RANK LAST WEEK,GIR_Putting_Avg_-_30-35_PLAYER NAME,GIR_Putting_Avg_-_30-35_ROUNDS,GIR_Putting_Avg_-_30-35_% MADE,GIR_Putting_Avg_-_30-35_ATTEMPTS,GIR_Putting_Avg_-_30-35_PUTTS MADE
118,T119,T119,Lucas Glover,91,0.52,77,4.0
119,T119,T119,Nicholas Thompson,113,0.52,77,4.0
120,T121,T121,Chris DiMarco,87,0.51,59,3.0
121,T121,T121,Phil Mickelson,80,0.51,39,2.0
122,T121,T121,Ryan Palmer,69,0.51,39,2.0
123,T121,T121,John Riegger,73,0.51,59,3.0
124,125,125,James Driscoll,85,0.5,60,3.0
125,T126,T126,Eric Axley,113,0.49,81,4.0
126,T126,T126,Cameron Beckman,87,0.49,41,2.0
127,T126,T126,J.J. Henry,108,0.49,103,5.0
128,T129,T129,Olin Browne,77,0.48,63,3.0
129,T129,T129,Jason Day,81,0.48,84,4.0
130,T129,T129,Brian Gay,102,0.48,62,3.0
131,132,132,George McNeill,97,0.46,87,4.0
132,133,133,Steve Stricker,75,0.45,44,2.0
133,134,134,Jason Gore,94,0.44,68,3.0
134,T135,T135,Jason Allred,63,0.43,47,2.0
135,T135,T135,Briny Baird,113,0.43,94,4.0
136,T135,T135,Greg Kraft,63,0.43,46,2.0
137,T138,T138,Jimmy Walker,73,0.42,48,2.0
138,T138,T138,Dean Wilson,109,0.42,72,3.0
139,T140,T140,Cliff Kresge,84,0.41,74,3.0
140,T140,T140,John Mallinger,95,0.41,49,2.0
141,142,142,J.P. Hayes,67,0.4,50,2.0
142,T143,T143,Steve Allan,58,0.39,51,2.0
143,T143,T143,Brad Elder,67,0.39,51,2.0
144,T143,T143,Kevin Na,97,0.39,77,3.0
145,T143,T143,Charles Warren,79,0.39,51,2.0
146,T147,T147,Matt Jones,95,0.38,78,3.0
147,T147,T147,Troy Matteson,94,0.38,78,3.0
148,T147,T147,Geoff Ogilvy,65,0.38,52,2.0
149,T150,T150,Robert Garrigus,90,0.37,81,3.0
150,T150,T150,Charles Howell III,101,0.37,82,3.0
151,T150,T150,Zach Johnson,85,0.37,54,2.0
152,T150,T150,Nick O'Hern,82,0.37,54,2.0
153,154,154,Scott Sterling,89,0.36,84,3.0
154,T155,T155,Robert Gamez,79,0.34,58,2.0
155,T155,T155,Kent Jones,68,0.34,58,2.0
156,T155,T155,Jesper Parnevik,88,0.34,59,2.0
157,T158,T158,Michael Allen,91,0.33,61,2.0
158,T158,T158,Bart Bryant,81,0.33,60,2.0
159,T158,T158,David Duval,51,0.33,30,1.0
160,T161,T161,Todd Demsey,80,0.32,62,2.0
161,T161,T161,John Rollins,94,0.32,62,2.0
162,T161,T161,Kevin Streelman,114,0.32,95,3.0
163,T161,T161,Tim Wilkinson,95,0.32,63,2.0
164,165,165,Brett Quigley,80,0.31,64,2.0
165,T166,T166,Alejandro Cañizares,52,0.29,35,1.0
166,T166,T166,David Toms,70,0.29,35,1.0
167,168,168,Justin Bolli,87,0.26,76,2.0
168,169,169,David Lutterus,59,0.22,45,1.0
169,T170,T170,Stephen Ames,83,0.21,48,1.0
170,T170,T170,Kenneth Ferrie,72,0.21,48,1.0
171,T172,T172,Harrison Frazar,73,0.2,51,1.0
172,T172,T172,Trevor Immelman,70,0.2,50,1.0
173,T174,T174,Rocco Mediate,87,0.19,53,1.0
174,T174,T174,Ted Purdy,68,0.19,52,1.0
175,T176,T176,Brad Adamonis,87,0.18,56,1.0
176,T176,T176,Sean O'Hair,81,0.18,55,1.0
177,T178,T178,Jonathan Byrd,88,0.17,59,1.0
178,T178,T178,Camilo Villegas,79,0.17,60,1.0
179,180,180,Jim Furyk,95,0.14,74,1.0
180,181,181,Tim Herron,97,0.13,78,1.0
181,182,182,John Merrick,98,0.12,82,1.0
182,T183,T183,Billy Andrade,71,0.0,50,
183,T183,T183,Ryan Armour,87,0.0,56,
184,T183,T183,Aaron Baddeley,76,0.0,50,
185,T183,T183,Gavin Coles,54,0.0,37,
186,T183,T183,Anthony Kim,81,0.0,64,
187,T183,T183,Tom Lehman,51,0.0,37,
188,T183,T183,Davis Love III,78,0.0,47,
189,T183,T183,Travis Perkins,53,0.0,27,
190,T183,T183,Ian Poulter,51,0.0,25,
191,T183,T183,Brett Rumford,72,0.0,52,
192,T183,T183,Tom Scherrer,56,0.0,31,
193,T183,T183,D.J. Trahan,94,0.0,37,
194,T183,T183,Omar Uresti,74,0.0,44,
195,T183,T183,Bubba Watson,97,0.0,59,
196,T183,T183,Mike Weir,88,0.0,44,
