,3-Putt_Avoidance_-_15-20_RANK THIS WEEK,3-Putt_Avoidance_-_15-20_RANK LAST WEEK,3-Putt_Avoidance_-_15-20_PLAYER NAME,3-Putt_Avoidance_-_15-20_ROUNDS,3-Putt_Avoidance_-_15-20_%,3-Putt_Avoidance_-_15-20_TOTAL 3 PUTTS,3-Putt_Avoidance_-_15-20_ATTEMPTS,3-Putt_Avoidance_-_15-20_2 PUTT OR BETTER %
29,30,30,Shane Bertsch,96,0.56,1.0,178,99.4
30,31,31,Chez Reavie,102,0.58,1.0,171,99.4
31,32,32,Eric Axley,113,0.59,1.0,170,99.4
32,33,33,Justin Leonard,101,0.61,1.0,164,99.3
33,34,34,Tim Wilkinson,95,0.62,1.0,161,99.3
34,T35,T35,Nathan Green,95,0.63,1.0,159,99.3
35,T35,T35,Jay Williamson,96,0.63,1.0,160,99.3
36,37,37,John Mallinger,95,0.64,1.0,156,99.3
37,38,38,John Rollins,94,0.65,1.0,155,99.3
38,39,39,Brad Adamonis,87,0.67,1.0,149,99.3
39,40,40,James Driscoll,85,0.68,1.0,146,99.3
40,T41,T41,Martin Laird,98,0.69,1.0,145,99.3
41,T41,T41,Hunter Mahan,87,0.69,1.0,144,99.3
42,T43,T43,Todd Hamilton,92,0.71,1.0,141,99.2
43,T43,T43,Scott Sterling,89,0.71,1.0,140,99.2
44,45,45,Ryuji Imada,80,0.74,1.0,136,99.2
45,46,46,Jeff Quinney,87,0.75,1.0,133,99.2
46,47,47,Jimmy Walker,73,0.76,1.0,131,99.2
47,48,48,Johnson Wagner,83,0.78,1.0,129,99.2
48,49,49,Ryan Palmer,69,0.79,1.0,127,99.2
49,50,50,Camilo Villegas,79,0.86,1.0,116,99.1
50,51,51,Chad Collins,72,0.87,1.0,115,99.1
51,52,52,Stuart Appleby,87,0.91,1.0,110,99.0
52,53,53,David Toms,70,0.92,1.0,109,99.0
53,T54,T54,Gavin Coles,54,0.94,1.0,106,99.0
54,T54,T54,Marco Dawson,64,0.94,1.0,106,99.0
55,T54,T54,Sergio Garcia,72,0.94,1.0,106,99.0
56,57,57,Brett Rumford,72,0.96,1.0,104,99.0
57,T58,T58,Ken Duke,116,0.98,2.0,205,99.0
58,T58,T58,Phil Mickelson,80,0.98,1.0,102,99.0
59,60,60,John Huston,56,1.01,1.0,99,98.9
60,T61,T61,Tom Pernice Jr.,104,1.08,2.0,186,98.9
61,T61,T61,Bob Sowards,61,1.08,1.0,93,98.9
62,63,63,Alejandro Cañizares,52,1.11,1.0,90,98.8
63,64,64,Vaughn Taylor,103,1.12,2.0,178,98.8
64,65,65,D.J. Trahan,94,1.14,2.0,175,98.8
65,T66,T66,Jeff Overton,103,1.16,2.0,173,98.8
66,T66,T66,Mark Wilson,107,1.16,2.0,172,98.8
67,68,68,Carl Pettersson,110,1.18,2.0,169,98.8
68,T69,T69,Matt Jones,95,1.23,2.0,163,98.7
69,T69,T69,Bubba Watson,97,1.23,2.0,162,98.7
70,71,71,John Senden,93,1.25,2.0,160,98.7
71,T72,T72,Tom Lehman,51,1.27,1.0,79,98.7
72,T72,T72,Kevin Na,97,1.27,2.0,158,98.7
73,74,74,Tag Ridings,88,1.28,2.0,156,98.7
74,75,75,Kevin Sutherland,98,1.3,2.0,154,98.7
75,76,76,Cliff Kresge,84,1.32,2.0,152,98.6
76,T77,T77,Tim Clark,90,1.34,2.0,149,98.6
77,T77,T77,Bill Haas,99,1.34,2.0,149,98.6
78,79,79,Paul Casey,55,1.37,1.0,73,98.6
79,T80,T80,Justin Bolli,87,1.38,2.0,145,98.6
80,T80,T80,Steve Marino,119,1.38,3.0,217,98.6
81,82,82,Tim Petrovic,97,1.41,2.0,142,98.5
82,83,83,Marc Turnesa,87,1.42,2.0,141,98.5
83,84,84,Rod Pampling,83,1.45,2.0,138,98.5
84,85,85,Billy Mayfair,103,1.49,3.0,202,98.5
85,86,86,Richard Johnson,77,1.55,2.0,129,98.4
86,87,87,Matt Kuchar,88,1.6,2.0,125,98.4
87,88,88,Scott Verplank,82,1.63,2.0,123,98.3
88,89,89,Vijay Singh,82,1.64,2.0,122,98.3
89,90,90,Davis Love III,78,1.67,2.0,120,98.3
90,91,91,Steve Stricker,75,1.74,2.0,115,98.2
91,92,92,Charley Hoffman,94,1.76,3.0,170,98.2
92,93,93,Kent Jones,68,1.77,2.0,113,98.2
93,T94,T94,Steve Lowery,74,1.79,2.0,112,98.2
94,T94,T94,Omar Uresti,74,1.79,2.0,112,98.2
95,T96,T96,Chris DiMarco,87,1.8,3.0,167,98.2
96,T96,T96,Brian Gay,102,1.8,3.0,167,98.2
97,T96,T96,Peter Lonard,92,1.8,3.0,167,98.2
98,99,99,Dustin Johnson,92,1.81,3.0,166,98.1
99,100,100,Paul Claxton,63,1.82,2.0,110,98.1
100,T101,T101,Craig Kanada,65,1.83,2.0,109,98.1
101,T101,T101,Will MacKenzie,62,1.83,2.0,109,98.1
102,103,103,Joe Ogilvie,100,1.84,3.0,163,98.1
103,T104,T104,Chad Campbell,94,1.85,3.0,162,98.1
104,T104,T104,Mathew Goggin,91,1.85,3.0,162,98.1
105,T106,T106,Kenneth Ferrie,72,1.87,2.0,107,98.1
106,T106,T106,Patrick Sheehan,124,1.87,4.0,214,98.1
107,108,108,John Merrick,98,1.9,3.0,158,98.1
108,T109,T109,Ryan Armour,87,1.91,3.0,157,98.0
109,T109,T109,Mathias Grönberg,87,1.91,3.0,157,98.0
110,T111,T111,Scott McCarron,63,1.92,2.0,104,98.0
111,T111,T111,Charlie Wi,97,1.92,3.0,156,98.0
112,113,113,Frank Lickliter II,107,1.97,4.0,203,98.0
113,T114,T114,Steve Elkington,84,1.99,3.0,151,98.0
114,T114,T114,Tim Herron,97,1.99,3.0,151,98.0
115,T114,T114,Michael Letzig,88,1.99,3.0,151,98.0
116,T117,T117,Corey Pavin,69,2.0,2.0,100,98.0
117,T117,T117,Heath Slocum,104,2.0,4.0,200,98.0
118,119,119,Kenny Perry,97,2.01,4.0,199,97.9
119,120,120,Jason Day,81,2.03,3.0,148,97.9
120,121,121,K.J. Choi,74,2.06,2.0,97,97.9
121,T122,T122,Jeff Maggert,86,2.1,3.0,143,97.9
122,T122,T122,Jim McGovern,75,2.1,3.0,143,97.9
123,T124,T124,Stephen Ames,83,2.11,3.0,142,97.8
124,T124,T124,Tommy Gainey,60,2.11,2.0,95,97.8
125,T126,T126,Kevin Streelman,114,2.14,4.0,187,97.8
126,T126,T126,Chris Stroud,81,2.14,3.0,140,97.8
127,128,128,Troy Matteson,94,2.19,4.0,183,97.8
128,129,129,Jeff Gove,50,2.2,2.0,91,97.8
129,130,130,Daniel Chopra,84,2.26,3.0,133,97.7
130,131,131,Rocco Mediate,87,2.27,3.0,132,97.7
131,132,132,Lucas Glover,91,2.31,4.0,173,97.6
132,133,133,Carlos Franco,73,2.33,3.0,129,97.6
133,134,134,Jin Park,85,2.34,3.0,128,97.6
134,135,135,Cameron Beckman,87,2.4,3.0,125,97.6
135,T136,T136,J.P. Hayes,67,2.42,3.0,124,97.5
136,T136,T136,J.B. Holmes,86,2.42,3.0,124,97.5
137,T136,T136,Dean Wilson,109,2.42,5.0,207,97.5
138,139,139,Ron Whittaker,54,2.47,2.0,81,97.5
139,T140,T140,Charles Howell III,101,2.52,4.0,159,97.4
140,T140,T140,Boo Weekley,86,2.52,3.0,119,97.4
141,142,142,Dudley Hart,74,2.54,3.0,118,97.4
142,143,143,Retief Goosen,59,2.56,2.0,78,97.4
143,144,144,George McNeill,97,2.59,5.0,193,97.4
144,145,145,Nick Watney,96,2.61,4.0,153,97.3
145,T146,T146,Jerry Kelly,89,2.67,4.0,150,97.3
146,T146,T146,Travis Perkins,53,2.67,2.0,75,97.3
147,T148,T148,Cody Freeman,66,2.7,3.0,111,97.3
148,T148,T148,Ian Poulter,51,2.7,2.0,74,97.3
149,150,150,Bob Estes,90,2.73,5.0,183,97.2
150,T151,T151,Jonathan Byrd,88,2.74,4.0,146,97.2
151,T151,T151,Pat Perez,93,2.74,4.0,146,97.2
152,153,153,Todd Demsey,80,2.76,4.0,145,97.2
153,T154,T154,Glen Day,64,2.78,3.0,108,97.2
154,T154,T154,Jim Furyk,95,2.78,4.0,144,97.2
155,T154,T154,Ted Purdy,68,2.78,3.0,108,97.2
156,157,157,Nick O'Hern,82,2.82,4.0,142,97.1
157,158,158,Rich Beem,90,2.84,5.0,176,97.1
158,T159,T159,Steve Flesch,95,2.92,5.0,171,97.0
159,T159,T159,Robert Garrigus,90,2.92,5.0,171,97.0
160,161,161,Brian Davis,108,2.93,6.0,205,97.0
161,162,162,Stewart Cink,87,3.05,4.0,131,96.9
162,163,163,Ryan Moore,72,3.08,4.0,130,96.9
163,T164,T164,Sean O'Hair,81,3.15,4.0,127,96.8
164,T164,T164,Kevin Stadler,90,3.15,4.0,127,96.8
165,T166,T166,Steve Allan,58,3.16,3.0,95,96.8
166,T166,T166,Joe Durant,92,3.16,5.0,158,96.8
167,168,168,Ben Crane,86,3.21,5.0,156,96.7
168,169,169,Jesper Parnevik,88,3.23,4.0,124,96.7
169,170,170,Nick Flanagan,89,3.25,5.0,154,96.7
170,T171,T171,Mark Calcavecchia,67,3.31,4.0,121,96.6
171,T171,T171,Alex Cejka,75,3.31,4.0,121,96.6
172,T171,T171,Lee Janzen,89,3.31,5.0,151,96.6
173,174,174,Padraig Harrington,52,3.33,2.0,60,96.6
174,175,175,Nicholas Thompson,113,3.35,6.0,179,96.6
175,176,176,Bo Van Pelt,101,3.41,6.0,176,96.5
176,177,177,Jason Gore,94,3.55,6.0,169,96.4
177,T178,T178,Olin Browne,77,3.57,5.0,140,96.4
178,T178,T178,Trevor Immelman,70,3.57,4.0,112,96.4
179,T178,T178,Rory Sabbatini,77,3.57,5.0,140,96.4
180,181,181,Harrison Frazar,73,3.65,5.0,137,96.3
181,182,182,Brandt Snedeker,85,3.7,5.0,135,96.3
182,183,183,Jon Mills,95,3.82,6.0,157,96.1
183,184,184,Paul Goydos,78,3.85,5.0,130,96.1
184,185,185,Billy Andrade,71,4.0,5.0,125,96.0
185,186,186,Robert Gamez,79,4.03,6.0,149,95.9
186,187,187,Y.E. Yang,89,4.24,7.0,165,95.7
187,T188,T188,Anthony Kim,81,4.31,5.0,116,95.6
188,T188,T188,Kyle Thompson,70,4.31,5.0,116,95.6
189,190,190,Brenden Pappas,66,4.59,5.0,109,95.4
190,191,191,Charles Warren,79,5.1,8.0,157,94.9
191,192,192,Mark Hensby,71,5.22,7.0,134,94.7
192,193,193,David Lutterus,59,5.32,5.0,94,94.6
193,194,194,Robert Allenby,108,5.42,9.0,166,94.5
194,195,195,Andres Romero,69,6.32,6.0,95,93.6
195,196,196,Jason Allred,63,6.33,5.0,79,93.6
196,197,197,Adam Scott,51,8.16,4.0,49,91.8
