,Putts_per_Round_-_Round_3_RANK THIS WEEK,Putts_per_Round_-_Round_3_RANK LAST WEEK,Putts_per_Round_-_Round_3_PLAYER NAME,Putts_per_Round_-_Round_3_AVG,Putts_per_Round_-_Round_3_TOTAL PUTTS,Putts_per_Round_-_Round_3_TOTAL ROUNDS
62,T61,T61,Ken Duke,29.0,725,25
63,T61,T61,Will MacKenzie,29.0,319,11
64,T61,T61,Ryan Moore,29.0,348,12
65,T61,T61,Jeff Overton,29.0,551,19
66,T61,T61,Vaughn Taylor,29.0,580,20
67,T61,T61,Scott Verplank,29.0,493,17
68,69,69,Charley Hoffman,29.05,552,19
69,T70,T70,Ben Curtis,29.06,494,17
70,T70,T70,Sergio Garcia,29.06,494,17
71,T70,T70,Tim Wilkinson,29.06,494,17
72,T73,T73,Tag Ridings,29.07,436,15
73,T73,T73,Omar Uresti,29.07,407,14
74,T75,T75,Gavin Coles,29.1,291,10
75,T75,T75,Charlie Wi,29.1,611,21
76,T77,T77,Cody Freeman,29.13,233,8
77,T77,T77,Kevin Sutherland,29.13,670,23
78,79,79,Ben Crane,29.17,525,18
79,80,80,Matt Jones,29.19,467,16
80,T81,T81,John Mallinger,29.2,584,20
81,T81,T81,Brett Quigley,29.2,438,15
82,83,83,Mathias Grönberg,29.21,409,14
83,T84,T84,Rocco Mediate,29.22,526,18
84,T84,T84,Boo Weekley,29.22,526,18
85,T86,T86,Todd Demsey,29.25,468,16
86,T86,T86,Y.E. Yang,29.25,468,16
87,88,88,K.J. Choi,29.27,439,15
88,T89,T89,Jonathan Byrd,29.29,498,17
89,T89,T89,Dudley Hart,29.29,410,14
90,91,91,Frank Lickliter II,29.3,674,23
91,T92,T92,Carl Pettersson,29.31,762,26
92,T92,T92,Scott Sterling,29.31,469,16
93,94,94,Brian Davis,29.32,645,22
94,T95,T95,Michael Letzig,29.33,440,15
95,T95,T95,Andres Romero,29.33,440,15
96,T95,T95,Nick Watney,29.33,616,21
97,98,98,George McNeill,29.35,587,20
98,T99,T99,James Driscoll,29.36,411,14
99,T99,T99,Carlos Franco,29.36,323,11
100,T99,T99,Richard Johnson,29.36,323,11
101,T102,T102,Lucas Glover,29.37,558,19
102,T102,T102,Bubba Watson,29.37,558,19
103,T104,T104,Sean O'Hair,29.38,470,16
104,T104,T104,Joe Ogilvie,29.38,617,21
105,T104,T104,Rory Sabbatini,29.38,470,16
106,107,107,Todd Hamilton,29.39,529,18
107,T108,T108,Chez Reavie,29.4,588,20
108,T108,T108,Jay Williamson,29.4,441,15
109,110,110,Rich Beem,29.41,500,17
110,111,111,John Rollins,29.42,559,19
111,112,112,Billy Andrade,29.45,324,11
112,113,113,Rod Pampling,29.46,383,13
113,T114,T114,Robert Garrigus,29.47,501,17
114,T114,T114,Johnson Wagner,29.47,442,15
115,T116,T116,Harrison Frazar,29.5,354,12
116,T116,T116,Mathew Goggin,29.5,531,18
117,T116,T116,J.B. Holmes,29.5,531,18
118,T116,T116,Zach Johnson,29.5,531,18
119,T116,T116,Doug LaBelle II,29.5,295,10
120,T116,T116,Parker McLachlin,29.5,472,16
121,T116,T116,Kyle Thompson,29.5,236,8
122,123,123,Cliff Kresge,29.54,384,13
123,124,124,Charles Howell III,29.55,591,20
124,125,125,Stephen Leaney,29.56,266,9
125,126,126,Chris Riley,29.57,207,7
126,T127,T127,Steve Flesch,29.58,562,19
127,T127,T127,Jimmy Walker,29.58,355,12
128,129,129,Woody Austin,29.61,681,23
129,130,130,Kevin Stadler,29.62,385,13
130,131,131,J.P. Hayes,29.63,237,8
131,132,132,Briny Baird,29.64,741,25
132,T133,T133,Jason Gore,29.65,504,17
133,T133,T133,Pat Perez,29.65,593,20
134,T135,T135,Richard Johnson,29.67,267,9
135,T135,T135,Tom Lehman,29.67,267,9
136,T135,T135,Shigeki Maruyama,29.67,267,9
137,T135,T135,Steve Stricker,29.67,445,15
138,T139,T139,Jerry Kelly,29.69,386,13
139,T139,T139,Peter Lonard,29.69,475,16
140,T139,T139,Steve Lowery,29.69,386,13
141,142,142,Nicholas Thompson,29.7,594,20
142,T143,T143,Steve Allan,29.71,208,7
143,T143,T143,Jon Mills,29.71,416,14
144,145,145,Robert Allenby,29.73,773,26
145,146,146,Martin Laird,29.74,565,19
146,147,147,Ryan Armour,29.75,357,12
147,148,148,Heath Slocum,29.78,685,23
148,T149,T149,Scott McCarron,29.8,298,10
149,T149,T149,Ted Purdy,29.8,298,10
150,T151,T151,Fred Couples,29.83,358,12
151,T151,T151,John Riegger,29.83,358,12
152,153,153,Chad Campbell,29.84,567,19
153,154,154,David Lutterus,29.86,209,7
154,T155,T155,Kenny Perry,29.87,687,23
155,T155,T155,Dean Wilson,29.87,687,23
156,157,157,Brad Elder,29.9,299,10
157,158,158,Chris Stroud,29.92,359,12
158,159,159,D.J. Trahan,29.95,599,20
159,T160,T160,Tommy Armour III,30.0,450,15
160,T160,T160,Nick Flanagan,30.0,450,15
161,T160,T160,Kent Jones,30.0,330,11
162,163,163,Steve Elkington,30.06,541,18
163,164,164,Trevor Immelman,30.08,391,13
164,165,165,Paul Casey,30.09,331,11
165,166,166,Hunter Mahan,30.11,542,18
166,T167,T167,Jason Allred,30.13,241,8
167,T167,T167,Joe Durant,30.13,482,16
168,T169,T169,Michael Allen,30.17,543,18
169,T169,T169,Mark Calcavecchia,30.17,362,12
170,171,171,Steve Marino,30.19,785,26
171,T172,T172,Justin Bolli,30.2,453,15
172,T172,T172,J.J. Henry,30.2,604,20
173,T172,T172,David Toms,30.2,453,15
174,175,175,Kevin Streelman,30.24,756,25
175,176,176,Adam Scott,30.27,333,11
176,177,177,Bo Van Pelt,30.28,545,18
177,178,178,Ron Whittaker,30.33,182,6
178,T179,T179,Lee Janzen,30.35,516,17
179,T179,T179,Dustin Johnson,30.35,516,17
180,181,181,John Senden,30.37,577,19
181,182,182,Jeff Gove,30.38,243,8
182,183,183,Brandt Jobe,30.43,213,7
183,T184,T184,Olin Browne,30.45,335,11
184,T184,T184,John Merrick,30.45,609,20
185,T186,T186,Kenneth Ferrie,30.5,305,10
186,T186,T186,Travis Perkins,30.5,122,4
187,T186,T186,Charles Warren,30.5,366,12
188,189,189,Billy Mayfair,30.57,703,23
189,T190,T190,Paul Claxton,30.63,245,8
190,T190,T190,Tom Scherrer,30.63,245,8
191,T192,T192,Robert Gamez,30.71,430,14
192,T192,T192,Troy Matteson,30.71,522,17
193,194,194,Mark Hensby,30.73,338,11
194,195,195,Brad Adamonis,30.79,431,14
195,196,196,Jeff Maggert,30.81,493,16
196,197,197,Bob Sowards,30.88,247,8
