,One-Putt_Percentage_-_Round_2_RANK THIS WEEK,One-Putt_Percentage_-_Round_2_RANK LAST WEEK,One-Putt_Percentage_-_Round_2_PLAYER NAME,One-Putt_Percentage_-_Round_2_%,One-Putt_Percentage_-_Round_2_# OF 1 PUTTS,One-Putt_Percentage_-_Round_2_# OF HOLES
47,48,48,Robert Garrigus,39.3,191,486
48,49,49,Tom Pernice Jr.,39.26,212,540
49,50,50,Tim Herron,39.09,197,504
50,T51,T51,Brad Adamonis,38.89,196,504
51,T51,T51,Eric Axley,38.89,245,630
52,T51,T51,J.B. Holmes,38.89,175,450
53,T51,T51,Scott McCarron,38.89,154,396
54,T51,T51,Geoff Ogilvy,38.89,133,342
55,T51,T51,Pat Perez,38.89,182,468
56,T51,T51,D.J. Trahan,38.89,189,486
57,T51,T51,Marc Turnesa,38.89,203,522
58,T51,T51,Camilo Villegas,38.89,147,378
59,T51,T51,Mike Weir,38.89,168,432
60,61,61,Jeff Overton,38.72,223,576
61,62,62,Jeff Maggert,38.68,181,468
62,63,63,Scott Verplank,38.65,160,414
63,64,64,Mark Calcavecchia,38.62,146,378
64,65,65,Kevin Streelman,38.54,222,576
65,66,66,Ernie Els,38.52,104,270
66,67,67,Kyle Thompson,38.46,180,468
67,68,68,David Duval,38.3,131,342
68,69,69,Brandt Snedeker,38.22,172,450
69,T70,T70,Billy Andrade,38.19,165,432
70,T70,T70,Carlos Franco,38.19,165,432
71,72,72,K.J. Choi,38.06,137,360
72,T73,T73,Chad Collins,37.96,164,432
73,T73,T73,Troy Matteson,37.96,205,540
74,T75,T75,Dustin Johnson,37.9,191,504
75,T75,T75,George McNeill,37.9,191,504
76,T75,T75,Y.E. Yang,37.9,191,504
77,78,78,Ryan Palmer,37.88,150,396
78,79,79,Sean O'Hair,37.78,170,450
79,80,80,Jason Allred,37.68,156,414
80,81,81,Fred Couples,37.58,115,306
81,82,82,Chris DiMarco,37.55,196,522
82,83,83,Jason Day,37.5,189,504
83,84,84,Jesper Parnevik,37.45,182,486
84,85,85,Anthony Kim,37.37,148,396
85,86,86,Nick Flanagan,37.36,195,522
86,T87,T87,Todd Demsey,37.33,168,450
87,T87,T87,Brett Quigley,37.33,168,450
88,89,89,Paul Goydos,37.27,161,432
89,90,90,Matt Kuchar,37.24,181,486
90,91,91,Bob Sowards,37.12,147,396
91,T92,T92,Kenneth Ferrie,37.11,167,450
92,T92,T92,Rocco Mediate,37.11,167,450
93,T94,T94,Gavin Coles,37.04,100,270
94,T94,T94,Zach Johnson,37.04,160,432
95,T94,T94,Travis Perkins,37.04,140,378
96,97,97,Martin Laird,36.97,193,522
97,T98,T98,Bill Haas,36.92,206,558
98,T98,T98,Tim Petrovic,36.92,206,558
99,100,100,Charles Howell III,36.85,199,540
100,101,101,Tom Scherrer,36.84,126,342
101,102,102,Heath Slocum,36.78,192,522
102,103,103,Steve Allan,36.77,139,378
103,104,104,Johnson Wagner,36.75,172,468
104,T105,T105,James Driscoll,36.71,185,504
105,T105,T105,Brad Elder,36.71,152,414
106,T107,T107,Chez Reavie,36.67,198,540
107,T107,T107,Patrick Sheehan,36.67,231,630
108,T107,T107,Kevin Stadler,36.67,198,540
109,T107,T107,Bob Tway,36.67,132,360
110,111,111,Chad Campbell,36.63,178,486
111,112,112,J.P. Hayes,36.54,171,468
112,T113,T113,Bob Estes,36.51,184,504
113,T113,T113,Lee Janzen,36.51,184,504
114,115,115,Jim Furyk,36.44,164,450
115,116,116,Mathew Goggin,36.42,177,486
116,117,117,Carl Pettersson,36.4,190,522
117,T118,T118,Stewart Cink,36.36,144,396
118,T118,T118,Ben Curtis,36.36,144,396
119,T118,T118,Rory Sabbatini,36.36,144,396
120,T121,T121,Lucas Glover,36.32,170,468
121,T121,T121,Kevin Sutherland,36.32,170,468
122,123,123,Jason Gore,36.3,196,540
123,T124,T124,Peter Lonard,36.21,189,522
124,T124,T124,Billy Mayfair,36.21,189,522
125,T124,T124,Rod Pampling,36.21,176,486
126,127,127,Bo Van Pelt,36.2,202,558
127,128,128,Nicholas Thompson,36.19,228,630
128,T129,T129,Will MacKenzie,36.11,130,360
129,T129,T129,Omar Uresti,36.11,156,432
130,131,131,Nick Watney,36.01,175,486
131,132,132,Bart Bryant,35.99,149,414
132,133,133,Steve Marino,35.94,207,576
133,134,134,Jerry Kelly,35.93,194,540
134,135,135,Rich Beem,35.91,181,504
135,T136,T136,Cody Freeman,35.9,168,468
136,T136,T136,Brett Rumford,35.9,168,468
137,138,138,Woody Austin,35.82,187,522
138,139,139,Hunter Mahan,35.78,161,450
139,140,140,Chris Riley,35.76,103,288
140,141,141,Tommy Armour III,35.75,148,414
141,T142,T142,Greg Kraft,35.71,135,378
142,T142,T142,David Lutterus,35.71,135,378
143,144,144,Dean Wilson,35.66,199,558
144,145,145,Charley Hoffman,35.63,186,522
145,146,146,Retief Goosen,35.62,109,306
146,147,147,Paul Casey,35.56,96,270
147,148,148,John Merrick,35.52,179,504
148,149,149,Trevor Immelman,35.45,134,378
149,150,150,Bubba Watson,35.44,185,522
150,T151,T151,Brenden Pappas,35.42,153,432
151,T151,T151,Jimmy Walker,35.42,153,432
152,153,153,John Senden,35.39,172,486
153,154,154,Adam Scott,35.32,89,252
154,155,155,Tim Wilkinson,35.25,184,522
155,156,156,Glen Day,35.09,120,342
156,157,157,Ryan Armour,35.0,189,540
157,158,158,Tom Lehman,34.97,107,306
158,159,159,Todd Hamilton,34.92,176,504
159,160,160,Alex Cejka,34.89,157,450
160,161,161,Jin Park,34.87,182,522
161,162,162,Shigeki Maruyama,34.81,94,270
162,163,163,Davis Love III,34.78,144,414
163,164,164,Doug LaBelle II,34.66,131,378
164,165,165,Olin Browne,34.36,167,486
165,166,166,Stephen Leaney,34.31,105,306
166,167,167,Robert Allenby,34.16,166,486
167,168,168,Justin Bolli,34.13,172,504
168,169,169,Vijay Singh,34.09,135,396
169,170,170,Paul Claxton,34.06,141,414
170,171,171,Ángel Cabrera,34.03,98,288
171,172,172,Robert Gamez,33.97,159,468
172,173,173,Cliff Kresge,33.93,171,504
173,174,174,Marco Dawson,33.92,116,342
174,175,175,Briny Baird,33.72,176,522
175,176,176,J.J. Henry,33.66,206,612
176,177,177,Sergio Garcia,33.64,109,324
177,178,178,Boo Weekley,33.57,139,414
178,T179,T179,John Huston,33.33,102,306
179,T179,T179,Charles Warren,33.33,168,504
180,T179,T179,Ron Whittaker,33.33,120,360
181,182,182,Brandt Jobe,33.04,113,342
182,183,183,Alejandro Cañizares,32.99,95,288
183,184,184,Jon Mills,32.81,189,576
184,185,185,Jeff Gove,32.68,100,306
185,186,186,Chris Stroud,32.48,152,468
186,187,187,Scott Sterling,31.94,161,504
187,188,188,John Riegger,31.88,132,414
188,189,189,Cameron Beckman,31.69,154,486
189,190,190,Richard Johnson,31.39,113,360
190,191,191,Joe Durant,30.95,156,504
191,192,192,Harrison Frazar,30.92,128,414
192,193,193,Jay Williamson,30.29,169,558
193,194,194,Kent Jones,29.89,113,378
194,195,195,Jim McGovern,29.78,134,450
195,196,196,Ted Purdy,29.63,128,432
196,197,197,Tommy Gainey,29.23,121,414
