,Putting_from_15-25_RANK THIS WEEK,Putting_from_15-25_RANK LAST WEEK,Putting_from_15-25_PLAYER NAME,Putting_from_15-25_ROUNDS,Putting_from_15-25_% MADE,Putting_from_15-25_ATTEMPTS,Putting_from_15-25_PUTTS MADE
38,39,39,Tim Petrovic,97,17.83,258,46
39,40,40,Matt Jones,95,17.81,292,52
40,41,41,Joe Ogilvie,100,17.63,295,52
41,42,42,Chris DiMarco,87,17.48,286,50
42,43,43,Ben Curtis,80,17.45,212,37
43,44,44,Stephen Ames,83,17.41,247,43
44,45,45,Nick O'Hern,82,17.37,236,41
45,46,46,Mark Hensby,71,17.33,225,39
46,47,47,Kevin Na,97,17.31,283,49
47,48,48,Mathias Grönberg,87,17.3,289,50
48,49,49,Dean Wilson,109,17.27,359,62
49,50,50,Ben Crane,86,17.14,280,48
50,51,51,Nick Watney,96,17.11,263,45
51,52,52,Brenden Pappas,66,17.1,193,33
52,53,53,Bob Tway,70,17.07,205,35
53,54,54,Bart Bryant,81,17.05,217,37
54,55,55,Steve Marino,119,17.04,358,61
55,T56,T56,Stuart Appleby,87,17.0,200,34
56,T56,T56,Kevin Sutherland,98,17.0,300,51
57,58,58,Kenny Perry,97,16.82,333,56
58,59,59,Dudley Hart,74,16.74,233,39
59,60,60,D.J. Trahan,94,16.72,293,49
60,T61,T61,J.P. Hayes,67,16.67,210,35
61,T61,T61,Andres Romero,69,16.67,162,27
62,63,63,Paul Claxton,63,16.58,187,31
63,64,64,Stephen Leaney,53,16.56,157,26
64,65,65,Michael Letzig,88,16.53,248,41
65,66,66,John Mallinger,95,16.42,268,44
66,67,67,Will MacKenzie,62,16.41,195,32
67,68,68,Davis Love III,78,16.36,214,35
68,69,69,Cody Freeman,66,16.32,190,31
69,70,70,Brad Adamonis,87,16.26,246,40
70,T71,T71,Brad Elder,67,16.24,197,32
71,T71,T71,Jim Furyk,95,16.24,271,44
72,73,73,Hunter Mahan,87,16.23,265,43
73,74,74,Jason Day,81,16.19,247,40
74,75,75,Mathew Goggin,91,16.16,297,48
75,76,76,Lucas Glover,91,16.15,291,47
76,77,77,Mike Weir,88,16.1,236,38
77,78,78,Shane Bertsch,96,16.09,317,51
78,79,79,George McNeill,97,16.08,342,55
79,T80,T80,Richard Johnson,60,16.02,181,29
80,T80,T80,Phil Mickelson,80,16.02,181,29
81,T80,T80,Mark Wilson,107,16.02,337,54
82,83,83,Steve Lowery,74,15.96,213,34
83,84,84,John Huston,56,15.91,176,28
84,T85,T85,Jason Gore,94,15.79,304,48
85,T85,T85,Ian Poulter,51,15.79,133,21
86,T85,T85,Steve Stricker,75,15.79,190,30
87,T88,T88,Paul Goydos,78,15.77,222,35
88,T88,T88,Freddie Jacobson,78,15.77,222,35
89,T90,T90,J.B. Holmes,86,15.74,216,34
90,T90,T90,Trevor Immelman,70,15.74,197,31
91,92,92,Kevin Streelman,114,15.72,318,50
92,93,93,Carl Pettersson,110,15.71,312,49
93,T94,T94,Aaron Baddeley,76,15.58,199,31
94,T94,T94,Troy Matteson,94,15.58,308,48
95,96,96,John Senden,93,15.55,283,44
96,97,97,Bob Estes,90,15.48,323,50
97,T98,T98,Gavin Coles,54,15.47,181,28
98,T98,T98,Lee Janzen,89,15.47,265,41
99,100,100,Tim Clark,90,15.27,262,40
100,101,101,Jeff Overton,103,15.25,295,45
101,102,102,Kyle Thompson,70,15.24,210,32
102,103,103,Todd Hamilton,92,15.18,257,39
103,104,104,Anthony Kim,81,15.15,198,30
104,105,105,Jimmy Walker,73,15.14,218,33
105,106,106,Nicholas Thompson,113,15.08,305,46
106,T107,T107,Travis Perkins,53,15.04,133,20
107,T107,T107,Adam Scott,51,15.04,113,17
108,T109,T109,Ryan Armour,87,14.96,274,41
109,T109,T109,Chris Stroud,81,14.96,254,38
110,111,111,Chez Reavie,102,14.94,308,46
111,112,112,Brian Davis,108,14.86,370,55
112,113,113,Kenneth Ferrie,72,14.83,209,31
113,114,114,Bill Haas,99,14.76,271,40
114,115,115,Todd Demsey,80,14.72,231,34
115,116,116,Padraig Harrington,52,14.71,102,15
116,117,117,Steve Elkington,84,14.69,286,42
117,118,118,Charles Howell III,101,14.68,293,43
118,119,119,Ryuji Imada,80,14.61,219,32
119,120,120,Rocco Mediate,87,14.58,240,35
120,121,121,Rory Sabbatini,77,14.54,227,33
121,122,122,John Rollins,94,14.49,276,40
122,123,123,Robert Allenby,108,14.48,297,43
123,124,124,Woody Austin,109,14.46,332,48
124,125,125,Fred Couples,60,14.45,173,25
125,126,126,Alex Cejka,75,14.42,208,30
126,127,127,Brett Rumford,72,14.36,188,27
127,128,128,Sergio Garcia,72,14.35,209,30
128,129,129,Ryan Moore,72,14.29,210,30
129,130,130,Ernie Els,51,14.15,106,15
130,T131,T131,Brandt Jobe,52,14.13,184,26
131,T131,T131,Jon Mills,95,14.13,283,40
132,133,133,Billy Mayfair,103,14.12,354,50
133,134,134,Brett Quigley,80,14.11,248,35
134,135,135,Stewart Cink,87,14.1,234,33
135,136,136,Martin Laird,98,14.01,257,36
136,137,137,Dustin Johnson,92,13.9,295,41
137,138,138,Tommy Armour III,77,13.81,239,33
138,139,139,Jin Park,85,13.75,240,33
139,140,140,Joe Durant,92,13.7,270,37
140,141,141,J.J. Henry,108,13.62,367,50
141,142,142,Robert Garrigus,90,13.56,317,43
142,143,143,Tag Ridings,88,13.49,252,34
143,144,144,Ron Whittaker,54,13.46,156,21
144,145,145,Billy Andrade,71,13.39,224,30
145,146,146,Kent Jones,68,13.37,187,25
146,T147,T147,Retief Goosen,59,13.33,135,18
147,T147,T147,Tom Lehman,51,13.33,135,18
148,T147,T147,Vaughn Taylor,103,13.33,315,42
149,150,150,Zach Johnson,85,13.26,264,35
150,151,151,Robert Gamez,79,13.25,249,33
151,T152,T152,Mark Calcavecchia,67,13.24,204,27
152,T152,T152,Peter Lonard,92,13.24,287,38
153,154,154,Brandt Snedeker,85,13.14,236,31
154,T155,T155,Sean O'Hair,81,13.1,229,30
155,T155,T155,Y.E. Yang,89,13.1,290,38
156,157,157,Cliff Kresge,84,13.06,245,32
157,158,158,Paul Casey,55,13.01,123,16
158,159,159,Matt Kuchar,88,12.89,225,29
159,160,160,Briny Baird,113,12.84,366,47
160,161,161,David Toms,70,12.76,196,25
161,162,162,John Riegger,73,12.74,212,27
162,163,163,Jerry Kelly,89,12.69,260,33
163,164,164,Olin Browne,77,12.64,261,33
164,165,165,Ángel Cabrera,55,12.6,127,16
165,166,166,Doug LaBelle II,65,12.57,191,24
166,167,167,James Driscoll,85,12.55,271,34
167,168,168,Cameron Beckman,87,12.5,248,31
168,169,169,Shigeki Maruyama,50,12.42,153,19
169,170,170,David Duval,51,12.31,130,16
170,171,171,Tim Wilkinson,95,12.27,277,34
171,172,172,Bob Sowards,61,12.22,180,22
172,173,173,Ted Purdy,68,12.21,213,26
173,174,174,Charley Hoffman,94,12.19,279,34
174,175,175,Jason Allred,63,12.18,156,19
175,176,176,Jeff Gove,50,11.98,167,20
176,177,177,Jeff Maggert,86,11.83,279,33
177,178,178,Scott Verplank,82,11.82,220,26
178,179,179,Rich Beem,90,11.78,297,35
179,180,180,John Merrick,98,11.76,272,32
180,181,181,Michael Allen,91,11.72,256,30
181,182,182,Harrison Frazar,73,11.69,231,27
182,183,183,Heath Slocum,104,11.6,362,42
183,184,184,Bo Van Pelt,101,11.45,297,34
184,185,185,Kevin Stadler,90,11.38,246,28
185,186,186,Boo Weekley,86,11.21,223,25
186,187,187,Scott Sterling,89,10.9,266,29
187,188,188,Jay Williamson,96,10.58,312,33
188,189,189,Bubba Watson,97,10.51,276,29
189,190,190,Justin Bolli,87,10.34,261,27
190,191,191,David Lutterus,59,10.24,166,17
191,192,192,Geoff Ogilvy,65,10.17,177,18
192,193,193,Jim McGovern,75,10.04,249,25
193,194,194,Omar Uresti,74,9.81,214,21
194,195,195,Marco Dawson,64,9.14,175,16
195,196,196,Vijay Singh,82,9.09,220,20
196,197,197,Charles Warren,79,7.87,267,21
