,GIR_Putting_-_10-15_RANK THIS WEEK,GIR_Putting_-_10-15_RANK LAST WEEK,GIR_Putting_-_10-15_PLAYER NAME,GIR_Putting_-_10-15_ROUNDS,GIR_Putting_-_10-15_%,GIR_Putting_-_10-15_ATTEMPTS,GIR_Putting_-_10-15_PUTTS MADE
72,T72,T72,Tim Wilkinson,95,29.85,134,40
73,74,74,Tim Petrovic,97,29.81,161,48
74,75,75,Lucas Glover,91,29.76,168,50
75,76,76,Rory Sabbatini,77,29.75,121,36
76,77,77,Marc Turnesa,87,29.69,128,38
77,78,78,Jeff Maggert,86,29.59,169,50
78,79,79,Steve Elkington,84,29.41,153,45
79,80,80,Tom Pernice Jr.,104,29.38,194,57
80,T81,T81,Stuart Appleby,87,29.37,126,37
81,T81,T81,Jon Mills,95,29.37,143,42
82,83,83,John Riegger,73,29.05,148,43
83,T84,T84,Matt Jones,95,29.03,124,36
84,T84,T84,Nicholas Thompson,113,29.03,186,54
85,86,86,Justin Leonard,101,28.85,156,45
86,87,87,Phil Mickelson,80,28.78,139,40
87,T88,T88,Bob Estes,90,28.74,174,50
88,T88,T88,Troy Matteson,94,28.74,174,50
89,90,90,John Huston,56,28.7,108,31
90,91,91,Michael Allen,91,28.65,171,49
91,T92,T92,Nick O'Hern,82,28.57,161,46
92,T92,T92,Charlie Wi,97,28.57,189,54
93,94,94,Mathew Goggin,91,28.47,144,41
94,95,95,Richard Johnson,77,28.43,102,29
95,96,96,Steve Marino,119,28.32,226,64
96,97,97,Zach Johnson,85,28.3,159,45
97,98,98,Peter Lonard,92,28.28,145,41
98,99,99,James Driscoll,85,28.21,117,33
99,T100,T100,Steve Flesch,95,28.13,160,45
100,T100,T100,John Senden,93,28.13,160,45
101,102,102,Tim Herron,97,28.07,171,48
102,103,103,Ryuji Imada,80,28.03,132,37
103,T104,T104,Marco Dawson,64,27.93,111,31
104,T104,T104,Carlos Franco,73,27.93,111,31
105,106,106,Lee Janzen,89,27.78,144,40
106,107,107,Kevin Stadler,90,27.74,155,43
107,108,108,Chez Reavie,102,27.66,188,52
108,109,109,Vijay Singh,82,27.64,123,34
109,110,110,Harrison Frazar,73,27.61,134,37
110,111,111,Chris DiMarco,87,27.59,145,40
111,112,112,Steve Allan,58,27.5,80,22
112,113,113,Brenden Pappas,66,27.43,113,31
113,114,114,Bill Haas,99,27.27,187,51
114,115,115,Joe Ogilvie,100,27.22,158,43
115,116,116,Ryan Moore,72,27.19,114,31
116,117,117,Andres Romero,69,27.16,81,22
117,118,118,Robert Gamez,79,26.95,141,38
118,119,119,Tag Ridings,88,26.92,156,42
119,120,120,Billy Mayfair,103,26.88,186,50
120,T121,T121,Billy Andrade,71,26.87,134,36
121,T121,T121,J.J. Henry,108,26.87,201,54
122,T123,T123,Justin Bolli,87,26.76,142,38
123,T123,T123,Jim Furyk,95,26.76,142,38
124,125,125,Y.E. Yang,89,26.75,157,42
125,126,126,Alejandro Cañizares,52,26.67,75,20
126,127,127,Brett Quigley,80,26.56,128,34
127,T128,T128,Bubba Watson,97,26.54,162,43
128,T128,T128,Dean Wilson,109,26.54,162,43
129,130,130,D.J. Trahan,94,26.52,181,48
130,131,131,Ernie Els,51,26.51,83,22
131,132,132,Mike Weir,88,26.4,125,33
132,133,133,Padraig Harrington,52,26.39,72,19
133,134,134,Robert Allenby,108,26.23,183,48
134,135,135,Brandt Jobe,52,26.19,84,22
135,136,136,Glen Day,64,25.86,116,30
136,137,137,Jason Day,81,25.83,151,39
137,138,138,Jeff Quinney,87,25.81,124,32
138,139,139,Nick Watney,96,25.71,175,45
139,140,140,Mark Calcavecchia,67,25.66,113,29
140,141,141,Kevin Streelman,114,25.54,184,47
141,142,142,Steve Lowery,74,25.42,118,30
142,T143,T143,Cliff Kresge,84,25.35,142,36
143,T143,T143,Rocco Mediate,87,25.35,142,36
144,145,145,Paul Casey,55,25.32,79,20
145,146,146,Bob Sowards,61,25.27,91,23
146,147,147,Boo Weekley,86,25.21,119,30
147,148,148,Kenny Perry,97,25.13,199,50
148,T149,T149,Ryan Armour,87,25.0,144,36
149,T149,T149,Paul Claxton,63,25.0,84,21
150,T149,T149,Fred Couples,60,25.0,84,21
151,T149,T149,Brad Elder,67,25.0,112,28
152,T149,T149,Nick Flanagan,89,25.0,148,37
153,T149,T149,Corey Pavin,69,25.0,84,21
154,155,155,Ron Whittaker,54,24.73,93,23
155,156,156,Patrick Sheehan,124,24.63,203,50
156,157,157,Jin Park,85,24.62,130,32
157,158,158,Doug LaBelle II,65,24.44,90,22
158,159,159,Charley Hoffman,94,24.28,173,42
159,160,160,Olin Browne,77,24.22,128,31
160,161,161,Scott McCarron,63,24.18,91,22
161,162,162,Omar Uresti,74,24.17,120,29
162,163,163,Heath Slocum,104,24.08,191,46
163,164,164,John Merrick,98,24.0,150,36
164,165,165,Paul Goydos,78,23.97,146,35
165,T166,T166,Sean O'Hair,81,23.81,126,30
166,T166,T166,Jay Williamson,96,23.81,147,35
167,168,168,Steve Stricker,75,23.77,122,29
168,169,169,John Rollins,94,23.6,161,38
169,170,170,Charles Howell III,101,23.46,179,42
170,T171,T171,Brad Adamonis,87,23.36,137,32
171,T171,T171,Kyle Thompson,70,23.36,107,25
172,173,173,Todd Demsey,80,23.33,120,28
173,174,174,Shigeki Maruyama,50,23.08,78,18
174,175,175,Jeff Gove,50,22.62,84,19
175,176,176,Matt Kuchar,88,22.45,147,33
176,177,177,Chris Stroud,81,22.22,135,30
177,178,178,Rod Pampling,83,22.14,140,31
178,179,179,Trevor Immelman,70,22.0,100,22
179,180,180,David Lutterus,59,21.51,93,20
180,181,181,Bart Bryant,81,21.43,112,24
181,182,182,Joe Durant,92,21.21,165,35
182,T183,T183,Tommy Gainey,60,21.05,95,20
183,T183,T183,Tom Scherrer,56,21.05,76,16
184,T183,T183,David Toms,70,21.05,114,24
185,186,186,Will MacKenzie,62,20.87,115,24
186,187,187,Dustin Johnson,92,20.81,149,31
187,188,188,J.P. Hayes,67,20.75,106,22
188,189,189,Jerry Kelly,89,20.71,140,29
189,190,190,Travis Perkins,53,20.55,73,15
190,191,191,Scott Sterling,89,20.41,147,30
191,192,192,Chris Riley,51,20.27,74,15
192,193,193,Ben Curtis,80,19.44,108,21
193,194,194,David Duval,51,18.99,79,15
194,195,195,Charles Warren,79,18.75,160,30
195,196,196,Ted Purdy,68,18.09,94,17
196,197,197,Retief Goosen,59,14.1,78,11
