,Consecutive_Fairways_Hit_RANK THIS WEEK,Consecutive_Fairways_Hit_RANK LAST WEEK,Consecutive_Fairways_Hit_PLAYER NAME,Consecutive_Fairways_Hit_EVENTS,Consecutive_Fairways_Hit_BEST STREAK,Consecutive_Fairways_Hit_CURRENT STREAK
593,T564,T564,Jeff Schmid,1,3,
594,T564,T564,Steve Schneiter,1,3,
595,T564,T564,Dave Spengler,1,3,1.0
596,T564,T564,Dave Stockton,1,3,2.0
597,T564,T564,Greg Towne,1,3,
598,T564,T564,D.J. Trahan,1,3,
599,T564,T564,Jim Woodward,1,3,
600,T564,T564,Paul Zurek,1,3,3.0
601,T602,T602,Ian Baker-Finch,1,2,
602,T602,T602,Jorge Benedetti,1,2,
603,T602,T602,Kyle Blackman,1,2,2.0
604,T602,T602,Ray Boone,1,2,
605,T602,T602,CJ Brock,1,2,1.0
606,T602,T602,Mark Brown,1,2,1.0
607,T602,T602,Chris Dickson,1,2,1.0
608,T602,T602,Keiichiro Fukabori,1,2,
609,T602,T602,John Harris,1,2,1.0
610,T602,T602,Wes Heffernan,1,2,1.0
611,T602,T602,Tommy Kim,1,2,
612,T602,T602,Scott Mahlberg,1,2,
613,T602,T602,Adam Spring,1,2,
614,T602,T602,Ken Tanigawa,1,2,
615,T602,T602,James Vargas,1,2,2.0
616,T602,T602,"Carl Worley, Jr.",1,2,
617,618,618,Lanny Wadkins,1,1,1.0
