,Consecutive_GIR_RANK THIS WEEK,Consecutive_GIR_RANK LAST WEEK,Consecutive_GIR_PLAYER NAME,Consecutive_GIR_EVENTS,Consecutive_GIR_STREAK,Consecutive_GIR_CURRENT STREAK,Consecutive_GIR_ROUND,Consecutive_GIR_HOLE,Consecutive_GIR_YEAR/TOURN#
442,T439,T439,Jim Benepe,1,5,1.0,1,12,2001300
443,T439,T439,Chris Blum,1,5,2.0,1,2,2001220
444,T439,T439,Steve Brady,1,5,,1,14,2001350
445,T439,T439,Brett Carmen,1,5,1.0,1,7,2001420
446,T439,T439,Dave Christensen,1,5,,1,13,2001390
447,T439,T439,Bobby Cochran,1,5,1.0,4,3,2001240
448,T439,T439,Charles Coody,1,5,4.0,1,12,2001150
449,T439,T439,Jeffrey Cranford,3,5,,4,5,2001080
450,T439,T439,Rod Curl,1,5,,2,6,2001210
451,T439,T439,Billy Downes,1,5,1.0,2,5,2001270
452,T439,T439,Tim Dunlavey,2,5,,2,13,2001180
453,T439,T439,Larry Emery,1,5,3.0,1,5,2001350
454,T439,T439,Michael Fergin,1,5,,2,13,2001070
455,T439,T439,Tim Fleming,1,5,,1,3,2001350
456,T439,T439,George Frake II,1,5,,2,3,2001250
457,T439,T439,Jeff Gniewek,1,5,3.0,2,3,2001340
458,T439,T439,Ernie Gonzalez,1,5,,1,1,2001300
459,T439,T439,Marco Gortana,1,5,,2,11,2001170
460,T439,T439,Dan Halldorson,2,5,2.0,2,1,2001300
461,T439,T439,Wes Heffernan,1,5,1.0,1,9,2001250
462,T439,T439,Ryuji Imada,1,5,3.0,2,8,2001040
463,T439,T439,Scott Johnson,1,5,,2,7,2001250
464,T439,T439,Brandan Kop,1,5,1.0,1,13,2001040
465,T439,T439,Ron Kramer,1,5,,2,5,2001090
466,T439,T439,Rob Labritz,2,5,3.0,1,16,2001260
467,T439,T439,William Link IV,1,5,,2,8,2001270
468,T439,T439,Eric Lippert,1,5,2.0,2,2,2001060
469,T439,T439,Roger Maltbie,2,5,5.0,2,14,2001230
470,T439,T439,Rob McMillan,1,5,1.0,2,12,2001390
471,T439,T439,Mark McNulty,3,5,1.0,1,11,2001350
472,T439,T439,Andy Miller,1,5,1.0,3,9,2001060
473,T439,T439,Yoshinori Mizumaki,1,5,,4,1,2001020
474,T439,T439,Anthony Painter,1,5,,1,16,2001220
475,T439,T439,Bryn Parry,1,5,,1,1,2001380
476,T439,T439,Jim Paschal,1,5,,1,12,2001240
477,T439,T439,Brad Peck,1,5,2.0,1,14,2001290
478,T439,T439,Justin Peters,1,5,,1,16,2001110
479,T439,T439,Mark Pfeil,1,5,1.0,2,12,2001300
480,T439,T439,Gary Player,2,5,,2,12,2001150
481,T439,T439,Ian Poulter,2,5,3.0,2,18,2001370
482,T439,T439,Jake Reeves,1,5,,1,13,2001290
483,T439,T439,John Robertson,1,5,,1,17,2001390
484,T439,T439,Stan Sall,1,5,3.0,2,10,2001340
485,T439,T439,Brian Sasada,1,5,2.0,1,14,2001040
486,T439,T439,Ken Schall,1,5,,1,3,2001350
487,T439,T439,Jim Schuman,1,5,,1,12,2001290
488,T439,T439,Mike Sullivan,2,5,1.0,2,8,2001300
489,T439,T439,Jay Synkelma,1,5,1.0,2,1,2001020
490,T439,T439,Greg Towne,1,5,,2,8,2001110
491,T439,T439,Brett Upper,2,5,,2,10,2001020
492,T439,T439,James Vargas,1,5,,1,10,2001100
493,T439,T439,Brett Wetterich,1,5,,2,4,2001490
494,T439,T439,Bryson Young,1,5,,1,8,2001360
495,T496,T496,Emlyn Aubrey,1,4,,2,14,2001360
496,T496,T496,Seve Ballesteros,2,4,1.0,1,10,2001150
497,T496,T496,Jorge Benedetti,1,4,,1,13,2001110
498,T496,T496,Don Berry,1,4,1.0,1,5,2001350
499,T496,T496,Phil Blackmar,2,4,,2,12,2001270
500,T496,T496,Kyle Blackman,1,4,1.0,2,11,2001250
501,T496,T496,Brett Boner,1,4,2.0,1,13,2001450
502,T496,T496,Tony Branham,1,4,,1,9,2001160
503,T496,T496,Danny Briggs,1,4,1.0,2,1,2001340
504,T496,T496,Magnus Carlsson,1,4,2.0,1,18,2001070
505,T496,T496,Michael Christensen,1,4,,4,2,2001320
506,T496,T496,Dennis Colligan,1,4,1.0,1,1,2001300
507,T496,T496,Michael Connell,1,4,,2,2,2001200
508,T496,T496,Brian Conser,1,4,,1,1,2001320
509,T496,T496,Wayne DeFrancesco,2,4,,1,6,2001450
510,T496,T496,John Douma,1,4,1.0,1,9,2001250
511,T496,T496,Eric Egloff,1,4,,2,10,2001220
512,T496,T496,Robert Ford,1,4,1.0,2,13,2001100
513,T496,T496,Will Frantz,2,4,,2,1,2001470
514,T496,T496,Kevin Giancola,1,4,1.0,1,17,2001270
515,T496,T496,Chris Gonzales,2,4,1.0,1,5,2001300
516,T496,T496,"Daniel Grannan, Jr.",1,4,,1,15,2001100
517,T496,T496,Matthew Hall,1,4,1.0,1,7,2001040
518,T496,T496,Rick Hartmann,1,4,,1,17,2001260
519,T496,T496,Terry Hatch,1,4,2.0,2,3,2001300
520,T496,T496,Hale Irwin,1,4,,1,3,2001250
521,T496,T496,David Jackson,1,4,,2,1,2001190
522,T496,T496,Tony Kelley,1,4,,2,14,2001270
523,T496,T496,Jeff Kern,1,4,1.0,2,7,2001020
524,T496,T496,Darrell Kestner,1,4,1.0,1,1,2001350
525,T496,T496,Michael Kirk,1,4,,2,8,2001280
526,T496,T496,Brian Kontak,1,4,,2,5,2001020
527,T496,T496,David Lee,1,4,1.0,1,4,2001190
528,T496,T496,Rick Leibovich,1,4,,2,14,2001360
529,T496,T496,John Lieber,1,4,2.0,1,13,2001070
530,T496,T496,Edward Loar,1,4,,2,12,2001200
531,T496,T496,Dino Lucchesi,1,4,,2,8,2001280
532,T496,T496,Richard Massey,1,4,2.0,2,3,2001390
533,T496,T496,Kiernan Mattson,1,4,4.0,2,15,2001020
534,T496,T496,Tom Miler,1,4,,1,7,2001320
535,T496,T496,Chris O'Connell,1,4,,1,15,2001320
536,T496,T496,Greg Powers,1,4,,2,13,2001300
537,T496,T496,Greg Puga,1,4,4.0,2,15,2001150
538,T496,T496,Todd Rakotz,1,4,,2,14,2001340
539,T496,T496,Chris Rieve,1,4,4.0,2,15,2001140
540,T496,T496,Matt Rosenfeld,1,4,2.0,2,12,2001270
541,T496,T496,Doug Sanders,1,4,2.0,3,4,2001080
542,T496,T496,Marty Schiene,1,4,2.0,1,15,2001250
543,T496,T496,Jeff Schmid,1,4,,2,4,2001290
544,T496,T496,Steve Schneiter,1,4,,1,14,2001350
545,T496,T496,Ted Schulz,1,4,,1,17,2001090
546,T496,T496,Steve Sear,1,4,2.0,2,16,2001060
547,T496,T496,John Shawver,1,4,1.0,2,12,2001320
548,T496,T496,Mike Small,1,4,,1,16,2001280
549,T496,T496,Ray Stewart,1,4,3.0,1,15,2001380
550,T496,T496,Dave Stockton,1,4,1.0,2,13,2001210
551,T496,T496,D.J. Trahan,1,4,,1,13,2001150
552,T496,T496,Jay Turcsik,1,4,,2,13,2001300
553,T496,T496,Chris Wall,1,4,2.0,2,10,2001250
554,T496,T496,Jim Woodward,1,4,,2,4,2001350
555,T496,T496,Paul Zurek,1,4,,1,14,2001300
556,T557,T557,Colin Amaral,1,3,,2,3,2001260
557,T557,T557,Ted Bach,1,3,1.0,2,14,2001380
558,T557,T557,Brad Benkey,1,3,,2,9,2001090
559,T557,T557,John Bermel,1,3,,2,12,2001320
560,T557,T557,Rich Bin,1,3,,3,15,2001060
561,T557,T557,Douglas Bohn,1,3,1.0,1,6,2001040
562,T557,T557,CJ Brock,1,3,3.0,2,16,2001290
563,T557,T557,Tam Bronkey,1,3,,1,17,2001090
564,T557,T557,Jeff Burns,1,3,1.0,2,13,2001170
565,T557,T557,Bobby Cole,1,3,,1,16,2001300
566,T557,T557,Paul Dickinson,1,3,,1,15,2001220
567,T557,T557,Chris Dickson,1,3,,2,15,2001390
568,T557,T557,John Drewery,1,3,,1,6,2001390
569,T557,T557,Jason Dufner,1,3,1.0,2,4,2001250
570,T557,T557,David Edwards,1,3,,2,14,2001160
571,T557,T557,Jeff Freeman,1,3,,2,5,2001250
572,T557,T557,Brad Fritsch,1,3,,1,10,2001180
573,T557,T557,Nick Gilliam,1,3,2.0,2,12,2001290
574,T557,T557,Don Hachey,1,3,,1,13,2001390
575,T557,T557,Mike Harrigan,1,3,,2,13,2001280
576,T557,T557,John Harris,1,3,,1,10,2001250
577,T557,T557,Justin Hicks,1,3,,2,8,2001100
578,T557,T557,David Ishii,1,3,2.0,1,17,2001040
579,T557,T557,Mark Johnson,1,3,1.0,3,11,2001060
580,T557,T557,Jim Johnson,1,3,1.0,1,7,2001040
581,T557,T557,Steve Jurgensen,1,3,,2,1,2001170
582,T557,T557,Richie Karl,1,3,,2,3,2001300
583,T557,T557,Kevin Kemp,1,3,,1,16,2001320
584,T557,T557,Tommy Kim,1,3,1.0,1,13,2001040
585,T557,T557,Brad Klapprott,1,3,,2,9,2001250
586,T557,T557,Joel Kribel,1,3,,2,5,2001250
587,T557,T557,Roy Livingston,1,3,3.0,2,16,2001290
588,T557,T557,Bill Loeffler,1,3,,2,9,2001350
589,T557,T557,Fran Marrello,1,3,,2,5,2001270
590,T557,T557,Joey Maxon,1,3,2.0,1,12,2001250
591,T557,T557,Matt McDougall,1,3,,2,15,2001050
592,T557,T557,Jedd McLuen,1,3,1.0,2,2,2001290
593,T557,T557,Rick Morton,1,3,,1,18,2001180
594,T557,T557,Bret Nutt,1,3,,2,13,2001170
595,T557,T557,Brad Olsen,1,3,1.0,1,9,2001240
596,T557,T557,Zeb Patten,1,3,,2,1,2001240
597,T557,T557,Del Ponchock,1,3,,1,1,2001220
598,T557,T557,Troy Reiser,1,3,1.0,2,7,2001200
599,T557,T557,Adam Rushin,1,3,1.0,2,3,2001300
600,T557,T557,Charlie Rymer,1,3,3.0,1,16,2001320
601,T557,T557,Dave Spengler,1,3,2.0,2,13,2001290
602,T557,T557,Paul Wightman,1,3,2.0,1,8,2001360
603,T557,T557,"Carl Worley, Jr.",1,3,,1,9,2001200
604,T605,T605,Tommy Aaron,1,2,,2,15,2001150
605,T605,T605,Ian Baker-Finch,1,2,1.0,2,11,2001210
606,T605,T605,Jeff Barlow,1,2,,2,9,2001250
607,T605,T605,Leigh Brannan,1,2,2.0,2,17,2001190
608,T605,T605,Gay Brewer,1,2,1.0,1,13,2001150
609,T605,T605,Matt Cannon,1,2,,1,18,2001450
610,T605,T605,Billy Casper,1,2,,2,15,2001150
611,T605,T605,Graham Cooke,1,2,,2,12,2001390
612,T605,T605,David Ping,1,2,,2,13,2001340
613,T605,T605,Bart Turchin,1,2,,1,7,2001380
614,T605,T605,Ken Vanko,1,2,1.0,2,12,2001280
615,T605,T605,Lanny Wadkins,1,2,,2,12,2001350
616,T605,T605,Brad Westfall,1,2,1.0,2,3,2001420
617,618,618,Clark Dennis,1,1,,2,17,2001250
