,Best_YTD_Streak_wo_a_3-Putt_RANK THIS WEEK,Best_YTD_Streak_wo_a_3-Putt_RANK LAST WEEK,Best_YTD_Streak_wo_a_3-Putt_PLAYER NAME,Best_YTD_Streak_wo_a_3-Putt_EVENTS,Best_YTD_Streak_wo_a_3-Putt_BEST STREAK,Best_YTD_Streak_wo_a_3-Putt_CURRENT STREAK
569,T565,T565,Jason McPherson,1,17,9.0
570,T565,T565,Jon Mills,2,17,7.0
571,T565,T565,John Morse,1,17,14.0
572,T565,T565,David Ping,1,17,17.0
573,T565,T565,Jack Renner,1,17,9.0
574,T565,T565,Alexandre Rocha,1,17,17.0
575,T565,T565,Dane Staton,1,17,2.0
576,T565,T565,D.J. Trahan,1,17,17.0
577,T578,T578,Charles Bolling,1,16,
578,T578,T578,Marco Gortana,1,16,5.0
579,T578,T578,John Lieber,1,16,16.0
580,T578,T578,Brad Olsen,1,16,10.0
581,T578,T578,Marty Schiene,1,16,
582,T578,T578,Paul Wightman,1,16,11.0
583,T584,T584,Tommy Aaron,1,15,5.0
584,T584,T584,Rich Barcelo,1,15,15.0
585,T584,T584,"Gary Birch, Jr.",2,15,12.0
586,T584,T584,Chris Blum,1,15,13.0
587,T584,T584,Brett Boner,1,15,5.0
588,T584,T584,Gay Brewer,1,15,2.0
589,T584,T584,Kris Cox,1,15,9.0
590,T584,T584,David Edwards,1,15,3.0
591,T584,T584,"John Engler, Jr.",1,15,13.0
592,T584,T584,"Daniel Grannan, Jr.",1,15,15.0
593,T584,T584,Scott Lander,1,15,15.0
594,T584,T584,James McLean,1,15,11.0
595,T596,T596,Jeff Gniewek,1,14,7.0
596,T596,T596,Tim Hobby,1,14,14.0
597,T596,T596,Scott Mahlberg,1,14,11.0
598,T596,T596,Greg Puga,1,14,1.0
599,T596,T596,Jim Schuman,1,14,14.0
600,T601,T601,Bobby Cole,1,13,2.0
601,T601,T601,Dino Lucchesi,1,13,6.0
602,T601,T601,Brad Peck,1,13,9.0
603,T601,T601,Adam Spring,1,13,8.0
604,T601,T601,Stan Watkins,1,13,4.0
605,T606,T606,Emlyn Aubrey,1,12,3.0
606,T606,T606,Magnus Carlsson,1,12,6.0
607,T606,T606,Charles Coody,1,12,2.0
608,T606,T606,Mike Laudien,1,12,5.0
609,T610,T610,Ted Bach,1,11,
610,T610,T610,John Drewery,1,11,11.0
611,T610,T610,Rick Leibovich,1,11,8.0
612,T610,T610,Tim Weinhart,1,11,4.0
613,T614,T614,Charlie Rymer,1,10,1.0
614,T614,T614,Ken Vanko,1,10,8.0
615,T616,T616,Brandan Kop,1,9,5.0
616,T616,T616,Mark Mielke,1,9,9.0
617,618,618,Mark Brown,1,8,8.0
