,Consecutive_Cuts_RANK THIS WEEK,Consecutive_Cuts_RANK LAST WEEK,Consecutive_Cuts_PLAYER NAME,Consecutive_Cuts_TOTAL,Consecutive_Cuts_START TOURNAMENT ID
82,T73,T73,Fred Couples,2,2001460
83,T73,T73,Trevor Dodds,2,2001180
84,T73,T73,Joel Edwards,2,2001480
85,T73,T73,Brad Elder,2,2001480
86,T73,T73,Carlos Franco,2,2001480
87,T73,T73,Fred Funk,2,2001480
88,T73,T73,Derek Gillespie,2,2000390
89,T73,T73,Retief Goosen,2,2001350
90,T73,T73,David Gossett,2,2001480
91,T73,T73,Jimmy Green,2,2001480
92,T73,T73,Ryan Howison,2,2000455
93,T73,T73,Bradley Hughes,2,2001480
94,T73,T73,John Inman,2,1997290
95,T73,T73,Eric Johnson,2,1997440
96,T73,T73,Matt Kuchar,2,2001470
97,T73,T73,Neal Lancaster,2,2001480
98,T73,T73,Thomas Levet,2,1999290
99,T73,T73,Frank Lickliter II,2,2001480
100,T73,T73,Andrew Magee,2,2001480
101,T73,T73,Mac McLendon,2,1980430
102,T73,T73,John Morse,2,1998420
103,T73,T73,Jarrod Moseley,2,1999470
104,T73,T73,Jack Newton,2,1982420
105,T73,T73,Mike Nicolette,2,1999120
106,T73,T73,Christy O'Connor,2,1992360
107,T73,T73,Greg Owen,2,2000310
108,T73,T73,Masashi Jumbo Ozaki,2,2000150
109,T73,T73,Lucas Parsons,2,2000310
110,T73,T73,Kenny Perry,2,2001480
111,T73,T73,Lee Porter,2,2001470
112,T73,T73,Dicky Pride,2,2001470
113,T73,T73,Ted Purdy,2,1999450
114,T73,T73,Brett Quigley,2,2001450
115,T73,T73,Loren Roberts,2,2001480
116,T73,T73,Dean Robertson,2,1999290
117,T73,T73,John Schroeder,2,1995300
118,T73,T73,Warren Schutte,2,1997360
119,T73,T73,Brent Schwarzrock,2,2001360
120,T73,T73,Peter Senior,2,2000310
121,T73,T73,Charles Sifford,2,1983020
122,T73,T73,Jeff Sluman,2,2001480
123,T73,T73,Bob Smith,2,1985280
124,T73,T73,Phil Tataurangi,2,2001430
125,T73,T73,Esteban Toledo,2,2001480
126,T73,T73,Grant Waite,2,2001480
127,T73,T73,Roger Wessels,2,1991360
128,T73,T73,Willie Wood,2,2001450
129,T73,T73,Ian Woosnam,2,2001310
130,T73,T73,Fuzzy Zoeller,2,2001290
131,T73,T73,Richard Zokol,2,2001250
