,YTD_Par_or_Better_Streak_RANK THIS WEEK,YTD_Par_or_Better_Streak_RANK LAST WEEK,YTD_Par_or_Better_Streak_PLAYER NAME,YTD_Par_or_Better_Streak_NUMBER OF ROUNDS
147,T138,T138,Carlos Franco,8
148,T138,T138,Retief Goosen,8
149,T138,T138,Dudley Hart,8
150,T138,T138,Steve Jones,8
151,T138,T138,Matt Kuchar,8
152,T138,T138,Shigeki Maruyama,8
153,T138,T138,Len Mattiace,8
154,T138,T138,Rocco Mediate,8
155,T138,T138,Greg Norman,8
156,T138,T138,Craig Parry,8
157,T138,T138,Brett Quigley,8
158,T138,T138,Brent Schwarzrock,8
159,T138,T138,Joey Sindelar,8
160,T138,T138,Phil Tataurangi,8
161,T138,T138,Esteban Toledo,8
162,T138,T138,Jean Van de Velde,8
163,T138,T138,Lee Westwood,8
164,T138,T138,Garrett Willis,8
165,T138,T138,Mark Wilson,8
166,T167,T167,Steve Allan,7
167,T167,T167,Ben Bates,7
168,T167,T167,Bob Burns,7
169,T167,T167,Tom Byrum,7
170,T167,T167,Keith Clearwater,7
171,T167,T167,Marco Dawson,7
172,T167,T167,Danny Ellis,7
173,T167,T167,Nick Faldo,7
174,T167,T167,Matt Gogel,7
175,T167,T167,Gabriel Hjertstedt,7
176,T167,T167,Peter Jacobsen,7
177,T167,T167,Cliff Kresge,7
178,T167,T167,Shaun Micheel,7
179,T167,T167,Gary Nicklaus,7
180,T167,T167,Joe Ogilvie,7
181,T167,T167,Geoff Ogilvy,7
182,T167,T167,Corey Pavin,7
183,T167,T167,Chris Tidland,7
184,T167,T167,Ted Tryba,7
185,T186,T186,Jeremy Anderson,6
186,T186,T186,Doug Barron,6
187,T186,T186,Brad Bryant,6
188,T186,T186,Chad Campbell,6
189,T186,T186,Brian Claar,6
190,T186,T186,Darren Clarke,6
191,T186,T186,José Coceres,6
192,T186,T186,Bobby Cochran,6
193,T186,T186,Jay Delsing,6
194,T186,T186,"Jim Gallagher, Jr.",6
195,T186,T186,Jeff Gallagher,6
196,T186,T186,Robert Gamez,6
197,T186,T186,Scott Gump,6
198,T186,T186,Hunter Haas,6
199,T186,T186,Nolan Henke,6
200,T186,T186,Mark Hensby,6
201,T186,T186,Kent Jones,6
202,T186,T186,David Morland IV,6
203,T186,T186,Joe Ozaki,6
204,T186,T186,Steve Pate,6
205,T186,T186,Adam Scott,6
206,T186,T186,Craig Stadler,6
207,T186,T186,Ty Tryon,6
208,T186,T186,Kevin Wentworth,6
209,T186,T186,Mark Wiebe,6
210,T186,T186,Willie Wood,6
211,T186,T186,Fuzzy Zoeller,6
212,T213,T213,Aaron Bengoechea,5
213,T213,T213,Richie Coughlan,5
214,T213,T213,Derek Gillespie,5
215,T213,T213,Mathew Goggin,5
216,T213,T213,Jason Gore,5
217,T213,T213,Kelly Grunewald,5
218,T213,T213,Joey Gullion,5
219,T213,T213,Padraig Harrington,5
220,T213,T213,Toshi Izawa,5
221,T213,T213,Tom Kite,5
222,T213,T213,Andrew McLardy,5
223,T213,T213,Mark McNulty,5
224,T213,T213,Mark O'Meara,5
225,T213,T213,Phillip Price,5
226,T213,T213,Sam Randolph,5
227,T213,T213,Craig Spence,5
228,T213,T213,"Dave Stockton, Jr.",5
229,T213,T213,Curtis Strange,5
230,T213,T213,David Sutherland,5
231,T213,T213,Omar Uresti,5
232,T233,T233,Notah Begay III,4
233,T233,T233,Thomas Bjørn,4
234,T233,T233,Jaxon Brigman,4
235,T233,T233,Jonathan Byrd,4
236,T233,T233,Ángel Cabrera,4
237,T233,T233,Emanuele Canonica,4
238,T233,T233,Paul Casey,4
239,T233,T233,Alex Cejka,4
240,T233,T233,Michael Christensen,4
241,T233,T233,Tim Clark,4
242,T233,T233,Ben Crenshaw,4
243,T233,T233,Ryan Dillon,4
244,T233,T233,Luke Donald,4
245,T233,T233,Keith Fergus,4
246,T233,T233,Ben Ferguson,4
247,T233,T233,Edward Fryatt,4
248,T233,T233,Stephen Gangluff,4
249,T233,T233,Katsumune Imai,4
250,T233,T233,Shingo Katayama,4
251,T233,T233,Franklin Langham,4
252,T233,T233,Peter Lonard,4
253,T233,T233,Dick Mast,4
254,T233,T233,Bryce Molder,4
255,T233,T233,Tom Purtzer,4
256,T233,T233,Jarmo Sandelin,4
257,T233,T233,Tom Scherrer,4
258,T233,T233,Heath Slocum,4
259,T233,T233,Mike Springer,4
260,T233,T233,Mike Standly,4
261,T233,T233,Hidemichi Tanaka,4
262,T233,T233,Toru Taniguchi,4
263,T233,T233,Bobby Wadkins,4
264,T233,T233,Rocky Walcher,4
265,T233,T233,Richard Zokol,4
266,T267,T267,Perry Arthur,3
267,T267,T267,Dave Barr,3
268,T267,T267,Phil Blackmar,3
269,T267,T267,Guy Boros,3
270,T267,T267,Craig Bowden,3
271,T267,T267,Michael Campbell,3
272,T267,T267,Tony Carolan,3
273,T267,T267,Michael Combs,3
274,T267,T267,David Dixon,3
275,T267,T267,Trevor Dodds,3
276,T267,T267,Niclas Fasth,3
277,T267,T267,Pierre Fulke,3
278,T267,T267,Mike Heinen,3
279,T267,T267,Mike Hulbert,3
280,T267,T267,Raphael Jacquelin,3
281,T267,T267,Richard Johnson,3
282,T267,T267,Jeff Julian,3
283,T267,T267,Bob Lohr,3
284,T267,T267,Mark McCumber,3
285,T267,T267,Colin Montgomerie,3
286,T267,T267,John Morse,3
287,T267,T267,Jeff Quinney,3
288,T267,T267,Mike Reid,3
289,T267,T267,Gene Sauers,3
290,T267,T267,Rick Schuller,3
291,T267,T267,Des Smyth,3
292,T267,T267,Tim Thelen,3
293,T267,T267,Ian Woosnam,3
294,T267,T267,Mark Wurtz,3
295,T296,T296,Steven Alker,2
296,T296,T296,Michael Allen,2
297,T296,T296,Emlyn Aubrey,2
298,T296,T296,Todd Barranger,2
299,T296,T296,Andy Bean,2
300,T296,T296,Chip Beck,2
301,T296,T296,Jorge Benedetti,2
302,T296,T296,Jim Benepe,2
303,T296,T296,Rob Bradley,2
304,T296,T296,Gordon Brand Jr.,2
305,T296,T296,Rodney Butcher,2
306,T296,T296,Mark Carnevale,2
307,T296,T296,Nick Cassini,2
308,T296,T296,Andrew Coltart,2
309,T296,T296,Erik Compton,2
310,T296,T296,Tim Conley,2
311,T296,T296,Paul Curry,2
312,T296,T296,Ben Curtis,2
313,T296,T296,Billy Downes,2
314,T296,T296,James Driscoll,2
315,T296,T296,Todd Fanning,2
316,T296,T296,Rick Fehr,2
317,T296,T296,Gene Fieger,2
318,T296,T296,Ed Fiori,2
319,T296,T296,Lucas Glover,2
320,T296,T296,Richard Green,2
321,T296,T296,Gary Hallberg,2
322,T296,T296,Morris Hatalsky,2
323,T296,T296,Kazuhiko Hosokawa,2
324,T296,T296,Mikko Ilonen,2
325,T296,T296,Hale Irwin,2
326,T296,T296,Gary Koch,2
327,T296,T296,Rob Labritz,2
328,T296,T296,Jeffrey Lankford,2
329,T296,T296,Paul Lawrie,2
330,T296,T296,Wayne Levi,2
331,T296,T296,Bruce Lietzke,2
332,T296,T296,Sandy Lyle,2
333,T296,T296,Casey Martin,2
334,T296,T296,Paul McGinley,2
335,T296,T296,James McLean,2
336,T296,T296,Yoshinori Mizumaki,2
337,T296,T296,Jack Nicklaus,2
338,T296,T296,Nick O'Hern,2
339,T296,T296,Arron Oberholser,2
340,T296,T296,David Ogrin,2
341,T296,T296,Greg Owen,2
342,T296,T296,Gareth Paddison,2
343,T296,T296,Don Pooley,2
344,T296,T296,Ian Poulter,2
345,T296,T296,John Restino,2
346,T296,T296,Larry Rinker,2
347,T296,T296,Alexandre Rocha,2
348,T296,T296,Eduardo Romero,2
349,T296,T296,Dane Staton,2
350,T296,T296,David Stephens,2
351,T296,T296,Mike Sullivan,2
352,T296,T296,Ken Tanigawa,2
353,T296,T296,Greg Twiggs,2
354,T296,T296,Brett Upper,2
355,T296,T296,Nicolas Vanhootegem,2
356,T296,T296,Fred Wadsworth,2
357,T296,T296,Tom Watson,2
358,T296,T296,Chris Zambri,2
