,Official_World_Golf_Ranking_RANK THIS WEEK,Official_World_Golf_Ranking_RANK LAST WEEK,Official_World_Golf_Ranking_PLAYER NAME,Official_World_Golf_Ranking_EVENTS,Official_World_Golf_Ranking_AVG POINTS,Official_World_Golf_Ranking_TOTAL POINTS,Official_World_Golf_Ranking_POINTS LOST,Official_World_Golf_Ranking_POINTS GAINED,Official_World_Golf_Ranking_COUNTRY
345,346,326.0,Chapchai Nirat,41,0.49,19.95,-8.55,19.54,THA
346,347,347.0,Mardan Mamat,48,0.48,23.0,-15.14,29.56,SIN
347,348,348.0,Nick Flanagan,40,0.48,19.15,-8.85,21.32,AUS
348,349,328.0,Joey Snyder III,40,0.48,19.15,-29.95,1.52,USA
349,350,351.0,Shane Bertsch,60,0.48,28.59,-17.61,35.2,USA
350,351,340.0,Phillip Price,50,0.47,23.73,-26.96,19.37,WAL
351,352,346.0,James Kingston,56,0.47,26.54,-39.31,13.83,RSA
352,353,369.0,Benn Barham,52,0.47,24.49,-11.03,21.28,ENG
353,354,353.0,Bubba Dickerson,58,0.47,27.22,-6.06,31.18,USA
354,355,359.0,Ricky Barnes,49,0.47,23.0,-3.35,24.04,USA
355,356,354.0,Doug LaBelle II,56,0.47,26.2,-7.3,28.0,USA
356,357,380.0,Richard Finch,54,0.47,25.15,-20.69,22.95,ENG
357,358,355.0,Andrew McLardy,53,0.47,24.67,-24.79,19.76,RSA
358,359,342.0,Peter Senior,40,0.46,18.56,-20.72,17.1,AUS
359,360,349.0,Glen Day,60,0.46,27.71,-19.45,24.37,USA
360,361,343.0,Robert Garrigus,47,0.46,21.67,-5.85,26.0,USA
361,362,371.0,Sam Walker,56,0.46,25.72,-9.28,27.74,ENG
362,363,357.0,Mikko Ilonen,45,0.46,20.59,-10.07,22.06,FIN
363,364,358.0,Jess Daley,40,0.46,18.29,-4.75,22.27,USA
364,365,362.0,Craig Lile,49,0.45,22.09,-6.74,26.13,RSA
365,366,363.0,Gary Murphy,57,0.45,25.65,-19.73,23.34,IRL
366,367,356.0,Tommy Armour III,54,0.45,24.23,-44.12,17.9,USA
367,368,366.0,Doug Barron,52,0.45,23.31,-28.63,18.92,USA
368,369,360.0,Brent Geiberger,51,0.45,22.84,-40.46,24.94,USA
369,370,350.0,Gary Emerson,60,0.45,26.8,-27.22,26.74,ENG
370,371,365.0,Gareth Davies,52,0.45,23.18,-9.38,24.9,ENG
371,372,370.0,Oliver Wilson,54,0.44,23.86,-21.59,16.66,ENG
372,373,364.0,Alex Cejka,63,0.44,27.81,-53.14,22.99,GER
373,374,361.0,Michael Allen,55,0.44,24.19,-37.19,18.23,USA
374,375,373.0,Bob May,40,0.44,17.43,-2.74,20.18,USA
375,376,377.0,Chris Riley,52,0.43,22.48,-37.85,22.0,USA
376,377,378.0,Jerry Smith,54,0.43,23.31,-15.18,25.47,USA
377,378,374.0,Alastair Forsyth,50,0.43,21.51,-34.73,18.5,SCO
378,379,389.0,Ian Leggatt,41,0.43,17.63,-3.61,18.2,CAN
379,380,383.0,Jong-Duck Kim,43,0.43,18.3,-23.94,9.87,KOR
380,381,368.0,Parker McLachlin,40,0.43,17.01,-6.26,23.27,USA
381,382,375.0,Matthew Millar,40,0.43,17.0,-3.63,20.47,AUS
382,383,384.0,Andrew Coltart,55,0.42,23.31,-15.87,22.16,SCO
383,384,379.0,Tom Whitehouse,50,0.42,21.14,-12.46,23.43,ENG
384,385,381.0,Miles Tunnicliff,51,0.42,21.5,-32.09,15.73,ENG
385,386,394.0,Rich Bland,50,0.42,21.06,-17.6,21.07,ENG
386,387,376.0,Scott McCarron,40,0.42,16.83,-44.21,8.22,USA
387,388,382.0,Andrew Marshall,51,0.42,21.43,-13.3,20.65,ENG
388,389,372.0,David McKenzie,64,0.42,26.61,-23.37,21.51,AUS
389,390,386.0,Shaun Webster,54,0.42,22.44,-3.69,21.74,ENG
390,391,388.0,Ian Woosnam,40,0.42,16.61,-18.03,12.39,WAL
391,392,396.0,Justin Bolli,52,0.41,21.46,-12.16,23.39,USA
392,393,397.0,Kane Webber,40,0.41,16.48,-4.33,20.81,AUS
393,394,399.0,Chris Campbell,54,0.41,22.2,-15.65,12.14,USA
394,395,400.0,Satoru Hirota,55,0.41,22.6,-16.55,12.58,JPN
395,396,392.0,,42,0.41,17.19,-15.92,11.23,
396,397,385.0,Jay Haas,40,0.41,16.36,-55.1,12.05,USA
397,398,420.0,Rick Gibson,41,0.41,16.68,-10.42,15.11,CAN
398,399,398.0,Makoto Inoue,56,0.41,22.75,-15.25,19.25,JPN
399,400,402.0,James Driscoll,55,0.41,22.29,-31.53,14.46,USA
400,401,401.0,Garry Houston,66,0.4,26.67,-17.38,26.62,WAL
401,402,393.0,Alexandre Rocha,40,0.4,16.16,-3.06,19.21,BRA
402,403,386.0,Barry Lane,53,0.4,21.4,-47.7,6.61,ENG
403,404,390.0,Jean-Francois Lucquin,56,0.4,22.59,-19.16,22.22,FRA
404,405,415.0,Marcus Higley,54,0.4,21.41,-7.28,24.94,ENG
405,406,408.0,Hennie Otto,40,0.4,15.81,-10.12,15.65,RSA
406,407,391.0,David Duval,45,0.39,17.72,-10.72,20.16,USA
407,408,403.0,Henrik Bjornstad,40,0.39,15.74,-8.95,23.14,NOR
408,409,406.0,Hisayuki Sasaki,56,0.39,22.01,-14.15,18.85,JPN
409,410,411.0,Greg Meyer,51,0.39,20.01,-11.18,16.34,USA
410,411,409.0,Hendrick Buhrmann,46,0.39,18.02,-13.47,17.29,RSA
411,412,412.0,Kiyoshi Murota,48,0.39,18.79,-12.71,18.85,JPN
412,413,413.0,Yasin Ali,40,0.39,15.64,-1.16,16.8,ENG
413,414,404.0,Mikael Lundberg,40,0.39,15.6,-13.28,9.78,SWE
414,415,407.0,David Park,50,0.39,19.4,-26.47,16.12,WAL
415,416,486.0,SSP Chawrasia,40,0.39,15.42,-1.35,16.77,IND
416,417,418.0,Timothy O'Neal,54,0.38,20.73,-4.05,21.13,USA
417,418,416.0,Peter Tomasulo,50,0.38,19.17,-16.02,10.29,USA
418,419,404.0,Sion Bebb,45,0.38,17.24,-5.25,17.82,WAL
419,420,419.0,Anthony Snobeck,40,0.38,15.32,-5.33,20.64,FRA
420,421,447.0,Thammanoon Sriroj,70,0.38,26.69,-25.92,20.43,THA
421,422,914.0,Patrik Sjöland,40,0.38,15.2,-13.8,12.8,SWE
422,423,426.0,Hank Kuehne,40,0.38,15.12,-33.53,1.3,USA
423,424,428.0,Chris Baryla,40,0.38,15.09,-2.86,15.7,CAN
424,425,420.0,Steve Marino,40,0.38,15.08,-2.33,16.36,USA
425,426,430.0,Alvaro Salto,40,0.38,15.02,-6.19,17.4,ESP
426,427,431.0,John Mallinger,40,0.38,15.01,-6.59,15.94,USA
427,428,427.0,Katsuyoshi Tomori,41,0.37,15.33,-10.81,13.96,JPN
428,428,423.0,Lian-Wei Zhang,40,0.37,14.95,-19.59,6.89,CHN
429,430,414.0,Toni Karjalainen,42,0.37,15.66,-9.58,15.41,FIN
430,431,429.0,Danny Ellis,43,0.37,16.02,-13.54,14.93,USA
431,432,433.0,Mark Foster,56,0.37,20.82,-17.99,24.03,ENG
432,433,436.0,Rob Oppenheim,40,0.37,14.86,-7.35,18.04,USA
433,434,475.0,Iain Steel,40,0.37,14.74,-6.33,16.11,MAS
434,435,441.0,D.H. Lee,40,0.37,14.72,-1.13,15.85,KOR
435,436,425.0,Ariel Cañete,44,0.37,16.19,-11.54,12.2,ARG
436,436,443.0,Tjaart van der Walt,58,0.37,21.34,-24.14,9.5,RSA
437,438,424.0,Shinichi Yokota,57,0.37,20.94,-26.85,6.3,JPN
438,439,434.0,Joachim Backstom,53,0.37,19.46,-10.37,12.92,SWE
439,440,432.0,Aron Price,40,0.37,14.67,-3.3,15.24,AUS
440,441,437.0,Titch Moore,48,0.37,17.53,-21.17,6.78,RSA
441,442,445.0,Ryan Armour,51,0.36,18.6,-8.79,20.26,USA
442,443,446.0,Todd Fischer,70,0.36,25.53,-32.98,20.13,USA
443,444,442.0,Kyle Reifers,40,0.36,14.56,-2.08,16.64,USA
444,445,448.0,Mark Roe,45,0.36,16.36,-13.91,12.93,ENG
445,446,435.0,Steven O'Hara,56,0.36,20.34,-24.83,14.16,SCO
446,446,438.0,Alessandro Tadini,56,0.36,20.34,-16.49,20.53,ITA
447,448,506.0,David Bransdon,50,0.36,18.09,-11.5,16.76,AUS
448,449,439.0,Nicolas Vanhootegem,40,0.36,14.35,-3.3,17.65,BEL
449,450,451.0,Fabrizio Zanotti,40,0.36,14.34,,14.34,PAR
450,451,417.0,Hunter Haas,58,0.36,20.76,-16.07,19.96,USA
451,452,440.0,David Carter,50,0.36,17.84,-12.39,16.24,ENG
452,453,452.0,Patrick Sheehan,69,0.36,24.54,-41.6,17.0,USA
453,454,449.0,Thomas Levet,49,0.35,17.36,-77.67,6.89,FRA
454,455,455.0,Ian Garbutt,54,0.35,18.95,-12.58,18.55,ENG
455,456,453.0,Tetsuya Haraguchi,40,0.35,13.99,-1.44,15.42,JPN
456,457,457.0,Jun-won Park,40,0.35,13.95,-2.55,16.51,KOR
457,458,458.0,Julien Foret,40,0.35,13.86,-0.62,14.48,FRA
458,459,462.0,Scott Laycock,51,0.34,17.53,-13.75,10.73,AUS
459,460,459.0,Steven Jeppesen,62,0.34,21.3,-13.14,18.8,SWE
460,461,463.0,Johan Skold,53,0.34,18.13,-9.55,18.18,SWE
461,462,454.0,Simon Hurd,44,0.34,14.97,-6.27,17.78,ENG
462,463,461.0,Kris Cox,57,0.34,19.3,-12.61,17.81,USA
463,464,496.0,Keith Horne,47,0.34,15.75,-16.02,9.29,RSA
464,465,470.0,Bryan Saltus,40,0.33,13.36,-5.53,15.16,USA
465,466,468.0,Jay Delsing,43,0.33,14.3,-8.92,13.4,USA
466,467,472.0,Hideki Kase,57,0.33,18.94,-27.89,13.46,JPN
467,468,469.0,D.A. Points,61,0.33,20.26,-19.42,16.16,USA
468,469,474.0,Mitsuhiro Tateyama,55,0.33,18.17,-12.34,10.89,JPN
469,470,422.0,Pierre Fulke,40,0.33,13.19,-21.94,,SWE
470,471,471.0,Jean Baptiste Gonnet,48,0.33,15.81,-4.93,19.01,FRA
471,472,450.0,Henrik Nystrom,46,0.33,15.14,-10.09,15.49,SWE
472,473,476.0,Suk Joug-yul,40,0.33,13.15,-4.23,16.29,KOR
473,473,464.0,Gary Simpson,40,0.33,13.15,-9.31,12.01,AUS
474,475,456.0,Jean Hugo,40,0.33,13.13,-3.76,14.36,RSA
475,476,473.0,Skip Kendall,58,0.33,19.01,-29.35,20.99,USA
476,477,466.0,Bob Heintz,55,0.33,18.01,-10.53,13.71,USA
477,478,481.0,Kevin Johnson,43,0.33,14.05,-3.74,15.68,USA
478,479,479.0,Steve Allan,58,0.33,18.9,-25.78,15.12,AUS
479,480,478.0,Jonathan Lomas,60,0.32,19.47,-26.06,14.99,ENG
480,481,482.0,Kiyoshi Miyazato,52,0.32,16.83,-20.34,5.01,JPN
481,482,483.0,Francois DeLamontagne,51,0.32,16.47,-18.77,13.64,FRA
482,482,467.0,Franklin Langham,58,0.32,18.73,-19.02,17.16,USA
483,484,476.0,Peter Linhart,40,0.32,12.8,-4.14,16.6,ESP
484,485,485.0,Stuart Little,57,0.32,18.23,-20.84,7.69,ENG
485,486,488.0,Roland Thatcher,57,0.32,18.19,-14.21,15.66,USA
486,487,489.0,Mark O'Meara,41,0.32,13.06,-22.68,12.17,USA
487,488,492.0,Joe Ozaki,40,0.32,12.64,-25.75,2.48,JPN
488,489,487.0,Michael Wright,40,0.32,12.62,-3.04,12.34,AUS
489,490,494.0,David Hearn,56,0.31,17.52,-14.7,16.36,CAN
490,491,493.0,Chris Smith,58,0.31,18.05,-27.33,10.73,USA
491,492,465.0,Marcus Both,53,0.31,16.44,-18.92,8.93,AUS
492,493,490.0,Bradley Hughes,50,0.31,15.41,-10.92,17.18,AUS
493,494,497.0,Unho Park,61,0.31,18.76,-7.45,21.27,AUS
494,494,523.0,Lee Sung-doo,40,0.31,12.3,-5.02,15.81,KOR
495,496,484.0,Brendon de Jonge,52,0.31,15.94,-4.39,19.18,ZIM
496,497,495.0,Katsumune Imai,55,0.31,16.78,-21.44,11.4,JPN
497,498,491.0,Jason Allred,57,0.3,17.35,-10.3,19.47,USA
498,499,460.0,Ted Oh,40,0.3,12.16,-10.19,6.81,USA
499,500,502.0,Hiroshi Iwata,40,0.3,12.16,-0.48,12.63,JPN
500,501,499.0,Ivo Giner,46,0.3,13.96,-8.51,15.5,ESP
501,502,503.0,Anthony Kim,40,0.3,12.1,,12.1,USA
502,503,500.0,Jun Kikuchi,48,0.3,14.51,-12.9,9.46,JPN
503,504,505.0,Paul Claxton,59,0.3,17.79,-9.58,14.26,USA
504,505,498.0,Jesus Maria Arruti,40,0.3,12.03,-4.76,12.88,ESP
505,506,508.0,Mads Vibe-Hastrup,52,0.3,15.54,-6.42,17.37,DEN
506,507,572.0,Jaco Van Zyl,40,0.3,11.88,-7.23,11.1,RSA
507,508,511.0,Ron Whittaker,40,0.3,11.8,-1.91,13.71,USA
508,509,541.0,Barry Hume,40,0.29,11.77,-2.46,14.23,SCO
509,510,539.0,Alan McLean,50,0.29,14.7,-8.28,18.8,SCO
510,511,510.0,David Griffiths,47,0.29,13.71,-7.16,16.43,ENG
511,512,516.0,Matt Hansen,40,0.29,11.66,-3.44,14.8,USA
512,513,518.0,Hiroo Kawai,40,0.29,11.62,-1.61,12.03,THA
513,514,501.0,Steven Bowditch,57,0.29,16.55,-26.17,6.67,AUS
514,515,480.0,Kalle Brink,40,0.29,11.6,-6.16,14.92,SWE
515,516,509.0,Thomas Aiken,40,0.29,11.59,-9.47,14.64,RSA
516,517,512.0,John Wade,40,0.29,11.58,-3.34,12.0,AUS
517,518,513.0,Carlos Del Moral,40,0.29,11.55,-1.65,13.2,ESP
518,519,540.0,Carl Suneson,52,0.29,15.0,-8.17,11.44,ESP
519,520,519.0,Jason Knutzon,40,0.29,11.43,-7.9,10.8,USA
520,521,520.0,Santiago Luna,43,0.29,12.26,-12.51,10.35,ESP
521,522,507.0,Lee Williamson,40,0.28,11.25,-6.0,12.0,USA
522,523,504.0,Gary Christian,40,0.28,11.23,-2.17,13.4,ENG
523,524,522.0,Mark Murless,40,0.28,11.16,-7.2,9.6,RSA
524,524,513.0,Jay Williamson,41,0.28,11.44,-21.29,8.18,USA
525,526,515.0,Scott Dunlap,58,0.28,16.14,-11.29,14.82,USA
526,527,525.0,Kim Felton,55,0.28,15.24,-10.59,12.77,AUS
527,528,532.0,Scott Gardiner,47,0.28,13.0,-8.53,13.78,AUS
528,529,524.0,Chris Gane,48,0.28,13.25,-4.81,15.56,ENG
529,529,529.0,Matt Jones,40,0.28,11.04,-3.48,12.25,AUS
530,531,531.0,Francisco Cea,40,0.27,10.97,-2.13,12.0,ESP
531,532,527.0,Larry Mize,40,0.27,10.95,-8.89,9.54,USA
532,533,535.0,Andrew Butterfield,58,0.27,15.85,-15.42,10.32,ENG
533,534,533.0,Yui Ueda,40,0.27,10.82,-4.43,12.54,JPN
534,535,521.0,Tim Milford,46,0.27,12.44,-2.55,14.99,ENG
535,536,526.0,Michael Harris,40,0.27,10.79,-11.17,2.03,USA
536,537,530.0,Jan Are Larsen,51,0.27,13.7,-7.47,16.03,NOR
537,538,534.0,Rodolfo Gonzalez,40,0.27,10.65,-2.88,11.02,ARG
538,539,536.0,Amandeep Johl,48,0.26,12.66,-8.58,17.53,IND
539,540,528.0,Andrew McArthur,40,0.26,10.53,-5.02,11.35,SCO
540,541,517.0,Martin Maritz,55,0.26,14.47,-17.46,16.7,RSA
541,542,542.0,Wes Heffernan,40,0.26,10.52,-3.84,10.02,CAN
542,543,543.0,Kazuhiko Hosokawa,52,0.26,13.63,-23.92,1.4,JPN
543,544,544.0,Chris Tidland,53,0.26,13.87,-7.63,11.98,USA
544,545,546.0,Lu Wei-chih,40,0.26,10.39,-5.25,9.49,TPE
545,546,548.0,Scott Barr,45,0.26,11.64,-9.74,11.57,AUS
546,547,538.0,Shinichi Akiba,51,0.26,13.19,-8.46,11.04,JPN
547,548,537.0,Marc Cayeux,61,0.26,15.69,-24.43,7.04,ZIM
548,549,547.0,Sam Little,57,0.26,14.6,-12.74,12.63,ENG
549,550,549.0,Jason Enloe,48,0.26,12.25,-1.75,14.0,USA
550,551,551.0,Richard Johnson,40,0.25,10.14,-1.87,12.01,WAL
551,552,554.0,Miguel Angel Carballo,51,0.25,12.87,-8.21,15.97,ARG
552,553,550.0,Jason Caron,47,0.25,11.71,-6.01,15.16,USA
553,554,559.0,Eiji Mizoguchi,41,0.25,10.14,-4.62,10.93,JPN
554,555,556.0,Fredrik Widmark,47,0.25,11.54,-13.73,3.36,SWE
555,556,552.0,Todd Hamilton,60,0.25,14.73,-81.96,7.79,USA
556,557,545.0,Steve Jones,47,0.25,11.51,-7.56,13.93,USA
557,558,553.0,Fredrik Henge,43,0.24,10.5,-9.42,9.67,SWE
558,559,555.0,Hernán Rey,51,0.24,12.34,-5.2,10.26,ARG
559,560,562.0,Jiman Kang,40,0.24,9.6,,9.6,KOR
560,561,557.0,Klas Eriksson,45,0.24,10.74,-9.37,11.16,SWE
561,562,560.0,Hidemichi Tanaka,67,0.24,15.96,-32.96,,JPN
562,563,564.0,Peter Fowler,61,0.24,14.36,-20.82,13.02,AUS
563,564,563.0,Nicholas Thompson,40,0.23,9.35,-1.66,11.0,USA
564,565,565.0,Nicolas Colsaerts,45,0.23,10.44,-9.57,7.8,BEL
565,566,558.0,Joakim Haeggman,51,0.23,11.83,-41.45,7.37,SWE
566,567,566.0,Gareth Wright,40,0.23,9.21,-1.35,10.56,ENG
567,568,567.0,Soushi Tajima,55,0.23,12.63,-8.18,8.98,JPN
568,569,560.0,Oskar Bergman,40,0.23,9.18,-9.62,10.8,SWE
569,570,569.0,Sebastián Fernández,51,0.23,11.68,-9.89,13.53,ARG
570,571,571.0,Erik Compton,46,0.23,10.41,-12.54,11.15,USA
571,572,568.0,Greg Kraft,47,0.23,10.57,-4.9,9.36,USA
572,572,573.0,Aaron Pike,40,0.23,9.0,,9.0,AUS
573,574,570.0,Brock Mackenzie,40,0.22,8.98,-2.01,9.92,USA
574,575,574.0,Kyle Thompson,52,0.22,11.67,-5.02,13.22,USA
575,576,575.0,David Gleeson,40,0.22,8.94,-1.49,10.22,AUS
576,577,576.0,Kurt Barnes,40,0.22,8.92,-4.79,7.4,AUS
577,578,577.0,Paul Stankowski,40,0.22,8.88,-7.06,12.12,USA
578,579,578.0,Kenichi Kuboya,56,0.22,12.41,-6.95,8.05,JPN
579,580,579.0,Brian Guetz,40,0.22,8.85,-5.93,8.88,USA
580,581,580.0,Craig Jones,49,0.22,10.69,-14.7,5.16,AUS
581,582,584.0,Pat Giles,40,0.22,8.69,-2.43,7.73,AUS
582,583,585.0,Denny Lucas,54,0.22,11.61,-6.54,10.63,ENG
583,584,581.0,David Dixon,50,0.21,10.74,-5.42,9.55,ENG
584,585,583.0,Chez Reavie,40,0.21,8.55,-2.87,10.15,USA
585,586,586.0,Gabriel Hjertstedt,48,0.21,10.25,-3.3,13.54,SWE
586,587,587.0,Jon Turcott,40,0.21,8.51,-4.39,6.66,USA
587,588,589.0,Brad Adamonis,40,0.21,8.49,-2.19,10.02,USA
588,589,582.0,Kohki Idoki,49,0.21,10.36,-6.16,9.58,JPN
589,590,592.0,Jimmy Walker,40,0.21,8.45,-10.63,8.35,USA
590,591,600.0,Stephen Browne,47,0.21,9.86,-7.56,7.16,IRL
591,592,594.0,Jamie Donaldson,49,0.21,10.25,-17.79,4.77,WAL
592,593,597.0,Vance Veazey,44,0.21,9.12,-9.21,9.63,USA
593,594,591.0,Adam Blyth,45,0.21,9.32,-4.09,8.1,AUS
594,595,599.0,David Higgins,49,0.21,10.11,-12.14,11.22,IRL
595,596,602.0,Peter Baker,40,0.2,8.15,-4.74,7.65,ENG
596,597,603.0,Grant Waite,51,0.2,10.34,-4.57,11.92,NZL
597,598,604.0,Daniel DeLeon,40,0.2,8.1,-1.2,7.2,MEX
598,599,682.0,James Kamte,40,0.2,8.08,-3.45,11.53,RSA
599,600,600.0,Hidezumi Shirakata,40,0.2,8.05,-1.1,9.15,JPN
600,601,607.0,Rafael Gómez,44,0.2,8.83,-9.81,5.91,ARG
601,602,588.0,Peter Kaensche,43,0.2,8.55,-1.71,10.26,NOR
602,603,644.0,Edward Rush,43,0.2,8.42,-3.14,8.04,ENG
603,604,596.0,Mahal Pearce,42,0.2,8.21,-7.09,6.2,NZL
604,605,589.0,Daniel Alfredo Vancsik,54,0.2,10.53,-10.24,8.31,ARG
605,606,605.0,Tom Byrum,41,0.19,7.92,-25.37,4.55,USA
606,607,616.0,Roope Kakko,47,0.19,9.05,-5.22,9.6,FIN
607,608,611.0,Lu Wei-Ian,40,0.19,7.67,-2.92,7.3,TPE
608,609,593.0,Neal Lancaster,52,0.19,9.98,-25.49,3.74,USA
609,610,613.0,Oliver David,46,0.19,8.81,-6.38,6.14,FRA
610,611,595.0,Mario Tiziani,51,0.19,9.74,-8.0,8.31,USA
611,612,619.0,Luis Claverie,40,0.19,7.5,-0.9,8.4,ESP
612,613,612.0,Magnus Carlsson,40,0.19,7.49,-2.0,8.52,SWE
613,614,621.0,B.J. Staten,40,0.19,7.48,-1.35,8.83,USA
614,615,615.0,Tom Scherrer,53,0.19,9.84,-5.05,8.97,USA
615,616,606.0,Carlos Rodiles,49,0.19,9.08,-19.29,6.49,ESP
616,617,608.0,Fredrik Andersson Hed,52,0.18,9.61,-8.48,7.38,SWE
617,618,617.0,Scott Hend,56,0.18,10.2,-19.36,7.85,AUS
618,619,622.0,Dan Forsman,40,0.18,7.22,-11.83,4.31,USA
619,620,624.0,Simon Dunn,40,0.18,7.2,,7.2,SCO
620,621,598.0,Matt Gogel,46,0.18,8.24,-25.53,3.84,USA
621,622,609.0,Scott Drummond,56,0.18,10.01,-37.52,1.94,SCO
622,622,627.0,Kyung-Nam Kang,40,0.18,7.15,-1.3,7.39,KOR
623,624,614.0,Robert Coles,55,0.18,9.82,-18.33,4.09,ENG
624,625,620.0,Gareth Paddison,52,0.18,9.28,-8.06,6.0,NZL
625,626,618.0,Yoshinobu Tsukada,54,0.18,9.62,-5.66,5.94,JPN
626,627,630.0,Leif Westerberg,54,0.18,9.57,-8.8,8.77,SWE
627,628,623.0,Katsuya Nakagawa,54,0.18,9.49,-8.38,8.07,JPN
628,629,633.0,Vijay Kumar,40,0.18,7.0,,7.0,IND
629,630,610.0,Bradley Iles,40,0.17,6.98,-4.43,4.25,NZL
630,631,634.0,Deane Pappas,50,0.17,8.73,-7.03,10.82,RSA
631,632,626.0,Scott Piercy,40,0.17,6.95,-3.52,8.02,USA
632,633,636.0,Shoichi Ideguchi,40,0.17,6.93,-1.33,8.27,JPN
633,634,632.0,Shigeru Nonaka,54,0.17,9.34,-8.34,6.53,JPN
634,635,640.0,Alvaro Velasco,40,0.17,6.77,-2.99,9.75,ESP
635,636,641.0,Ben Mason,53,0.17,8.95,-7.99,9.09,ENG
636,637,642.0,Stuart Anderson,40,0.17,6.75,-4.7,6.0,CAN
637,638,643.0,Tim Wilkinson,52,0.17,8.76,-2.24,7.6,NZL
638,639,749.0,Justin Walters,40,0.17,6.69,-3.61,8.84,ENG
639,640,646.0,Marco Ruiz,47,0.17,7.82,-7.74,6.38,PAR
640,641,638.0,Darren Griff,40,0.17,6.64,-1.98,7.5,CAN
641,642,639.0,Christopher Hanell,40,0.17,6.61,-15.59,6.58,SWE
642,643,,Andrew Raitt,40,0.17,6.61,-4.56,6.61,AUS
643,644,648.0,Jamie Broce,41,0.16,6.73,-3.02,5.34,USA
644,645,637.0,Jason Day,40,0.16,6.53,-2.95,5.91,AUS
645,646,628.0,Bobby Lincoln,40,0.16,6.53,-6.15,1.74,RSA
646,647,689.0,Des Terblanche,40,0.16,6.53,-4.02,5.77,RSA
647,647,655.0,Niki Zitny,42,0.16,6.85,-2.01,7.2,AUS
648,649,649.0,Tyrone Van Aswegen,40,0.16,6.53,-3.92,10.44,RSA
649,650,629.0,Julio Zapata,40,0.16,6.51,-1.89,5.52,ARG
650,651,630.0,Garrett Willis,52,0.16,8.46,-5.65,5.97,USA
651,652,650.0,Mark Brooks,64,0.16,10.41,-13.47,10.3,USA
652,653,652.0,Roger Tambellini,48,0.16,7.76,-8.73,4.9,USA
653,654,653.0,Josh Habig,40,0.16,6.47,-1.16,7.62,USA
654,655,645.0,Gary Evans,40,0.16,6.45,-7.44,6.7,ENG
655,656,654.0,John Riegger,40,0.16,6.43,-6.22,7.89,USA
656,657,651.0,Michael Long,63,0.16,10.09,-8.36,10.61,NZL
657,657,635.0,Ulrich Van den Berg,40,0.16,6.4,-7.43,4.2,RSA
658,659,624.0,Michael Lorenzo-Vera,40,0.16,6.3,-0.9,7.2,FRA
659,659,658.0,Thomas Norret,40,0.16,6.3,-0.9,7.2,DEN
660,659,647.0,Gustavo Rojas,40,0.16,6.3,-4.58,8.4,ARG
661,662,659.0,Andrew Pratt,40,0.16,6.27,-2.91,6.03,USA
662,663,660.0,Adam Bland,40,0.16,6.26,-0.89,5.37,AUS
663,664,711.0,Angelo Que,47,0.16,7.33,-5.73,7.59,PHI
664,665,661.0,Won Joon Lee,40,0.16,6.2,-2.19,4.84,AUS
665,666,662.0,Yoichi Shimizu,42,0.15,6.48,-3.2,4.08,JPN
666,667,657.0,Chris Doak,40,0.15,6.17,-1.06,7.22,SCO
667,668,664.0,Mike Grob,40,0.15,6.15,-2.55,6.0,USA
668,669,656.0,Bill Glasson,40,0.15,6.14,-7.78,3.82,USA
669,670,666.0,Takao Nogami,47,0.15,7.17,-9.04,1.55,JPN
670,671,667.0,Tom Johnson,46,0.15,7.01,-1.04,7.15,USA
671,672,668.0,Tsuyoshi Yoneyama,40,0.15,6.06,-10.34,3.28,JPN
672,673,670.0,Peter Whiteford,45,0.15,6.75,-4.04,5.61,SCO
673,674,672.0,Sushi Ishigaki,49,0.15,7.27,-2.92,7.08,JPN
674,675,675.0,Jorge Benedetti,40,0.15,5.91,-1.14,7.05,COL
675,676,669.0,Glen Hnatiuk,41,0.15,6.03,-7.56,4.28,CAN
676,677,665.0,Nobuhito Sato,55,0.15,8.09,-12.98,4.08,JPN
677,678,676.0,Nick Faldo,40,0.15,5.88,-16.97,,ENG
678,679,671.0,Tommy Tolles,40,0.15,5.81,-3.04,7.1,USA
679,680,677.0,Tom Gillis,52,0.14,7.51,-10.9,4.9,USA
680,681,678.0,James Nitties,40,0.14,5.77,-9.37,4.93,AUS
681,682,679.0,Akinori Tani,40,0.14,5.77,-3.82,4.8,JPN
682,683,681.0,Mikko Korhonen,40,0.14,5.75,-1.17,6.92,FIN
683,684,663.0,Philip Golding,56,0.14,7.96,-13.01,1.45,ENG
684,685,683.0,Tony Carolan,40,0.14,5.67,-1.03,6.55,AUS
685,685,683.0,Peter Jacobsen,40,0.14,5.67,-7.62,2.4,USA
686,687,688.0,Stuart Manley,60,0.14,8.46,-4.39,8.62,WAL
687,688,685.0,Stephen Collins,42,0.14,5.9,-2.99,5.58,AUS
688,689,680.0,Doug McGuigan,40,0.14,5.59,-5.17,7.2,RSA
689,690,674.0,Raymond Russell,44,0.14,6.14,-9.8,3.72,SCO
690,691,687.0,Jon Mills,55,0.14,7.67,-11.3,1.36,CAN
691,692,673.0,Wook-Soon Kang,40,0.14,5.55,-7.97,,KOR
692,693,692.0,Anders Hansen,47,0.14,6.51,-4.25,6.56,DEN
693,694,694.0,Kariem Baraka,49,0.14,6.72,-3.01,8.1,GER
694,695,820.0,Pelle Edberg,40,0.14,5.47,-3.47,4.91,SWE
695,696,690.0,Jerome Theunis,40,0.14,5.45,-1.28,6.72,BEL
