,Short_Game_Rating_RANK THIS WEEK,Short_Game_Rating_RANK LAST WEEK,Short_Game_Rating_PLAYER NAME,Short_Game_Rating_EVENTS,Short_Game_Rating_RATING
69,T62,T62,Justin Leonard,14,6.7
70,T62,T62,Carl Pettersson,17,6.7
71,T62,T62,Jeff Sluman,18,6.7
72,T62,T62,Jerry Smith,17,6.7
73,T62,T62,B.J. Staten,5,6.7
74,T62,T62,David Toms,14,6.7
75,T62,T62,Mike Weir,15,6.7
76,T77,T77,Alex Aragon,5,6.6
77,T77,T77,Notah Begay III,2,6.6
78,T77,T77,José Coceres,6,6.6
79,T77,T77,Ken Duke,2,6.6
80,T77,T77,David Duval,8,6.6
81,T77,T77,"John Engler, Jr.",6,6.6
82,T77,T77,Bill Glasson,4,6.6
83,T77,T77,Nathan Green,22,6.6
84,T77,T77,Ryan Hietala,6,6.6
85,T77,T77,Anthony Kim,2,6.6
86,T77,T77,Peter Lonard,16,6.6
87,T77,T77,Billy Mayfair,16,6.6
88,T77,T77,Larry Mize,6,6.6
89,T77,T77,Craig Perks,1,6.6
90,T77,T77,Justin Rose,17,6.6
91,T77,T77,Adam Scott,11,6.6
92,T77,T77,Kirk Triplett,10,6.6
93,T77,T77,Nick Watney,18,6.6
94,T95,T95,Stuart Appleby,16,6.5
95,T95,T95,Paul Azinger,16,6.5
96,T95,T95,Michael Campbell,2,6.5
97,T95,T95,K.J. Choi,19,6.5
98,T95,T95,John Daly,7,6.5
99,T95,T95,Robert Gamez,15,6.5
100,T95,T95,Sergio Garcia,8,6.5
101,T95,T95,Paul Goydos,11,6.5
102,T95,T95,Mark Hensby,5,6.5
103,T95,T95,Frank Lickliter II,18,6.5
104,T95,T95,Geoff Ogilvy,12,6.5
105,T95,T95,Nick Price,5,6.5
106,T107,T107,Robert Allenby,12,6.4
107,T107,T107,Stephen Ames,9,6.4
108,T107,T107,Woody Austin,19,6.4
109,T107,T107,Ricky Barnes,1,6.4
110,T107,T107,Brian Bateman,9,6.4
111,T107,T107,Jason Bohn,21,6.4
112,T107,T107,Gavin Coles,3,6.4
113,T107,T107,Robert Damron,12,6.4
114,T107,T107,Brian Davis,18,6.4
115,T107,T107,Marco Dawson,13,6.4
116,T107,T107,Glen Day,3,6.4
117,T107,T107,Brad Faxon,12,6.4
118,T107,T107,Mathew Goggin,8,6.4
119,T107,T107,John Huston,12,6.4
120,T107,T107,Freddie Jacobson,10,6.4
121,T107,T107,Richard Johnson,15,6.4
122,T107,T107,Stephen Leaney,13,6.4
123,T107,T107,Bob May,9,6.4
124,T107,T107,Shaun Micheel,15,6.4
125,T107,T107,Ryan Moore,11,6.4
126,T107,T107,Louis Oosthuizen,1,6.4
127,T107,T107,Tom Pernice Jr.,16,6.4
128,T107,T107,Brett Quigley,19,6.4
129,T107,T107,David Roesch,1,6.4
130,T107,T107,Charl Schwartzel,4,6.4
131,T107,T107,Omar Uresti,7,6.4
132,T107,T107,Scott Verplank,16,6.4
133,T107,T107,Camilo Villegas,16,6.4
134,T107,T107,Lee Westwood,5,6.4
135,T107,T107,Brett Wetterich,16,6.4
136,T137,T137,Shane Bertsch,18,6.3
137,T137,T137,John Bickerton,2,6.3
138,T137,T137,Mark Brooks,8,6.3
139,T137,T137,Jonathan Byrd,10,6.3
140,T137,T137,Stewart Cink,17,6.3
141,T137,T137,Ben Crane,15,6.3
142,T137,T137,Bob Estes,17,6.3
143,T137,T137,Gonzalo Fernandez-Castaño,1,6.3
144,T137,T137,Todd Hamilton,7,6.3
145,T137,T137,Scott Harrington,1,6.3
146,T137,T137,Charley Hoffman,19,6.3
147,T137,T137,J.B. Holmes,13,6.3
148,T137,T137,Zach Johnson,17,6.3
149,T137,T137,Steve Lowery,17,6.3
150,T137,T137,Len Mattiace,5,6.3
151,T137,T137,Will Moore,1,6.3
152,T137,T137,Jeff Overton,19,6.3
153,T137,T137,Jason Schultz,8,6.3
154,T137,T137,Paul Stankowski,11,6.3
155,T137,T137,Kevin Sutherland,14,6.3
156,T157,T157,Tommy Armour III,8,6.2
157,T157,T157,Doug Barron,10,6.2
158,T157,T157,Paul Broadhurst,1,6.2
159,T157,T157,Olin Browne,19,6.2
160,T157,T157,Tom Byrum,3,6.2
161,T157,T157,Greg Chalmers,5,6.2
162,T157,T157,Ben Curtis,12,6.2
163,T157,T157,Simon Dyson,1,6.2
164,T157,T157,Fred Funk,19,6.2
165,T157,T157,Lucas Glover,18,6.2
166,T157,T157,Jason Gore,13,6.2
167,T157,T157,Jeff Gove,13,6.2
168,T157,T157,Matt Hansen,8,6.2
169,T157,T157,Phil Mickelson,13,6.2
170,T157,T157,Jon Mills,5,6.2
171,T157,T157,Arron Oberholser,16,6.2
172,T157,T157,Sonny Skinner,1,6.2
173,T157,T157,Darron Stiles,7,6.2
174,T157,T157,Bo Van Pelt,21,6.2
175,T157,T157,Duffy Waldorf,16,6.2
176,T157,T157,Jimmy Walker,8,6.2
177,T157,T157,Dean Wilson,18,6.2
178,T179,T179,Arjun Atwal,13,6.1
179,T179,T179,Briny Baird,11,6.1
180,T179,T179,Thomas Bjørn,3,6.1
181,T179,T179,Ben Crenshaw,1,6.1
182,T179,T179,Mathias Grönberg,12,6.1
183,T179,T179,J.P. Hayes,8,6.1
184,T179,T179,Tim Herron,11,6.1
185,T179,T179,Charles Howell III,16,6.1
186,T179,T179,Brandt Jobe,13,6.1
187,T179,T179,Steve Jones,12,6.1
188,T179,T179,Jonathan Kaye,15,6.1
189,T179,T179,Skip Kendall,11,6.1
190,T179,T179,Franklin Langham,1,6.1
191,T179,T179,Daisuke Maruyama,14,6.1
192,T179,T179,Paul McGinley,3,6.1
193,T179,T179,David McKenzie,12,6.1
194,T179,T179,Greg Owen,11,6.1
195,T179,T179,Jin Park,1,6.1
196,T179,T179,Kenny Perry,13,6.1
197,T179,T179,Tim Petrovic,14,6.1
198,T179,T179,John Riegger,5,6.1
199,T179,T179,Boyd Summerhays,2,6.1
200,T179,T179,Bubba Watson,14,6.1
201,T179,T179,Tiger Woods,8,6.1
202,T203,T203,Rich Beem,13,6.0
203,T203,T203,Alex Cejka,14,6.0
204,T203,T203,Patrick Damron,1,6.0
205,T203,T203,James Driscoll,11,6.0
206,T203,T203,Joe Durant,20,6.0
207,T203,T203,Steve Elkington,8,6.0
208,T203,T203,J.J. Henry,17,6.0
209,T203,T203,Lee Janzen,10,6.0
210,T203,T203,Tom Lehman,12,6.0
211,T203,T203,J.L. Lewis,11,6.0
212,T203,T203,Graeme McDowell,3,6.0
213,T203,T203,Jim McGovern,2,6.0
214,T203,T203,Heath Slocum,15,6.0
215,T203,T203,Vance Veazey,8,6.0
216,T203,T203,Mark Wilson,13,6.0
217,T218,T218,Craig Barlow,13,5.9
218,T218,T218,Henrik Bjornstad,15,5.9
219,T218,T218,Daniel Chopra,18,5.9
220,T218,T218,Jason Day,4,5.9
221,T218,T218,Bubba Dickerson,17,5.9
222,T218,T218,Todd Fischer,15,5.9
223,T218,T218,David Frost,3,5.9
224,T218,T218,Billy Hurley III,2,5.9
225,T218,T218,Kent Jones,16,5.9
226,T218,T218,Shiv Kapur,1,5.9
227,T218,T218,Davis Love III,12,5.9
228,T218,T218,Hunter Mahan,17,5.9
229,T218,T218,Troy Matteson,15,5.9
230,T218,T218,Sean O'Hair,15,5.9
231,T218,T218,D.A. Points,10,5.9
232,T218,T218,John Senden,17,5.9
233,T218,T218,Hidemichi Tanaka,7,5.9
234,T218,T218,D.J. Trahan,10,5.9
235,T236,T236,Eric Axley,13,5.8
236,T236,T236,Jeff Brehaut,14,5.8
237,T236,T236,Kris Cox,11,5.8
238,T236,T236,Brent Delahoussaye,1,5.8
239,T236,T236,Harrison Frazar,15,5.8
240,T236,T236,Jesper Parnevik,14,5.8
241,T236,T236,Craig Parry,6,5.8
242,T236,T236,"Wes Short, Jr.",14,5.8
243,T236,T236,Joey Snyder III,1,5.8
244,T236,T236,Nicholas Thompson,13,5.8
245,T236,T236,Tjaart van der Walt,8,5.8
246,T247,T247,Danny Ellis,10,5.7
247,T247,T247,David Howell,7,5.7
248,T247,T247,Greg Kraft,12,5.7
249,T247,T247,Ian Leggatt,8,5.7
250,T247,T247,Spike McRoy,1,5.7
251,T247,T247,Rocco Mediate,7,5.7
252,T247,T247,Nick O'Hern,6,5.7
253,T247,T247,Pat Perez,8,5.7
254,T247,T247,Ted Purdy,13,5.7
255,T247,T247,Scott Sterling,1,5.7
256,T247,T247,Jay Williamson,5,5.7
257,T247,T247,Thaworn Wiratchant,1,5.7
258,T259,T259,Bart Bryant,16,5.6
259,T259,T259,Mark Calcavecchia,19,5.6
260,T259,T259,Jay Delsing,5,5.6
261,T259,T259,Gabriel Hjertstedt,4,5.6
262,T259,T259,Yasuharu Imano,1,5.6
263,T259,T259,Peter Jacobsen,2,5.6
264,T259,T259,Jamie Lovemark,1,5.6
265,T259,T259,Will MacKenzie,14,5.6
266,T259,T259,Parker McLachlin,2,5.6
267,T259,T259,Ryan Palmer,15,5.6
268,T259,T259,Henrik Stenson,3,5.6
269,T259,T259,Charles Warren,16,5.6
270,T271,T271,Jason Caron,1,5.5
271,T271,T271,Fred Couples,7,5.5
272,T271,T271,Robert Garrigus,14,5.5
273,T271,T271,Brent Geiberger,14,5.5
274,T271,T271,Matt Gogel,2,5.5
275,T271,T271,Jeff Maggert,11,5.5
276,T271,T271,Patrick Sheehan,15,5.5
277,T271,T271,Joey Sindelar,14,5.5
278,T271,T271,Kevin Stadler,5,5.5
279,T271,T271,Phil Tataurangi,3,5.5
280,T271,T271,Bob Tway,13,5.5
281,T271,T271,Ron Whittaker,13,5.5
282,T283,T283,Ángel Cabrera,4,5.4
283,T283,T283,Carlos Franco,13,5.4
284,T283,T283,Andres Gonzales,1,5.4
285,T283,T283,Scott Gutschewski,6,5.4
286,T283,T283,Hank Kuehne,2,5.4
287,T283,T283,John Mallinger,1,5.4
288,T283,T283,John Rollins,17,5.4
289,T290,T290,Guy Boros,1,5.3
290,T290,T290,Darren Clarke,3,5.3
291,T290,T290,Dan Forsman,5,5.3
292,T290,T290,Robert Karlsson,3,5.3
293,T290,T290,Yusaku Miyazato,1,5.3
294,T290,T290,Colin Montgomerie,1,5.3
295,T290,T290,David Peoples,1,5.3
296,T290,T290,Dicky Pride,6,5.3
297,298,298,Tag Ridings,15,5.2
298,T299,T299,Scott Gump,3,5.1
299,T299,T299,Donnie Hammond,4,5.1
300,T299,T299,Scott McCarron,7,5.1
301,T299,T299,James McLean,1,5.1
302,T303,T303,Tetsuji Hiratsuka,1,5.0
303,T303,T303,Spencer Levin,1,5.0
304,T303,T303,Chris Starkjohann,1,5.0
305,T306,T306,Chris Couch,9,4.9
306,T306,T306,Chris Smith,9,4.9
307,T308,T308,Grégory Bourdy,1,4.8
308,T308,T308,Miguel Angel Jiménez,2,4.8
309,T308,T308,Blaine McCallister,2,4.8
310,T308,T308,Kaname Yokoo,1,4.8
311,T312,T312,Steven Bowditch,2,4.7
312,T312,T312,Roger Tambellini,5,4.7
313,T312,T312,Don Yrene,1,4.7
314,315,315,Chris Parra,1,4.5
315,316,316,Phil Schmitt,1,4.4
316,T317,T317,Stephen Dodd,1,4.3
317,T317,T317,Casey Wittenberg,1,4.3
318,T319,T319,Gary Hallberg,1,4.0
319,T319,T319,Craig Stadler,1,4.0
320,321,321,Bob Burns,2,3.9
321,322,322,Anthony Wall,1,3.0
322,323,323,Tatsuhiko Takahashi,1,2.5
323,324,324,Scott Hend,1,2.4
324,325,325,Toru Taniguchi,1,2.3
