,GIR_Percentage_-_150-175_yards_RANK THIS WEEK,GIR_Percentage_-_150-175_yards_RANK LAST WEEK,GIR_Percentage_-_150-175_yards_PLAYER NAME,GIR_Percentage_-_150-175_yards_ROUNDS,GIR_Percentage_-_150-175_yards_%,GIR_Percentage_-_150-175_yards_GREENS HIT,GIR_Percentage_-_150-175_yards_TOTAL HOLES,GIR_Percentage_-_150-175_yards_RELATIVE TO PAR
131,132,132,Tom Pernice Jr.,101,59.09,52,88,-0.21
132,133,133,Grant Waite,98,58.76,57,97,-0.09
133,134,134,Jess Daley,76,58.75,47,80,-0.19
134,135,135,Brad Lardon,59,58.62,34,58,-0.09
135,136,136,Paul Gow,99,58.51,55,94,-0.27
136,137,137,Woody Austin,102,58.49,62,106,-0.16
137,138,138,Jerry Smith,91,58.43,52,89,-0.12
138,T139,T139,Brad Elder,76,58.23,46,79,-0.26
139,T139,T139,Geoff Ogilvy,90,58.23,46,79,-0.20
140,141,141,Scott Simpson,61,58.18,32,55,-0.06
141,142,142,Scott McCarron,106,58.14,50,86,-0.28
142,143,143,Greg Kraft,86,58.06,54,93,-0.15
143,144,144,Garrett Willis,80,57.97,40,69,-0.18
144,145,145,J.L. Lewis,98,57.61,53,92,-0.21
145,T146,T146,Steve Elkington,82,57.58,38,66,-0.21
146,T146,T146,Spike McRoy,69,57.58,38,66,-0.11
147,T146,T146,David Morland IV,58,57.58,38,66,-0.16
148,149,149,Tripp Isenhour,68,57.53,42,73,-0.10
149,150,150,Brandel Chamblee,85,57.5,46,80,-0.02
150,151,151,Steve Stricker,68,57.41,31,54,-0.19
151,152,152,Chris DiMarco,111,57.3,51,89,-0.22
152,T153,T153,Greg Chalmers,94,57.14,40,70,-0.08
153,T153,T153,Stephen Gangluff,75,57.14,48,84,-0.19
154,155,155,Bo Van Pelt,78,56.52,52,92,-0.12
155,156,156,Stuart Appleby,97,56.06,37,66,-0.19
156,157,157,Frank Nobilo,94,56.04,51,91,-0.18
157,T158,T158,Mark O'Meara,68,56.0,28,50,-0.18
158,T158,T158,Brenden Pappas,62,56.0,42,75,-0.21
159,160,160,Jonathan Kaye,83,55.91,52,93,-0.21
160,161,161,Michael Allen,76,55.74,34,61,-0.18
161,162,162,Michael Muehr,73,55.36,31,56,-0.23
162,163,163,Paul Stankowski,100,55.32,52,94,-0.06
163,164,164,Blaine McCallister,75,54.79,40,73,-0.23
164,165,165,Bob Burns,99,54.76,46,84,-0.13
165,166,166,Skip Kendall,103,54.74,52,95,-0.13
166,167,167,Donnie Hammond,60,54.55,36,66,-0.36
167,168,168,David Duval,78,54.17,39,72,-0.31
168,169,169,Steve Allan,93,53.76,50,93,-0.20
169,170,170,Tommy Tolles,64,53.7,29,54,-0.10
170,T171,T171,John Daly,62,53.57,15,28,-0.07
171,T171,T171,Ian Leggatt,97,53.57,45,84,-0.18
172,173,173,Jeff Maggert,83,53.23,33,62,-0.18
173,174,174,Jason Hill,59,53.13,34,64,-0.06
174,175,175,Davis Love III,92,53.09,43,81,-0.19
175,176,176,Rod Pampling,98,53.01,44,83,-0.18
176,T177,T177,Deane Pappas,90,52.87,46,87,-0.17
177,T177,T177,Duffy Waldorf,90,52.87,46,87,-0.33
178,179,179,Bryce Molder,65,52.56,41,78,-0.39
179,180,180,Jim Carter,98,52.38,44,84,-0.14
180,181,181,Dudley Hart,88,52.24,35,67,-0.03
181,182,182,Miguel Angel Jiménez,60,52.17,24,46,-0.08
182,183,183,Mike Weir,94,52.11,37,71,-0.05
183,184,184,Brian Henninger,66,51.95,40,77,-0.08
184,185,185,José María Olazábal,71,51.85,28,54,-0.25
185,186,186,Mike Hulbert,55,51.79,29,56,-0.07
186,187,187,Dennis Paulson,89,51.35,38,74,-0.13
187,188,188,Jesper Parnevik,85,51.28,20,39,-0.20
188,189,189,Jonathan Byrd,96,51.19,43,84,-0.33
189,190,190,Ben Crane,91,50.0,40,80,-0.18
190,191,191,John Senden,96,49.33,37,75,-0.14
191,192,192,Craig Perks,91,49.15,29,59,-0.21
192,193,193,Brett Quigley,93,49.09,54,110,-0.06
193,194,194,Paul Azinger,69,48.84,21,43,-0.14
194,195,195,Brian Watts,58,48.78,20,41,-0.15
195,196,196,Sergio Garcia,79,48.15,26,54,-0.23
196,T197,T197,Rich Beem,99,47.3,35,74,-0.17
197,T197,T197,Franklin Langham,72,47.3,35,74,-0.17
198,199,199,Bob Heintz,68,46.3,25,54,-0.08
199,200,200,José Coceres,51,45.71,16,35,-0.25
200,201,201,Bernhard Langer,55,43.33,13,30,-0.31
201,202,202,Rory Sabbatini,69,41.38,24,58,-0.08
