,Approach_175-200_yards_RTP_Score_RANK THIS WEEK,Approach_175-200_yards_RTP_Score_RANK LAST WEEK,Approach_175-200_yards_RTP_Score_PLAYER NAME,Approach_175-200_yards_RTP_Score_ROUNDS,Approach_175-200_yards_RTP_Score_AVG RTP
76,T77,T77,Glen Day,107,-.016
77,T77,T77,Mike Sposa,111,-.016
78,79,79,Briny Baird,110,-.015
79,80,80,Olin Browne,107,-.013
80,T81,T81,Jeff Brehaut,87,E
81,T81,T81,José Coceres,51,E
82,T81,T81,John Cook,85,E
83,T81,T81,David Frost,90,E
84,T81,T81,Matt Gogel,79,E
85,T81,T81,Dudley Hart,88,E
86,T81,T81,Glen Hnatiuk,95,E
87,T81,T81,Charles Howell III,118,E
88,T81,T81,Pete Jordan,78,E
89,T81,T81,Bernhard Langer,55,E
90,T81,T81,Brad Lardon,59,E
91,T81,T81,Bob May,91,E
92,T81,T81,Shaun Micheel,100,E
93,T81,T81,Joe Ogilvie,50,E
94,T81,T81,Corey Pavin,78,E
95,T81,T81,John Riegger,88,E
96,T81,T81,Rory Sabbatini,69,E
97,T81,T81,Kenneth Staton,104,E
98,T81,T81,Phil Tataurangi,88,E
99,T81,T81,Grant Waite,98,E
100,101,101,Jay Don Blake,107,+.018
101,T102,T102,Per-Ulrik Johansson,87,+.020
102,T102,T102,Tom Pernice Jr.,101,+.020
103,104,104,Mike Weir,94,+.021
104,T105,T105,Paul Gow,99,+.022
105,T105,T105,Bob Tway,103,+.022
106,107,107,Ian Leggatt,97,+.023
107,T108,T108,Harrison Frazar,88,+.024
108,T108,T108,Brent Geiberger,95,+.024
109,110,110,Rocco Mediate,79,+.026
110,T111,T111,Lee Janzen,101,+.027
111,T111,T111,Kaname Yokoo,74,+.027
112,113,113,Robert Damron,85,+.028
113,T114,T114,Bart Bryant,69,+.029
114,T114,T114,Steve Jones,71,+.029
115,T116,T116,Robert Gamez,69,+.030
116,T116,T116,Craig Parry,69,+.030
117,T118,T118,Edward Fryatt,94,+.032
118,T118,T118,Michael Muehr,73,+.032
119,120,120,Jason Hill,59,+.033
120,T121,T121,Chad Campbell,111,+.037
121,T121,T121,J.J. Henry,112,+.037
122,T123,T123,Brandt Jobe,94,+.038
123,T123,T123,Bo Van Pelt,78,+.038
124,T125,T125,Len Mattiace,106,+.040
125,T125,T125,Craig Stadler,72,+.040
126,127,127,Jeff Maggert,83,+.042
127,128,128,Jay Williamson,91,+.043
128,129,129,Jonathan Kaye,83,+.044
129,T130,T130,Chris DiMarco,111,+.047
130,T130,T130,Stephen Gangluff,75,+.047
131,132,132,Mark O'Meara,68,+.053
132,133,133,Gary Nicklaus,66,+.054
133,134,134,Bryce Molder,65,+.057
134,135,135,Dennis Paulson,89,+.059
135,136,136,Brian Bateman,94,+.060
136,T137,T137,Jonathan Byrd,96,+.061
137,T137,T137,Tim Clark,76,+.061
138,T139,T139,Brad Elder,76,+.063
139,T139,T139,Tim Petrovic,92,+.063
140,141,141,Paul Goydos,66,+.064
141,142,142,Paul Azinger,69,+.067
142,143,143,Billy Mayfair,99,+.068
143,T144,T144,Blaine McCallister,75,+.070
144,T144,T144,Duffy Waldorf,90,+.070
145,146,146,Kevin Sutherland,96,+.071
146,147,147,Justin Leonard,97,+.073
147,148,148,Brian Gay,117,+.074
148,149,149,Shigeki Maruyama,87,+.079
149,150,150,Michael Long,71,+.083
150,151,151,Mark Brooks,97,+.085
151,T152,T152,Stephen Ames,89,+.086
152,T152,T152,Craig Barlow,62,+.086
153,154,154,John Huston,99,+.088
154,T155,T155,Cameron Beckman,87,+.089
155,T155,T155,David Gossett,95,+.089
156,T155,T155,Steve Lowery,98,+.089
157,T155,T155,Paul Stankowski,100,+.089
158,159,159,Matt Peterson,80,+.091
159,T160,T160,Donnie Hammond,60,+.095
160,T160,T160,Dicky Pride,51,+.095
161,T162,T162,J.P. Hayes,78,+.097
162,T162,T162,Brian Henninger,66,+.097
163,164,164,Lee Porter,91,+.098
164,165,165,Pat Bates,94,+.103
165,166,166,Heath Slocum,96,+.105
166,T167,T167,Dan Forsman,83,+.111
167,T167,T167,Esteban Toledo,106,+.111
168,169,169,Scott Simpson,61,+.114
169,T170,T170,Woody Austin,102,+.116
170,T170,T170,Jim Carter,98,+.116
171,172,172,Scott Dunlap,74,+.118
172,173,173,Robert Allenby,96,+.122
173,T174,T174,"David Berganio, Jr.",80,+.125
174,T174,T174,Robin Freeman,79,+.125
175,176,176,Matt Kuchar,82,+.129
176,177,177,Sergio Garcia,79,+.130
177,178,178,Loren Roberts,93,+.131
178,179,179,Greg Kraft,86,+.133
179,180,180,Jeff Gove,89,+.136
180,181,181,Kirk Triplett,84,+.146
181,182,182,David Morland IV,58,+.147
182,183,183,Miguel Angel Jiménez,60,+.150
183,184,184,Frank Nobilo,94,+.154
184,185,185,Greg Chalmers,94,+.156
185,186,186,Paul Claxton,83,+.163
186,T187,T187,Pat Perez,89,+.176
187,T187,T187,Jerry Smith,91,+.176
188,189,189,Hal Sutton,74,+.182
189,190,190,Spike McRoy,69,+.185
190,191,191,Kent Jones,105,+.188
191,192,192,Tommy Armour III,82,+.194
192,193,193,Bob Heintz,68,+.200
193,194,194,Fulton Allem,64,+.206
194,195,195,Garrett Willis,80,+.220
195,196,196,Steve Stricker,68,+.250
196,197,197,Brian Watts,58,+.267
197,198,198,Eduardo Herrera,59,+.273
198,199,199,Russ Cochran,68,+.276
199,200,200,Notah Begay III,76,+.278
200,201,201,Mathew Goggin,64,+.320
201,202,202,Hidemichi Tanaka,104,+.343
