,GIR_Percentage_-_75-100_yards_RANK THIS WEEK,GIR_Percentage_-_75-100_yards_RANK LAST WEEK,GIR_Percentage_-_75-100_yards_PLAYER NAME,GIR_Percentage_-_75-100_yards_ROUNDS,GIR_Percentage_-_75-100_yards_%,GIR_Percentage_-_75-100_yards_GREENS HIT,GIR_Percentage_-_75-100_yards_TOTAL HOLES,GIR_Percentage_-_75-100_yards_RELATIVE TO PAR
35,36,36,Frank Lickliter II,94,85.0,17,20,-0.41
36,37,37,Blaine McCallister,75,84.85,28,33,-0.32
37,38,38,"David Berganio, Jr.",80,84.62,22,26,-0.41
38,39,39,Briny Baird,110,84.44,38,45,-0.34
39,40,40,Tim Clark,76,84.38,27,32,-0.41
40,41,41,Brian Gay,117,84.31,43,51,-0.47
41,T42,T42,Jim Carter,98,84.0,21,25,-0.38
42,T42,T42,Peter Lonard,93,84.0,21,25,-0.48
43,T42,T42,Billy Mayfair,99,84.0,21,25,-0.29
44,45,45,John Riegger,88,83.78,31,37,-0.35
45,46,46,John Rollins,124,83.72,36,43,-0.39
46,47,47,Glen Day,107,83.61,51,61,-0.27
47,T48,T48,Notah Begay III,76,83.33,25,30,-0.36
48,T48,T48,Luke Donald,106,83.33,40,48,-0.28
49,T48,T48,Carl Paulson,84,83.33,15,18,-0.20
50,T48,T48,Brian Watts,58,83.33,20,24,-0.30
51,52,52,Jay Williamson,91,82.98,39,47,-0.28
52,53,53,Ian Leggatt,97,82.86,29,35,-0.31
53,T54,T54,Miguel Angel Jiménez,60,82.35,14,17,-0.50
54,T54,T54,Mark O'Meara,68,82.35,14,17,-0.36
55,56,56,Duffy Waldorf,90,82.14,23,28,-0.39
56,57,57,Rod Pampling,98,81.48,22,27,-0.23
57,T58,T58,Chad Campbell,111,81.25,26,32,-0.46
58,T58,T58,K.J. Choi,93,81.25,26,32,-0.46
59,T58,T58,Ernie Els,68,81.25,13,16,-0.23
60,61,61,David Frost,90,81.08,30,37,-0.53
61,T62,T62,Mark Calcavecchia,84,80.95,17,21,-0.35
62,T62,T62,Robert Gamez,69,80.95,17,21,-0.35
63,T62,T62,Tom Scherrer,98,80.95,34,42,-0.24
64,65,65,J.J. Henry,112,80.77,21,26,-0.19
65,66,66,Bob Tway,103,80.65,25,31,-0.44
66,67,67,Jeff Brehaut,87,80.56,29,36,-0.41
67,68,68,David Toms,106,80.49,33,41,-0.52
68,T69,T69,Michael Allen,76,80.0,20,25,-0.10
69,T69,T69,Tom Byrum,77,80.0,24,30,-0.46
70,T69,T69,David Duval,78,80.0,16,20,-0.25
71,T69,T69,Per-Ulrik Johansson,87,80.0,8,10,-0.50
72,T69,T69,Steve Jones,71,80.0,16,20,-0.38
73,T69,T69,Michael Long,71,80.0,16,20,E
74,T69,T69,Len Mattiace,106,80.0,16,20,-0.31
75,T69,T69,Esteban Toledo,106,80.0,24,30,-0.17
76,T69,T69,Tiger Woods,69,80.0,8,10,-0.25
77,78,78,Carlos Franco,107,79.41,27,34,-0.22
78,T79,T79,Greg Chalmers,94,79.31,23,29,-0.48
79,T79,T79,Brent Geiberger,95,79.31,23,29,-0.30
80,T81,T81,Tommy Armour III,82,78.95,30,38,-0.40
81,T81,T81,Paul Goydos,66,78.95,30,38,-0.20
82,83,83,Woody Austin,102,78.79,26,33,-0.38
83,T84,T84,Billy Andrade,100,78.57,22,28,-0.27
84,T84,T84,Stewart Cink,92,78.57,22,28,-0.36
85,T84,T84,Jess Daley,76,78.57,22,28,-0.23
86,T84,T84,Robin Freeman,79,78.57,22,28,-0.27
87,T84,T84,Steve Pate,64,78.57,11,14,-0.45
88,T84,T84,Corey Pavin,78,78.57,22,28,-0.41
89,T84,T84,Dicky Pride,51,78.57,22,28,-0.27
90,T91,T91,Fulton Allem,64,78.26,18,23,-0.28
91,T91,T91,Robert Allenby,96,78.26,18,23,-0.28
92,93,93,Jeff Maggert,83,78.13,25,32,-0.24
93,94,94,Garrett Willis,80,77.78,21,27,-0.43
94,95,95,Tim Herron,102,77.5,31,40,-0.23
95,96,96,Joe Durant,87,77.42,24,31,-0.33
96,T97,T97,Jay Don Blake,107,77.27,34,44,-0.32
97,T97,T97,Peter Jacobsen,67,77.27,17,22,-0.47
98,T97,T97,Rocco Mediate,79,77.27,17,22,-0.41
99,T100,T100,Stuart Appleby,97,77.14,27,35,-0.33
100,T100,T100,Loren Roberts,93,77.14,27,35,-0.56
101,T100,T100,Joey Sindelar,104,77.14,27,35,-0.22
102,T103,T103,Matt Kuchar,82,76.92,10,13,-0.50
103,T103,T103,Paul Stankowski,100,76.92,20,26,-0.35
104,T105,T105,Bart Bryant,69,76.67,23,30,-0.30
105,T105,T105,John Huston,99,76.67,23,30,-0.26
106,T107,T107,Michael Clark II,97,76.47,26,34,-0.19
107,T107,T107,John Cook,85,76.47,13,17,-0.23
108,109,109,Joe Ogilvie,50,76.19,16,21,-0.31
109,T110,T110,Skip Kendall,103,75.76,25,33,-0.64
110,T110,T110,Lee Porter,91,75.76,25,33,-0.32
111,112,112,Pat Bates,94,75.68,28,37,-0.39
112,T113,T113,Stephen Ames,89,75.0,21,28,-0.24
113,T113,T113,Rich Beem,99,75.0,18,24,-0.33
114,T113,T113,Paul Claxton,83,75.0,24,32,-0.38
115,T113,T113,J.P. Hayes,78,75.0,27,36,-0.33
116,T113,T113,Bradley Hughes,60,75.0,12,16,-0.33
117,T113,T113,Mike Hulbert,55,75.0,9,12,-0.22
118,T113,T113,Pete Jordan,78,75.0,30,40,-0.40
119,T113,T113,Frank Nobilo,94,75.0,21,28,-0.19
120,T113,T113,Matt Peterson,80,75.0,21,28,-0.24
121,T113,T113,John Senden,96,75.0,18,24,-0.33
122,T113,T113,Jeff Sluman,118,75.0,30,40,-0.23
123,T113,T113,Grant Waite,98,75.0,21,28,-0.24
124,T125,T125,Glen Hnatiuk,95,74.29,26,35,-0.35
125,T125,T125,Kenneth Staton,104,74.29,26,35,-0.19
126,127,127,Robert Damron,85,74.19,23,31,-0.43
127,128,128,Shigeki Maruyama,87,74.07,20,27,-0.30
128,129,129,Bob May,91,73.68,28,38,-0.29
129,130,130,Geoff Ogilvy,90,73.33,22,30,-0.41
130,T131,T131,Paul Azinger,69,72.73,8,11,-0.38
131,T131,T131,Paul Gow,99,72.73,24,33,-0.21
132,T131,T131,Michael Muehr,73,72.73,24,33,-0.29
133,T131,T131,Steve Stricker,68,72.73,16,22,-0.13
134,135,135,Jeff Gove,89,72.5,29,40,-0.24
135,136,136,Brian Bateman,94,72.41,21,29,-0.24
136,T137,T137,Craig Barlow,62,72.22,13,18,-0.46
137,T137,T137,Pat Perez,89,72.22,13,18,-0.08
138,139,139,Harrison Frazar,88,72.0,18,25,-0.17
139,140,140,Russ Cochran,68,71.88,23,32,-0.17
140,T141,T141,Jerry Kelly,99,71.43,20,28,-0.45
141,T141,T141,Deane Pappas,90,71.43,15,21,-0.40
142,T141,T141,Craig Perks,91,71.43,20,28,-0.20
143,144,144,Greg Kraft,86,71.05,27,38,-0.33
144,T145,T145,Steve Flesch,110,70.97,22,31,-0.36
145,T145,T145,Kenny Perry,98,70.97,22,31,-0.23
146,T147,T147,Cameron Beckman,87,70.83,17,24,-0.47
147,T147,T147,Tommy Tolles,64,70.83,17,24,-0.29
148,T147,T147,Bo Van Pelt,78,70.83,17,24,-0.29
149,150,150,Steve Allan,93,70.59,12,17,-0.08
150,T151,T151,Steve Lowery,98,70.37,19,27,-0.32
151,T151,T151,Vijay Singh,102,70.37,19,27,-0.53
152,T153,T153,Jonathan Byrd,96,70.0,21,30,-0.43
153,T153,T153,Bryce Molder,65,70.0,21,30,-0.24
154,155,155,Jason Hill,59,69.57,16,23,-0.19
155,T156,T156,Matt Gogel,79,69.23,18,26,-0.44
156,T156,T156,Jay Haas,83,69.23,18,26,-0.50
157,T156,T156,Scott Hoch,71,69.23,18,26,-0.33
158,T156,T156,Brandt Jobe,94,69.23,18,26,-0.44
159,T160,T160,Fred Couples,64,68.75,11,16,-0.27
160,T160,T160,Shaun Micheel,100,68.75,22,32,-0.14
161,T162,T162,Brett Quigley,93,68.57,24,35,-0.13
162,T162,T162,Jerry Smith,91,68.57,24,35,-0.29
163,164,164,Ben Crane,91,68.42,13,19,-0.23
164,T165,T165,Bob Heintz,68,68.18,15,22,-0.40
165,T165,T165,Brad Lardon,59,68.18,15,22,-0.27
166,167,167,Olin Browne,107,68.09,32,47,-0.31
167,168,168,Jonathan Kaye,83,67.86,19,28,-0.42
168,169,169,Justin Leonard,97,67.74,21,31,-0.33
169,T170,T170,Mark Brooks,97,67.65,23,34,-0.22
170,T170,T170,Edward Fryatt,94,67.65,23,34,-0.39
171,172,172,Bob Burns,99,67.5,27,40,-0.44
172,T173,T173,José Coceres,51,66.67,10,15,E
173,T173,T173,Scott Dunlap,74,66.67,14,21,-0.14
174,T173,T173,Joel Edwards,101,66.67,34,51,-0.50
175,T173,T173,Retief Goosen,56,66.67,8,12,-0.50
176,T173,T173,Brian Henninger,66,66.67,12,18,-0.42
177,T173,T173,Charles Howell III,118,66.67,20,30,-0.40
178,T173,T173,Lee Janzen,101,66.67,10,15,-0.30
179,T173,T173,Neal Lancaster,101,66.67,24,36,-0.25
180,T173,T173,Craig Parry,69,66.67,16,24,-0.31
181,T173,T173,Tom Pernice Jr.,101,66.67,20,30,-0.35
182,T173,T173,Scott Simpson,61,66.67,10,15,-0.30
183,T173,T173,Chris Smith,103,66.67,16,24,-0.19
184,T185,T185,Steve Elkington,82,64.29,18,28,-0.22
185,T185,T185,Rory Sabbatini,69,64.29,9,14,-0.67
186,187,187,David Morland IV,58,64.0,16,25,-0.69
187,188,188,Brandel Chamblee,85,63.33,19,30,-0.47
188,189,189,Brett Wetterich,89,62.96,17,27,-0.18
189,T190,T190,Dudley Hart,88,62.5,10,16,-0.50
190,T190,T190,Boo Weekley,57,62.5,15,24,+0.07
191,T192,T192,Tripp Isenhour,68,61.54,16,26,-0.44
192,T192,T192,Franklin Langham,72,61.54,24,39,-0.21
193,194,194,Gary Nicklaus,66,60.87,14,23,-0.21
194,T195,T195,Stephen Gangluff,75,60.0,18,30,-0.17
195,T195,T195,Eduardo Herrera,59,60.0,15,25,-0.40
196,T195,T195,Brenden Pappas,62,60.0,12,20,-0.42
197,T195,T195,Jesper Parnevik,85,60.0,6,10,E
198,199,199,Phil Mickelson,97,59.26,16,27,-0.13
199,200,200,John Daly,62,50.0,7,14,-0.57
200,201,201,Sergio Garcia,79,45.45,5,11,-0.40
201,202,202,Bernhard Langer,55,38.46,5,13,-0.40
