,YTD_Par_or_Better_Streak_RANK THIS WEEK,YTD_Par_or_Better_Streak_RANK LAST WEEK,YTD_Par_or_Better_Streak_PLAYER NAME,YTD_Par_or_Better_Streak_NUMBER OF ROUNDS
121,T120,T120,Ángel Cabrera,8
122,T120,T120,Marco Dawson,8
123,T120,T120,Glen Day,8
124,T120,T120,Jason Day,8
125,T120,T120,David Duval,8
126,T120,T120,Matt Every,8
127,T120,T120,Carlos Franco,8
128,T120,T120,Jim Furyk,8
129,T120,T120,Mathew Goggin,8
130,T120,T120,Jason Gore,8
131,T120,T120,Kent Jones,8
132,T120,T120,Anthony Kim,8
133,T120,T120,Spencer Levin,8
134,T120,T120,Davis Love III,8
135,T120,T120,Will MacKenzie,8
136,T120,T120,Jeff Maggert,8
137,T120,T120,John Mallinger,8
138,T120,T120,Bryce Molder,8
139,T120,T120,James Nitties,8
140,T120,T120,Corey Pavin,8
141,T120,T120,Alvaro Quiros,8
142,T120,T120,Vijay Singh,8
143,T120,T120,Roger Tambellini,8
144,T120,T120,Roland Thatcher,8
145,T120,T120,Nick Watney,8
146,T147,T147,Arjun Atwal,7
147,T147,T147,Chris Baryla,7
148,T147,T147,Ben Curtis,7
149,T147,T147,Brent Delahoussaye,7
150,T147,T147,Bob Estes,7
151,T147,T147,Harrison Frazar,7
152,T147,T147,Nathan Green,7
153,T147,T147,Padraig Harrington,7
154,T147,T147,Bob Heintz,7
155,T147,T147,Mark Hensby,7
156,T147,T147,Charley Hoffman,7
157,T147,T147,Matt Jones,7
158,T147,T147,Jeff Klauk,7
159,T147,T147,Derek Lamely,7
160,T147,T147,WC Liang,7
161,T147,T147,Brock Mackenzie,7
162,T147,T147,Billy Mayfair,7
163,T147,T147,George McNeill,7
164,T147,T147,Shaun Micheel,7
165,T147,T147,Francesco Molinari,7
166,T147,T147,Garth Mulroy,7
167,T147,T147,Greg Owen,7
168,T147,T147,Kenny Perry,7
169,T147,T147,Brett Quigley,7
170,T147,T147,Jeff Quinney,7
171,T147,T147,Sam Saunders,7
172,T147,T147,Jason Schultz,7
173,T147,T147,Michael Sim,7
174,T147,T147,Brian Stuard,7
175,T147,T147,Nicholas Thompson,7
176,T147,T147,Cameron Tringale,7
177,T147,T147,Kirk Triplett,7
178,T147,T147,Jhonattan Vegas,7
179,T147,T147,Jimmy Walker,7
180,T147,T147,Mike Weir,7
181,T182,T182,Craig Barlow,6
182,T182,T182,Cameron Beckman,6
183,T182,T182,Henrik Bjornstad,6
184,T182,T182,Kris Blanks,6
185,T182,T182,Mark Brooks,6
186,T182,T182,Fred Couples,6
187,T182,T182,Ken Duke,6
188,T182,T182,Stephen Gallacher,6
189,T182,T182,Mathias Grönberg,6
190,T182,T182,Todd Hamilton,6
191,T182,T182,Thongchai Jaidee,6
192,T182,T182,Lee Janzen,6
193,T182,T182,John Morse,6
194,T182,T182,Joe Ogilvie,6
195,T182,T182,Brenden Pappas,6
196,T182,T182,Dicky Pride,6
197,T182,T182,Kevin Streelman,6
198,T182,T182,Vaughn Taylor,6
199,T182,T182,Jerod Turner,6
200,T182,T182,Scott Verplank,6
201,T182,T182,Garrett Willis,6
202,T182,T182,Chris Wilson,6
203,T204,T204,Blake Adams,5
204,T204,T204,Michael Allen,5
205,T204,T204,Stuart Appleby,5
206,T204,T204,Shane Bertsch,5
207,T204,T204,Daniel Chopra,5
208,T204,T204,John Daly,5
209,T204,T204,Ross Fisher,5
210,T204,T204,Martin Flores,5
211,T204,T204,Robert Garrigus,5
212,T204,T204,Lucas Glover,5
213,T204,T204,Paul Goydos,5
214,T204,T204,Billy Horschel,5
215,T204,T204,Trevor Immelman,5
216,T204,T204,Martin Kaymer,5
217,T204,T204,Greg Kraft,5
218,T204,T204,Michael Letzig,5
219,T204,T204,Jamie Lovemark,5
220,T204,T204,Steve Lowery,5
221,T204,T204,Jarrod Lyle,5
222,T204,T204,Andrew McLardy,5
223,T204,T204,Charl Schwartzel,5
224,T204,T204,Kyle Stanley,5
225,T204,T204,Henrik Stenson,5
226,T204,T204,Phil Tataurangi,5
227,T204,T204,Vance Veazey,5
228,T204,T204,Steve Wheatcroft,5
229,T230,T230,Rich Barcelo,4
230,T230,T230,Rich Beem,4
231,T230,T230,Justin Bolli,4
232,T230,T230,Guy Boros,4
233,T230,T230,Kevin Chappell,4
234,T230,T230,Michael Clark II,4
235,T230,T230,Erik Compton,4
236,T230,T230,Simon Dyson,4
237,T230,T230,John Ellis,4
238,T230,T230,Brad Faxon,4
239,T230,T230,Gonzalo Fernandez-Castaño,4
240,T230,T230,Fred Funk,4
241,T230,T230,Jeff Gove,4
242,T230,T230,Soren Hansen,4
243,T230,T230,John Huston,4
244,T230,T230,Robert Karlsson,4
245,T230,T230,Jonathan Kaye,4
246,T230,T230,K.T. Kim,4
247,T230,T230,Chris Kirk,4
248,T230,T230,Cliff Kresge,4
249,T230,T230,Thomas Levet,4
250,T230,T230,J.L. Lewis,4
251,T230,T230,Frank Lickliter II,4
252,T230,T230,David Lutterus,4
253,T230,T230,Graeme McDowell,4
254,T230,T230,Parker McLachlin,4
255,T230,T230,Edoardo Molinari,4
256,T230,T230,Nick O'Hern,4
257,T230,T230,Louis Oosthuizen,4
258,T230,T230,Ian Poulter,4
259,T230,T230,Alistair Presnell,4
260,T230,T230,"Jerry Richardson, Jr.",4
261,T230,T230,Chris Smith,4
262,T230,T230,Marc Turnesa,4
263,T230,T230,Manuel Villegas,4
264,T230,T230,Drew Weaver,4
265,T230,T230,Tim Wilkinson,4
266,T230,T230,Oliver Wilson,4
267,T268,T268,Brad Adamonis,3
268,T268,T268,Thomas Aiken,3
269,T268,T268,Daniel Barbetti,3
270,T268,T268,Mark Calcavecchia,3
271,T268,T268,Alejandro Cañizares,3
272,T268,T268,Robert Damron,3
273,T268,T268,Benjamin Fox,3
274,T268,T268,Robert Gamez,3
275,T268,T268,Adam Hadwin,3
276,T268,T268,Alex Hamilton,3
277,T268,T268,Seungsu Han,3
278,T268,T268,Peter Hanson,3
279,T268,T268,David Horsey,3
280,T268,T268,Ryo Ishikawa,3
281,T268,T268,Miguel Angel Jiménez,3
282,T268,T268,Kevin Johnson,3
283,T268,T268,Simon Khan,3
284,T268,T268,Søren Kjeldsen,3
285,T268,T268,Lucas Lee,3
286,T268,T268,Santiago Luna,3
287,T268,T268,Jim McGovern,3
288,T268,T268,Ross McGowan,3
289,T268,T268,Colin Montgomerie,3
290,T268,T268,Seung-Yul Noh,3
291,T268,T268,Alex Noren,3
292,T268,T268,Michael O'Neal,3
293,T268,T268,Jesper Parnevik,3
294,T268,T268,Michael Putnam,3
295,T268,T268,Fran Quinn,3
296,T268,T268,Tag Ridings,3
297,T268,T268,Mike Small,3
298,T268,T268,Jordan Spieth,3
299,T268,T268,Danny Wax,3
300,T301,T301,Joe Affrunti,2
301,T301,T301,Steve Allan,2
302,T301,T301,Byeong Hun An,2
303,T301,T301,Mark Anderson,2
304,T301,T301,Billy Andrade,2
305,T301,T301,Tommy Armour III,2
306,T301,T301,Eric Axley,2
307,T301,T301,Paul Azinger,2
308,T301,T301,Jonathan Bartlett,2
309,T301,T301,Brad Benjamin,2
310,T301,T301,Johnny Bloomfield,2
311,T301,T301,Grégory Bourdy,2
312,T301,T301,Jeff Burns,2
313,T301,T301,Jim Carter,2
314,T301,T301,Darren Clarke,2
315,T301,T301,Andrew Coltart,2
316,T301,T301,Rhys Davies,2
317,T301,T301,Brian Duncan,2
318,T301,T301,Todd Fischer,2
319,T301,T301,Robin Freeman,2
320,T301,T301,"Jim Gallagher, Jr.",2
321,T301,T301,Ignacio Garrido,2
322,T301,T301,Brendan Gielow,2
323,T301,T301,Rob Grube,2
324,T301,T301,Grégory Havret,2
325,T301,T301,Steve Holmes,2
326,T301,T301,Billy Hurley III,2
327,T301,T301,Yuta Ikeda,2
328,T301,T301,Jin Jeong,2
329,T301,T301,Brandt Jobe,2
330,T301,T301,Colt Knost,2
331,T301,T301,Paul Lawrie,2
332,T301,T301,Danny Lee,2
333,T301,T301,Sandy Lyle,2
334,T301,T301,Matteo Manassero,2
335,T301,T301,Braxton Marquez,2
336,T301,T301,Shigeki Maruyama,2
337,T301,T301,Patrick Moore,2
338,T301,T301,Colm Moriarty,2
339,T301,T301,Mark O'Meara,2
340,T301,T301,Alexandre Rocha,2
341,T301,T301,Robert Rock,2
342,T301,T301,Chris Rogers,2
343,T301,T301,Warren Schutte,2
344,T301,T301,Ron Skayhan,2
345,T301,T301,Toru Taniguchi,2
346,T301,T301,Tim Thelen,2
347,T301,T301,Tom Watson,2
348,T301,T301,Casey Wittenberg,2
349,T301,T301,Gary Woodland,2
