,Best_YTD_Streak_wo_a_3-Putt_RANK THIS WEEK,Best_YTD_Streak_wo_a_3-Putt_RANK LAST WEEK,Best_YTD_Streak_wo_a_3-Putt_PLAYER NAME,Best_YTD_Streak_wo_a_3-Putt_EVENTS,Best_YTD_Streak_wo_a_3-Putt_BEST STREAK,Best_YTD_Streak_wo_a_3-Putt_CURRENT STREAK
567,T567,T567,José Manuel Lara,1,12,12.0
568,T567,T567,Kevin Savage,1,12,4.0
569,T570,T570,Victor Dubuisson,1,11,
570,T570,T570,Simon Edwards,1,11,4.0
571,T570,T570,Estanislao Guerrero,1,11,10.0
572,T570,T570,Jean Hugo,1,11,5.0
573,T570,T570,Mike Standly,1,11,6.0
574,T570,T570,Rich Steinmetz,1,11,3.0
575,T576,T576,Chang-won Han,1,10,10.0
576,T576,T576,Jae-bum Park,1,10,5.0
577,T576,T576,Ewan Porter,1,10,10.0
578,T576,T576,Loren Roberts,1,10,2.0
579,T576,T576,Nathan Tyler,1,10,8.0
580,581,581,Barrett Jarosch,1,9,9.0
