,YTD_Rounds_in_60s_Streak_RANK THIS WEEK,YTD_Rounds_in_60s_Streak_RANK LAST WEEK,YTD_Rounds_in_60s_Streak_PLAYER NAME,YTD_Rounds_in_60s_Streak_BEST STREAK
220,T219,T219,Rich Barcelo,2
221,T219,T219,Shane Bertsch,2
222,T219,T219,Justin Bolli,2
223,T219,T219,Guy Boros,2
224,T219,T219,Alejandro Cañizares,2
225,T219,T219,Kevin Chappell,2
226,T219,T219,Michael Clark II,2
227,T219,T219,Fred Couples,2
228,T219,T219,Ken Duke,2
229,T219,T219,John Ellis,2
230,T219,T219,Brad Faxon,2
231,T219,T219,Harrison Frazar,2
232,T219,T219,Jason Gore,2
233,T219,T219,Jeff Gove,2
234,T219,T219,Mathias Grönberg,2
235,T219,T219,Rob Grube,2
236,T219,T219,Adam Hadwin,2
237,T219,T219,Todd Hamilton,2
238,T219,T219,Soren Hansen,2
239,T219,T219,Bob Heintz,2
240,T219,T219,Mark Hensby,2
241,T219,T219,Billy Horschel,2
242,T219,T219,John Huston,2
243,T219,T219,Ryo Ishikawa,2
244,T219,T219,Miguel Angel Jiménez,2
245,T219,T219,Brandt Jobe,2
246,T219,T219,Kevin Johnson,2
247,T219,T219,Jonathan Kaye,2
248,T219,T219,Martin Kaymer,2
249,T219,T219,Graeme McDowell,2
250,T219,T219,Parker McLachlin,2
251,T219,T219,Andrew McLardy,2
252,T219,T219,Francesco Molinari,2
253,T219,T219,Alex Noren,2
254,T219,T219,Michael O'Neal,2
255,T219,T219,Jesper Parnevik,2
256,T219,T219,Ian Poulter,2
257,T219,T219,Robert Rock,2
258,T219,T219,Jason Schultz,2
259,T219,T219,Warren Schutte,2
260,T219,T219,Vance Veazey,2
261,T219,T219,Drew Weaver,2
262,T219,T219,Tim Wilkinson,2
263,T219,T219,Chris Wilson,2
264,T219,T219,Oliver Wilson,2
265,T219,T219,Gary Woodland,2
