,Scrambling_from_10-20_yards_RANK THIS WEEK,Scrambling_from_10-20_yards_RANK LAST WEEK,Scrambling_from_10-20_yards_PLAYER NAME,Scrambling_from_10-20_yards_ROUNDS,Scrambling_from_10-20_yards_%,Scrambling_from_10-20_yards_SUCCESSES,Scrambling_from_10-20_yards_ATTEMPTS
74,75,75,Fabián Gómez,88,64.85,107,165
75,76,76,Nicholas Lindheim,77,64.71,77,119
76,77,77,Scott Stallings,96,64.65,128,198
77,78,78,"Ted Potter, Jr.",87,64.56,133,206
78,79,79,Jhonattan Vegas,92,64.55,122,189
79,80,80,Whee Kim,93,64.49,138,214
80,81,81,Zach Johnson,94,64.46,107,166
81,T82,T82,Matt Atkins,56,64.41,76,118
82,T82,T82,Brian Stuard,103,64.41,143,222
83,84,84,Kevin Kisner,89,64.38,103,160
84,85,85,Andrew Putnam,97,64.09,116,181
85,86,86,Ben Silverman,90,64.02,121,189
86,87,87,Matt Jones,70,63.89,69,108
87,88,88,Adam Scott,78,63.85,83,130
88,T89,T89,Francesco Molinari,73,63.78,81,127
89,T89,T89,Richy Werenski,98,63.78,125,196
90,91,91,Sung Kang,89,63.64,112,176
91,92,92,Kelly Kraft,94,63.54,122,192
92,93,93,Blayne Barber,69,63.5,87,137
93,94,94,Jonas Blixt,67,63.36,83,131
94,T95,T95,Adam Hadwin,92,63.35,102,161
95,T95,T95,Jonathan Randolph,71,63.35,121,191
96,97,97,Keith Mitchell,99,63.32,126,199
97,98,98,Peter Uihlein,83,63.16,96,152
98,99,99,D.A. Points,63,63.08,82,130
99,100,100,Cameron Tringale,67,63.03,75,119
100,101,101,Lanto Griffin,80,63.01,92,146
101,102,102,Rob Oppenheim,74,62.99,97,154
102,103,103,C.T. Pan,104,62.96,119,189
103,104,104,Retief Goosen,60,62.93,73,116
104,105,105,Shawn Stefani,76,62.91,95,151
105,106,106,Tony Finau,105,62.73,101,161
106,107,107,Andrew Landry,82,62.64,114,182
107,108,108,Denny McCarthy,71,62.6,77,123
108,109,109,Ben Martin,64,62.5,110,176
109,110,110,Lucas Glover,65,62.41,83,133
110,111,111,Sam Ryder,82,62.34,96,154
111,112,112,Cameron Smith,85,62.25,94,151
112,113,113,Daniel Berger,81,62.24,89,143
113,114,114,Bryson DeChambeau,93,62.23,117,188
114,115,115,Aaron Wise,90,62.22,112,180
115,116,116,Adam Schenk,86,62.21,107,172
116,T117,T117,J.B. Holmes,77,62.2,130,209
117,T117,T117,Nick Watney,94,62.2,130,209
118,119,119,Conrad Shindler,60,62.18,74,119
119,120,120,Greg Chalmers,56,62.12,82,132
120,T121,T121,Phil Mickelson,90,62.11,100,161
121,T121,T121,Kevin Streelman,94,62.11,118,190
122,123,123,Martin Piller,79,62.05,121,195
123,124,124,Grayson Murray,72,61.99,106,171
124,125,125,Hudson Swafford,73,61.9,78,126
125,126,126,Harold Varner III,91,61.86,120,194
126,127,127,Russell Knox,94,61.83,115,186
127,128,128,Luke List,98,61.66,119,193
128,T129,T129,Ian Poulter,73,61.59,85,138
129,T129,T129,Daniel Summerhays,51,61.59,85,138
130,131,131,Chez Reavie,93,61.45,102,166
131,132,132,Ollie Schniederjans,91,61.34,119,194
132,133,133,John Huh,94,61.21,131,214
133,134,134,Ethan Tracy,72,61.11,88,144
134,135,135,Patrick Rodgers,97,61.08,113,185
135,136,136,Mackenzie Hughes,80,61.05,105,172
136,137,137,Kevin Tway,110,61.04,141,231
137,138,138,Si Woo Kim,108,60.87,140,230
138,139,139,Russell Henley,77,60.74,82,135
139,140,140,Roberto Díaz,72,60.65,94,155
140,141,141,Brandon Harkins,101,60.63,134,221
141,142,142,Sean O'Hair,67,60.61,100,165
142,T143,T143,Patton Kizzire,92,60.51,95,157
143,T143,T143,David Lingmerth,82,60.51,118,195
144,145,145,Sam Saunders,80,60.49,124,205
145,146,146,Tommy Fleetwood,73,60.47,78,129
146,147,147,Stephan Jaeger,81,60.4,90,149
147,148,148,Kyle Thompson,50,60.19,62,103
148,149,149,Scott Brown,102,60.1,125,208
149,150,150,Tom Hoge,101,60.08,146,243
150,151,151,Ryan Armour,109,60.0,135,225
151,152,152,Cody Gribble,71,59.87,94,157
152,153,153,Xinjun Zhang,81,59.72,86,144
153,T154,T154,Bronson Burgoon,69,59.59,87,146
154,T154,T154,Michael Kim,74,59.59,87,146
155,156,156,David Hearn,66,59.5,72,121
156,157,157,Rafa Cabrera Bello,75,59.46,66,111
157,158,158,Brett Stegmaier,67,59.43,63,106
158,159,159,Corey Conners,97,59.28,99,167
159,160,160,Ryan Blaum,81,59.2,119,201
160,T161,T161,Trey Mullinax,75,59.12,94,159
161,T161,T161,J.T. Poston,73,59.12,81,137
162,163,163,Jason Kokrak,99,58.97,115,195
163,T164,T164,Branden Grace,67,58.33,63,108
164,T164,T164,Charley Hoffman,87,58.33,105,180
165,166,166,Robert Garrigus,80,58.19,103,177
166,167,167,Brendan Steele,74,58.14,75,129
167,168,168,Kyle Stanley,93,58.11,86,148
168,169,169,Ryan Palmer,69,57.93,84,145
169,170,170,Scott Piercy,84,57.41,93,162
170,171,171,Tyler Duncan,97,57.4,97,169
171,172,172,Keegan Bradley,98,57.3,106,185
172,T173,T173,Steve Wheatcroft,60,57.14,64,112
173,T173,T173,Gary Woodland,96,57.14,92,161
174,175,175,Kevin Chappell,77,57.05,89,156
175,T176,T176,Jason Dufner,71,56.91,70,123
176,T176,T176,Pat Perez,82,56.91,70,123
177,178,178,Stewart Cink,87,56.88,91,160
178,179,179,J.J. Spaun,85,56.79,92,162
179,180,180,Robert Streb,78,56.69,72,127
180,181,181,Kiradech Aphibarnrat,51,56.25,54,96
181,182,182,Brice Garnett,99,56.22,113,201
182,183,183,Bubba Watson,90,55.78,82,147
183,184,184,Martin Flores,92,55.61,104,187
184,185,185,Zecheng Dou,53,55.43,51,92
185,186,186,Matt Every,79,54.35,100,184
186,187,187,Shane Lowry,64,54.31,63,116
187,188,188,Tom Lovelady,87,54.21,103,190
188,189,189,J.J. Henry,81,53.15,76,143
189,190,190,Hunter Mahan,67,52.78,57,108
190,191,191,Chesson Hadley,103,52.76,105,199
191,192,192,Andrew Yun,51,47.57,49,103
192,193,193,Satoshi Kodaira,51,45.13,51,113
