,Proximity_to_Hole_from_10-20_yards_RANK THIS WEEK,Proximity_to_Hole_from_10-20_yards_RANK LAST WEEK,Proximity_to_Hole_from_10-20_yards_PLAYER NAME,Proximity_to_Hole_from_10-20_yards_ROUNDS,Proximity_to_Hole_from_10-20_yards_AVG DTP,Proximity_to_Hole_from_10-20_yards_TOTAL DISTANCE (FEET),Proximity_to_Hole_from_10-20_yards_# OF SHOTS,Proximity_to_Hole_from_10-20_yards_SCRAMBLING RANK
24,T21,T21,Troy Merritt,89,"6' 4""",1448.8329999999999,228,107
25,T26,T26,Zac Blair,64,"6' 5""",865.75,135,33
26,T26,T26,Chad Campbell,87,"6' 5""",1338.4170000000001,208,71
27,T26,T26,Adam Hadwin,92,"6' 5""",1252.0,195,85
28,T26,T26,Matt Jones,70,"6' 5""",818.9169999999999,128,54
29,T26,T26,Peter Malnati,87,"6' 5""",1469.0,230,36
30,T26,T26,Ben Martin,64,"6' 5""",1305.583,203,81
31,T26,T26,Jordan Spieth,81,"6' 5""",1094.667,170,31
32,T33,T33,Ryan Armour,109,"6' 6""",1647.8329999999999,252,55
33,T33,T33,Paul Casey,74,"6' 6""",923.9169999999999,142,50
34,T33,T33,John Huh,94,"6' 6""",1616.4170000000001,248,100
35,T33,T33,Hideki Matsuyama,75,"6' 6""",994.5830000000001,153,47
36,T33,T33,Justin Rose,70,"6' 6""",1039.75,159,15
37,T33,T33,Rory Sabbatini,91,"6' 6""",1496.3329999999999,231,35
38,T39,T39,Billy Hurley III,70,"6' 7""",1246.667,190,164
39,T39,T39,Chris Kirk,108,"6' 7""",1808.0,273,10
40,T39,T39,Brooks Koepka,64,"6' 7""",1048.5,160,12
41,T39,T39,William McGirt,84,"6' 7""",1277.25,194,19
42,T39,T39,Sean O'Hair,67,"6' 7""",1239.0,188,110
43,T39,T39,Seamus Power,86,"6' 7""",1448.0829999999999,221,7
44,T39,T39,Adam Schenk,86,"6' 7""",1346.75,204,172
45,T46,T46,Stewart Cink,87,"6' 8""",1211.0,181,152
46,T46,T46,Brian Gay,103,"6' 8""",1919.5,287,13
47,T46,T46,Fabián Gómez,88,"6' 8""",1331.5829999999999,199,79
48,T46,T46,J.J. Henry,81,"6' 8""",1126.167,168,171
49,T46,T46,Luke List,98,"6' 8""",1654.75,248,90
50,T46,T46,Francesco Molinari,73,"6' 8""",1014.5830000000001,153,82
51,T46,T46,Webb Simpson,95,"6' 8""",1445.5829999999999,218,1
52,T46,T46,Jhonattan Vegas,92,"6' 8""",1499.3329999999999,224,84
53,T46,T46,Johnson Wagner,75,"6' 8""",898.5,135,2
54,T55,T55,J.B. Holmes,77,"6' 9""",1615.9170000000001,238,122
55,T55,T55,Sung Kang,89,"6' 9""",1395.1670000000001,207,189
56,T55,T55,Si Woo Kim,108,"6' 9""",1793.0829999999999,265,118
57,T55,T55,Matt Kuchar,88,"6' 9""",1287.583,190,9
58,T55,T55,Marc Leishman,93,"6' 9""",1504.6670000000001,223,75
59,T55,T55,"Ted Potter, Jr.",87,"6' 9""",1566.9170000000001,231,113
60,T55,T55,Charl Schwartzel,65,"6' 9""",1023.25,152,101
61,T55,T55,Henrik Stenson,60,"6' 9""",711.0830000000001,106,48
62,T55,T55,Tyrone Van Aswegen,101,"6' 9""",1607.5829999999999,238,97
63,T55,T55,Jimmy Walker,81,"6' 9""",1326.4170000000001,197,74
64,T65,T65,Wesley Bryan,69,"6' 10""",1153.75,169,53
65,T65,T65,Rafa Cabrera Bello,75,"6' 10""",916.0830000000001,134,99
66,T65,T65,Jim Furyk,50,"6' 10""",1009.6669999999999,148,21
67,T65,T65,Lucas Glover,65,"6' 10""",1041.75,152,64
68,T65,T65,Talor Gooch,78,"6' 10""",1415.0,207,69
69,T65,T65,Ollie Schniederjans,91,"6' 10""",1551.25,228,126
70,T65,T65,Richy Werenski,98,"6' 10""",1546.8329999999999,227,138
71,T72,T72,Matt Atkins,56,"6' 11""",1017.5830000000001,147,107
72,T72,T72,Blayne Barber,69,"6' 11""",1096.0,158,114
73,T72,T72,Dominic Bozzelli,65,"6' 11""",1431.4170000000001,208,78
74,T72,T72,Jason Dufner,71,"6' 11""",1004.0830000000001,146,94
75,T72,T72,Harris English,84,"6' 11""",1576.5,229,103
76,T72,T72,Tony Finau,105,"6' 11""",1529.4170000000001,221,119
77,T72,T72,Tommy Fleetwood,73,"6' 11""",1101.25,159,148
78,T72,T72,Nicholas Lindheim,77,"6' 11""",995.4169999999999,144,180
79,T72,T72,Rod Pampling,62,"6' 11""",1163.0,169,134
80,T72,T72,Xander Schauffele,96,"6' 11""",1695.25,244,104
81,T72,T72,Conrad Shindler,60,"6' 11""",924.0,134,58
82,T72,T72,Scott Stallings,96,"6' 11""",1659.4170000000001,240,45
83,T72,T72,Shawn Stefani,76,"6' 11""",1252.417,180,89
84,T72,T72,Brian Stuard,103,"6' 11""",1680.5829999999999,244,72
85,T72,T72,Andrew Yun,51,"6' 11""",860.75,124,193
86,T87,T87,Derek Fathauer,84,"7' 0""",1540.5829999999999,221,163
87,T87,T87,Keith Mitchell,99,"7' 0""",1729.1670000000001,247,137
88,T87,T87,Alex Noren,67,"7' 0""",1019.0830000000001,146,30
89,T87,T87,Patrick Reed,94,"7' 0""",1472.5829999999999,211,18
90,T87,T87,Kyle Stanley,93,"7' 0""",1259.75,180,169
91,T87,T87,Brendan Steele,74,"7' 0""",1039.917,148,187
92,T87,T87,Chris Stroud,81,"7' 0""",1412.0829999999999,201,60
93,T87,T87,Vaughn Taylor,83,"7' 0""",1418.9170000000001,203,62
94,T87,T87,Nick Taylor,94,"7' 0""",1570.75,224,29
95,T87,T87,Harold Varner III,91,"7' 0""",1622.3329999999999,232,96
96,T97,T97,Corey Conners,97,"7' 1""",1423.75,200,112
97,T97,T97,David Hearn,66,"7' 1""",991.8330000000001,140,154
98,T97,T97,Charley Hoffman,87,"7' 1""",1553.8329999999999,219,143
99,T97,T97,Stephan Jaeger,81,"7' 1""",1314.75,185,133
100,T97,T97,Dustin Johnson,77,"7' 1""",1311.8329999999999,186,23
101,T97,T97,Russell Knox,94,"7' 1""",1501.0829999999999,213,70
102,T97,T97,Danny Lee,88,"7' 1""",1583.4170000000001,223,46
103,T97,T97,Shane Lowry,64,"7' 1""",971.0,137,181
104,T97,T97,Rob Oppenheim,74,"7' 1""",1211.333,171,68
105,T97,T97,Ian Poulter,73,"7' 1""",1171.583,165,123
106,T97,T97,Brandt Snedeker,84,"7' 1""",1515.25,215,57
107,T97,T97,Nick Watney,94,"7' 1""",1720.6670000000001,243,153
108,T109,T109,Daniel Berger,81,"7' 2""",1213.667,170,76
109,T109,T109,Ryan Blaum,81,"7' 2""",1619.4170000000001,226,158
110,T109,T109,Austin Cook,107,"7' 2""",1981.1670000000001,276,28
111,T109,T109,Ben Crane,65,"7' 2""",1065.75,149,16
112,T109,T109,Tom Hoge,101,"7' 2""",1948.8329999999999,272,34
113,T109,T109,Mackenzie Hughes,80,"7' 2""",1439.0829999999999,201,177
114,T109,T109,Anirban Lahiri,82,"7' 2""",1638.0,229,92
115,T109,T109,Andrew Putnam,97,"7' 2""",1547.75,217,32
116,T109,T109,Sam Ryder,82,"7' 2""",1295.0,180,139
117,T109,T109,Ben Silverman,90,"7' 2""",1488.0,208,116
118,T109,T109,Kevin Streelman,94,"7' 2""",1595.3329999999999,223,43
119,T109,T109,Kevin Tway,110,"7' 2""",2012.8329999999999,282,132
120,T121,T121,Abraham Ancer,98,"7' 3""",2026.0,279,20
121,T121,T121,Patrick Cantlay,87,"7' 3""",1315.9170000000001,181,109
122,T121,T121,Greg Chalmers,56,"7' 3""",1043.583,144,185
123,T121,T121,Rickie Fowler,74,"7' 3""",1157.0,159,14
124,T121,T121,Beau Hossler,104,"7' 3""",1938.5829999999999,268,58
125,T121,T121,Whee Kim,93,"7' 3""",1774.5,244,87
126,T121,T121,David Lingmerth,82,"7' 3""",1588.0,219,86
127,T121,T121,Pat Perez,82,"7' 3""",1053.333,145,155
128,T121,T121,Jon Rahm,71,"7' 3""",1059.583,146,121
129,T121,T121,Jonathan Randolph,71,"7' 3""",1510.1670000000001,208,64
130,T121,T121,Adam Scott,78,"7' 3""",1204.167,167,168
131,T121,T121,Cameron Smith,85,"7' 3""",1301.75,179,38
132,T121,T121,Hudson Swafford,73,"7' 3""",1030.583,142,179
133,T121,T121,Peter Uihlein,83,"7' 3""",1313.1670000000001,182,102
134,T135,T135,Kelly Kraft,94,"7' 4""",1665.0,228,77
135,T135,T135,Denny McCarthy,71,"7' 4""",1051.583,143,64
136,T135,T135,C.T. Pan,104,"7' 4""",1715.0,235,128
137,T135,T135,Robert Streb,78,"7' 4""",1168.833,160,184
138,T139,T139,Roberto Díaz,72,"7' 5""",1279.5,172,87
139,T139,T139,Emiliano Grillo,94,"7' 5""",1583.0,213,41
140,T139,T139,Grayson Murray,72,"7' 5""",1530.0829999999999,207,176
141,T139,T139,J.T. Poston,73,"7' 5""",1226.333,166,111
142,T139,T139,Patrick Rodgers,97,"7' 5""",1683.5829999999999,227,119
143,T139,T139,Kyle Thompson,50,"7' 5""",913.3330000000001,123,178
144,T145,T145,Bryson DeChambeau,93,"7' 6""",1718.0829999999999,228,63
145,T145,T145,Cody Gribble,71,"7' 6""",1385.3329999999999,184,183
146,T145,T145,Lanto Griffin,80,"7' 6""",1283.917,172,150
147,T145,T145,Andrew Landry,82,"7' 6""",1578.8329999999999,211,125
148,T145,T145,Hunter Mahan,67,"7' 6""",965.1669999999999,129,80
149,T145,T145,Martin Piller,79,"7' 6""",1602.1670000000001,213,106
150,T145,T145,Chez Reavie,93,"7' 6""",1337.9170000000001,178,27
151,T145,T145,Aaron Wise,90,"7' 6""",1695.5,226,141
152,T145,T145,Xinjun Zhang,81,"7' 6""",1285.167,171,95
153,T154,T154,Scott Brown,102,"7' 7""",1814.25,240,170
154,T154,T154,Tyler Duncan,97,"7' 7""",1727.8329999999999,227,186
155,T154,T154,Martin Flores,92,"7' 7""",1684.8329999999999,221,165
156,T154,T154,Brice Garnett,99,"7' 7""",1847.0,244,83
157,T154,T154,Tom Lovelady,87,"7' 7""",1664.0829999999999,220,190
158,T154,T154,Ethan Tracy,72,"7' 7""",1282.333,169,166
159,T160,T160,Kiradech Aphibarnrat,51,"7' 8""",831.1669999999999,109,157
160,T160,T160,Joel Dahmen,93,"7' 8""",1619.0,211,11
161,T160,T160,Zecheng Dou,53,"7' 8""",831.1669999999999,108,191
162,T160,T160,Billy Horschel,86,"7' 8""",1633.0829999999999,214,98
163,T160,T160,Phil Mickelson,90,"7' 8""",1504.25,197,91
164,T160,T160,D.A. Points,63,"7' 8""",1160.417,151,182
165,T166,T166,Branden Grace,67,"7' 9""",952.25,123,105
166,T166,T166,Brandon Harkins,101,"7' 9""",1992.6670000000001,256,146
167,T166,T166,Ryan Palmer,69,"7' 9""",1419.8329999999999,183,159
168,T166,T166,Gary Woodland,96,"7' 9""",1549.75,199,173
169,170,170,Cameron Tringale,67,"7' 10""",1076.583,137,160
170,T171,T171,Bronson Burgoon,69,"7' 11""",1293.333,164,156
171,T171,T171,Robert Garrigus,80,"7' 11""",1636.1670000000001,207,129
172,T171,T171,James Hahn,85,"7' 11""",1667.5829999999999,211,67
173,T171,T171,Kevin Kisner,89,"7' 11""",1439.0,182,52
174,T171,T171,Scott Piercy,84,"7' 11""",1512.3329999999999,192,145
175,T171,T171,Sam Saunders,80,"7' 11""",1900.6670000000001,241,147
176,T171,T171,Steve Wheatcroft,60,"7' 11""",1120.25,142,42
177,T178,T178,Kevin Chappell,77,"8' 0""",1479.4170000000001,184,141
178,T178,T178,Chesson Hadley,103,"8' 0""",1896.9170000000001,238,136
179,T178,T178,Russell Henley,77,"8' 0""",1257.583,157,175
180,T181,T181,Michael Kim,74,"8' 1""",1388.6670000000001,172,144
181,T181,T181,Brett Stegmaier,67,"8' 1""",1044.167,129,140
182,T183,T183,Jason Kokrak,99,"8' 2""",1920.25,234,162
183,T183,T183,J.J. Spaun,85,"8' 2""",1605.5,197,150
184,T183,T183,Daniel Summerhays,51,"8' 2""",1292.417,159,167
185,T183,T183,Bubba Watson,90,"8' 2""",1503.4170000000001,184,135
186,T187,T187,Keegan Bradley,98,"8' 3""",1925.9170000000001,234,131
187,T187,T187,Matt Every,79,"8' 3""",1722.5829999999999,209,188
188,T187,T187,Nate Lashley,51,"8' 3""",709.6669999999999,86,49
189,T190,T190,Trey Mullinax,75,"8' 5""",1570.4170000000001,186,174
190,T190,T190,Michael Thompson,62,"8' 5""",1284.167,153,148
191,192,192,Patton Kizzire,92,"8' 9""",1705.5,194,160
192,193,193,Satoshi Kodaira,51,"9' 10""",1257.333,128,192
