,Scrambling_10-20_yds_RTP_Score_RANK THIS WEEK,Scrambling_10-20_yds_RTP_Score_RANK LAST WEEK,Scrambling_10-20_yds_RTP_Score_PLAYER NAME,Scrambling_10-20_yds_RTP_Score_ROUNDS,Scrambling_10-20_yds_RTP_Score_AVG RTP,Scrambling_10-20_yds_RTP_Score_TOTAL HOLES,Scrambling_10-20_yds_RTP_Score_TOTAL RTP
58,T57,T57,Jordan Spieth,81,0.331,133,44.0
59,T60,T60,Fabián Gómez,88,0.33299999999999996,165,55.0
60,T60,T60,Chris Stroud,81,0.33299999999999996,174,58.0
61,T62,T62,Brian Gay,103,0.335,260,87.0
62,T62,T62,Adam Hadwin,92,0.335,161,54.0
63,64,64,Scott Stallings,96,0.33799999999999997,198,67.0
64,65,65,Paul Casey,74,0.33899999999999997,115,39.0
65,T66,T66,Danny Lee,88,0.342,190,65.0
66,T66,T66,Richy Werenski,98,0.342,196,67.0
67,68,68,James Hahn,85,0.34299999999999997,166,57.0
68,69,69,Jhonattan Vegas,92,0.344,189,65.0
69,T70,T70,Nicholas Lindheim,77,0.345,119,41.0
70,T70,T70,Troy Merritt,89,0.345,194,67.0
71,T70,T70,"Ted Potter, Jr.",87,0.345,206,71.0
72,73,73,Matt Atkins,56,0.34700000000000003,118,41.0
73,74,74,Xander Schauffele,96,0.35,200,70.0
74,75,75,Jon Rahm,71,0.353,116,41.0
75,T76,T76,Chad Campbell,87,0.354,189,67.0
76,T76,T76,Billy Hurley III,70,0.354,164,58.0
77,T76,T76,Andrew Putnam,97,0.354,181,64.0
78,T79,T79,Greg Chalmers,56,0.35600000000000004,132,47.0
79,T79,T79,Derek Fathauer,84,0.35600000000000004,191,68.0
80,T79,T79,Russell Henley,77,0.35600000000000004,135,48.0
81,T82,T82,Anirban Lahiri,82,0.358,201,72.0
82,T82,T82,Cameron Smith,85,0.358,151,54.0
83,84,84,Jonas Blixt,67,0.359,131,47.0
84,T85,T85,Beau Hossler,104,0.36,225,81.0
85,T85,T85,Ben Silverman,90,0.36,189,68.0
86,87,87,Matt Jones,70,0.361,108,39.0
87,88,88,Rob Oppenheim,74,0.364,154,56.0
88,T89,T89,Kelly Kraft,94,0.365,192,70.0
89,T89,T89,Brian Stuard,103,0.365,222,81.0
90,91,91,Tony Finau,105,0.366,161,59.0
91,T92,T92,Keith Mitchell,99,0.36700000000000005,199,73.0
92,T92,T92,Chez Reavie,93,0.36700000000000005,166,61.0
93,94,94,Andrew Landry,82,0.368,182,67.0
94,T95,T95,Whee Kim,93,0.369,214,79.0
95,T95,T95,Kevin Kisner,89,0.369,160,59.0
96,T95,T95,Ryan Moore,78,0.369,168,62.0
97,T98,T98,Ian Poulter,73,0.37,138,51.0
98,T98,T98,Daniel Summerhays,51,0.37,138,51.0
99,T100,T100,Blayne Barber,69,0.37200000000000005,137,51.0
100,T100,T100,Jonathan Randolph,71,0.37200000000000005,191,71.0
101,T100,T100,Adam Schenk,86,0.37200000000000005,172,64.0
102,103,103,Luke List,98,0.373,193,72.0
103,104,104,Denny McCarthy,71,0.374,123,46.0
104,T105,T105,Russell Knox,94,0.376,186,70.0
105,T105,T105,Sean O'Hair,67,0.376,165,62.0
106,T105,T105,C.T. Pan,104,0.376,189,71.0
107,T108,T108,Nick Watney,94,0.37799999999999995,209,79.0
108,T108,T108,Aaron Wise,90,0.37799999999999995,180,68.0
109,T110,T110,Kevin Streelman,94,0.379,190,72.0
110,T110,T110,Kyle Thompson,50,0.379,103,39.0
111,T112,T112,Billy Horschel,86,0.38,171,65.0
112,T112,T112,Zach Johnson,94,0.38,166,63.0
113,114,114,Ben Martin,64,0.381,176,67.0
114,115,115,Peter Uihlein,83,0.382,152,58.0
115,T116,T116,Ryan Blaum,81,0.38299999999999995,201,77.0
116,T116,T116,Bryson DeChambeau,93,0.38299999999999995,188,72.0
117,T116,T116,Lucas Glover,65,0.38299999999999995,133,51.0
118,T116,T116,John Huh,94,0.38299999999999995,214,82.0
119,T120,T120,David Lingmerth,82,0.385,195,75.0
120,T120,T120,D.A. Points,63,0.385,130,50.0
121,T120,T120,Adam Scott,78,0.385,130,50.0
122,T123,T123,Sung Kang,89,0.386,176,68.0
123,T123,T123,Grayson Murray,72,0.386,171,66.0
124,T123,T123,Robert Streb,78,0.386,127,49.0
125,126,126,Harold Varner III,91,0.387,194,75.0
126,T127,T127,Retief Goosen,60,0.38799999999999996,116,45.0
127,T127,T127,Hideki Matsuyama,75,0.38799999999999996,134,52.0
128,T129,T129,Patrick Rodgers,97,0.389,185,72.0
129,T129,T129,Hudson Swafford,73,0.389,126,49.0
130,T131,T131,Lanto Griffin,80,0.39,146,57.0
131,T131,T131,Michael Kim,74,0.39,146,57.0
132,T131,T131,Sam Saunders,80,0.39,205,80.0
133,T131,T131,Kevin Tway,110,0.39,231,90.0
134,135,135,Tom Hoge,101,0.391,243,95.0
135,T136,T136,Daniel Berger,81,0.392,143,56.0
136,T136,T136,J.B. Holmes,77,0.392,209,82.0
137,138,138,Scott Brown,102,0.39399999999999996,208,82.0
138,T139,T139,Tommy Fleetwood,73,0.395,129,51.0
139,T139,T139,Martin Piller,79,0.395,195,77.0
140,T139,T139,Cameron Tringale,67,0.395,119,47.0
141,T142,T142,Ryan Armour,109,0.396,225,89.0
142,T142,T142,Si Woo Kim,108,0.396,230,91.0
143,T142,T142,Trey Mullinax,75,0.396,159,63.0
144,T142,T142,Sam Ryder,82,0.396,154,61.0
145,146,146,Phil Mickelson,90,0.39799999999999996,161,64.0
146,147,147,Kyle Stanley,93,0.39899999999999997,148,59.0
147,148,148,Mackenzie Hughes,80,0.401,172,69.0
148,T149,T149,Brandon Harkins,101,0.40299999999999997,221,89.0
149,T149,T149,Conrad Shindler,60,0.40299999999999997,119,48.0
150,T149,T149,Ethan Tracy,72,0.40299999999999997,144,58.0
151,152,152,Shawn Stefani,76,0.40399999999999997,151,61.0
152,153,153,Rafa Cabrera Bello,75,0.405,111,45.0
153,154,154,Stewart Cink,87,0.406,160,65.0
154,155,155,Ollie Schniederjans,91,0.40700000000000003,194,79.0
155,156,156,Patton Kizzire,92,0.408,157,64.0
156,157,157,Stephan Jaeger,81,0.409,149,61.0
157,158,158,Jason Kokrak,99,0.41,195,80.0
158,159,159,Roberto Díaz,72,0.413,155,64.0
159,160,160,Scott Piercy,84,0.414,162,67.0
160,161,161,Brett Stegmaier,67,0.415,106,44.0
161,162,162,Bronson Burgoon,69,0.418,146,61.0
162,T163,T163,Corey Conners,97,0.419,167,70.0
163,T163,T163,Brendan Steele,74,0.419,129,54.0
164,165,165,Keegan Bradley,98,0.42200000000000004,185,78.0
165,166,166,Robert Garrigus,80,0.424,177,75.0
166,167,167,Branden Grace,67,0.426,108,46.0
167,T168,T168,Kiradech Aphibarnrat,51,0.42700000000000005,96,41.0
168,T168,T168,Cody Gribble,71,0.42700000000000005,157,67.0
169,T170,T170,Charley Hoffman,87,0.428,180,77.0
170,T170,T170,Ryan Palmer,69,0.428,145,62.0
171,172,172,Bubba Watson,90,0.429,147,63.0
172,173,173,David Hearn,66,0.43,121,52.0
173,174,174,Xinjun Zhang,81,0.431,144,62.0
174,175,175,Pat Perez,82,0.439,123,54.0
175,176,176,J.J. Spaun,85,0.444,162,72.0
176,177,177,Tyler Duncan,97,0.45,169,76.0
177,T178,T178,Brice Garnett,99,0.45299999999999996,201,91.0
178,T178,T178,J.T. Poston,73,0.45299999999999996,137,62.0
179,T180,T180,Kevin Chappell,77,0.455,156,71.0
180,T180,T180,Steve Wheatcroft,60,0.455,112,51.0
181,T182,T182,Zecheng Dou,53,0.457,92,42.0
182,T182,T182,Matt Every,79,0.457,184,84.0
183,184,184,Tom Lovelady,87,0.45799999999999996,190,87.0
184,185,185,Martin Flores,92,0.46,187,86.0
185,186,186,J.J. Henry,81,0.462,143,66.0
186,187,187,Jason Dufner,71,0.46299999999999997,123,57.0
187,188,188,Gary Woodland,96,0.466,161,75.0
188,189,189,Shane Lowry,64,0.483,116,56.0
189,190,190,Hunter Mahan,67,0.5,108,54.0
190,191,191,Andrew Yun,51,0.505,103,52.0
191,192,192,Chesson Hadley,103,0.513,199,102.0
192,193,193,Satoshi Kodaira,51,0.584,113,66.0
