,YTD_Rounds_in_60s_Streak_RANK THIS WEEK,YTD_Rounds_in_60s_Streak_RANK LAST WEEK,YTD_Rounds_in_60s_Streak_PLAYER NAME,YTD_Rounds_in_60s_Streak_BEST STREAK
234,T209,T209,Hiroshi Iwata,2
235,T209,T209,Tom Johnson,2
236,T209,T209,Smylie Kaufman,2
237,T209,T209,Martin Kaymer,2
238,T209,T209,Søren Kjeldsen,2
239,T209,T209,Anirban Lahiri,2
240,T209,T209,Pablo Larrazabal,2
241,T209,T209,Alexander Levy,2
242,T209,T209,WC Liang,2
243,T209,T209,Joost Luiten,2
244,T209,T209,Jarrod Lyle,2
245,T209,T209,Troy Matteson,2
246,T209,T209,Scott McCarron,2
247,T209,T209,Lee McCoy,2
248,T209,T209,Graeme McDowell,2
249,T209,T209,Shaun Micheel,2
250,T209,T209,James Morrison,2
251,T209,T209,Geoff Ogilvy,2
252,T209,T209,Thorbjørn Olesen,2
253,T209,T209,C.T. Pan,2
254,T209,T209,Tim Petrovic,2
255,T209,T209,Martin Piller,2
256,T209,T209,Wes Roach,2
257,T209,T209,Carlos Sainz Jr,2
258,T209,T209,Adam Scott,2
259,T209,T209,Heath Slocum,2
260,T209,T209,Michael Smith,2
261,T209,T209,Steve Stricker,2
262,T209,T209,Zack Sucher,2
263,T209,T209,Kyle Suppa,2
264,T209,T209,Kevin Tway,2
265,T209,T209,Peter Uihlein,2
266,T209,T209,Marc Warren,2
267,T209,T209,Tim Wilkinson,2
268,T209,T209,Danny Willett,2
269,T209,T209,Garrett Willis,2
