,Last_15_Events_-_Power_RANK THIS WEEK,Last_15_Events_-_Power_RANK LAST WEEK,Last_15_Events_-_Power_PLAYER NAME,Last_15_Events_-_Power_EVENTS,Last_15_Events_-_Power_RATING
85,T80,T80,Pablo Larrazabal,1,7.3
86,T80,T80,Will MacKenzie,4,7.3
87,T80,T80,Alex Noren,1,7.3
88,T89,T89,Adam Hadwin,1,7.2
89,T89,T89,Charley Hoffman,7,7.2
90,T89,T89,Greg Owen,9,7.2
91,T89,T89,Carl Pettersson,8,7.2
92,T89,T89,Rory Sabbatini,5,7.2
93,T94,T94,Sergio Garcia,10,7.1
94,T94,T94,Chris Kirk,10,7.1
95,T94,T94,Danny Lee,6,7.1
96,T94,T94,Fran Quinn,2,7.1
97,T94,T94,Henrik Stenson,9,7.1
98,T99,T99,Thomas Aiken,1,7.0
99,T99,T99,Chris Couch,7,7.0
100,T99,T99,Kevin Stadler,8,7.0
101,T102,T102,Ernie Els,9,6.9
102,T102,T102,Tadd Fujikawa,1,6.9
103,T102,T102,Billy Horschel,11,6.9
104,T102,T102,Hunter Mahan,9,6.9
105,T102,T102,Jeff Overton,12,6.9
106,T102,T102,Michael Putnam,1,6.9
107,T102,T102,Andres Romero,6,6.9
108,T102,T102,Kevin Streelman,11,6.9
109,T110,T110,Scott Brown,6,6.8
110,T110,T110,Jamie Donaldson,2,6.8
111,T110,T110,Rickie Fowler,10,6.8
112,T110,T110,Ryo Ishikawa,5,6.8
113,T114,T114,Matt Every,9,6.7
114,T114,T114,Gonzalo Fernandez-Castaño,2,6.7
115,T114,T114,Tom Gillis,10,6.7
116,T114,T114,J.J. Killeen,8,6.7
117,T114,T114,Kevin Kisner,5,6.7
118,T114,T114,John Senden,8,6.7
119,T114,T114,Brendan Steele,8,6.7
120,T114,T114,Roland Thatcher,5,6.7
121,T122,T122,Miguel Angel Carballo,4,6.6
122,T122,T122,Will Claxton,12,6.6
123,T122,T122,Mathew Goggin,7,6.6
124,T122,T122,Retief Goosen,6,6.6
125,T122,T122,Bill Lunde,8,6.6
126,T122,T122,Geoff Ogilvy,10,6.6
127,T122,T122,Webb Simpson,8,6.6
128,T122,T122,Daniel Summerhays,7,6.6
129,T122,T122,Peter Tomasulo,2,6.6
130,T122,T122,Camilo Villegas,9,6.6
131,T132,T132,Joseph Bramlett,1,6.5
132,T132,T132,Stewart Cink,7,6.5
133,T132,T132,Jonathan Fly,1,6.5
134,T132,T132,Brian Harman,10,6.5
135,T132,T132,Padraig Harrington,6,6.5
136,T132,T132,Tim Herron,9,6.5
137,T132,T132,Jordan Spieth,2,6.5
138,T139,T139,Luke Guthrie,3,6.4
139,T139,T139,Marcel Siem,1,6.4
140,T139,T139,Joey Snyder III,1,6.4
141,T142,T142,Matt Bettencourt,4,6.3
142,T142,T142,Jonathan Byrd,9,6.3
143,T142,T142,Lucas Glover,4,6.3
144,T142,T142,J.J. Henry,9,6.3
145,T142,T142,Freddie Jacobson,8,6.3
146,T142,T142,Sung Kang,1,6.3
147,T142,T142,Marc Leishman,10,6.3
148,T142,T142,Tom Lewis,1,6.3
149,T142,T142,Cameron Tringale,8,6.3
150,T151,T151,Brendon de Jonge,12,6.2
151,T151,T151,Kenny Perry,5,6.2
152,T151,T151,Bernd Wiesberger,1,6.2
153,T154,T154,Chad Campbell,7,6.1
154,T154,T154,Martin Kaymer,4,6.1
155,T154,T154,Joe Ogilvie,5,6.1
156,T154,T154,Pat Perez,9,6.1
157,T154,T154,Kyle Reifers,7,6.1
158,T154,T154,Steve Stricker,9,6.1
159,T154,T154,D.J. Trahan,5,6.1
160,T154,T154,Marc Turnesa,2,6.1
161,T154,T154,Brett Wetterich,1,6.1
162,T163,T163,Anthony Kim,3,6.0
163,T163,T163,Paul Lawrie,2,6.0
164,T163,T163,John Merrick,10,6.0
165,T166,T166,Fred Couples,4,5.9
166,T166,T166,Ben Crane,7,5.9
167,T166,T166,James Driscoll,5,5.9
168,T166,T166,Andres Gonzales,1,5.9
169,T166,T166,Zack Miller,3,5.9
170,T166,T166,Justin Rose,7,5.9
171,T172,T172,Craig Barlow,3,5.8
172,T172,T172,Roberto Castro,10,5.8
173,T172,T172,Neal Lancaster,1,5.8
174,T172,T172,Hennie Otto,1,5.8
175,T172,T172,Lee Slattery,1,5.8
176,T177,T177,Stuart Appleby,9,5.7
177,T177,T177,Tommy Biershenk,2,5.7
178,T177,T177,Paul Casey,3,5.7
179,T177,T177,Frank Lickliter II,3,5.7
180,T177,T177,Shaun Micheel,5,5.7
181,T177,T177,Rod Pampling,8,5.7
182,T177,T177,Robert Rock,2,5.7
183,T177,T177,Duffy Waldorf,6,5.7
184,T185,T185,Woody Austin,3,5.6
185,T185,T185,Marco Dawson,5,5.6
186,T185,T185,Hunter Haas,7,5.6
187,T185,T185,Trevor Immelman,7,5.6
188,T185,T185,Jarrod Lyle,9,5.6
189,T185,T185,Jesper Parnevik,2,5.6
190,T185,T185,Charlie Wi,9,5.6
191,T192,T192,Kris Blanks,5,5.5
192,T192,T192,Darren Clarke,1,5.5
193,T192,T192,Kent Jones,2,5.5
194,T192,T192,Derek Lamely,4,5.5
195,T192,T192,Juvic Pagunsan,1,5.5
196,T192,T192,Jonathan Randolph,1,5.5
197,T198,T198,Blake Adams,10,5.4
198,T198,T198,Sangmoon Bae,5,5.4
199,T198,T198,Billy Mayfair,6,5.4
200,T198,T198,George McNeill,9,5.4
201,T198,T198,Toshinori Muto,1,5.4
202,T198,T198,Chez Reavie,7,5.4
203,T198,T198,Vaughn Taylor,6,5.4
204,T205,T205,Albin Choi,1,5.3
205,T205,T205,John Huh,11,5.3
206,T205,T205,D.A. Points,5,5.3
207,T205,T205,Brandt Snedeker,8,5.3
208,T205,T205,Kevin Sutherland,5,5.3
209,T210,T210,Ricky Barnes,7,5.2
210,T210,T210,Russell Knox,8,5.2
211,T210,T210,Graeme McDowell,5,5.2
212,T210,T210,Ryan Moore,14,5.2
213,T214,T214,Robert Allenby,3,5.1
214,T214,T214,Briny Baird,4,5.1
215,T214,T214,Cameron Beckman,6,5.1
216,T214,T214,Jonas Blixt,11,5.1
217,T214,T214,Kelly Kraft,2,5.1
218,T214,T214,Richard Lee,8,5.1
219,T214,T214,WC Liang,1,5.1
220,T221,T221,Thomas Bjørn,4,5.0
221,T221,T221,Lee Janzen,6,5.0
222,T221,T221,Chris Stroud,7,5.0
223,T221,T221,Y.E. Yang,8,5.0
224,T225,T225,Arjun Atwal,8,4.9
225,T225,T225,Spencer Levin,7,4.9
226,T225,T225,William McGirt,8,4.9
227,T228,T228,"Ted Potter, Jr.",6,4.8
228,T228,T228,Jeev Milkha Singh,1,4.8
229,T228,T228,Michael Thompson,7,4.8
230,T231,T231,Rich Beem,2,4.7
231,T231,T231,Michael Bradley,3,4.7
232,T231,T231,K.J. Choi,7,4.7
233,T231,T231,Todd Hamilton,2,4.7
234,T231,T231,Jeff Maggert,9,4.7
235,T231,T231,Paul Stankowski,6,4.7
236,T237,T237,Anders Hansen,2,4.6
237,T237,T237,Scott McCarron,2,4.6
238,T237,T237,Ian Poulter,7,4.6
239,T237,T237,Brendon Todd,4,4.6
240,T237,T237,Steve Wheatcroft,3,4.6
241,T242,T242,Notah Begay III,1,4.5
242,T242,T242,K.T. Kim,4,4.5
243,T242,T242,Matt Kuchar,11,4.5
244,T242,T242,Steve Lowery,1,4.5
245,T242,T242,Alexandre Rocha,7,4.5
246,T242,T242,Johnson Wagner,6,4.5
247,T248,T248,Stephen Ames,3,4.4
248,T248,T248,Jason Bohn,4,4.4
249,T248,T248,Gary Christian,9,4.4
250,T248,T248,Ken Duke,9,4.4
251,T248,T248,David Hearn,12,4.4
252,T248,T248,Kyle Thompson,3,4.4
253,T254,T254,Eric Axley,1,4.3
254,T254,T254,Oliver Bekker,1,4.3
255,T254,T254,Shane Bertsch,4,4.3
256,T254,T254,Ben Kohles,1,4.3
257,T254,T254,Scott Langley,2,4.3
258,T254,T254,Rocco Mediate,8,4.3
259,T254,T254,Tim Petrovic,3,4.3
260,T261,T261,Simon Dyson,3,4.2
261,T261,T261,Bob Estes,9,4.2
262,T261,T261,Tadahiro Takayama,1,4.2
263,T264,T264,Scott Dunlap,6,4.1
264,T264,T264,Nathan Green,8,4.1
265,T264,T264,Patrick Sheehan,4,4.1
266,T264,T264,Omar Uresti,2,4.1
267,268,268,Steve Elkington,1,4.0
268,T269,T269,Brian Davis,5,3.9
269,T269,T269,Yoshinori Fujimoto,1,3.9
270,T269,T269,Dicky Pride,7,3.9
271,T272,T272,Tim Clark,9,3.8
272,T272,T272,Jim Furyk,8,3.8
273,T272,T272,Robert Gamez,3,3.8
274,T272,T272,David Mathis,8,3.8
275,T272,T272,Chris Riley,10,3.8
276,T277,T277,Alex Cejka,5,3.7
277,T277,T277,Greg Chalmers,9,3.7
278,T277,T277,Luke Donald,9,3.7
279,T280,T280,Matt Hill,1,3.6
280,T280,T280,Michael Hoey,1,3.6
281,T280,T280,Zach Johnson,9,3.6
282,T280,T280,Doug LaBelle II,1,3.6
283,T284,T284,Joe Durant,4,3.5
284,T284,T284,Billy Hurley III,4,3.5
285,T284,T284,John Mallinger,5,3.5
286,T287,T287,Justin Leonard,5,3.4
287,T287,T287,José María Olazábal,1,3.4
288,T287,T287,Garrett Willis,4,3.4
289,T290,T290,Ben Curtis,9,3.3
290,T290,T290,Ryuji Imada,8,3.3
291,T290,T290,Miguel Angel Jiménez,2,3.3
292,T290,T290,Bryce Molder,9,3.3
293,T290,T290,Kevin Na,8,3.3
294,T295,T295,Chad Collins,2,3.1
295,T295,T295,Len Mattiace,1,3.1
296,T295,T295,Matt McQuillan,4,3.1
297,T295,T295,Jeff Quinney,1,3.1
298,T295,T295,Heath Slocum,8,3.1
299,T300,T300,Jerry Kelly,9,3.0
300,T300,T300,Tom Watson,1,3.0
301,T302,T302,David Toms,6,2.9
302,T302,T302,Scott Verplank,2,2.9
303,T304,T304,Skip Kendall,4,2.8
304,T304,T304,Shigeki Maruyama,1,2.8
305,T304,T304,Francesco Molinari,3,2.8
306,T307,T307,Bart Bryant,1,2.7
307,T307,T307,Robert Damron,2,2.7
308,T307,T307,Brian Gay,6,2.7
309,T307,T307,Richard Johnson,2,2.7
310,T307,T307,Colt Knost,3,2.7
311,T307,T307,Carl Paulson,2,2.7
312,T307,T307,Tom Pernice Jr.,3,2.7
313,T314,T314,Chris DiMarco,6,2.6
314,T314,T314,Hunter Hamrick,2,2.6
315,T314,T314,Yuta Ikeda,1,2.6
316,T314,T314,Mark Wilson,8,2.6
317,T318,T318,Guy Boros,1,2.5
318,T318,T318,Nick O'Hern,6,2.5
319,320,320,Tetsuji Hiratsuka,1,2.4
320,321,321,Gavin Coles,9,2.1
321,T322,T322,Paul Goydos,6,2.0
322,T322,T322,Brett Quigley,1,2.0
323,324,324,Fred Funk,1,1.7
324,T325,T325,Glen Day,1,1.4
325,T325,T325,Gene Sauers,1,1.4
326,T327,T327,Mark Brooks,1,1.3
327,T327,T327,Marcus Fraser,2,1.3
328,T329,T329,Corey Pavin,2,1.2
329,T329,T329,Willie Wood,1,1.2
