,Official_World_Golf_Ranking_RANK THIS WEEK,Official_World_Golf_Ranking_RANK LAST WEEK,Official_World_Golf_Ranking_PLAYER NAME,Official_World_Golf_Ranking_EVENTS,Official_World_Golf_Ranking_AVG POINTS,Official_World_Golf_Ranking_TOTAL POINTS,Official_World_Golf_Ranking_POINTS LOST,Official_World_Golf_Ranking_POINTS GAINED,Official_World_Golf_Ranking_COUNTRY
345,346,349.0,David Smail,47,0.5,23.56,-14.43,20.95,NZL
346,347,351.0,Mikko Korhonen,42,0.5,21.01,-8.4,18.87,FIN
347,348,346.0,Scott Brown,52,0.5,25.96,-21.95,18.26,USA
348,349,345.0,Heath Slocum,52,0.5,25.95,-56.75,21.3,USA
349,350,348.0,Bio Kim,52,0.5,25.95,-20.66,27.97,KOR
350,351,352.0,Damian McGrane,52,0.5,25.74,-42.27,27.53,IRL
351,352,350.0,J.J. Killeen,52,0.49,25.72,-31.69,14.37,USA
352,353,353.0,Nicholas Thompson,52,0.49,25.61,-11.23,27.48,USA
353,354,354.0,Mikko Ilonen,40,0.49,19.43,-16.63,22.42,FIN
354,355,355.0,Oliver Bekker,40,0.48,19.3,-12.06,24.97,RSA
355,356,356.0,Adilson da Silva,45,0.48,21.69,-14.01,17.76,BRA
356,357,357.0,Oliver Fisher,52,0.48,24.97,-23.73,17.88,ENG
357,358,362.0,Daniel Popovic,40,0.48,19.2,,19.2,AUS
358,359,359.0,James Busby,40,0.48,19.12,-1.67,20.36,ENG
359,360,363.0,Jake Higginbottom,40,0.48,19.11,-0.61,18.5,AUS
360,361,358.0,Shunsuke Sonoda,49,0.48,23.29,-37.85,15.24,JPN
361,362,361.0,Kiyoshi Miyazato,48,0.47,22.77,-15.26,14.07,JPN
362,363,360.0,Seong Ho Lee,40,0.47,18.91,-10.67,16.58,KOR
363,364,363.0,Rikard Karlberg,46,0.47,21.68,-27.86,18.27,SWE
364,364,365.0,Morten Orum Madsen,40,0.47,18.85,-3.82,21.47,DEN
365,366,366.0,Maximilian Kieffer,45,0.47,21.05,-9.59,23.88,GER
366,367,368.0,Mark Brown,50,0.47,23.32,-14.32,21.44,NZL
367,368,367.0,Rich Bland,52,0.47,24.23,-13.03,23.12,ENG
368,369,369.0,Jaco Ahlers,40,0.47,18.62,-5.48,19.26,RSA
369,370,372.0,Camilo Benedetti,48,0.46,22.03,-12.98,20.16,COL
370,371,371.0,Sam Walker,40,0.46,18.33,-15.98,14.1,ENG
371,372,375.0,Jeff Maggert,46,0.46,21.07,-17.06,30.22,USA
372,373,373.0,Michael Putnam,45,0.46,20.58,-20.33,18.26,USA
373,374,373.0,Andres Gonzales,50,0.46,22.85,-14.92,25.05,USA
374,375,376.0,Bill Lunde,52,0.46,23.75,-29.97,21.9,USA
375,376,376.0,Stuart Appleby,52,0.46,23.7,-54.86,20.68,AUS
376,376,370.0,Mathew Goggin,49,0.46,22.34,-31.14,13.5,AUS
377,378,378.0,Pelle Edberg,42,0.45,19.02,-20.96,13.3,SWE
378,379,379.0,Philip Archer,46,0.45,20.82,-16.85,22.23,ENG
379,380,383.0,Angelo Que,40,0.45,18.07,-12.18,16.96,PHI
380,381,384.0,Scott Henry,40,0.45,18.0,-1.8,19.8,SCO
381,382,380.0,Andrea Pavan,48,0.45,21.52,-25.42,5.66,ITA
382,383,385.0,Berry Henson,40,0.45,17.88,-12.62,14.48,USA
383,384,388.0,Peter Uihlein,40,0.45,17.87,-4.18,18.21,USA
384,385,382.0,Jarrod Lyle,40,0.45,17.85,-25.15,18.07,AUS
385,386,381.0,Rhys Davies,52,0.45,23.2,-51.62,10.93,WAL
386,387,390.0,Kim Dae-sub,40,0.45,17.8,-0.44,18.0,KOR
387,387,386.0,Billy Hurley III,51,0.45,22.7,-15.08,17.29,USA
388,389,387.0,Mark Tullo,52,0.44,23.12,-29.04,19.33,CHI
389,390,389.0,Scott Barr,43,0.44,19.09,-12.96,18.15,AUS
390,391,391.0,Lee Williams,40,0.44,17.61,-4.09,21.7,USA
391,392,393.0,Marco Crespi,40,0.44,17.56,-4.44,20.48,ITA
392,393,395.0,Masahiro Kawamura,40,0.44,17.44,-3.09,20.53,JPN
393,394,399.0,Andy Sullivan,40,0.44,17.43,-1.98,19.42,ENG
394,395,398.0,Javier Colomo,40,0.43,17.39,-2.9,20.28,ESP
395,396,397.0,Bjorn Akesson,41,0.43,17.78,-6.2,17.42,SWE
396,397,394.0,Jorge Campillo,51,0.43,22.09,-18.38,20.71,ESP
397,398,396.0,Ignacio Garrido,52,0.43,22.39,-38.59,20.13,ESP
398,399,400.0,José Manuel Lara,52,0.43,22.31,-43.0,17.26,ESP
399,400,392.0,Scott Verplank,40,0.43,17.09,-53.06,2.05,USA
400,401,401.0,Robert-Jan Derksen,51,0.43,21.77,-40.09,14.92,NED
401,402,402.0,Koichiro Kawano,47,0.43,20.0,-23.34,4.8,JPN
402,403,404.0,Benjamin Fox,40,0.42,16.98,-14.72,19.32,USA
403,404,403.0,Robert Coles,52,0.42,22.03,-27.17,18.3,ENG
404,405,408.0,Tyrone Van Aswegen,52,0.42,22.0,-7.7,22.77,RSA
405,406,409.0,Emiliano Grillo,40,0.42,16.9,-3.19,18.73,ARG
406,407,407.0,Aaron Watkins,49,0.42,20.68,-7.86,21.17,USA
407,408,405.0,Tjaart van der Walt,43,0.42,18.1,-21.18,16.58,RSA
408,409,406.0,Craig Lee,48,0.42,20.19,-15.2,19.29,SCO
409,410,411.0,Daniel Brooks,48,0.42,20.12,-8.19,20.65,ENG
410,411,413.0,Alexandre Rocha,52,0.42,21.77,-6.2,19.92,BRA
411,412,415.0,Oscar Fraustro,40,0.42,16.72,-1.77,16.88,MEX
412,413,412.0,Chawalit Plaphol,52,0.42,21.61,-30.49,9.72,THA
413,414,414.0,Dawie van der Walt,47,0.41,19.5,-12.44,21.79,RSA
414,415,410.0,Benjamin Hebert,49,0.41,20.32,-29.22,4.56,FRA
415,416,419.0,Seuk-hyun Baek,40,0.41,16.45,-10.54,18.44,KOR
416,417,417.0,Daisuke Maruyama,52,0.41,21.35,-37.91,11.12,JPN
417,418,418.0,Jim Herman,52,0.41,21.35,-14.42,23.53,USA
418,419,421.0,Tim Sluiter,41,0.41,16.8,-5.75,15.44,NED
419,420,416.0,Steven Conran,40,0.41,16.39,-13.29,13.18,AUS
420,421,421.0,Doug LaBelle II,49,0.41,20.02,-8.47,19.56,USA
421,422,420.0,Chris Lloyd,42,0.41,17.1,-12.6,16.47,ENG
422,423,425.0,Chris Wilson,40,0.4,16.14,-1.22,17.36,USA
423,424,423.0,Christian Nilsson,51,0.4,20.54,-36.57,6.85,ENG
424,425,426.0,Yui Ueda,46,0.4,18.4,-12.14,14.57,JPN
425,426,427.0,Shaun Norris,44,0.4,17.54,-11.72,13.41,RSA
426,427,429.0,Yoshinobu Tsukada,42,0.4,16.68,-6.39,15.95,JPN
427,428,424.0,Jean Baptiste Gonnet,52,0.4,20.64,-32.49,23.65,FRA
428,429,430.0,Yasuharu Imano,40,0.4,15.82,-9.44,13.53,JPN
429,430,428.0,Chris DiMarco,52,0.4,20.55,-25.31,20.11,USA
430,431,434.0,José María Olazábal,45,0.39,17.72,-13.1,20.94,ESP
431,432,433.0,Tano Goya,52,0.39,20.42,-28.13,17.5,ARG
432,433,434.0,Hiroo Kawai,47,0.39,18.26,-30.53,5.6,THA
433,434,436.0,Joe Durant,47,0.39,18.24,-17.58,18.04,USA
434,435,431.0,James Kingston,52,0.39,20.17,-45.36,17.74,RSA
435,436,439.0,Brooks Koepka,40,0.39,15.49,-0.54,16.04,USA
436,437,437.0,Cliff Kresge,52,0.39,20.13,-9.28,18.45,USA
437,438,445.0,Clodomiro Carranza,40,0.39,15.41,-3.64,16.19,ARG
438,439,437.0,Himmat Rai,43,0.38,16.54,-13.69,8.06,IND
439,440,432.0,Paul Goydos,40,0.38,15.37,-42.05,3.36,USA
440,441,441.0,Azuma Yano,50,0.38,19.14,-25.46,13.63,JPN
441,442,442.0,Alex Haindl,41,0.38,15.69,-15.69,16.85,RSA
442,443,444.0,Kyle Reifers,51,0.38,19.42,-16.17,18.86,USA
443,444,446.0,Hudson Swafford,40,0.38,15.21,-4.42,19.63,USA
444,445,443.0,Fred Couples,40,0.38,15.14,-21.63,15.25,USA
445,446,450.0,B.J. Staten,50,0.38,18.89,-15.16,15.6,USA
446,447,447.0,Tom Pernice Jr.,40,0.38,15.06,-21.03,7.49,USA
447,448,452.0,Nick Flanagan,42,0.38,15.78,-9.16,16.24,AUS
448,449,451.0,Chan Yih-shin,40,0.38,15.02,-13.93,8.19,TPE
449,450,453.0,Raymond Russell,40,0.38,15.0,-11.75,15.8,SCO
450,451,448.0,Erik Compton,51,0.37,19.06,-21.31,16.51,USA
451,452,462.0,Peter Wilson,40,0.37,14.89,-1.55,14.0,AUS
452,453,457.0,Tim Petrovic,52,0.37,19.31,-21.69,16.54,USA
453,454,458.0,SSP Chawrasia,52,0.37,19.28,-23.77,20.37,IND
454,454,454.0,Sung Kang,52,0.37,19.28,-29.98,7.62,KOR
455,456,455.0,Masatsugo Morofuji,46,0.37,17.02,-16.14,7.35,JPN
456,457,449.0,Chris Couch,42,0.37,15.51,-32.05,13.07,USA
457,458,460.0,Akio Sadakata,40,0.37,14.73,-10.34,12.48,JPN
458,459,456.0,Matt Jones,48,0.37,17.66,-37.65,13.78,AUS
459,460,459.0,Brian Stuard,49,0.37,18.01,-12.19,18.8,USA
460,461,440.0,Steve Marino,40,0.36,14.59,-68.29,3.08,USA
461,462,463.0,Matt Weibring,40,0.36,14.59,-3.35,14.24,USA
462,463,466.0,Adam Crawford,40,0.36,14.55,-7.54,7.4,AUS
463,463,465.0,Brice Garnett,40,0.36,14.54,-6.8,11.94,USA
464,465,463.0,Mark Anderson,52,0.36,18.88,-16.74,15.33,USA
465,466,461.0,Roland Thatcher,44,0.36,15.96,-26.63,14.62,USA
466,467,468.0,Takashi Kanemoto,48,0.36,17.38,-27.58,15.39,JPN
467,468,467.0,Seve Benson,51,0.36,18.47,-8.88,19.7,ENG
468,469,469.0,George Murray,52,0.36,18.57,-31.63,4.46,SCO
469,470,470.0,Simon Khan,44,0.36,15.7,-31.91,12.75,ENG
470,471,471.0,Christiaan Basson,40,0.36,14.27,-10.79,12.96,RSA
471,471,472.0,Bobby Gates,52,0.36,18.54,-26.84,20.4,USA
472,473,473.0,Lee Janzen,46,0.36,16.39,-11.45,18.88,USA
473,474,476.0,Desvonde Botes,40,0.35,14.18,-5.47,13.36,RSA
474,475,477.0,Merrick Bremner,40,0.35,14.18,-3.26,14.22,RSA
475,476,478.0,Matthew Griffin,40,0.35,14.12,-7.0,13.52,AUS
476,476,475.0,Chinnarat Phadungsil,51,0.35,18.0,-17.04,13.67,THA
477,478,474.0,Phillip Price,52,0.35,18.33,-21.74,17.38,WAL
478,479,480.0,Jang Dong-Kyu,40,0.35,14.03,-2.49,13.26,KOR
479,480,479.0,Alex Aragon,40,0.35,13.93,-5.06,18.99,USA
480,481,481.0,Chehuang Tsai,40,0.35,13.85,-1.87,14.0,TPE
481,482,482.0,Oliver Wilson,52,0.34,17.93,-27.32,15.77,ENG
482,483,483.0,Andrew Svoboda,49,0.34,16.78,-15.17,20.06,USA
483,484,484.0,Yoshikazu Haku,49,0.34,16.74,-17.12,14.37,JPN
484,485,485.0,Aaron Goldberg,44,0.34,15.0,-15.81,10.86,USA
485,485,486.0,Sushi Ishigaki,47,0.34,16.02,-10.99,15.46,JPN
486,487,489.0,Roope Kakko,40,0.34,13.61,-2.01,14.29,FIN
487,488,488.0,Daniel Alfredo Vancsik,52,0.34,17.63,-9.08,17.4,ARG
488,489,489.0,Duffy Waldorf,43,0.34,14.55,-5.51,17.62,USA
489,490,491.0,Jason Knutzon,47,0.34,15.89,-8.89,12.19,USA
490,491,495.0,Edward Loar,44,0.34,14.83,-5.86,19.67,USA
491,492,487.0,Gary Orr,40,0.34,13.47,-14.86,7.2,SCO
492,493,493.0,Alex Cejka,51,0.33,17.05,-31.25,14.63,GER
493,494,494.0,Miguel Angel Carballo,52,0.33,17.38,-19.5,7.68,ARG
494,495,496.0,Carlos Del Moral,52,0.33,17.32,-25.11,14.5,ESP
495,496,492.0,Bradley Dredge,52,0.33,17.32,-34.26,11.92,WAL
496,497,501.0,Gareth Paddison,40,0.33,13.3,-7.91,14.28,NZL
497,498,498.0,Sihwan Kim,40,0.33,13.27,-1.95,15.22,USA
498,499,497.0,Kenneth Ferrie,52,0.33,17.18,-31.65,5.24,ENG
499,500,502.0,Kevin Kisner,52,0.33,17.12,-20.34,14.72,USA
500,501,500.0,Alastair Forsyth,44,0.33,14.43,-16.36,13.05,SCO
501,502,503.0,Andrew Marshall,40,0.33,13.08,-12.11,10.26,ENG
502,503,499.0,Briny Baird,40,0.33,13.07,-22.56,4.88,USA
503,504,504.0,Peter Tomasulo,40,0.33,13.04,-12.15,14.0,USA
504,505,506.0,Wil Besseling,42,0.33,13.67,-4.7,14.68,NED
505,506,505.0,Woody Austin,47,0.32,15.23,-17.19,14.8,USA
506,507,507.0,Norio Shinozaki,41,0.32,13.2,-2.76,13.23,JPN
507,508,509.0,Ruan de Smidt,40,0.32,12.79,-0.93,13.72,RSA
508,509,508.0,Michael Lorenzo-Vera,40,0.32,12.74,-7.96,11.35,FRA
509,510,510.0,Paul Claxton,52,0.31,16.36,-16.21,17.61,USA
510,510,512.0,Vaughn Groenewald,40,0.31,12.58,-3.41,12.6,RSA
511,512,511.0,Gavin Coles,51,0.31,15.94,-21.13,5.77,AUS
512,513,515.0,Kaname Yokoo,47,0.31,14.66,-12.57,12.49,JPN
513,514,514.0,James Nitties,48,0.31,14.95,-16.95,6.81,AUS
514,515,513.0,Chris Riley,44,0.31,13.66,-20.84,14.65,USA
515,516,520.0,Aaron Townsend,40,0.31,12.38,-5.81,10.59,AUS
516,517,516.0,Divan van den Heever,40,0.31,12.36,-9.03,11.13,RSA
517,518,523.0,Hyun Bin Park,40,0.31,12.3,-3.83,11.86,KOR
518,519,517.0,Richard McEvoy,52,0.31,15.93,-22.9,5.47,ENG
519,520,521.0,Jose-Filipe Lima,40,0.3,12.17,-12.14,7.95,POR
520,521,524.0,Richard Scott,40,0.3,12.14,-5.43,12.35,CAN
521,522,522.0,Vaughn Taylor,52,0.3,15.76,-32.03,18.42,USA
522,523,518.0,Soren Hansen,42,0.3,12.72,-30.07,10.81,DEN
523,524,526.0,Lee In-woo,40,0.3,12.09,-3.48,14.0,KOR
524,525,519.0,Jamie Elson,40,0.3,12.07,-23.2,13.2,ENG
525,526,525.0,Colin Montgomerie,40,0.3,11.97,-17.85,6.58,SCO
526,527,528.0,Panuphol Pittayarat,40,0.3,11.97,-7.48,8.07,THA
527,527,527.0,Simon Thornton,40,0.3,11.97,-15.34,4.8,ENG
528,529,529.0,Skip Kendall,40,0.3,11.88,-8.7,16.47,USA
529,530,530.0,Andrew Johnston,40,0.3,11.84,-10.94,4.26,ENG
530,531,536.0,"Philip Pettitt, Jr.",40,0.29,11.78,-1.38,13.16,USA
531,532,532.0,Nathan Green,52,0.29,15.29,-15.77,12.62,AUS
532,533,537.0,Julien Brun,40,0.29,11.74,-0.26,12.0,FRA
533,533,531.0,Ho Sung Choi,40,0.29,11.74,-13.98,7.1,KOR
534,535,534.0,Jinho Choi,40,0.29,11.72,-9.66,9.14,KOR
535,536,535.0,David Gleeson,40,0.29,11.63,-14.54,1.2,AUS
536,537,533.0,Steve Wheatcroft,50,0.29,14.54,-19.63,8.08,USA
537,538,538.0,Sam Saunders,40,0.29,11.56,-6.26,12.11,USA
538,539,541.0,Tommy Cocha,40,0.29,11.55,-1.56,12.24,ARG
539,540,543.0,Darren Beck,42,0.29,12.08,-7.91,9.1,AUS
540,541,541.0,Lloyd Saltman,49,0.29,14.09,-13.1,9.77,SCO
541,542,540.0,Inn Choon Hwang,40,0.29,11.49,-12.38,9.48,KOR
542,543,539.0,S.S. Hong,40,0.28,11.39,-15.38,3.6,KOR
543,544,549.0,Eugene Wong,40,0.28,11.35,-0.65,12.0,CAN
544,545,552.0,Ashley Hall,40,0.28,11.31,-6.84,7.12,AUS
545,546,544.0,Jae-bum Park,49,0.28,13.78,-24.52,5.51,KOR
546,547,550.0,César Costilla,40,0.28,11.23,-10.01,7.88,ARG
547,547,550.0,Mamo Osanai,46,0.28,12.92,-21.05,8.53,JPN
548,549,547.0,Florian Pragant,40,0.28,11.22,-12.33,5.58,AUT
549,550,553.0,Steven Tiley,44,0.28,12.34,-14.33,7.12,ENG
550,551,546.0,Brett Wetterich,48,0.28,13.4,-23.87,6.41,USA
551,552,548.0,Gareth Maybin,52,0.28,14.51,-36.93,16.88,IRL
552,553,545.0,Hunter Haas,52,0.28,14.5,-40.54,8.8,USA
553,554,558.0,Anthony Brown,40,0.28,11.14,-5.27,9.0,AUS
554,555,555.0,Ben Martin,51,0.28,14.18,-7.44,11.34,USA
555,556,558.0,Gi-Whan Kim,40,0.28,11.09,-2.52,13.61,KOR
556,557,556.0,Carlos Aguilar,40,0.28,11.08,-2.54,13.62,ESP
557,558,565.0,Colin Nel,40,0.28,11.02,-4.17,11.02,RSA
558,559,557.0,Arjun Atwal,52,0.28,14.31,-35.74,11.67,IND
559,560,560.0,Maarten Lafeber,50,0.28,13.76,-12.31,13.87,NED
560,561,563.0,David Oh,40,0.28,11.0,-7.78,11.68,USA
561,562,561.0,Jyoti Randhawa,40,0.27,11.0,-10.65,8.4,IND
562,563,562.0,Scott Gutschewski,49,0.27,13.45,-15.51,13.47,USA
563,564,567.0,Kevin Foley,40,0.27,10.97,-1.41,12.38,USA
564,565,554.0,Martin Wiegele,40,0.27,10.96,-26.5,3.52,AUT
565,566,564.0,Pariya Junhasavasdikul,46,0.27,12.57,-25.27,6.6,THA
566,567,568.0,Andrés Echavarría,40,0.27,10.88,-4.88,9.82,COL
567,568,569.0,Digvijay Singh,40,0.27,10.8,-6.48,14.0,IND
568,569,565.0,Edouard Dubois,47,0.27,12.68,-17.9,5.85,FRA
569,570,570.0,Michael Jonzon,52,0.27,13.99,-12.32,7.61,SWE
570,571,573.0,Ryutaro Nagano,40,0.27,10.7,-1.02,11.49,JPN
571,571,571.0,Eun Shin Park,40,0.27,10.69,-4.49,10.31,KOR
572,573,574.0,Steve LeBrun,40,0.27,10.69,-1.47,12.16,USA
573,574,575.0,Keiichiro Fukabori,40,0.26,10.59,-4.84,13.33,JPN
574,574,572.0,César Monasterio,40,0.26,10.59,-11.04,5.46,ARG
575,576,577.0,Tyrone Ferreira,52,0.26,13.64,-11.14,16.18,RSA
576,577,576.0,Ryuji Imada,52,0.26,13.5,-35.49,5.95,JPN
577,578,582.0,Matías O'Curry,40,0.26,10.37,-0.13,10.5,ARG
578,579,580.0,Justin Harding,40,0.26,10.36,-3.29,10.84,RSA
579,580,584.0,Andrew Dodt,52,0.26,13.4,-15.84,12.39,AUS
580,580,578.0,Rob Oppenheim,52,0.26,13.4,-14.96,13.74,USA
581,582,581.0,Joseph Bramlett,52,0.26,13.39,-6.39,16.2,USA
582,583,586.0,Scott Dunlap,52,0.26,13.39,-4.88,12.91,USA
583,584,582.0,Daisuke Kataoka,50,0.26,12.8,-11.01,7.75,JPN
584,585,585.0,Jim Renner,48,0.26,12.25,-9.19,9.72,USA
585,586,590.0,Patrick Reed,40,0.25,10.15,-1.56,11.71,USA
586,587,579.0,Markus Brier,48,0.25,12.16,-23.15,8.19,AUT
587,587,589.0,Joakim Lagergren,40,0.25,10.14,-3.71,11.85,SWE
588,589,587.0,Jean Hugo,40,0.25,10.13,-10.0,5.14,RSA
589,590,588.0,Richard Johnson,44,0.25,11.13,-22.05,12.22,SWE
590,591,592.0,Ockert Strydom,40,0.25,10.08,-5.19,5.24,RSA
591,592,594.0,Bryce Easton,40,0.25,10.06,-3.27,12.1,RSA
592,593,591.0,Chris Swanepoel,40,0.25,10.05,-6.57,10.98,RSA
593,594,595.0,John Parry,52,0.25,13.0,-39.63,10.61,ENG
594,595,597.0,Paul Waring,40,0.25,9.99,-9.47,10.18,ENG
595,596,598.0,Ulrich Van den Berg,40,0.25,9.93,-6.78,9.18,RSA
596,597,593.0,Andre Stolz,40,0.25,9.93,-24.19,3.06,AUS
597,598,596.0,Stephen Ames,42,0.25,10.36,-22.51,9.01,CAN
598,599,609.0,Jason Norris,40,0.24,9.75,,9.75,AUS
599,599,599.0,Alvaro Velasco,47,0.24,11.46,-25.88,10.68,ESP
600,601,604.0,Mark Calcavecchia,40,0.24,9.74,-2.8,11.0,USA
601,601,600.0,Kim Sung-Yoon,41,0.24,9.98,-9.49,7.19,KOR
602,603,601.0,Niclas Fasth,52,0.24,12.65,-16.8,9.37,SWE
603,604,603.0,Elmer Salvador,40,0.24,9.72,-6.32,9.6,PHI
604,605,602.0,Oscar Floren,52,0.24,12.53,-25.04,7.99,SWE
605,606,608.0,Brendon Todd,52,0.24,12.52,-8.08,16.37,USA
606,607,605.0,Willy Wilcox,43,0.24,10.33,-13.32,7.3,USA
607,608,613.0,Sebastián Fernández,40,0.24,9.57,-2.73,8.4,ARG
608,609,606.0,Kim Hyung-Tae,52,0.24,12.42,-26.46,2.67,KOR
609,610,612.0,Boonchu Ruangkit,40,0.24,9.55,-3.12,9.87,THA
610,611,611.0,Alexander Levy,40,0.24,9.54,-0.91,10.45,FRA
611,612,614.0,Matthew Millar,40,0.24,9.46,-5.3,5.63,AUS
612,612,610.0,José de Jesús Rodríguez,40,0.24,9.46,-12.19,5.48,MEX
613,614,615.0,Kazuhiko Hosokawa,40,0.24,9.43,-9.94,7.74,JPN
614,615,607.0,Michael Bradley,47,0.23,11.04,-25.89,6.68,USA
615,616,617.0,Steven Bowditch,52,0.23,12.2,-27.22,8.91,AUS
616,617,618.0,Steven Alker,41,0.23,9.6,-3.07,11.42,NZL
617,618,619.0,Scott Parel,40,0.23,9.36,-1.92,11.28,USA
618,619,623.0,Steven Jones,40,0.23,9.32,-2.95,7.51,AUS
619,620,616.0,Jeff Gove,46,0.23,10.71,-13.03,4.7,USA
620,621,620.0,Satoshi Tomiyama,42,0.23,9.75,-9.31,6.6,JPN
621,622,622.0,Knut Borsheim,40,0.23,9.28,-4.92,5.85,NOR
622,623,629.0,Gunn Charoenkul,40,0.23,9.19,-0.07,9.26,THA
623,624,627.0,Jamie Lovemark,40,0.23,9.18,-15.46,10.76,USA
624,625,624.0,Guido Van Der Valk,40,0.23,9.16,-9.15,3.78,NED
625,626,621.0,Matthew Zions,52,0.23,11.87,-20.97,6.96,AUS
626,627,628.0,Scott Harrington,40,0.23,9.11,-1.79,9.72,USA
627,628,626.0,Sung Joon Park,43,0.23,9.78,-11.0,5.89,KOR
628,629,625.0,Kirk Triplett,40,0.23,9.06,-18.12,3.78,USA
629,630,630.0,Josh Broadaway,44,0.23,9.91,-10.66,5.87,USA
630,631,631.0,Puma Dominguez,40,0.22,8.99,-4.99,6.66,ARG
631,632,634.0,Nelson Ledesma,40,0.22,8.96,-5.03,5.68,ARG
632,633,635.0,Danie van Tonder,40,0.22,8.95,-0.97,9.92,RSA
633,634,633.0,Matt Hendrix,44,0.22,9.83,-7.16,7.7,USA
634,635,631.0,Julián Etulain,40,0.22,8.9,-9.01,8.24,ARG
635,636,635.0,Fabián Gómez,51,0.22,11.33,-14.69,11.75,ARG
636,637,638.0,Tag Ridings,52,0.22,11.54,-16.5,10.31,USA
637,638,637.0,Kodai Ichihara,52,0.22,11.49,-15.64,8.69,JPN
638,639,640.0,Jun-won Park,40,0.22,8.79,-3.47,8.81,KOR
639,640,643.0,Julio Zapata,40,0.22,8.75,-7.87,9.1,ARG
640,641,639.0,Danny Denison,47,0.22,10.23,-16.17,2.6,ENG
641,642,641.0,Thomas Norret,42,0.22,9.14,-7.91,4.21,DEN
642,643,646.0,Matthew Nixon,50,0.22,10.82,-4.22,10.39,ENG
643,644,642.0,Nobuhiro Masuda,46,0.22,9.9,-19.42,3.55,JPN
644,645,649.0,Scott Laycock,40,0.21,8.58,-2.28,7.21,AUS
645,646,648.0,Hiroshi Iwata,49,0.21,10.5,-14.35,7.62,JPN
646,647,645.0,Federico Colombo,50,0.21,10.7,-16.79,4.68,ITA
647,648,647.0,Rory Hie,40,0.21,8.54,-8.77,7.86,INA
648,649,651.0,Hans Peter Bacher,40,0.21,8.51,-0.69,9.2,AUT
649,649,650.0,Nick Dougherty,49,0.21,10.42,-5.59,11.78,ENG
650,651,654.0,James Kamte,40,0.21,8.49,-3.89,8.48,RSA
651,652,655.0,Dean Burmester,40,0.21,8.48,-1.91,10.39,RSA
652,653,644.0,Benjamín Alvarado,40,0.21,8.46,-16.79,3.16,CHI
653,654,652.0,Victor Riu,52,0.21,10.95,-17.3,5.49,FRA
654,655,653.0,Brian Smock,40,0.21,8.41,-12.07,8.35,USA
655,656,656.0,Rafael Echenique,52,0.21,10.88,-16.04,10.22,ARG
656,657,657.0,Rich Beem,49,0.21,10.23,-4.28,12.37,USA
657,658,657.0,Tetsuya Haraguchi,46,0.21,9.57,-18.21,5.81,JPN
658,659,659.0,Andrea Perrino,44,0.21,9.13,-3.36,9.26,ITA
659,660,666.0,Kim Felton,40,0.21,8.29,-5.03,7.89,AUS
660,661,660.0,Lasse Jensen,48,0.21,9.91,-5.81,10.16,DEN
661,661,664.0,Kalle Samooja,40,0.21,8.26,-1.78,8.86,FIN
662,663,670.0,Matthew Stieger,40,0.21,8.24,,8.24,AUS
663,664,663.0,Matt Harmon,40,0.21,8.23,-2.19,10.42,USA
664,665,661.0,Callum MaCaulay,44,0.21,9.05,-8.4,8.08,SCO
665,666,662.0,Matthew Southgate,51,0.21,10.48,-8.18,6.3,ENG
666,667,664.0,Matt Hill,40,0.21,8.2,-1.4,9.6,CAN
667,668,666.0,Maximiliano Godoy,40,0.21,8.2,-3.77,4.71,ARG
668,669,668.0,Matt Carvell,40,0.2,8.16,-7.14,6.0,RSA
669,670,669.0,Michael Letzig,48,0.2,9.77,-10.69,8.54,USA
670,671,671.0,Garry Houston,42,0.2,8.55,-5.2,7.2,WAL
671,672,673.0,Andrew McArthur,40,0.2,8.04,-4.27,6.82,SCO
672,672,671.0,Anthony Snobeck,50,0.2,10.06,-10.73,6.14,FRA
673,674,675.0,Michael Gligic,40,0.2,7.99,-1.31,9.3,CAN
674,675,674.0,Hirohito Koizumi,41,0.2,8.17,-8.29,3.84,JPN
675,676,675.0,Jeppe Huldahl,52,0.2,10.3,-13.03,9.81,DEN
676,676,678.0,Thanyakorn Khrongpha,40,0.2,7.93,-4.85,6.85,THA
677,678,680.0,Matt Bettencourt,52,0.2,10.26,-31.11,12.12,USA
678,679,677.0,Klas Eriksson,40,0.2,7.89,-9.37,5.44,SWE
679,680,679.0,Zaw Moe,40,0.2,7.87,-8.42,5.13,MYA
680,681,681.0,D.J. Brigman,49,0.2,9.63,-11.2,9.3,USA
681,682,683.0,Agustin Domingo,40,0.2,7.82,-2.14,7.74,ESP
682,683,682.0,Peter Lonard,52,0.2,10.16,-8.01,7.65,AUS
683,684,684.0,Aron Price,49,0.19,9.5,-14.52,5.85,AUS
684,685,686.0,Marco Ruiz,40,0.19,7.74,-7.86,7.32,PAR
685,686,693.0,Mark Williams,40,0.19,7.72,-2.23,7.43,ZIM
686,687,685.0,Neven Basic,49,0.19,9.45,-11.66,1.22,AUS
687,687,692.0,Wade Ormsby,43,0.19,8.29,-5.85,8.7,AUS
688,689,689.0,Andrew Tschudin,40,0.19,7.67,-7.43,7.28,AUS
689,690,691.0,Stuart Anderson,40,0.19,7.66,-6.71,3.62,CAN
690,691,690.0,Todd Hamilton,43,0.19,8.22,-9.47,8.0,USA
691,691,686.0,Matt McQuillan,40,0.19,7.65,-12.78,,CAN
692,693,695.0,Yosuke Asaji,40,0.19,7.64,-3.04,6.52,JPN
