,Consecutive_GIR_RANK THIS WEEK,Consecutive_GIR_RANK LAST WEEK,Consecutive_GIR_PLAYER NAME,Consecutive_GIR_EVENTS,Consecutive_GIR_STREAK,Consecutive_GIR_CURRENT STREAK,Consecutive_GIR_ROUND,Consecutive_GIR_HOLE,Consecutive_GIR_YEAR/TOURN#
467,T457,,Todd Hamilton,1,5,,1,1,2017410
468,T457,,Michael Hebert,1,5,,2,14,2017010
469,T457,,Jazz Janewattananond,1,5,,1,18,2017320
470,T457,,Daniel Kim,1,5,1.0,2,17,2017420
471,T457,,Chase Koepka,2,5,,1,12,2017290
472,T457,,Matt Lee,1,5,,2,1,2017390
473,T457,,WC Liang,1,5,,2,14,2017040
474,T457,,Frank Lickliter II,2,5,,2,7,2017400
475,T457,,Michael Lorenzo-Vera,1,5,5.0,4,14,2017410
476,T457,,Len Mattiace,1,5,1.0,1,13,2017400
477,T457,,Nick McCarthy,1,5,1.0,1,13,2017410
478,T457,,Matthew Millar,1,5,2.0,2,14,2017040
479,T457,,Collin Morikawa,1,5,5.0,2,14,2017010
480,T457,,Mark O'Meara,2,5,,2,2,2017250
481,T457,,Renato Paratore,1,5,1.0,3,8,2017440
482,T457,,Martin Piller,1,5,1.0,1,9,2017320
483,T457,,Garrett Rank,1,5,,1,13,2017420
484,T457,,Casey Russell,1,5,,1,1,2017270
485,T457,,Callum Shinkwin,1,5,1.0,1,11,2017410
486,T457,,Soomin Lee,2,5,4.0,4,9,2017020
487,T457,,Ryan Vermeer,1,5,,2,11,2017450
488,T457,,Brett Wetterich,1,5,5.0,2,5,2017400
489,T457,,Peter Williamson,1,5,,2,2,2017220
490,T457,,Zach Zaback,1,5,2.0,2,2,2017360
491,T492,,Alex Beach,1,4,,1,14,2017450
492,T492,,Rich Beem,1,4,,2,14,2017450
493,T492,,Wade Binfield,1,4,4.0,2,15,2017220
494,T492,,Adam Bland,1,4,,1,14,2017410
495,T492,,Mark Brooks,1,4,,2,5,2017130
496,T492,,George Coetzee,2,4,,3,5,2017040
497,T492,,Nicolas Colsaerts,1,4,2.0,2,10,2017450
498,T492,,Connor Syme,1,4,4.0,2,15,2017410
499,T492,,Mookie DeMoss,1,4,1.0,1,15,2017400
500,T492,,Matt Dobyns,1,4,3.0,1,13,2017450
501,T492,,Kevin Dougherty,2,4,,2,16,2017170
502,T492,,Jared du Toit,1,4,,2,11,2017420
503,T492,,Darin Fisher,1,4,,1,4,2017390
504,T492,,Steve Flesch,1,4,1.0,2,1,2017030
505,T492,,Mark Foster,1,4,4.0,2,15,2017410
506,T492,,Stephen Gangluff,1,4,,2,5,2017180
507,T492,,Chris Gilley,1,4,,1,6,2017140
508,T492,,Kevin Hayashi,1,4,3.0,1,12,2017120
509,T492,,Matt Hill,1,4,1.0,2,18,2017420
510,T492,,Nathan Holman,1,4,4.0,4,6,2017040
511,T492,,Austin James,1,4,,2,4,2017420
512,T492,,Lee Janzen,1,4,,2,5,2017400
513,T492,,Shiv Kapur,1,4,,1,8,2017410
514,T492,,Sean Kelly,1,4,,2,8,2017310
515,T492,,Blake Kennedy,1,4,,1,6,2017290
516,T492,,Phachara Khongwatmai,1,4,4.0,2,15,2017410
517,T492,,Jbe' Kruger,1,4,,1,7,2017410
518,T492,,Bernhard Langer,2,4,1.0,1,15,2017300
519,T492,,Pablo Larrazabal,3,4,,1,10,2017410
520,T492,,S.M. Lee,1,4,,1,5,2017400
521,T492,,Justin Leonard,1,4,,4,18,2017270
522,T492,,Stuart Manley,1,4,1.0,1,17,2017410
523,T492,,Prayad Marksaeng,1,4,,1,7,2017410
524,T492,,Alex Moon,1,4,1.0,2,16,2017310
525,T492,,Drew Nesbitt,1,4,3.0,1,8,2017420
526,T492,,Jordan Niebrugge,2,4,2.0,2,6,2017270
527,T492,,Garrett Osborn,2,4,,2,14,2017340
528,T492,,Ben Polland,1,4,,2,5,2017310
529,T492,,Michael Schoolcraft,1,4,4.0,2,6,2017150
530,T492,,Matthias Schwab,1,4,4.0,2,6,2017210
531,T492,,Brad Sill,1,4,,1,13,2017400
532,T492,,Mike Small,1,4,,1,18,2017450
533,T492,,Julian Suri,1,4,1.0,1,7,2017410
534,T492,,Riley Wheeldon,1,4,3.0,1,18,2017420
535,T492,,Tiger Woods,1,4,2.0,2,13,2017140
536,T492,,Ian Woosnam,1,4,,1,13,2017250
537,T538,,Thomas Bjørn,1,3,1.0,2,13,2017450
538,T538,,Josh Broadaway,1,3,,1,10,2017070
539,T538,,Erik Compton,1,3,,2,1,2017030
540,T538,,Alan Cooke,1,3,3.0,2,16,2017380
541,T538,,Stuart Deane,2,3,,1,16,2017310
542,T538,,Harry Ellis,1,3,1.0,1,15,2017410
543,T538,,Toto Gana,1,3,1.0,1,1,2017250
544,T538,,Joey Garber,1,3,1.0,2,7,2017180
545,T538,,Drew Goff,1,3,,2,12,2017030
546,T538,,Scott Gregory,3,3,1.0,2,17,2017330
547,T538,,Kevin Hall,1,3,3.0,2,7,2017170
548,T538,,Craig Hocknull,1,3,,2,1,2017150
549,T538,,David Hronek,1,3,,2,16,2017210
550,T538,,Cheng Jin,1,3,,1,2,2017260
551,T538,,Sandy Lyle,2,3,,2,12,2017410
552,T538,,Ryan McCarthy,1,3,3.0,2,16,2017410
553,T538,,José María Olazábal,1,3,1.0,2,2,2017250
554,T538,,Matthieu Pavon,1,3,,1,15,2017410
555,T538,,Oliver Peacock,1,3,3.0,2,7,2017340
556,T538,,Rod Perry,2,3,,2,14,2017450
557,T538,,Adam Rainaud,1,3,,2,12,2017450
558,T538,,Richie Schembechler II,1,3,,2,2,2017340
559,T538,,Kevin Shields,1,3,1.0,1,14,2017380
560,T538,,Tim Weinhart,1,3,3.0,2,7,2017070
561,T538,,JJ Wood,1,3,,2,7,2017450
562,T538,,Ryan Zylstra,1,3,,2,17,2017380
563,T564,,Brooks Blackburn,1,2,,2,12,2017260
564,T564,,Michael Block,1,2,,2,3,2017170
565,T564,,Paul Broadhurst,1,2,2.0,2,17,2017410
566,T564,,Jamie Broce,1,2,2.0,2,17,2017450
567,T564,,Paul Claxton,1,2,1.0,2,14,2017450
568,T564,,Robert Dinwiddie,1,2,1.0,2,4,2017410
569,T564,,Billy Downes,1,2,,2,6,2017360
570,T564,,Paul Earnest,1,2,,2,16,2017310
571,T564,,Greg Gregory,1,2,,2,14,2017450
572,T564,,Scott Hebert,1,2,,2,14,2017450
573,T564,,Adam Hodkinson,1,2,1.0,2,9,2017410
574,T564,,David Horsey,1,2,,2,15,2017410
575,T564,,David McNabb,1,2,,2,7,2017450
576,T564,,Chris Moody,1,2,,2,7,2017450
577,T564,,David Muttitt,1,2,,1,8,2017450
578,579,,Jinho Choi,1,1,,1,8,2017170
