,Best_Rounds_in_60s_Streak_RANK THIS WEEK,Best_Rounds_in_60s_Streak_RANK LAST WEEK,Best_Rounds_in_60s_Streak_PLAYER NAME,Best_Rounds_in_60s_Streak_CAREER BEST STREAK,Best_Rounds_in_60s_Streak_BEST YTD STREAK,Best_Rounds_in_60s_Streak_CURRENT STREAK
695,T686,,Charlie Danielson,2,1.0,
696,T686,,Terry Dill,2,,
697,T686,,Andrew Dodt,2,1.0,
698,T686,,Bradley Dredge,2,,
699,T686,,Brett Drewitt,2,2.0,
700,T686,,Jorge Fernández-Valdés,2,,
701,T686,,Darren Fichardt,2,,
702,T686,,Tommy Fleetwood,2,2.0,
703,T686,,Doug Ford,2,,
704,T686,,Tadd Fujikawa,2,,
705,T686,,Rhein Gibson,2,,
706,T686,,Matt Gilchrest,2,2.0,
707,T686,,Mike Grob,2,,
708,T686,,Gary Groh,2,,
709,T686,,Soren Hansen,2,,
710,T686,,Nick Hardy,2,2.0,
711,T686,,Bunky Henry,2,,
712,T686,,Kramer Hickok,2,2.0,
713,T686,,Beau Hossler,2,2.0,
714,T686,,Michael Johnson,2,2.0,
715,T686,,Grier Jones,2,,
716,T686,,Richie Karl,2,,
717,T686,,Chan Kim,2,2.0,
718,T686,,Pablo Larrazabal,2,,
719,T686,,Paul Lawrie,2,1.0,
720,T686,,Grant Leaver,2,2.0,
721,T686,,Alexander Levy,2,,
722,T686,,Lance Lopez,2,,
723,T686,,Dru Love,2,2.0,
724,T686,,Bob Lunn,2,,
725,T686,,Matteo Manassero,2,,
726,T686,,Prayad Marksaeng,2,,
727,T686,,Fred Marti,2,,
728,T686,,Lee McCoy,2,1.0,
729,T686,,James Morrison,2,,
730,T686,,Toshinori Muto,2,,
731,T686,,Jack Newman,2,,
732,T686,,Bobby Nichols,2,,
733,T686,,Joaquin Niemann,2,2.0,
734,T686,,Paul Peterson,2,,
735,T686,,Gary Player,2,,
736,T686,,Angelo Que,2,,
737,T686,,Fran Quinn,2,,
738,T686,,Robert Rock,2,,
739,T686,,Doug Sanders,2,,
740,T686,,Jared Sawada,2,2.0,
741,T686,,John Schroeder,2,,
742,T686,,Chase Seiffert,2,2.0,
743,T686,,Conrad Shindler,2,,
744,T686,,Mark Silvers,2,1.0,
745,T686,,Geoffrey Sisk,2,,
746,T686,,Bob Smith,2,,
747,T686,,Matthew Southgate,2,2.0,
748,T686,,Richard Sterne,2,1.0,
749,T686,,Zack Sucher,2,1.0,
750,T686,,Andy Sullivan,2,1.0,
751,T686,,Miguel Tabuena,2,2.0,
752,T686,,DeWitt Weaver,2,,
753,T686,,Aaron Wise,2,2.0,
754,T686,,Chris Wood,2,2.0,
755,T686,,Bobby Wyatt,2,2.0,
756,T686,,Fabrizio Zanotti,2,2.0,
757,T686,,Xinjun Zhang,2,2.0,
