,Driving_Pct._300_All_Drives_RANK THIS WEEK,Driving_Pct._300_All_Drives_RANK LAST WEEK,Driving_Pct._300_All_Drives_PLAYER NAME,Driving_Pct._300_All_Drives_ROUNDS,Driving_Pct._300_All_Drives_%,Driving_Pct._300_All_Drives_TOTAL DRIVES FOR 300+,Driving_Pct._300_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._300_All_Drives_RELATIVE TO PAR
35,36,36,Stuart Appleby,84,27.9,231,828,-0.251
36,37,37,Tom Carter,113,27.79,369,1328,-0.17600000000000002
37,38,38,Ryan Palmer,103,27.73,343,1237,-0.187
38,39,39,Rory Sabbatini,89,27.64,288,1042,-0.184
39,40,40,Scott McCarron,88,27.63,289,1046,-0.242
40,41,41,Adam Scott,55,27.48,155,564,-0.258
41,42,42,Tommy Armour III,87,27.47,292,1063,-0.099
42,43,43,Jonathan Byrd,85,27.45,275,1002,-0.225
43,44,44,John Senden,99,27.16,324,1193,-0.24100000000000002
44,45,45,Vaughn Taylor,84,27.01,286,1059,-0.252
45,46,46,Neal Lancaster,106,26.48,341,1288,-0.129
46,47,47,Carlos Franco,99,26.07,323,1239,-0.26
47,48,48,Jonathan Kaye,79,25.84,224,867,-0.174
48,49,49,Robert Allenby,93,25.68,255,993,-0.20800000000000002
49,50,50,Brett Quigley,102,25.56,309,1209,-0.23600000000000002
50,51,51,Steve Lowery,91,25.12,257,1023,-0.257
51,52,52,Craig Barlow,80,24.95,239,958,-0.184
52,53,53,Retief Goosen,56,24.91,139,558,-0.331
53,54,54,Jason Dufner,79,24.7,245,992,-0.21600000000000003
54,55,55,D.J. Brigman,79,24.63,233,946,-0.20600000000000002
55,56,56,Bo Van Pelt,107,24.4,275,1127,-0.324
56,57,57,Michael Allen,87,24.13,256,1061,-0.188
57,58,58,Briny Baird,100,24.1,269,1116,-0.19
58,59,59,Woody Austin,94,23.81,275,1155,-0.196
59,60,60,Carl Pettersson,100,23.52,254,1080,-0.256
60,61,61,Joe Ogilvie,104,23.43,273,1165,-0.187
61,62,62,Mark Calcavecchia,79,23.28,190,816,-0.174
62,63,63,Brian Kortan,65,23.19,183,789,-0.109
63,T64,T64,Mathias Grönberg,91,23.13,235,1016,-0.136
64,T64,T64,Pat Perez,102,23.13,276,1193,-0.16699999999999998
65,66,66,Justin Rose,77,23.06,199,863,-0.221
66,67,67,Tom Lehman,70,22.9,183,799,-0.33899999999999997
67,68,68,Jesper Parnevik,86,22.87,233,1019,-0.253
68,69,69,Cameron Beckman,99,22.58,270,1196,-0.222
69,70,70,Steve Elkington,64,22.47,173,770,-0.145
70,71,71,Joey Sindelar,100,22.45,275,1225,-0.145
71,72,72,Kevin Muncrief,50,22.31,139,623,-0.201
72,73,73,Charles Howell III,104,22.05,232,1052,-0.159
73,74,74,Chad Campbell,100,21.93,236,1076,-0.22899999999999998
74,75,75,Arjun Atwal,85,21.9,226,1032,-0.09300000000000001
75,76,76,Frank Lickliter II,89,21.69,234,1079,-0.179
76,77,77,Ted Purdy,114,21.52,305,1417,-0.272
77,78,78,Brian Bateman,84,21.31,215,1009,-0.228
78,79,79,Peter Lonard,68,21.3,161,756,-0.13
79,80,80,Jeff Brehaut,106,21.12,272,1288,-0.154
80,81,81,Freddie Jacobson,83,20.69,179,865,-0.207
81,82,82,Matt Kuchar,83,20.68,218,1054,-0.156
82,83,83,Shaun Micheel,93,20.67,203,982,-0.182
83,84,84,Niclas Fasth,61,20.48,146,713,-0.14400000000000002
84,85,85,Aaron Baddeley,87,20.43,217,1062,-0.184
85,86,86,Grant Waite,79,20.17,190,942,-0.158
86,87,87,Brent Geiberger,94,19.95,231,1158,-0.27699999999999997
87,88,88,Patrick Sheehan,113,19.84,274,1381,-0.175
88,89,89,J.L. Lewis,106,19.79,243,1228,-0.243
89,90,90,Craig Perks,75,19.73,174,882,-0.155
90,91,91,Robert Gamez,103,19.26,240,1246,-0.22899999999999998
91,92,92,Mark Hensby,97,19.01,218,1147,-0.183
92,93,93,Danny Ellis,81,19.0,179,942,-0.151
93,94,94,John Huston,62,18.92,119,629,-0.126
94,95,95,John Rollins,90,18.86,188,997,-0.191
95,96,96,Zach Johnson,109,18.65,230,1233,-0.252
96,97,97,David Toms,80,18.53,149,804,-0.302
97,98,98,Tommy Tolles,67,18.52,155,837,-0.155
98,99,99,Tim Petrovic,111,18.47,222,1202,-0.257
99,100,100,Jay Delsing,76,18.32,161,879,-0.217
100,101,101,Kevin Sutherland,86,17.95,166,925,-0.139
101,102,102,Stewart Cink,103,17.88,197,1102,-0.35
102,103,103,Tripp Isenhour,55,17.86,117,655,-0.12
103,104,104,Greg Chalmers,70,17.82,160,898,-0.131
104,105,105,Ben Crane,92,17.4,195,1121,-0.19
105,106,106,David Branshaw,84,17.32,173,999,-0.10400000000000001
106,T107,T107,Paul Azinger,75,17.21,154,895,-0.331
107,T107,T107,Darren Clarke,54,17.21,85,494,-0.247
108,109,109,Glen Day,101,17.15,209,1219,-0.22
109,110,110,Todd Hamilton,92,17.01,167,982,-0.192
110,111,111,Tom Pernice Jr.,103,16.88,200,1185,-0.145
111,112,112,Lee Janzen,84,16.63,161,968,-0.217
112,113,113,Kent Jones,99,16.57,198,1195,-0.23199999999999998
113,114,114,Joe Durant,85,16.44,172,1046,-0.22699999999999998
114,115,115,Jay Williamson,100,16.43,205,1248,-0.185
115,116,116,John Riegger,53,16.27,110,676,-0.16399999999999998
116,117,117,Rocco Mediate,53,16.08,78,485,-0.064
117,118,118,K.J. Choi,83,16.07,140,871,-0.23600000000000002
118,119,119,Justin Leonard,90,16.04,146,910,-0.212
119,120,120,Stephen Ames,97,16.0,177,1106,-0.192
120,121,121,David Peoples,82,15.82,166,1049,-0.205
121,122,122,Matt Gogel,86,15.81,153,968,-0.19
122,123,123,Arron Oberholser,77,15.61,133,852,-0.218
123,124,124,Ben Curtis,56,15.24,87,571,-0.195
124,125,125,Duffy Waldorf,79,15.21,124,815,-0.23399999999999999
125,126,126,Ken Duke,89,15.18,167,1100,-0.198
126,127,127,Guy Boros,64,15.09,121,802,-0.091
127,128,128,Notah Begay III,71,14.68,129,879,-0.155
128,129,129,Blaine McCallister,68,14.42,122,846,-0.19699999999999998
129,130,130,Mike Weir,75,13.99,108,772,-0.14800000000000002
130,131,131,Mark Wilson,62,13.87,110,793,-0.055
131,132,132,Steve Pate,71,13.66,113,827,-0.204
132,133,133,Alex Cejka,76,13.62,108,793,-0.213
133,T134,T134,Danny Briggs,85,13.57,141,1039,-0.092
134,T134,T134,Bernhard Langer,59,13.57,79,582,-0.038
135,136,136,J.P. Hayes,79,13.48,119,883,-0.168
136,137,137,Dudley Hart,60,13.19,84,637,-0.262
137,138,138,Dean Wilson,99,13.11,164,1251,-0.18899999999999997
138,139,139,Spike McRoy,93,13.1,139,1061,-0.209
139,140,140,Kirk Triplett,88,13.06,119,911,-0.193
140,141,141,Steve Flesch,109,13.04,149,1143,-0.174
141,T142,T142,Shigeki Maruyama,93,13.01,141,1084,-0.22
142,T142,T142,Billy Mayfair,109,13.01,167,1284,-0.228
143,144,144,Todd Fischer,104,12.92,164,1269,-0.18899999999999997
144,145,145,Jeff Maggert,60,12.82,90,702,-0.222
145,146,146,Steve Stricker,81,12.77,120,940,-0.233
146,147,147,Dicky Pride,66,12.75,104,816,-0.115
147,T148,T148,Billy Andrade,104,12.57,159,1265,-0.245
148,T148,T148,Brian Gay,96,12.57,153,1217,-0.163
149,150,150,Cliff Kresge,89,12.4,128,1032,-0.297
150,151,151,Bob Tway,90,12.24,113,923,-0.168
151,152,152,Dan Forsman,79,12.15,110,905,-0.11800000000000001
152,153,153,David Gossett,57,12.13,85,701,-0.094
153,154,154,Olin Browne,92,12.08,132,1093,-0.182
154,155,155,Richard Johnson,102,12.03,154,1280,-0.12300000000000001
155,156,156,Hirofumi Miyase,65,11.78,92,781,-0.109
156,157,157,Bart Bryant,73,11.73,106,904,-0.20800000000000002
157,158,158,Russ Cochran,61,11.62,88,757,-0.102
158,159,159,Chris DiMarco,105,11.38,122,1072,-0.254
159,160,160,Stephen Leaney,84,11.34,90,794,-0.233
160,161,161,Skip Kendall,99,11.31,123,1088,-0.22
161,162,162,Hidemichi Tanaka,89,11.3,122,1080,-0.16399999999999998
162,163,163,Jerry Kelly,113,11.28,136,1206,-0.17600000000000002
163,164,164,Jeff Sluman,98,11.1,125,1126,-0.17600000000000002
164,165,165,Scott Simpson,55,10.86,77,709,-0.10400000000000001
165,166,166,José Coceres,68,10.63,89,837,-0.315
166,167,167,Bob Estes,73,10.62,74,697,-0.23
167,168,168,Tim Clark,84,10.56,104,985,-0.298
168,169,169,Kevin Na,100,10.45,124,1187,-0.258
169,170,170,Heath Slocum,92,10.44,120,1149,-0.20800000000000002
170,171,171,Scott Hoch,52,10.36,66,637,-0.258
171,172,172,José María Olazábal,56,10.29,60,583,-0.05
172,173,173,Len Mattiace,75,10.05,97,965,-0.247
173,174,174,Luke Donald,72,9.97,86,863,-0.209
174,175,175,Scott Verplank,92,9.68,91,940,-0.275
175,176,176,Chris Riley,78,9.3,68,731,-0.147
176,177,177,Mark Brooks,72,8.87,70,789,-0.086
177,178,178,Gene Sauers,83,8.41,85,1011,-0.11800000000000001
178,179,179,Bob Burns,88,8.39,90,1073,-0.08900000000000001
179,180,180,David Frost,78,8.23,84,1021,-0.262
180,181,181,Craig Parry,52,8.18,41,501,-0.366
181,182,182,Robert Damron,92,7.73,89,1152,-0.225
182,183,183,David Morland IV,73,7.23,62,858,-0.19399999999999998
183,184,184,Pat Bates,99,7.1,88,1240,-0.182
184,185,185,Brad Faxon,94,6.85,66,963,-0.152
185,186,186,Esteban Toledo,92,6.81,75,1101,-0.22699999999999998
186,187,187,Tom Byrum,83,6.49,65,1002,-0.292
187,188,188,Jay Haas,84,6.18,52,841,-0.231
188,189,189,Craig Bowden,83,6.01,62,1032,-0.19399999999999998
189,190,190,Loren Roberts,81,5.61,53,944,-0.151
190,191,191,Omar Uresti,85,5.15,54,1048,-0.16699999999999998
191,192,192,John Cook,57,4.93,33,669,-0.091
192,193,193,Fred Funk,97,4.38,50,1141,-0.16
193,194,194,Corey Pavin,83,4.24,39,919,-0.436
194,195,195,Mark O'Meara,58,3.49,20,573,-0.05
195,196,196,Nick Price,51,2.77,14,506,-0.214
