,Tenth_Tee_Late_Par_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Par_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Par_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Par_4_Scoring_Average_ROUNDS,Tenth_Tee_Late_Par_4_Scoring_Average_AVG,Tenth_Tee_Late_Par_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Par_4_Scoring_Average_TOTAL HOLES
75,T68,T68,Jimmy Green,94,3.95,79,20
76,T68,T68,Charles Howell III,89,3.95,83,21
77,T68,T68,Brandt Jobe,96,3.95,79,20
78,T68,T68,Craig Kanada,80,3.95,79,20
79,T68,T68,Shigeki Maruyama,98,3.95,162,41
80,81,81,Brian Henninger,81,3.96,198,50
81,T82,T82,Glen Hnatiuk,104,3.97,119,30
82,T82,T82,Jay Williamson,92,3.97,119,30
83,T84,T84,Greg Kraft,105,3.98,163,41
84,T84,T84,Justin Leonard,106,3.98,199,50
85,T84,T84,Bob Tway,109,3.98,159,40
86,T87,T87,Paul Azinger,79,4.0,40,10
87,T87,T87,Bob Burns,92,4.0,80,20
88,T87,T87,Brandel Chamblee,77,4.0,84,21
89,T87,T87,Hunter Haas,78,4.0,40,10
90,T87,T87,Bradley Hughes,96,4.0,40,10
91,T87,T87,Cliff Kresge,84,4.0,80,20
92,T87,T87,Bernhard Langer,62,4.0,40,10
93,T87,T87,Andrew McLardy,75,4.0,40,10
94,T87,T87,Spike McRoy,95,4.0,40,10
95,T87,T87,Tom Scherrer,69,4.0,40,10
96,T87,T87,Hal Sutton,96,4.0,40,10
97,T87,T87,Ted Tryba,110,4.0,160,40
98,T99,T99,Paul Goydos,86,4.02,245,61
99,T99,T99,Jeff Hart,87,4.02,201,50
100,T99,T99,Rory Sabbatini,73,4.02,205,51
101,T99,T99,Grant Waite,78,4.02,165,41
102,103,103,Craig Perks,78,4.03,125,31
103,104,104,Kevin Sutherland,101,4.04,202,50
104,T105,T105,Billy Andrade,82,4.05,81,20
105,T105,T105,Jim Furyk,88,4.05,81,20
106,T105,T105,Ian Leggatt,84,4.05,81,20
107,T105,T105,Carl Paulson,93,4.05,81,20
108,109,109,Mathew Goggin,96,4.07,122,30
109,110,110,Jay Don Blake,100,4.08,204,50
110,T111,T111,Steve Allan,88,4.1,41,10
111,T111,T111,Doug Barron,62,4.1,41,10
112,T111,T111,Marco Dawson,57,4.1,82,20
113,T111,T111,David Frost,87,4.1,82,20
114,T111,T111,Kevin Johnson,93,4.1,41,10
115,T111,T111,Steve Jones,75,4.1,41,10
116,T111,T111,Billy Mayfair,102,4.1,41,10
117,T111,T111,Jim McGovern,66,4.1,82,20
118,T111,T111,Jesper Parnevik,91,4.1,123,30
119,T111,T111,Chris Perry,80,4.1,41,10
120,T111,T111,Lee Porter,93,4.1,41,10
121,T111,T111,Loren Roberts,84,4.1,41,10
122,T111,T111,Jeff Sluman,106,4.1,82,20
123,T111,T111,Paul Stankowski,91,4.1,86,21
124,T111,T111,Garrett Willis,88,4.1,82,20
125,126,126,Geoff Ogilvy,60,4.13,128,31
126,127,127,Tom Pernice Jr.,106,4.15,83,20
127,T128,T128,Richie Coughlan,66,4.16,129,31
128,T128,T128,J.L. Lewis,108,4.16,208,50
129,130,130,Jeremy Anderson,69,4.18,46,11
130,T131,T131,K.J. Choi,95,4.2,42,10
131,T131,T131,Brad Elder,111,4.2,84,20
132,T131,T131,Kelly Grunewald,66,4.2,42,10
133,T131,T131,Pete Jordan,105,4.2,42,10
134,T131,T131,Sean Murphy,70,4.2,42,10
135,T131,T131,Kenny Perry,94,4.2,42,10
136,T131,T131,Kirk Triplett,88,4.2,42,10
137,T131,T131,Duffy Waldorf,77,4.2,42,10
138,139,139,"David Berganio, Jr.",76,4.3,86,20
139,140,140,Ben Ferguson,76,4.32,134,31
140,141,141,Mark Calcavecchia,81,4.33,91,21
141,T142,T142,Len Mattiace,98,4.4,44,10
142,T142,T142,Gary Nicklaus,96,4.4,44,10
