,Front_9_Round_3_Scoring_Average_RANK THIS WEEK,Front_9_Round_3_Scoring_Average_RANK LAST WEEK,Front_9_Round_3_Scoring_Average_PLAYER NAME,Front_9_Round_3_Scoring_Average_AVG,Front_9_Round_3_Scoring_Average_TOTAL STROKES,Front_9_Round_3_Scoring_Average_TOTAL ROUNDS
54,T54,T54,Joel Edwards,35.0,700,20
55,T54,T54,Danny Ellis,35.0,420,12
56,T54,T54,Brandt Jobe,35.0,630,18
57,T54,T54,Ian Leggatt,35.0,490,14
58,T54,T54,Corey Pavin,35.0,490,14
59,T54,T54,Brett Quigley,35.0,455,13
60,61,61,Brad Faxon,35.05,666,19
61,62,62,Harrison Frazar,35.06,631,18
62,T63,T63,Jim McGovern,35.08,421,12
63,T63,T63,Grant Waite,35.08,421,12
64,T65,T65,Briny Baird,35.09,772,22
65,T65,T65,Garrett Willis,35.09,386,11
66,67,67,John Cook,35.1,702,20
67,68,68,Greg Chalmers,35.11,667,19
68,T69,T69,Bob Burns,35.13,562,16
69,T69,T69,Jim Carter,35.13,808,23
70,T69,T69,Scott Simpson,35.13,527,15
71,T72,T72,Steve Flesch,35.14,773,22
72,T72,T72,Vijay Singh,35.14,773,22
73,74,74,Hal Sutton,35.18,774,22
74,75,75,Tripp Isenhour,35.2,528,15
75,T76,T76,Robert Allenby,35.21,845,24
76,T76,T76,Kaname Yokoo,35.21,493,14
77,78,78,Stephen Ames,35.22,634,18
78,T79,T79,John Daly,35.24,599,17
79,T79,T79,Glen Hnatiuk,35.24,740,21
80,T81,T81,Jay Haas,35.25,564,16
81,T81,T81,Brent Schwarzrock,35.25,423,12
82,T81,T81,Chris Smith,35.25,705,20
83,84,84,Mike Sposa,35.26,670,19
84,85,85,"David Berganio, Jr.",35.27,529,15
85,86,86,Shaun Micheel,35.28,635,18
86,T87,T87,David Frost,35.29,600,17
87,T87,T87,Billy Mayfair,35.29,741,21
88,89,89,Craig Perks,35.3,353,10
89,T90,T90,Brandel Chamblee,35.31,565,16
90,T90,T90,Spike McRoy,35.31,565,16
91,92,92,Esteban Toledo,35.32,777,22
92,T93,T93,Steve Elkington,35.33,424,12
93,T93,T93,José María Olazábal,35.33,318,9
94,T93,T93,Kenny Perry,35.33,742,21
95,T96,T96,Rocco Mediate,35.35,601,17
96,T96,T96,David Peoples,35.35,601,17
97,T98,T98,Michael Clark II,35.36,495,14
98,T98,T98,Frank Lickliter II,35.36,778,22
99,T100,T100,Stuart Appleby,35.38,743,21
100,T100,T100,Doug Barron,35.38,283,8
101,T100,T100,Bill Glasson,35.38,283,8
102,T103,T103,Jay Don Blake,35.39,637,18
103,T103,T103,Mark Calcavecchia,35.39,637,18
104,T105,T105,Russ Cochran,35.4,531,15
105,T105,T105,David Morland IV,35.4,531,15
106,107,107,Pete Jordan,35.41,602,17
107,108,108,Craig Kanada,35.42,425,12
108,109,109,Billy Andrade,35.43,496,14
109,110,110,Mark Wiebe,35.44,319,9
110,T111,T111,Greg Kraft,35.45,709,20
111,T111,T111,Steve Lowery,35.45,780,22
112,T111,T111,Craig Parry,35.45,390,11
113,114,114,Fred Funk,35.46,922,26
114,115,115,Jesper Parnevik,35.48,745,21
115,T116,T116,Dennis Paulson,35.5,497,14
116,T116,T116,Rory Sabbatini,35.5,426,12
117,T118,T118,Joe Durant,35.53,533,15
118,T118,T118,Michael Muehr,35.53,533,15
119,T120,T120,Robert Damron,35.56,640,18
120,T120,T120,Dudley Hart,35.56,569,16
121,T120,T120,Frank Nobilo,35.56,640,18
122,T120,T120,Steve Pate,35.56,569,16
123,T120,T120,John Riegger,35.56,640,18
124,T125,T125,Mathew Goggin,35.57,498,14
125,T125,T125,Shigeki Maruyama,35.57,747,21
126,127,127,Tim Herron,35.58,676,19
127,128,128,Andrew Magee,35.59,605,17
128,T129,T129,Marco Dawson,35.6,356,10
129,T129,T129,Joe Ogilvie,35.6,712,20
130,131,131,J.L. Lewis,35.61,819,23
131,132,132,Chris Riley,35.62,748,21
132,T133,T133,Bradley Hughes,35.63,570,16
133,T133,T133,Jonathan Kaye,35.63,855,24
134,T133,T133,Tom Scherrer,35.63,285,8
135,T136,T136,Jason Gore,35.64,392,11
136,T136,T136,Steve Stricker,35.64,499,14
137,138,138,Brad Elder,35.65,713,20
138,T139,T139,Rich Beem,35.67,535,15
139,T139,T139,Matt Gogel,35.67,535,15
140,T141,T141,Paul Goydos,35.71,500,14
141,T141,T141,Lee Janzen,35.71,607,17
142,T141,T141,Chris Tidland,35.71,500,14
143,T141,T141,Jay Williamson,35.71,500,14
144,T145,T145,Tom Pernice Jr.,35.72,643,18
145,T145,T145,Paul Stankowski,35.72,643,18
146,T147,T147,Kevin Johnson,35.73,536,15
147,T147,T147,Gary Nicklaus,35.73,536,15
148,149,149,Cliff Kresge,35.75,429,12
149,150,150,Per-Ulrik Johansson,35.77,465,13
150,151,151,Ronnie Black,35.78,322,9
151,T152,T152,Jeff Hart,35.8,537,15
152,T152,T152,Gabriel Hjertstedt,35.8,358,10
153,T152,T152,"Dave Stockton, Jr.",35.8,358,10
154,155,155,Lee Porter,35.82,609,17
155,156,156,Chris Perry,35.87,538,15
156,157,157,Mark Hensby,35.88,287,8
157,T158,T158,Richie Coughlan,35.89,323,9
158,T158,T158,Ben Ferguson,35.89,323,9
159,T160,T160,Dicky Pride,35.93,503,14
160,T160,T160,Tommy Tolles,35.93,503,14
161,162,162,Robin Freeman,35.94,647,18
162,T163,T163,Steve Allan,36.0,468,13
163,T163,T163,Jeremy Anderson,36.0,324,9
164,T163,T163,Keith Clearwater,36.0,324,9
165,T163,T163,Edward Fryatt,36.0,540,15
166,T163,T163,Brent Geiberger,36.0,612,17
167,T163,T163,Hunter Haas,36.0,360,10
168,T163,T163,Steve Jones,36.0,432,12
169,T163,T163,Carl Paulson,36.0,576,16
170,171,171,J.P. Hayes,36.07,541,15
171,172,172,Jimmy Green,36.13,542,15
172,173,173,Brian Wilson,36.15,470,13
173,T174,T174,Mark Brooks,36.17,651,18
174,T174,T174,Blaine McCallister,36.17,434,12
175,176,176,Doug Dunakey,36.18,398,11
176,177,177,Franklin Langham,36.2,362,10
177,178,178,Larry Mize,36.21,507,14
178,179,179,Jean Van de Velde,36.25,290,8
179,180,180,K.J. Choi,36.28,653,18
180,181,181,Tommy Armour III,36.35,618,17
181,182,182,Jeff Brehaut,36.36,509,14
182,183,183,Mark O'Meara,36.38,473,13
183,184,184,Brian Henninger,36.45,401,11
184,185,185,Kent Jones,36.5,365,10
185,186,186,Ted Tryba,36.55,731,20
186,187,187,Sean Murphy,36.56,329,9
187,188,188,Willie Wood,36.6,366,10
188,189,189,Andrew McLardy,36.64,403,11
189,190,190,Jeff Julian,36.67,220,6
190,191,191,Rocky Walcher,36.75,147,4
191,192,192,Robert Gamez,37.0,296,8
192,193,193,Ben Bates,37.11,334,9
193,194,194,Kelly Grunewald,37.38,299,8
