,Late_Par_5_Scoring_Average_RANK THIS WEEK,Late_Par_5_Scoring_Average_RANK LAST WEEK,Late_Par_5_Scoring_Average_PLAYER NAME,Late_Par_5_Scoring_Average_ROUNDS,Late_Par_5_Scoring_Average_AVG,Late_Par_5_Scoring_Average_TOTAL STROKES,Late_Par_5_Scoring_Average_TOTAL HOLES
65,T64,T64,Bill Glasson,69,4.53,68,15
66,T64,T64,Greg Kraft,105,4.53,86,19
67,T64,T64,Brian Wilson,88,4.53,68,15
68,T69,T69,Stewart Cink,102,4.54,118,26
69,T69,T69,Lee Janzen,96,4.54,127,28
70,T69,T69,Michael Muehr,94,4.54,109,24
71,72,72,Steve Allan,88,4.55,50,11
72,T73,T73,Briny Baird,106,4.56,73,16
73,T73,T73,Steve Lowery,100,4.56,114,25
74,T73,T73,Tom Scherrer,69,4.56,73,16
75,T73,T73,Jeff Sluman,106,4.56,73,16
76,T73,T73,Jay Williamson,92,4.56,73,16
77,T78,T78,Chris Perry,80,4.57,32,7
78,T78,T78,Ted Tryba,110,4.57,105,23
79,T78,T78,Grant Waite,78,4.57,105,23
80,T81,T81,Billy Andrade,82,4.58,55,12
81,T81,T81,Danny Ellis,76,4.58,110,24
82,T81,T81,Fred Funk,118,4.58,55,12
83,T81,T81,Charles Howell III,89,4.58,87,19
84,T81,T81,Gary Nicklaus,96,4.58,55,12
85,T81,T81,Steve Pate,89,4.58,55,12
86,T87,T87,Fulton Allem,56,4.6,92,20
87,T87,T87,Mark Brooks,88,4.6,69,15
88,T87,T87,Kaname Yokoo,81,4.6,92,20
89,90,90,Justin Leonard,106,4.62,120,26
90,T91,T91,Jay Don Blake,100,4.63,111,24
91,T91,T91,Jeff Hart,87,4.63,111,24
92,T91,T91,Brian Henninger,81,4.63,111,24
93,T91,T91,Glen Hnatiuk,104,4.63,74,16
94,T91,T91,Joe Ogilvie,110,4.63,111,24
95,T91,T91,Tom Pernice Jr.,106,4.63,111,24
96,T91,T91,Loren Roberts,84,4.63,37,8
97,T91,T91,Jerry Smith,95,4.63,74,16
98,T99,T99,Keith Clearwater,62,4.64,51,11
99,T99,T99,Kenny Perry,94,4.64,116,25
100,101,101,Paul Goydos,86,4.65,107,23
101,T102,T102,"David Berganio, Jr.",76,4.67,56,12
102,T102,T102,Matt Gogel,83,4.67,70,15
103,T102,T102,Jonathan Kaye,116,4.67,112,24
104,T102,T102,Garrett Willis,88,4.67,56,12
105,106,106,J.J. Henry,86,4.68,89,19
106,T107,T107,Glen Day,89,4.69,75,16
107,T107,T107,Blaine McCallister,80,4.69,75,16
108,T107,T107,Esteban Toledo,116,4.69,75,16
109,T110,T110,Mark O'Meara,69,4.7,94,20
110,T110,T110,Bob Tway,109,4.7,127,27
111,T112,T112,Greg Chalmers,92,4.71,33,7
112,T112,T112,Brandel Chamblee,77,4.71,33,7
113,T112,T112,Tim Herron,97,4.71,33,7
114,T115,T115,Ben Ferguson,76,4.73,52,11
115,T115,T115,David Morland IV,88,4.73,71,15
116,T115,T115,Craig Parry,68,4.73,71,15
117,T115,T115,Paul Stankowski,91,4.73,52,11
118,T119,T119,José Coceres,60,4.74,128,27
119,T119,T119,Steve Flesch,112,4.74,109,23
120,T119,T119,Brian Gay,114,4.74,90,19
121,T119,T119,Jimmy Green,94,4.74,90,19
122,T119,T119,Frank Lickliter II,102,4.74,90,19
123,T119,T119,John Riegger,86,4.74,90,19
124,T125,T125,Brent Geiberger,84,4.75,57,12
125,T125,T125,Jerry Kelly,104,4.75,38,8
126,T125,T125,Cliff Kresge,84,4.75,38,8
127,T125,T125,Len Mattiace,98,4.75,38,8
128,T125,T125,Spike McRoy,95,4.75,76,16
129,T125,T125,Larry Mize,76,4.75,38,8
130,T131,T131,Olin Browne,99,4.79,91,19
131,T131,T131,Michael Clark II,87,4.79,115,24
132,T133,T133,John Cook,91,4.8,72,15
133,T133,T133,Pete Jordan,105,4.8,72,15
134,T133,T133,Craig Perks,78,4.8,72,15
135,T133,T133,Lee Porter,93,4.8,72,15
136,T137,T137,Bob Burns,92,4.81,77,16
137,T137,T137,Mathew Goggin,96,4.81,77,16
138,T139,T139,Doug Dunakey,83,4.82,53,11
139,T139,T139,Hunter Haas,78,4.82,53,11
140,T139,T139,Bradley Hughes,96,4.82,53,11
141,T139,T139,Tripp Isenhour,92,4.82,53,11
142,T139,T139,Chris Smith,101,4.82,53,11
143,144,144,Stephen Ames,88,4.83,58,12
144,145,145,J.L. Lewis,108,4.85,131,27
145,T146,T146,Jeremy Anderson,69,4.86,34,7
146,T146,T146,Scott Hoch,84,4.86,34,7
147,T146,T146,Steve Jones,75,4.86,34,7
148,149,149,Bob May,86,4.87,73,15
149,T150,T150,Tom Byrum,85,4.88,78,16
150,T150,T150,Scott Dunlap,80,4.88,39,8
151,T150,T150,Jim McGovern,66,4.88,39,8
152,T150,T150,Tommy Tolles,89,4.88,39,8
153,154,154,Scott Simpson,73,4.89,93,19
154,155,155,Tommy Armour III,93,4.9,98,20
155,T156,T156,Geoff Ogilvy,60,4.91,54,11
156,T156,T156,Chris Tidland,83,4.91,54,11
157,T158,T158,Dicky Pride,78,4.93,74,15
158,T158,T158,Duffy Waldorf,77,4.93,74,15
159,160,160,Jeff Maggert,84,4.96,114,23
160,T161,T161,K.J. Choi,95,5.0,20,4
161,T161,T161,Mark Hensby,71,5.0,20,4
162,T161,T161,Andrew McLardy,75,5.0,35,7
163,T161,T161,Dennis Paulson,75,5.0,15,3
164,T161,T161,Carl Paulson,93,5.0,75,15
165,T161,T161,Hal Sutton,96,5.0,20,4
166,167,167,Kevin Johnson,93,5.09,56,11
167,T168,T168,Edward Fryatt,93,5.13,41,8
168,T168,T168,Robert Gamez,59,5.13,41,8
169,170,170,Doug Barron,62,5.25,42,8
170,171,171,Gabriel Hjertstedt,76,5.33,64,12
171,172,172,Richie Coughlan,66,5.45,60,11
172,173,173,Mark Wiebe,62,5.5,22,4
