,First_Tee_Late_Par_5_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Par_5_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Par_5_Scoring_Average_PLAYER NAME,First_Tee_Late_Par_5_Scoring_Average_ROUNDS,First_Tee_Late_Par_5_Scoring_Average_AVG,First_Tee_Late_Par_5_Scoring_Average_TOTAL STROKES,First_Tee_Late_Par_5_Scoring_Average_TOTAL HOLES
65,T53,T53,Andrew Magee,97,4.5,72,16
66,T53,T53,Scott McCarron,98,4.5,90,20
67,T53,T53,Shaun Micheel,103,4.5,90,20
68,T53,T53,Gary Nicklaus,96,4.5,36,8
69,T53,T53,Corey Pavin,72,4.5,18,4
70,T53,T53,Loren Roberts,84,4.5,18,4
71,T53,T53,Kirk Triplett,88,4.5,18,4
72,T53,T53,Garrett Willis,88,4.5,18,4
73,T74,T74,José Coceres,60,4.53,68,15
74,T74,T74,Bill Glasson,69,4.53,68,15
75,T76,T76,Billy Mayfair,102,4.55,91,20
76,T76,T76,Chris Riley,104,4.55,91,20
77,78,78,Bradley Hughes,96,4.57,32,7
78,T79,T79,Fred Couples,68,4.58,55,12
79,T79,T79,Jonathan Kaye,116,4.58,55,12
80,T79,T79,Spike McRoy,95,4.58,55,12
81,T79,T79,Steve Pate,89,4.58,55,12
82,T83,T83,Fulton Allem,56,4.6,92,20
83,T83,T83,Lee Janzen,96,4.6,92,20
84,T85,T85,John Cook,91,4.63,37,8
85,T85,T85,Grant Waite,78,4.63,37,8
86,T87,T87,Mark Brooks,88,4.64,51,11
87,T87,T87,Keith Clearwater,62,4.64,51,11
88,89,89,Danny Ellis,76,4.65,93,20
89,T90,T90,Glen Day,89,4.67,56,12
90,T90,T90,Brad Faxon,95,4.67,14,3
91,T90,T90,Matt Gogel,83,4.67,70,15
92,T90,T90,Steve Jones,75,4.67,14,3
93,T90,T90,Andrew McLardy,75,4.67,14,3
94,T90,T90,Craig Parry,68,4.67,56,12
95,T90,T90,Kenny Perry,94,4.67,98,21
96,T90,T90,Tom Scherrer,69,4.67,56,12
97,T98,T98,Tim Herron,97,4.71,33,7
98,T98,T98,Kevin Johnson,93,4.71,33,7
99,T100,T100,Jimmy Green,94,4.73,52,11
100,T100,T100,Pete Jordan,105,4.73,52,11
101,T100,T100,John Riegger,86,4.73,52,11
102,T100,T100,Duffy Waldorf,77,4.73,52,11
103,T104,T104,Billy Andrade,82,4.75,19,4
104,T104,T104,Doug Barron,62,4.75,19,4
105,T104,T104,Greg Chalmers,92,4.75,19,4
106,T104,T104,Robert Damron,91,4.75,19,4
107,T104,T104,Tripp Isenhour,92,4.75,19,4
108,T104,T104,Jerry Kelly,104,4.75,38,8
109,T104,T104,Blaine McCallister,80,4.75,38,8
110,T104,T104,Larry Mize,76,4.75,19,4
111,T104,T104,Mark O'Meara,69,4.75,57,12
112,T104,T104,Tom Pernice Jr.,106,4.75,76,16
113,T104,T104,Jeff Sluman,106,4.75,38,8
114,T104,T104,Esteban Toledo,116,4.75,38,8
115,T104,T104,Jay Williamson,92,4.75,19,4
116,T104,T104,Brian Wilson,88,4.75,19,4
117,T104,T104,Kaname Yokoo,81,4.75,38,8
118,119,119,Michael Clark II,87,4.81,77,16
119,T120,T120,Chris Smith,101,4.82,53,11
120,T120,T120,Bob Tway,109,4.82,53,11
121,122,122,J.L. Lewis,108,4.86,34,7
122,T123,T123,Brian Gay,114,4.87,73,15
123,T123,T123,Bob May,86,4.87,73,15
124,T125,T125,Joe Ogilvie,110,4.88,39,8
125,T125,T125,Tommy Tolles,89,4.88,39,8
126,127,127,Tommy Armour III,93,4.9,98,20
127,T128,T128,Lee Porter,93,4.91,54,11
128,T128,T128,Chris Tidland,83,4.91,54,11
129,130,130,Olin Browne,99,4.92,59,12
130,T131,T131,Jay Don Blake,100,5.0,20,4
131,T131,T131,Tom Byrum,85,5.0,60,12
132,T131,T131,Brad Elder,111,5.0,20,4
133,T131,T131,Steve Flesch,112,5.0,80,16
134,T131,T131,Hunter Haas,78,5.0,35,7
135,T131,T131,J.J. Henry,86,5.0,20,4
136,T131,T131,Mark Hensby,71,5.0,20,4
137,T131,T131,Glen Hnatiuk,104,5.0,20,4
138,T131,T131,Len Mattiace,98,5.0,20,4
139,T131,T131,Dennis Paulson,75,5.0,15,3
140,T131,T131,Carl Paulson,93,5.0,35,7
141,T131,T131,Craig Perks,78,5.0,20,4
142,T131,T131,Chris Perry,80,5.0,15,3
143,T131,T131,Scott Simpson,73,5.0,55,11
144,T131,T131,Jerry Smith,95,5.0,20,4
145,T131,T131,Paul Stankowski,91,5.0,20,4
146,T131,T131,Kevin Sutherland,101,5.0,20,4
147,T148,T148,Bob Burns,92,5.13,41,8
148,T148,T148,Jeff Maggert,84,5.13,77,15
149,T150,T150,Frank Lickliter II,102,5.14,36,7
150,T150,T150,Dicky Pride,78,5.14,36,7
151,T152,T152,Scott Dunlap,80,5.25,21,4
152,T152,T152,Gabriel Hjertstedt,76,5.25,21,4
153,154,154,Scott Hoch,84,5.33,16,3
154,T155,T155,"David Berganio, Jr.",76,5.5,22,4
155,T155,T155,Mark Wiebe,62,5.5,22,4
