,Late_Par_4_Scoring_Average_RANK THIS WEEK,Late_Par_4_Scoring_Average_RANK LAST WEEK,Late_Par_4_Scoring_Average_PLAYER NAME,Late_Par_4_Scoring_Average_ROUNDS,Late_Par_4_Scoring_Average_AVG,Late_Par_4_Scoring_Average_TOTAL STROKES,Late_Par_4_Scoring_Average_TOTAL HOLES
82,T79,T79,Mike Sposa,96,3.96,202,51
83,T84,T84,Stephen Ames,88,3.97,119,30
84,T84,T84,Marco Dawson,57,3.97,119,30
85,T84,T84,Tripp Isenhour,92,3.97,123,31
86,T84,T84,Craig Kanada,80,3.97,119,30
87,T84,T84,Skip Kendall,111,3.97,282,71
88,T84,T84,Justin Leonard,106,3.97,286,72
89,T84,T84,Steve Lowery,100,3.97,290,73
90,T84,T84,Tom Pernice Jr.,106,3.97,238,60
91,T92,T92,Olin Browne,99,3.98,203,51
92,T92,T92,John Daly,84,3.98,199,50
93,T92,T92,Ernie Els,70,3.98,215,54
94,T92,T92,David Morland IV,88,3.98,163,41
95,T96,T96,Paul Azinger,79,4.0,80,20
96,T96,T96,Bob Burns,92,4.0,160,40
97,T96,T96,Brandel Chamblee,77,4.0,84,21
98,T96,T96,Joe Durant,80,4.0,212,53
99,T96,T96,Carlos Franco,87,4.0,80,20
100,T96,T96,Harrison Frazar,88,4.0,40,10
101,T96,T96,Mathew Goggin,96,4.0,160,40
102,T96,T96,Jimmy Green,94,4.0,204,51
103,T96,T96,Jeff Hart,87,4.0,240,60
104,T96,T96,Tim Herron,97,4.0,84,21
105,T96,T96,Kevin Johnson,93,4.0,124,31
106,T96,T96,Steve Jones,75,4.0,84,21
107,T96,T96,Cliff Kresge,84,4.0,80,20
108,T96,T96,Frank Nobilo,91,4.0,80,20
109,T96,T96,Jesper Parnevik,91,4.0,280,70
110,T96,T96,Dennis Paulson,75,4.0,44,11
111,T96,T96,Dicky Pride,78,4.0,164,41
112,T96,T96,Chris Smith,101,4.0,124,31
113,T96,T96,Hal Sutton,96,4.0,40,10
114,T96,T96,Jay Williamson,92,4.0,160,40
115,T116,T116,Jay Don Blake,100,4.02,241,60
116,T116,T116,Mark Brooks,88,4.02,165,41
117,T116,T116,Michael Clark II,87,4.02,241,60
118,T116,T116,Fred Couples,68,4.02,201,50
119,T116,T116,Paul Goydos,86,4.02,245,61
120,T116,T116,Bernhard Langer,62,4.02,173,43
121,T116,T116,Ian Leggatt,84,4.02,205,51
122,T116,T116,Andrew Magee,97,4.02,201,50
123,T116,T116,Duffy Waldorf,77,4.02,165,41
124,T125,T125,Stewart Cink,102,4.03,290,72
125,T125,T125,Doug Dunakey,83,4.03,125,31
126,T125,T125,Spike McRoy,95,4.03,161,40
127,T125,T125,Steve Pate,89,4.03,121,30
128,T125,T125,Jeff Sluman,106,4.03,161,40
129,T125,T125,Paul Stankowski,91,4.03,125,31
130,T125,T125,Ted Tryba,110,4.03,246,61
131,T125,T125,Grant Waite,78,4.03,246,61
132,T133,T133,Glen Hnatiuk,104,4.05,162,40
133,T133,T133,Kirk Triplett,88,4.05,81,20
134,T135,T135,Billy Andrade,82,4.07,122,30
135,T135,T135,Jim Furyk,88,4.07,171,42
136,T135,T135,Bill Glasson,69,4.07,167,41
137,T135,T135,Jason Gore,82,4.07,122,30
138,T135,T135,Kent Jones,74,4.07,122,30
139,T135,T135,Pete Jordan,105,4.07,167,41
140,T135,T135,Kevin Sutherland,101,4.07,244,60
141,T135,T135,Garrett Willis,88,4.07,122,30
142,143,143,David Frost,87,4.08,204,50
143,T144,T144,Doug Barron,62,4.1,82,20
144,T144,T144,Fred Funk,118,4.1,123,30
145,T144,T144,Paul Gow,79,4.1,82,20
146,T144,T144,Mark Hensby,71,4.1,41,10
147,T144,T144,Bradley Hughes,96,4.1,127,31
148,T144,T144,J.L. Lewis,108,4.1,291,71
149,T144,T144,Jim McGovern,66,4.1,82,20
150,T144,T144,Chris Tidland,83,4.1,127,31
151,T144,T144,Esteban Toledo,116,4.1,164,40
152,T153,T153,Craig Parry,68,4.12,169,41
153,T153,T153,Craig Perks,78,4.12,169,41
154,155,155,Geoff Ogilvy,60,4.13,128,31
155,T156,T156,Jeremy Anderson,69,4.14,87,21
156,T156,T156,Scott Hoch,84,4.14,87,21
157,T158,T158,Kelly Grunewald,66,4.15,83,20
158,T158,T158,Len Mattiace,98,4.15,83,20
159,T158,T158,Loren Roberts,84,4.15,83,20
160,T161,T161,Keith Clearwater,62,4.16,129,31
161,T161,T161,Richie Coughlan,66,4.16,129,31
162,163,163,"David Berganio, Jr.",76,4.17,125,30
163,164,164,Steve Allan,88,4.19,130,31
164,T165,T165,K.J. Choi,95,4.2,42,10
165,T165,T165,Brad Elder,111,4.2,126,30
166,T165,T165,Sean Murphy,70,4.2,42,10
167,T165,T165,Corey Pavin,72,4.2,42,10
168,169,169,Mark Calcavecchia,81,4.21,181,43
169,170,170,Hunter Haas,78,4.26,132,31
170,171,171,Gary Nicklaus,96,4.27,128,30
171,172,172,Tom Scherrer,69,4.3,172,40
172,173,173,Ben Ferguson,76,4.32,134,31
