,Par_5_Eagle_Leaders_RANK THIS WEEK,Par_5_Eagle_Leaders_RANK LAST WEEK,Par_5_Eagle_Leaders_PLAYER NAME,Par_5_Eagle_Leaders_ROUNDS,Par_5_Eagle_Leaders_TOTAL,Par_5_Eagle_Leaders_TOTAL PAR 5 HOLES,Par_5_Eagle_Leaders_TOTAL HOLE OUTS
71,T59,T59,Dennis Paulson,75,7,243,
72,T59,T59,David Peoples,96,7,323,1.0
73,T59,T59,Craig Perks,78,7,264,
74,T59,T59,Tom Pernice Jr.,106,7,350,
75,T59,T59,Jerry Smith,95,7,325,
76,T59,T59,Hal Sutton,96,7,319,
77,T59,T59,Tommy Tolles,89,7,305,
78,T59,T59,Kirk Triplett,88,7,276,
79,T80,T80,Jeff Brehaut,80,6,273,
80,T80,T80,Olin Browne,99,6,316,
81,T80,T80,K.J. Choi,95,6,315,
82,T80,T80,John Cook,91,6,315,
83,T80,T80,Richie Coughlan,66,6,226,
84,T80,T80,Scott Dunlap,80,6,254,
85,T80,T80,David Duval,78,6,231,
86,T80,T80,Harrison Frazar,88,6,295,
87,T80,T80,Robin Freeman,105,6,364,
88,T80,T80,Jimmy Green,94,6,319,
89,T80,T80,Greg Kraft,105,6,359,
90,T80,T80,Davis Love III,75,6,244,
91,T80,T80,Billy Mayfair,102,6,345,
92,T80,T80,Dicky Pride,78,6,272,
93,T80,T80,John Riegger,86,6,301,
94,T80,T80,Brent Schwarzrock,63,6,221,
95,T80,T80,Joey Sindelar,69,6,231,
96,T80,T80,Chris Smith,101,6,338,
97,T80,T80,Bob Tway,109,6,371,
98,T99,T99,Stephen Ames,88,5,302,
99,T99,T99,Tom Byrum,85,5,291,
100,T99,T99,Greg Chalmers,92,5,302,
101,T99,T99,Robert Damron,91,5,321,
102,T99,T99,Glen Day,89,5,302,
103,T99,T99,Sergio Garcia,64,5,183,
104,T99,T99,Bill Glasson,69,5,225,
105,T99,T99,Tim Herron,97,5,304,
106,T99,T99,John Huston,64,5,203,
107,T99,T99,Lee Janzen,96,5,333,
108,T99,T99,Kevin Johnson,93,5,313,
109,T99,T99,Cliff Kresge,84,5,288,
110,T99,T99,Tom Lehman,82,5,259,
111,T99,T99,Bob May,86,5,258,
112,T99,T99,Rocco Mediate,69,5,231,1.0
113,T99,T99,David Morland IV,88,5,308,
114,T99,T99,Lee Porter,93,5,318,
115,T99,T99,Steve Stricker,73,5,228,
116,T99,T99,Chris Tidland,83,5,276,
117,T99,T99,Rocky Walcher,59,5,207,
118,T99,T99,Garrett Willis,88,5,312,
119,T120,T120,Jeremy Anderson,69,4,240,
120,T120,T120,Ben Bates,53,4,181,
121,T120,T120,"David Berganio, Jr.",76,4,246,1.0
122,T120,T120,Brandel Chamblee,77,4,246,
123,T120,T120,Bob Estes,91,4,281,1.0
124,T120,T120,Dan Forsman,81,4,261,
125,T120,T120,Jim Furyk,88,4,285,
126,T120,T120,Robert Gamez,59,4,210,
127,T120,T120,Brian Gay,114,4,381,
128,T120,T120,Paul Goydos,86,4,291,
129,T120,T120,Jay Haas,75,4,249,
130,T120,T120,J.P. Hayes,76,4,265,
131,T120,T120,Scott Hoch,84,4,287,
132,T120,T120,Pete Jordan,105,4,356,
133,T120,T120,Neal Lancaster,107,4,369,
134,T120,T120,Ian Leggatt,84,4,295,
135,T120,T120,Jim McGovern,66,4,212,
136,T120,T120,Andrew McLardy,75,4,262,
137,T120,T120,Spike McRoy,95,4,308,1.0
138,T120,T120,Michael Muehr,94,4,316,1.0
139,T120,T120,Gary Nicklaus,96,4,325,
140,T120,T120,Steve Pate,89,4,286,
141,T120,T120,Chris Perry,80,4,271,
142,T120,T120,Mike Sposa,96,4,326,
143,T120,T120,Grant Waite,78,4,270,
144,T120,T120,Jay Williamson,92,4,316,
145,T120,T120,Kaname Yokoo,81,4,280,
146,T147,T147,Fulton Allem,56,3,193,
147,T147,T147,Woody Austin,99,3,335,
148,T147,T147,Doug Barron,62,3,219,
149,T147,T147,Ronnie Black,51,3,175,
150,T147,T147,Jay Don Blake,100,3,340,
151,T147,T147,Marco Dawson,57,3,215,
152,T147,T147,Ben Ferguson,76,3,264,
153,T147,T147,Matt Gogel,83,3,281,
154,T147,T147,Paul Gow,79,3,262,
155,T147,T147,Kelly Grunewald,66,3,228,
156,T147,T147,Brian Henninger,81,3,282,
157,T147,T147,Mark Hensby,71,3,246,
158,T147,T147,Glen Hnatiuk,104,3,349,
159,T147,T147,Charles Howell III,89,3,295,
160,T147,T147,Steve Jones,75,3,234,
161,T147,T147,Craig Kanada,80,3,290,
162,T147,T147,Skip Kendall,111,3,384,
163,T147,T147,Mark O'Meara,69,3,226,
164,T147,T147,Nick Price,74,3,232,
165,T147,T147,Tom Scherrer,69,3,230,
166,T147,T147,Esteban Toledo,116,3,396,
167,T147,T147,Mark Wiebe,62,3,215,
168,T169,T169,Billy Andrade,82,2,266,
169,T169,T169,Doug Dunakey,83,2,283,
170,T169,T169,David Frost,87,2,297,1.0
171,T169,T169,Tripp Isenhour,92,2,312,
172,T169,T169,Kent Jones,74,2,259,
173,T169,T169,Sean Murphy,70,2,241,
174,T169,T169,José María Olazábal,51,2,167,
175,T169,T169,Craig Parry,68,2,219,1.0
176,T169,T169,Corey Pavin,72,2,225,
177,T169,T169,Loren Roberts,84,2,282,
178,T169,T169,"Dave Stockton, Jr.",61,2,212,
179,T169,T169,Duffy Waldorf,77,2,237,
180,T181,T181,Mark Brooks,88,1,298,
181,T181,T181,Keith Clearwater,62,1,212,
182,T181,T181,José Coceres,60,1,171,
183,T181,T181,Steve Elkington,64,1,201,
184,T181,T181,Jeff Hart,87,1,304,1.0
185,T181,T181,Bernhard Langer,62,1,209,1.0
186,T181,T181,Larry Mize,76,1,249,
187,T181,T181,Scott Simpson,73,1,251,
188,T181,T181,Brian Watts,56,1,186,
