,Par_4_Performance_RANK THIS WEEK,Par_4_Performance_RANK LAST WEEK,Par_4_Performance_PLAYER NAME,Par_4_Performance_ROUNDS,Par_4_Performance_STATUS,Par_4_Performance_PAR 4 AVG,Par_4_Performance_TOTAL PAR
146,T147,T147,Jim Carter,103,+50,4.05,4316
147,T147,T147,Harrison Frazar,88,+50,4.06,3496
148,T147,T147,Chris Tidland,83,+50,4.06,3372
149,T150,T150,Mark Brooks,88,+51,4.05,3724
150,T150,T150,Kevin Johnson,93,+51,4.05,3816
151,T150,T150,Steve Pate,89,+51,4.06,3652
152,T150,T150,Rory Sabbatini,73,+51,4.07,2932
153,154,154,Craig Kanada,80,+52,4.07,3196
154,155,155,Gabriel Hjertstedt,76,+53,4.07,3196
155,156,156,Danny Ellis,76,+55,4.07,3172
156,157,157,Brian Wilson,88,+57,4.06,3584
157,158,158,Geoff Ogilvy,60,+59,4.09,2548
158,159,159,Doug Dunakey,83,+60,4.07,3384
159,160,160,Carl Paulson,93,+61,4.06,3924
160,161,161,Brandel Chamblee,77,+62,4.07,3324
161,162,162,Steve Jones,75,+63,4.08,3036
162,163,163,Doug Barron,62,+64,4.1,2584
163,164,164,Pete Jordan,105,+65,4.06,4320
164,165,165,Mark Wiebe,62,+66,4.1,2596
165,T166,T166,Woody Austin,99,+68,4.07,3956
166,T166,T166,Bradley Hughes,96,+68,4.07,3952
167,T166,T166,Cliff Kresge,84,+68,4.08,3420
168,T169,T169,Carlos Franco,87,+70,4.08,3704
169,T169,T169,Tommy Tolles,89,+70,4.08,3580
170,171,171,Tommy Armour III,93,+71,4.07,3816
171,172,172,"Dave Stockton, Jr.",61,+72,4.11,2544
172,T173,T173,Brad Elder,111,+74,4.07,4528
173,T173,T173,Dicky Pride,78,+74,4.09,3260
174,175,175,Keith Clearwater,62,+75,4.11,2612
175,T176,T176,Jason Gore,82,+76,4.09,3340
176,T176,T176,Paul Goydos,86,+76,4.09,3516
177,178,178,Franklin Langham,63,+77,4.12,2560
178,T179,T179,Kelly Grunewald,66,+78,4.11,2772
179,T179,T179,Garrett Willis,88,+78,4.09,3548
180,181,181,Mark Hensby,71,+80,4.11,2980
181,182,182,Jimmy Green,94,+81,4.08,3852
182,183,183,Robin Freeman,105,+82,4.08,4292
183,184,184,Richie Coughlan,66,+88,4.13,2772
184,185,185,Kent Jones,74,+92,4.12,3092
185,186,186,Ben Ferguson,76,+97,4.13,3076
186,187,187,Rocky Walcher,59,+98,4.16,2464
187,188,188,Steve Allan,88,+101,4.11,3604
188,T189,T189,Mathew Goggin,96,+102,4.11,3868
189,T189,T189,Sean Murphy,70,+102,4.14,2936
190,191,191,Hunter Haas,78,+104,4.13,3188
191,192,192,Jeff Julian,55,+105,4.18,2328
192,193,193,Tom Scherrer,69,+109,4.16,2780
193,194,194,Gary Nicklaus,96,+114,4.12,3940
