,Par_5_Performance_RANK THIS WEEK,Par_5_Performance_RANK LAST WEEK,Par_5_Performance_PLAYER NAME,Par_5_Performance_ROUNDS,Par_5_Performance_STATUS,Par_5_Performance_PAR 5 AVG,Par_5_Performance_TOTAL PAR
94,T94,T94,Brent Geiberger,84,-96,4.65,1365
95,96,96,Nick Price,74,-95,4.59,1160
96,T97,T97,David Frost,87,-94,4.68,1485
97,T97,T97,Paul Goydos,86,-94,4.68,1455
98,T97,T97,Dudley Hart,80,-94,4.61,1200
99,T97,T97,Glen Hnatiuk,104,-94,4.73,1745
100,T97,T97,Blaine McCallister,80,-94,4.67,1445
101,T97,T97,John Riegger,86,-94,4.69,1505
102,T103,T103,Cliff Kresge,84,-93,4.68,1440
103,T103,T103,Rocco Mediate,69,-93,4.6,1155
104,T103,T103,Shaun Micheel,103,-93,4.73,1740
105,T106,T106,Paul Azinger,79,-92,4.66,1335
106,T106,T106,Bob May,86,-92,4.64,1290
107,T106,T106,Steve Stricker,73,-92,4.6,1140
108,109,109,Steve Allan,88,-91,4.7,1495
109,110,110,Spike McRoy,95,-90,4.71,1540
110,111,111,Craig Barlow,74,-88,4.64,1235
111,T112,T112,"David Berganio, Jr.",76,-87,4.65,1230
112,T112,T112,Matt Gogel,83,-87,4.69,1405
113,T112,T112,Tripp Isenhour,92,-87,4.72,1560
114,T112,T112,Steve Pate,89,-87,4.7,1430
115,T112,T112,Carl Paulson,93,-87,4.73,1605
116,T117,T117,Jimmy Green,94,-86,4.73,1595
117,T117,T117,Tim Herron,97,-86,4.72,1520
118,T117,T117,Brian Wilson,88,-86,4.72,1515
119,T120,T120,Dan Forsman,81,-84,4.68,1305
120,T120,T120,Jay Haas,75,-84,4.66,1245
121,T122,T122,Scott Dunlap,80,-83,4.67,1270
122,T122,T122,Jeff Maggert,84,-83,4.72,1460
123,T122,T122,Tommy Tolles,89,-83,4.73,1525
124,T122,T122,Grant Waite,78,-83,4.69,1350
125,T126,T126,Michael Clark II,87,-82,4.72,1485
126,T126,T126,John Huston,64,-82,4.6,1015
127,T126,T126,Joey Sindelar,69,-82,4.65,1155
128,T126,T126,Chris Tidland,83,-82,4.7,1380
129,T130,T130,Danny Ellis,76,-81,4.7,1340
130,T130,T130,David Morland IV,88,-81,4.74,1540
131,132,132,Paul Gow,79,-79,4.7,1310
132,T133,T133,Billy Andrade,82,-78,4.71,1330
133,T133,T133,Ernie Els,70,-78,4.6,970
134,135,135,Jay Williamson,92,-77,4.76,1580
135,T136,T136,Brandel Chamblee,77,-76,4.69,1230
136,T136,T136,Sergio Garcia,64,-76,4.58,915
137,T138,T138,Gabriel Hjertstedt,76,-75,4.71,1315
138,T138,T138,Per-Ulrik Johansson,82,-75,4.72,1320
139,T138,T138,Steve Jones,75,-75,4.68,1170
140,T138,T138,Jim McGovern,66,-75,4.65,1060
141,T138,T138,Gary Nicklaus,96,-75,4.77,1625
142,T138,T138,Dennis Paulson,75,-75,4.69,1215
143,T144,T144,Mark Brooks,88,-74,4.75,1490
144,T144,T144,Brian Henninger,81,-74,4.74,1410
145,146,146,Brent Schwarzrock,63,-73,4.67,1105
146,T147,T147,Jeff Brehaut,80,-72,4.74,1365
147,T147,T147,Marco Dawson,57,-72,4.67,1075
148,T147,T147,J.P. Hayes,76,-72,4.73,1325
149,T147,T147,Kent Jones,74,-72,4.72,1295
150,T147,T147,Craig Kanada,80,-72,4.75,1450
151,T147,T147,Corey Pavin,72,-72,4.68,1125
152,T147,T147,Chris Perry,80,-72,4.73,1355
153,T147,T147,Lee Porter,93,-72,4.77,1590
154,T155,T155,José Coceres,60,-70,4.59,855
155,T155,T155,Geoff Ogilvy,60,-70,4.65,1010
156,T155,T155,Craig Perks,78,-70,4.73,1320
157,T158,T158,Mark Hensby,71,-68,4.72,1230
158,T158,T158,Craig Parry,68,-68,4.69,1095
159,160,160,Brett Quigley,67,-67,4.68,1055
160,T161,T161,Jeff Hart,87,-66,4.78,1520
161,T161,T161,Mark Wiebe,62,-66,4.69,1075
162,T163,T163,Bill Glasson,69,-64,4.72,1125
163,T163,T163,Larry Mize,76,-64,4.74,1245
164,T165,T165,Richie Coughlan,66,-63,4.72,1130
165,T165,T165,Steve Elkington,64,-63,4.69,1005
166,T165,T165,Scott Simpson,73,-63,4.75,1255
167,168,168,Jeremy Anderson,69,-61,4.75,1200
168,T169,T169,Ronnie Black,51,-59,4.66,875
169,T169,T169,Ben Ferguson,76,-59,4.78,1320
170,T169,T169,Donnie Hammond,51,-59,4.68,915
171,T169,T169,Bernhard Langer,62,-59,4.72,1045
172,T169,T169,Dicky Pride,78,-59,4.78,1360
173,T174,T174,Doug Dunakey,83,-57,4.8,1415
174,T174,T174,Duffy Waldorf,77,-57,4.76,1185
175,176,176,Hunter Haas,78,-56,4.79,1320
176,177,177,Willie Wood,52,-55,4.69,895
177,178,178,Andrew McLardy,75,-54,4.79,1310
178,T179,T179,Keith Clearwater,62,-53,4.75,1060
179,T179,T179,José María Olazábal,51,-53,4.68,835
180,T181,T181,Doug Barron,62,-52,4.76,1095
181,T181,T181,Brian Watts,56,-52,4.72,930
182,183,183,Mark O'Meara,69,-51,4.77,1130
183,T184,T184,Fulton Allem,56,-50,4.74,965
184,T184,T184,Kelly Grunewald,66,-50,4.78,1140
185,T184,T184,Jean Van de Velde,52,-50,4.69,815
186,T187,T187,Robert Gamez,59,-49,4.77,1050
187,T187,T187,Franklin Langham,63,-49,4.75,975
188,189,189,Tom Scherrer,69,-48,4.79,1150
189,190,190,Ben Bates,53,-45,4.75,905
190,191,191,Sean Murphy,70,-43,4.82,1205
191,192,192,"Dave Stockton, Jr.",61,-30,4.86,1060
192,193,193,Rocky Walcher,59,-26,4.87,1035
193,194,194,Jeff Julian,55,-21,4.89,925
