,Par_4_Birdie_or_Better_Leaders_RANK THIS WEEK,Par_4_Birdie_or_Better_Leaders_RANK LAST WEEK,Par_4_Birdie_or_Better_Leaders_PLAYER NAME,Par_4_Birdie_or_Better_Leaders_ROUNDS,Par_4_Birdie_or_Better_Leaders_%,Par_4_Birdie_or_Better_Leaders_PAR 4 BIRDIES OR BETTER,Par_4_Birdie_or_Better_Leaders_PAR 4 HOLES
33,34,34,Paul Stankowski,91,17.85,164,919
34,35,35,Scott Hoch,84,17.76,157,884
35,36,36,Russ Cochran,76,17.75,134,755
36,37,37,David Frost,87,17.74,163,919
37,38,38,Scott McCarron,98,17.73,175,987
38,39,39,Steve Lowery,100,17.72,183,1033
39,40,40,Vijay Singh,98,17.71,176,994
40,T41,T41,John Cook,91,17.7,162,915
41,T41,T41,Kirk Triplett,88,17.7,157,887
42,43,43,Sergio Garcia,64,17.68,116,656
43,44,44,Greg Chalmers,92,17.62,166,942
44,45,45,Steve Stricker,73,17.6,119,676
45,46,46,Charles Howell III,89,17.51,156,891
46,47,47,Shigeki Maruyama,98,17.5,176,1006
47,48,48,Stewart Cink,102,17.48,182,1041
48,49,49,Olin Browne,99,17.46,179,1025
49,50,50,Jerry Smith,95,17.42,174,999
50,51,51,Tiger Woods,76,17.4,143,822
51,52,52,Mark O'Meara,69,17.28,118,683
52,53,53,Robert Allenby,108,17.24,197,1143
53,54,54,Craig Parry,68,17.19,114,663
54,55,55,Donnie Hammond,51,17.18,90,524
55,56,56,Chris Smith,101,17.17,176,1025
56,57,57,Craig Kanada,80,17.15,137,799
57,58,58,Edward Fryatt,93,17.14,162,945
58,59,59,Stuart Appleby,105,17.1,178,1041
59,60,60,Andrew McLardy,75,17.07,134,785
60,61,61,Mike Sposa,96,17.03,166,975
61,62,62,Jay Williamson,92,17.02,160,940
62,63,63,Kaname Yokoo,81,17.0,145,853
63,64,64,Craig Perks,78,16.98,135,795
64,T65,T65,Glen Hnatiuk,104,16.95,180,1062
65,T65,T65,Skip Kendall,111,16.95,190,1121
66,T65,T65,J.L. Lewis,108,16.95,191,1127
67,T65,T65,Geoff Ogilvy,60,16.95,108,637
68,69,69,Brad Faxon,95,16.92,157,928
69,70,70,Billy Mayfair,102,16.9,178,1053
70,71,71,Steve Elkington,64,16.87,110,652
71,72,72,Briny Baird,106,16.85,184,1092
72,T73,T73,Jonathan Kaye,116,16.82,195,1159
73,T73,T73,Neal Lancaster,107,16.82,184,1094
74,T75,T75,Scott Dunlap,80,16.8,143,851
75,T75,T75,Hal Sutton,96,16.8,170,1012
76,77,77,Scott Simpson,73,16.73,128,765
77,78,78,Tom Pernice Jr.,106,16.68,179,1073
78,T79,T79,Jim Furyk,88,16.54,157,949
79,T79,T79,Lee Porter,93,16.54,155,937
80,81,81,Ben Bates,53,16.49,92,558
81,T82,T82,Jerry Kelly,104,16.48,173,1050
82,T82,T82,Blaine McCallister,80,16.48,136,825
83,84,84,Brandt Jobe,96,16.41,161,981
84,85,85,Bob May,86,16.38,141,861
85,86,86,Garrett Willis,88,16.35,145,887
86,87,87,Tom Byrum,85,16.33,146,894
87,88,88,Bob Burns,92,16.29,152,933
88,89,89,Joey Sindelar,69,16.28,112,688
89,90,90,Duffy Waldorf,77,16.26,126,775
90,91,91,John Huston,64,16.25,104,640
91,92,92,Carl Paulson,93,16.21,159,981
92,93,93,Robert Gamez,59,16.2,99,611
93,94,94,Stephen Ames,88,16.17,141,872
94,95,95,Spike McRoy,95,16.16,155,959
95,96,96,Glen Day,89,16.15,140,867
96,97,97,Fred Funk,118,16.14,201,1245
97,98,98,Harrison Frazar,88,16.13,141,874
98,99,99,Willie Wood,52,16.12,88,546
99,100,100,Brent Geiberger,84,16.08,133,827
100,101,101,Marco Dawson,57,16.06,93,579
101,102,102,Jay Don Blake,100,16.05,160,997
102,103,103,Michael Muehr,94,16.03,155,967
103,104,104,K.J. Choi,95,16.01,155,968
104,105,105,"David Berganio, Jr.",76,16.0,124,775
105,T106,T106,Fulton Allem,56,15.96,94,589
106,T106,T106,Brian Wilson,88,15.96,143,896
107,T108,T108,Dennis Paulson,75,15.95,127,796
108,T108,T108,Chris Perry,80,15.95,130,815
109,110,110,Jim Carter,103,15.94,172,1079
110,111,111,Hunter Haas,78,15.93,127,797
111,112,112,Nick Price,74,15.92,128,804
112,113,113,Carlos Franco,87,15.87,147,926
113,114,114,Frank Nobilo,91,15.85,148,934
114,115,115,Kevin Sutherland,101,15.84,162,1023
115,T116,T116,José María Olazábal,51,15.78,77,488
116,T116,T116,Ted Tryba,110,15.78,174,1103
117,T116,T116,Grant Waite,78,15.78,125,792
118,T119,T119,Matt Gogel,83,15.75,134,851
119,T119,T119,Tommy Tolles,89,15.75,141,895
120,121,121,Mike Weir,86,15.73,146,928
121,122,122,Ernie Els,70,15.69,102,650
122,123,123,Tim Herron,97,15.65,151,965
123,124,124,Rich Beem,91,15.63,146,934
124,125,125,J.P. Hayes,76,15.62,124,794
125,T126,T126,Per-Ulrik Johansson,82,15.56,133,855
126,T126,T126,Andrew Magee,97,15.56,152,977
127,128,128,Gabriel Hjertstedt,76,15.52,124,799
128,129,129,Jesper Parnevik,91,15.46,152,983
129,130,130,Rory Sabbatini,73,15.42,113,733
130,131,131,Greg Kraft,105,15.4,164,1065
131,T132,T132,Doug Dunakey,83,15.37,130,846
132,T132,T132,Len Mattiace,98,15.37,158,1028
133,134,134,Kevin Johnson,93,15.3,146,954
134,135,135,Tripp Isenhour,92,15.29,142,929
135,T136,T136,Jason Gore,82,15.21,127,835
136,T136,T136,Dicky Pride,78,15.21,124,815
137,138,138,Cliff Kresge,84,15.2,130,855
138,T139,T139,Doug Barron,62,15.17,98,646
139,T139,T139,Ian Leggatt,84,15.17,133,877
140,141,141,Brian Henninger,81,15.1,124,821
141,142,142,Tommy Armour III,93,15.09,144,954
142,143,143,Jeremy Anderson,69,15.08,109,723
143,144,144,Fred Couples,68,15.01,107,713
144,145,145,Shaun Micheel,103,15.0,157,1047
145,146,146,Larry Mize,76,14.96,117,782
146,147,147,Rocky Walcher,59,14.94,92,616
147,148,148,Ronnie Black,51,14.93,80,536
148,149,149,Steve Pate,89,14.9,136,913
149,T150,T150,Mathew Goggin,96,14.89,144,967
150,T150,T150,Jim McGovern,66,14.89,99,665
151,152,152,David Peoples,96,14.87,145,975
152,153,153,Woody Austin,99,14.86,147,989
153,154,154,Jeff Brehaut,80,14.84,119,802
154,155,155,José Coceres,60,14.83,93,627
155,156,156,Brandel Chamblee,77,14.8,123,831
156,157,157,Robert Damron,91,14.78,140,947
157,158,158,Bill Glasson,69,14.74,101,685
158,T159,T159,J.J. Henry,86,14.71,129,877
159,T159,T159,John Riegger,86,14.71,128,870
160,161,161,Brad Elder,111,14.66,166,1132
161,162,162,Dan Forsman,81,14.65,121,826
162,163,163,Pete Jordan,105,14.63,158,1080
163,164,164,Jean Van de Velde,52,14.59,68,466
164,165,165,Esteban Toledo,116,14.57,174,1194
165,166,166,Robin Freeman,105,14.54,156,1073
166,167,167,Danny Ellis,76,14.5,115,793
167,168,168,Mark Wiebe,62,14.48,94,649
168,169,169,Paul Goydos,86,14.45,127,879
169,170,170,"Dave Stockton, Jr.",61,14.31,91,636
170,171,171,Corey Pavin,72,14.27,107,750
171,172,172,Loren Roberts,84,14.24,127,892
172,173,173,Steve Jones,75,14.23,108,759
173,174,174,Michael Clark II,87,14.22,127,893
174,175,175,Gary Nicklaus,96,14.21,140,985
175,176,176,Jeff Hart,87,14.19,125,881
176,177,177,Paul Gow,79,14.14,111,785
177,178,178,Craig Barlow,74,14.02,106,756
178,179,179,Brent Schwarzrock,63,13.98,92,658
179,180,180,Mark Hensby,71,13.96,104,745
180,181,181,Chris Tidland,83,13.88,117,843
181,182,182,Keith Clearwater,62,13.78,90,653
182,183,183,Bradley Hughes,96,13.77,136,988
183,184,184,Ben Ferguson,76,13.65,105,769
184,185,185,Franklin Langham,63,13.59,87,640
185,186,186,Richie Coughlan,66,13.28,92,693
186,187,187,Steve Allan,88,13.21,119,901
187,188,188,Jimmy Green,94,13.08,126,963
188,189,189,Jeff Julian,55,13.06,76,582
189,190,190,Kelly Grunewald,66,12.7,88,693
190,191,191,Mark Brooks,88,12.57,117,931
191,192,192,Tom Scherrer,69,12.52,87,695
192,193,193,Kent Jones,74,12.29,95,773
193,194,194,Sean Murphy,70,11.85,87,734
